id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_response,figure_score,sound_response,color_score,timestamp,figure_tested,figure_target,sound_score,sound_tested,position_tested,position_target,color_target,simulate,figure_response,sound_target,occupation,position_response,position_score,color_tested
Moskusokse,female,25,training_transfer,practice,p1,1,1,1,1,white,circle,,,,,,1555326331285,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,2,6,white,circle,,,,,,1555326333848,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,3,7,white,circle,,,,,,1555326336417,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,4,7,white,circle,,,,,,1555326338986,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,5,3,white,circle,,,,,,1555326341554,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,6,3,white,circle,,,,,,1555326344120,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,7,1,white,circle,,,,,,1555326346689,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,8,3,white,circle,,,,,,1555326349258,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,9,4,white,circle,,,,,,1555326351827,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,10,1,white,circle,,,,,,1555326354392,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,11,5,white,circle,,,,,,1555326356961,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,12,8,white,circle,,,,,,1555326359530,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,13,1,white,circle,,,,,,1555326362097,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,14,2,white,circle,,,,,,1555326364664,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,15,8,white,circle,,,,,,1555326367232,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,16,4,white,circle,,,,,,1555326369802,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,17,1,white,circle,,,,,,1555326372368,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,18,6,white,circle,,,,,,1555326374937,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,19,7,white,circle,,,,,,1555326377505,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,20,0,white,circle,,,,,,1555326380070,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,21,4,white,circle,,,,,,1555326382640,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,22,4,white,circle,,,,,,1555326385211,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,23,7,white,circle,,,,,,1555326387778,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,24,7,white,circle,,,,,,1555326390345,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,25,2,white,circle,,,,,,1555326392913,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,26,1,white,circle,,,,,,1555326395481,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,27,1,white,circle,,,,,,1555326398047,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,28,1,white,circle,,,,,,1555326400616,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,29,3,white,circle,,,,,,1555326403185,0,,,0,1,0,,no,,,Studerende,0,1,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,30,3,white,circle,,,,,,1555326405771,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,p1,1,1,31,3,white,circle,,,,,,1555326408337,0,,,0,1,1,,no,,,Studerende,0,0,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,1,4,white,circle,,,1,,,1555326470999,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,2,4,white,square,,,1,,,1555326473571,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,3,4,white,star,,,1,,,1555326476140,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,4,4,white,triangle,,,1,,,1555326478709,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,5,4,white,square,,,0,,,1555326481292,1,0,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,6,4,white,square,,,1,,,1555326483861,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,7,4,white,square,,,0,,,1555326486430,1,1,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,8,4,white,triangle,,,1,,,1555326488995,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,9,4,white,circle,,,1,,,1555326491564,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,10,4,white,triangle,,,1,,,1555326494150,1,1,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,11,4,white,star,,,1,,,1555326496716,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,12,4,white,triangle,,,0,,,1555326499282,1,1,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,13,4,white,triangle,,,1,,,1555326501854,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,14,4,white,circle,,,1,,,1555326504420,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,15,4,white,triangle,,,0,,,1555326506989,1,1,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,16,4,white,square,,,1,,,1555326509557,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,17,4,white,star,,,1,,,1555326512126,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,18,4,white,square,,,1,,,1555326514709,1,1,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,19,4,white,star,,,0,,,1555326517278,1,1,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,20,4,white,triangle,,,1,,,1555326519844,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,21,4,white,square,,,1,,,1555326522413,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,22,4,white,star,,,0,,,1555326524998,1,0,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,23,4,white,triangle,,,1,,,1555326527567,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,24,4,white,square,,,1,,,1555326530137,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,25,4,white,triangle,,,1,,,1555326532722,1,1,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,26,4,white,star,,,1,,,1555326535290,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,27,4,white,circle,,,1,,,1555326537859,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,28,4,white,circle,,,1,,,1555326540428,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,29,4,white,circle,,,1,,,1555326543006,1,1,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,30,4,white,square,,,1,,,1555326545578,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,31,4,white,star,,,1,,,1555326548150,1,0,,0,0,,,no,0,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,f2,1,2,32,4,white,star,,,0,,,1555326550731,1,0,,0,0,,,no,1,,Studerende,,,0
Moskusokse,female,25,training_transfer,practice,sc2,2,2,1,4,yellow,circle,sounds/T.wav,0,,0,1,1555326572629,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,2,4,green,circle,sounds/G.wav,0,,0,1,1555326575198,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,3,4,yellow,circle,sounds/B.wav,0,,1,0,1555326577784,0,,0,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,4,4,dimgray,circle,sounds/G.wav,0,,0,1,1555326580350,0,,0,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,5,4,white,circle,sounds/P.wav,0,,0,1,1555326582913,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,6,4,green,circle,sounds/T.wav,0,,0,1,1555326585484,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,7,4,dimgray,circle,sounds/T.wav,0,,0,1,1555326588053,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,8,4,green,circle,sounds/E.wav,1,,1,1,1555326590652,0,,0,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,9,4,darkorange,circle,sounds/E.wav,0,,0,1,1555326593223,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,10,4,white,circle,sounds/T.wav,0,,0,1,1555326595792,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,11,4,white,circle,sounds/P.wav,0,,0,1,1555326598360,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,12,4,white,circle,sounds/P.wav,1,,1,1,1555326600949,0,,0,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,13,4,dimgray,circle,sounds/P.wav,0,,1,1,1555326603553,0,,1,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,14,4,white,circle,sounds/P.wav,1,,0,1,1555326606139,0,,0,1,0,,1,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,15,4,yellow,circle,sounds/G.wav,0,,0,1,1555326608714,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,16,4,white,circle,sounds/E.wav,0,,0,0,1555326611283,0,,1,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,17,4,red,circle,sounds/P.wav,0,,1,1,1555326613860,0,,0,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,18,4,darkorange,circle,sounds/C.wav,0,,0,1,1555326616432,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,19,4,blue,circle,sounds/V.wav,0,,0,1,1555326619004,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,20,4,darkorange,circle,sounds/E.wav,0,,1,0,1555326621595,0,,0,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,21,4,white,circle,sounds/V.wav,0,,1,1,1555326624190,0,,1,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,22,4,darkorange,circle,sounds/V.wav,0,,1,0,1555326626765,0,,0,1,0,,1,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,23,4,blue,circle,sounds/D.wav,0,,0,1,1555326629340,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,24,4,dimgray,circle,sounds/V.wav,0,,0,1,1555326631908,0,,0,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,25,4,green,circle,sounds/D.wav,0,,0,1,1555326634477,0,,0,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,26,4,green,circle,sounds/D.wav,1,,1,0,1555326637081,0,,0,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,27,4,darkorange,circle,sounds/T.wav,0,,0,1,1555326639644,0,,1,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,28,4,yellow,circle,sounds/C.wav,0,,1,1,1555326642230,0,,0,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,29,4,yellow,circle,sounds/D.wav,1,,1,0,1555326644813,0,,0,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,30,4,green,circle,sounds/V.wav,1,,1,0,1555326647440,0,,0,1,0,,0,no,,0,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,31,4,darkorange,circle,sounds/D.wav,0,,0,1,1555326650018,0,,0,1,0,,0,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,sc2,2,2,32,4,green,circle,sounds/V.wav,0,,0,0,1555326652586,0,,0,1,0,,1,no,,1,Studerende,,,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,1,2,dimgray,square,sounds/D.wav,0,1,0,1,1555326671378,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,2,5,dimgray,square,sounds/V.wav,1,0,0,1,1555326674982,1,1,1,1,1,0,1,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,3,2,white,star,sounds/B.wav,0,1,0,1,1555326678580,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,4,7,blue,square,sounds/T.wav,0,1,0,1,1555326682167,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,5,0,blue,square,sounds/B.wav,0,0,1,0,1555326685771,1,1,0,1,1,0,1,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,6,4,blue,star,sounds/T.wav,1,1,0,1,1555326689371,1,0,1,1,1,0,1,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,7,8,red,square,sounds/C.wav,0,1,0,1,1555326692973,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,8,7,red,circle,sounds/C.wav,0,0,0,0,1555326696570,1,0,0,1,1,0,1,no,1,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,9,7,blue,circle,sounds/C.wav,0,0,1,1,1555326700204,1,1,1,1,1,1,0,no,0,1,Studerende,0,0,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,10,7,white,star,sounds/B.wav,0,1,0,1,1555326703812,1,0,1,1,1,1,0,no,0,0,Studerende,0,0,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,11,2,green,circle,sounds/D.wav,1,1,0,0,1555326707408,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,12,4,green,star,sounds/D.wav,1,1,1,1,1555326711042,1,0,1,1,1,0,1,no,0,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,13,3,red,circle,sounds/D.wav,0,1,1,1,1555326714656,1,0,1,1,1,0,0,no,0,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,14,3,darkorange,triangle,sounds/B.wav,0,1,0,1,1555326718252,1,0,1,1,1,1,0,no,0,0,Studerende,0,0,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,15,7,yellow,triangle,sounds/G.wav,0,0,0,1,1555326721837,1,1,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,16,1,yellow,square,sounds/T.wav,1,1,0,1,1555326725436,1,0,1,1,1,0,1,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,17,1,yellow,star,sounds/P.wav,1,1,0,1,1555326729053,1,0,1,1,1,1,1,no,0,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,18,1,blue,star,sounds/P.wav,0,0,0,1,1555326732663,1,1,0,1,1,1,0,no,0,1,Studerende,1,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,19,4,yellow,square,sounds/V.wav,0,1,0,1,1555326736260,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,20,2,green,square,sounds/B.wav,0,1,0,1,1555326739878,1,1,1,1,1,0,0,no,1,0,Studerende,1,0,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,21,6,blue,triangle,sounds/B.wav,0,1,0,1,1555326743461,1,0,0,1,1,0,0,no,0,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,22,3,yellow,square,sounds/B.wav,0,1,1,1,1555326747089,1,0,1,1,1,0,0,no,0,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,23,6,white,circle,sounds/T.wav,0,1,0,1,1555326750703,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,24,6,green,triangle,sounds/C.wav,0,1,0,1,1555326754325,1,0,1,1,1,1,0,no,0,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,25,6,dimgray,star,sounds/V.wav,0,1,0,1,1555326757933,1,0,1,1,1,1,0,no,0,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,26,5,darkorange,square,sounds/P.wav,0,1,0,1,1555326761541,1,0,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,27,5,green,star,sounds/G.wav,0,1,0,1,1555326765143,1,0,1,1,1,1,0,no,0,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,28,0,yellow,triangle,sounds/G.wav,0,1,1,1,1555326768763,1,0,1,1,1,0,0,no,0,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,29,5,darkorange,triangle,sounds/P.wav,0,0,0,1,1555326772362,1,1,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,30,6,darkorange,square,sounds/V.wav,0,1,0,0,1555326775946,1,0,1,1,1,0,1,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,practice,pcfs1,4,1,31,3,red,square,sounds/D.wav,0,0,0,1,1555326779531,1,1,1,1,1,0,0,no,0,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,1,2,blue,circle,,0,,,1,1555326801141,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,2,7,blue,circle,,1,,,0,1555326803724,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,3,3,red,circle,,0,,,1,1555326806296,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,4,4,blue,circle,,1,,,1,1555326808888,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,5,0,red,circle,,0,,,0,1555326811466,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,6,3,yellow,circle,,0,,,1,1555326814032,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,7,5,dimgray,circle,,0,,,1,1555326816603,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,8,1,dimgray,circle,,1,,,0,1555326819175,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,9,5,blue,circle,,1,,,0,1555326821767,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,10,3,white,circle,,0,,,1,1555326824339,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,11,6,yellow,circle,,0,,,1,1555326826906,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,12,4,white,circle,,0,,,0,1555326829476,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,13,6,white,circle,,1,,,0,1555326832051,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,14,4,green,circle,,0,,,1,1555326834626,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,15,4,white,circle,,0,,,0,1555326837194,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,16,3,red,circle,,0,,,1,1555326839762,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,17,5,green,circle,,0,,,1,1555326842331,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,18,3,yellow,circle,,0,,,1,1555326844915,0,,,0,1,1,0,no,,,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,19,5,darkorange,circle,,0,,,1,1555326847502,0,,,0,1,1,0,no,,,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,20,4,blue,circle,,0,,,1,1555326850067,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,21,7,yellow,circle,,0,,,1,1555326852633,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,22,6,blue,circle,,1,,,1,1555326855228,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,23,7,red,circle,,0,,,1,1555326857806,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,24,1,blue,circle,,0,,,0,1555326860374,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,25,2,darkorange,circle,,0,,,1,1555326862943,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,26,1,dimgray,circle,,0,,,1,1555326865509,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,27,6,red,circle,,0,,,1,1555326868077,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,28,2,darkorange,circle,,0,,,1,1555326870647,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,29,6,darkorange,circle,,1,,,0,1555326873236,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,30,8,red,circle,,0,,,1,1555326875816,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,31,3,darkorange,circle,,0,,,0,1555326878382,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,32,3,white,circle,,0,,,1,1555326880951,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,33,5,blue,circle,,0,,,1,1555326883517,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,34,3,dimgray,circle,,0,,,1,1555326886088,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,35,3,darkorange,circle,,0,,,1,1555326888648,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,36,4,dimgray,circle,,0,,,0,1555326891220,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,37,2,red,circle,,0,,,1,1555326893791,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,38,7,darkorange,circle,,0,,,1,1555326896358,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,39,2,dimgray,circle,,0,,,1,1555326898926,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,40,0,darkorange,circle,,0,,,0,1555326901495,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,41,1,blue,circle,,0,,,1,1555326904061,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,42,4,yellow,circle,,0,,,1,1555326906630,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,43,0,white,circle,,0,,,1,1555326909196,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,44,3,darkorange,circle,,0,,,1,1555326911767,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,45,7,darkorange,circle,,0,,,1,1555326914334,0,,,0,1,0,0,no,,,Studerende,0,1,1
