id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_target,figure_response,occupation,figure_target,figure_score,color_target,timestamp,simulate,figure_tested,position_target,color_response,sound_tested,sound_response,position_response,position_tested,position_score,sound_score,color_score
fugl ,female,28,training_transfer,pretest,pcs1,3,1,25,8,green,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966411659,no,0,0,0,1,1,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,26,2,green,circle,sounds\G.wav,1,0,,Studerende,,,1,1554966415239,no,0,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,27,1,green,circle,sounds\G.wav,1,1,,Studerende,,,1,1554966418819,no,0,0,0,1,1,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,28,1,darkorange,circle,sounds\V.wav,1,0,,Studerende,,,0,1554966422379,no,0,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,29,3,dimgray,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966425939,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,30,5,blue,circle,sounds\C.wav,1,0,,Studerende,,,0,1554966429499,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,31,2,green,circle,sounds\B.wav,1,0,,Studerende,,,0,1554966433059,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,32,2,green,circle,sounds\T.wav,1,0,,Studerende,,,1,1554966436659,no,0,1,1,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,33,8,white,circle,sounds\P.wav,1,0,,Studerende,,,0,1554966440219,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,34,8,white,circle,sounds\C.wav,1,0,,Studerende,,,1,1554966443819,no,0,1,1,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,35,3,white,circle,sounds\T.wav,1,0,,Studerende,,,1,1554966447399,no,0,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,36,7,yellow,circle,sounds\T.wav,1,1,,Studerende,,,0,1554966450979,no,0,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,37,1,dimgray,circle,sounds\D.wav,1,0,,Studerende,,,0,1554966454559,no,0,0,0,1,0,1,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,38,3,white,circle,sounds\E.wav,1,0,,Studerende,,,0,1554966458119,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,39,1,yellow,circle,sounds\E.wav,1,1,,Studerende,,,0,1554966461699,no,0,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,40,5,darkorange,circle,sounds\C.wav,1,0,,Studerende,,,0,1554966465259,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,41,7,red,circle,sounds\P.wav,1,0,,Studerende,,,0,1554966468819,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,42,3,blue,circle,sounds\B.wav,1,0,,Studerende,,,0,1554966472379,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,43,5,white,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966475939,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,44,7,white,circle,sounds\T.wav,1,1,,Studerende,,,1,1554966479519,no,0,0,1,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,45,7,dimgray,circle,sounds\T.wav,1,1,,Studerende,,,0,1554966483099,no,0,1,0,1,1,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,46,1,darkorange,circle,sounds\E.wav,1,0,,Studerende,,,0,1554966486659,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,47,2,red,circle,sounds\E.wav,1,1,,Studerende,,,0,1554966490239,no,0,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,48,0,red,circle,sounds\B.wav,1,0,,Studerende,,,1,1554966493799,no,0,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,49,3,red,circle,sounds\B.wav,1,1,,Studerende,,,1,1554966497379,no,0,0,0,1,1,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,50,5,green,circle,sounds\G.wav,1,0,,Studerende,,,0,1554966500939,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,51,5,blue,circle,sounds\G.wav,1,1,,Studerende,,,0,1554966504519,no,0,1,0,1,0,1,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,52,8,blue,circle,sounds\E.wav,1,0,,Studerende,,,1,1554966508079,no,0,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,53,1,green,circle,sounds\E.wav,1,1,,Studerende,,,0,1554966511659,no,0,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,54,1,white,circle,sounds\E.wav,1,1,,Studerende,,,0,1554966515239,no,0,1,0,1,1,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,55,3,green,circle,sounds\B.wav,1,0,,Studerende,,,0,1554966518799,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,56,3,white,circle,sounds\C.wav,1,0,,Studerende,,,0,1554966522379,no,0,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,57,4,dimgray,circle,sounds\C.wav,1,1,,Studerende,,,0,1554966525959,no,0,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,58,0,green,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966529519,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,59,0,darkorange,circle,sounds\T.wav,1,1,,Studerende,,,0,1554966533099,no,0,1,0,1,0,1,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcs1,3,1,60,5,darkorange,circle,sounds\B.wav,1,0,,Studerende,,,1,1554966536659,no,0,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcs1,3,1,61,8,blue,circle,sounds\T.wav,1,0,,Studerende,,,0,1554966540219,no,0,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,1,4,blue,star,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966547299,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,2,4,blue,star,sounds\D.wav,1,1,0,Studerende,1,0,1,1554966550859,no,1,,0,1,0,,0,,0,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,3,4,yellow,circle,sounds\C.wav,1,0,0,Studerende,0,1,0,1554966554419,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,4,4,yellow,triangle,sounds\E.wav,1,0,0,Studerende,0,1,1,1554966557999,no,1,,0,1,1,,0,,0,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,5,4,white,circle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966561559,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,6,4,blue,star,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966565119,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,7,4,dimgray,square,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966568699,no,1,,0,1,1,,0,,0,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,8,4,dimgray,square,sounds\C.wav,1,0,0,Studerende,1,0,1,1554966572259,no,1,,0,1,0,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,9,4,dimgray,circle,sounds\D.wav,1,0,0,Studerende,0,1,1,1554966575839,no,1,,1,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,10,4,blue,star,sounds\T.wav,1,0,0,Studerende,0,1,0,1554966579399,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,11,4,dimgray,star,sounds\D.wav,1,0,1,Studerende,1,1,0,1554966582979,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,12,4,blue,star,sounds\D.wav,1,1,0,Studerende,1,0,0,1554966586579,no,1,,1,1,1,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,13,4,darkorange,triangle,sounds\D.wav,1,1,0,Studerende,0,1,0,1554966590159,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,14,4,darkorange,star,sounds\B.wav,1,0,1,Studerende,0,0,1,1554966593739,no,1,,0,1,0,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,15,4,red,triangle,sounds\B.wav,1,1,0,Studerende,0,1,0,1554966597319,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,16,4,darkorange,square,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966600879,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,17,4,white,triangle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966604439,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,18,4,red,triangle,sounds\T.wav,1,0,1,Studerende,1,1,0,1554966608019,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,19,4,red,square,sounds\C.wav,1,0,0,Studerende,0,1,1,1554966611579,no,1,,0,1,0,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,20,4,darkorange,square,sounds\E.wav,1,0,1,Studerende,1,1,0,1554966615159,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,21,4,dimgray,triangle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966618719,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,22,4,blue,triangle,sounds\G.wav,1,1,1,Studerende,1,1,0,1554966622299,no,1,,0,1,0,,0,,0,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,23,4,white,circle,sounds\G.wav,1,1,0,Studerende,0,1,0,1554966625879,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,24,4,white,star,sounds\C.wav,1,0,0,Studerende,0,1,1,1554966629439,no,1,,0,1,0,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,25,4,yellow,star,sounds\T.wav,1,0,1,Studerende,1,1,0,1554966633019,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,26,4,yellow,circle,sounds\D.wav,1,0,0,Studerende,0,1,1,1554966636599,no,1,,1,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,27,4,white,circle,sounds\C.wav,1,0,0,Studerende,1,0,0,1554966640159,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,28,4,blue,star,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966643719,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,29,4,blue,triangle,sounds\B.wav,1,1,0,Studerende,0,1,1,1554966647299,no,1,,0,1,1,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,30,4,darkorange,square,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966650859,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,31,4,blue,star,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966654419,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,32,4,blue,triangle,sounds\E.wav,1,0,0,Studerende,0,1,1,1554966657999,no,1,,1,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,33,4,white,triangle,sounds\V.wav,1,0,0,Studerende,1,0,0,1554966661559,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,34,4,white,square,sounds\V.wav,1,1,0,Studerende,0,1,1,1554966665139,no,1,,0,1,1,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,35,4,red,triangle,sounds\V.wav,1,1,1,Studerende,0,0,0,1554966668739,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,36,4,white,circle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966672299,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,37,4,yellow,star,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966675859,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,38,4,darkorange,star,sounds\E.wav,1,0,1,Studerende,1,1,0,1554966679439,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,39,4,blue,square,sounds\E.wav,1,1,0,Studerende,0,1,0,1554966682999,no,1,,0,1,0,,0,,0,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,40,4,blue,square,sounds\E.wav,1,1,1,Studerende,1,1,1,1554966686599,no,1,,0,1,1,,0,,1,0
fugl ,female,28,training_transfer,pretest,fcs1,3,1,41,4,red,star,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966690159,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,42,4,red,circle,sounds\B.wav,1,1,0,Studerende,0,1,1,1554966693739,no,1,,1,1,0,,0,,0,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,43,4,white,square,sounds\E.wav,1,0,0,Studerende,0,1,0,1554966697299,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,44,4,red,square,sounds\V.wav,1,0,1,Studerende,1,1,0,1554966700879,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,45,4,green,triangle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966704439,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,46,4,blue,triangle,sounds\V.wav,1,0,1,Studerende,1,1,0,1554966708019,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,47,4,yellow,circle,sounds\V.wav,1,1,0,Studerende,0,1,0,1554966711599,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,48,4,blue,triangle,sounds\T.wav,1,0,1,Studerende,0,0,0,1554966715179,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,49,4,white,star,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966718739,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,50,4,darkorange,square,sounds\C.wav,1,0,0,Studerende,0,1,0,1554966722299,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,51,4,yellow,star,sounds\E.wav,1,0,0,Studerende,0,1,0,1554966725859,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,52,4,green,triangle,sounds\E.wav,1,1,0,Studerende,0,1,0,1554966729439,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,53,4,red,square,sounds\E.wav,1,1,0,Studerende,0,1,0,1554966733019,no,1,,0,1,1,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,54,4,darkorange,triangle,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966736579,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,55,4,yellow,triangle,sounds\G.wav,1,0,1,Studerende,1,1,0,1554966740159,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,56,4,red,star,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966743719,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,57,4,white,triangle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966747279,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,58,4,white,star,sounds\T.wav,1,0,0,Studerende,0,1,1,1554966750859,no,1,,1,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,59,4,white,triangle,sounds\G.wav,1,0,0,Studerende,0,1,1,1554966754439,no,1,,1,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,60,4,darkorange,square,sounds\T.wav,1,0,0,Studerende,0,1,0,1554966757999,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,fcs1,3,1,61,4,green,triangle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966761559,no,1,,0,1,0,,0,,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,1,0,red,square,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966772579,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,2,8,white,square,sounds\P.wav,1,1,1,Studerende,1,1,0,1554966776159,no,1,0,0,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,3,2,yellow,triangle,sounds\P.wav,1,1,0,Studerende,0,1,0,1554966779739,no,1,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,4,1,blue,star,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966783299,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,5,8,green,star,sounds\B.wav,1,1,1,Studerende,1,1,0,1554966786879,no,1,0,0,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,6,8,green,triangle,sounds\B.wav,1,1,0,Studerende,0,1,1,1554966790459,no,1,1,0,1,1,0,1,0,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,7,6,blue,triangle,sounds\E.wav,1,0,0,Studerende,1,0,0,1554966794019,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,8,3,dimgray,circle,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966797579,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,9,3,green,circle,sounds\C.wav,1,0,0,Studerende,1,0,0,1554966801159,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,10,0,darkorange,square,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966804719,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,11,0,darkorange,square,sounds\C.wav,1,0,0,Studerende,1,0,1,1554966808319,no,1,1,1,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,12,0,dimgray,circle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966811899,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,13,2,blue,circle,sounds\D.wav,1,1,0,Studerende,1,0,0,1554966815499,no,1,0,1,1,1,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,14,2,blue,square,sounds\C.wav,1,0,0,Studerende,0,1,1,1554966819079,no,1,1,0,1,0,1,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,15,4,yellow,square,sounds\C.wav,1,1,1,Studerende,1,1,0,1554966822660,no,1,0,0,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,16,1,red,triangle,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966826220,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,17,0,darkorange,circle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966829780,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,18,3,red,triangle,sounds\C.wav,1,0,0,Studerende,0,1,0,1554966833340,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,19,4,red,circle,sounds\V.wav,1,0,0,Studerende,0,1,1,1554966836920,no,1,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,20,1,dimgray,circle,sounds\C.wav,1,0,1,Studerende,1,1,0,1554966840500,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,21,1,yellow,triangle,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966844060,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,22,1,white,triangle,sounds\V.wav,1,0,1,Studerende,1,1,0,1554966847660,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,23,5,red,square,sounds\T.wav,1,0,0,Studerende,0,1,0,1554966851220,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,24,7,yellow,square,sounds\G.wav,1,0,1,Studerende,1,1,0,1554966854800,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,25,4,dimgray,star,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966858360,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,26,4,white,circle,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966861920,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,27,0,dimgray,triangle,sounds\T.wav,1,0,0,Studerende,0,1,0,1554966865480,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,28,5,white,square,sounds\T.wav,1,1,0,Studerende,0,1,0,1554966869060,no,1,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,29,5,blue,star,sounds\E.wav,1,0,0,Studerende,0,1,0,1554966872620,no,1,1,0,1,0,0,1,0,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,30,4,dimgray,square,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966876200,no,1,0,1,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,31,5,dimgray,triangle,sounds\V.wav,1,0,0,Studerende,0,1,1,1554966879780,no,1,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,32,3,white,circle,sounds\C.wav,1,0,0,Studerende,0,1,0,1554966883340,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,33,3,dimgray,triangle,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966886910,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,34,1,yellow,circle,sounds\V.wav,1,1,0,Studerende,0,1,0,1554966890480,no,1,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,35,4,darkorange,triangle,sounds\T.wav,1,0,0,Studerende,0,1,0,1554966894040,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,36,6,green,square,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966897600,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,37,5,green,triangle,sounds\T.wav,1,0,1,Studerende,0,0,1,1554966901180,no,1,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,38,3,yellow,square,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966904740,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,39,8,blue,square,sounds\P.wav,1,0,1,Studerende,1,1,0,1554966908320,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,40,8,blue,square,sounds\P.wav,1,1,1,Studerende,1,1,1,1554966911920,no,1,1,0,1,0,1,1,1,0,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,41,0,red,triangle,sounds\V.wav,1,0,0,Studerende,0,1,0,1554966915480,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,42,8,red,star,sounds\C.wav,1,0,1,Studerende,0,0,1,1554966919080,no,1,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,43,2,yellow,star,sounds\C.wav,1,1,1,Studerende,1,1,0,1554966922660,no,1,0,0,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,44,8,darkorange,triangle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966926220,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,45,3,white,star,sounds\C.wav,1,0,0,Studerende,0,1,0,1554966929780,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,46,5,white,circle,sounds\T.wav,1,0,0,Studerende,0,1,1,1554966933360,no,1,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,47,5,darkorange,square,sounds\D.wav,1,0,0,Studerende,0,1,0,1554966936940,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,48,2,darkorange,star,sounds\P.wav,1,0,0,Studerende,0,1,1,1554966940500,no,1,0,0,1,0,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,49,0,green,square,sounds\P.wav,1,1,0,Studerende,0,1,0,1554966944080,no,1,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,50,0,green,square,sounds\T.wav,1,0,0,Studerende,1,0,1,1554966947680,no,1,1,0,1,1,1,1,1,0,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,51,3,green,triangle,sounds\T.wav,1,1,0,Studerende,0,1,1,1554966951260,no,1,0,1,1,0,0,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,52,0,blue,circle,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966954820,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,53,3,blue,star,sounds\V.wav,1,0,0,Studerende,0,1,1,1554966958400,no,1,0,1,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,54,2,white,triangle,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966961960,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,55,8,dimgray,star,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966965520,no,1,0,0,1,0,0,1,1,1,1
