id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,figure_tested,simulate,color_tested,figure_response,figure_target,sound_tested,sound_response,color_score,color_target,timestamp,position_tested,position_target,occupation,figure_score,sound_score,sound_target,color_response,position_response
Haj ,female,21,training_train,pretest,pcs1,3,1,11,0,darkorange,circle,sounds\E.wav,1,0,no,1,,,1,0,1,0,1554812823294,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,12,3,yellow,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812826844,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,13,6,white,circle,sounds\D.wav,1,0,no,1,,,1,0,1,0,1554812830394,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,14,6,white,circle,sounds\V.wav,1,0,no,1,,,1,0,1,1,1554812833977,1,1,Studerende,,1,0,1,1
Haj ,female,21,training_train,pretest,pcs1,3,1,15,3,yellow,circle,sounds\E.wav,1,0,no,1,,,1,0,1,0,1554812837528,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,16,6,green,circle,sounds\E.wav,1,0,no,1,,,1,1,1,0,1554812841095,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,17,0,white,circle,sounds\E.wav,1,0,no,1,,,1,1,1,0,1554812844661,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,18,0,red,circle,sounds\V.wav,0,0,no,1,,,1,0,1,0,1554812848211,1,1,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,19,0,red,circle,sounds\V.wav,1,0,no,1,,,1,1,1,1,1554812851811,1,1,Studerende,,1,1,1,1
Haj ,female,21,training_train,pretest,pcs1,3,1,20,6,dimgray,circle,sounds\B.wav,1,0,no,1,,,1,0,1,0,1554812855362,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,21,0,darkorange,circle,sounds\D.wav,1,0,no,1,,,1,0,1,0,1554812858912,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,22,0,darkorange,circle,sounds\D.wav,1,0,no,1,,,1,1,1,1,1554812862512,1,1,Studerende,,1,1,1,1
Haj ,female,21,training_train,pretest,pcs1,3,1,23,1,darkorange,circle,sounds\D.wav,1,0,no,1,,,1,1,1,1,1554812866095,1,0,Studerende,,1,1,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,24,5,white,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812869645,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,25,5,red,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812873213,1,1,Studerende,,1,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,26,1,white,circle,sounds\B.wav,1,0,no,1,,,1,0,1,0,1554812876763,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,27,0,white,circle,sounds\P.wav,1,0,no,1,,,1,0,1,1,1554812880329,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,28,3,dimgray,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812883879,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,29,7,red,circle,sounds\C.wav,1,0,no,1,,,1,0,1,0,1554812887430,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,30,0,yellow,circle,sounds\E.wav,1,0,no,1,,,1,0,1,0,1554812890980,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,31,4,darkorange,circle,sounds\C.wav,1,0,no,1,,,1,0,1,0,1554812894530,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,32,2,green,circle,sounds\T.wav,1,0,no,1,,,1,0,1,0,1554812898080,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,33,2,blue,circle,sounds\C.wav,1,0,no,1,,,1,1,1,0,1554812901663,1,1,Studerende,,0,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,34,7,red,circle,sounds\C.wav,1,0,no,1,,,1,1,1,0,1554812905230,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,35,2,dimgray,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812908781,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,36,2,dimgray,circle,sounds\P.wav,0,0,no,1,,,1,0,0,1,1554812912330,1,1,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,37,6,blue,circle,sounds\P.wav,1,0,no,1,,,1,1,1,0,1554812915897,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,38,5,yellow,circle,sounds\P.wav,1,0,no,1,,,1,1,1,0,1554812919463,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,39,5,blue,circle,sounds\D.wav,1,0,no,1,,,1,0,1,0,1554812923031,1,1,Studerende,,1,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,40,2,green,circle,sounds\E.wav,1,0,no,1,,,1,0,1,0,1554812926582,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,41,2,green,circle,sounds\E.wav,1,0,no,1,,,1,1,1,1,1554812930181,1,1,Studerende,,1,1,1,1
Haj ,female,21,training_train,pretest,pcs1,3,1,42,2,white,circle,sounds\C.wav,1,0,no,1,,,1,0,1,0,1554812933747,1,1,Studerende,,1,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,43,5,darkorange,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812937297,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,44,7,darkorange,circle,sounds\T.wav,1,0,no,1,,,1,0,1,1,1554812940865,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,45,5,green,circle,sounds\B.wav,1,0,no,1,,,1,0,1,0,1554812944415,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,46,5,green,circle,sounds\G.wav,0,0,no,1,,,1,0,0,1,1554812947965,1,1,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,47,2,darkorange,circle,sounds\G.wav,1,0,no,1,,,1,1,1,0,1554812951531,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,48,8,blue,circle,sounds\T.wav,1,0,no,1,,,1,0,1,0,1554812955081,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,49,4,dimgray,circle,sounds\T.wav,1,0,no,1,,,1,1,1,0,1554812958649,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,50,2,yellow,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812962199,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,51,5,darkorange,circle,sounds\G.wav,1,0,no,1,,,1,0,1,0,1554812965749,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,52,3,darkorange,circle,sounds\C.wav,1,0,no,1,,,1,0,1,1,1554812969315,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,53,1,blue,circle,sounds\C.wav,1,0,no,1,,,1,1,1,0,1554812972882,1,0,Studerende,,1,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,54,6,darkorange,circle,sounds\V.wav,1,0,no,1,,,1,0,1,0,1554812976433,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,55,3,green,circle,sounds\G.wav,1,0,no,1,,,1,0,1,0,1554812979983,1,0,Studerende,,1,0,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,56,3,white,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812983549,1,1,Studerende,,1,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,57,3,dimgray,circle,sounds\P.wav,1,0,no,1,,,1,0,1,0,1554812987116,1,1,Studerende,,0,1,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,58,2,dimgray,circle,sounds\D.wav,1,0,no,1,,,1,0,1,1,1554812990682,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,pcs1,3,1,59,2,darkorange,circle,sounds\D.wav,0,0,no,1,,,1,0,1,0,1554812994233,1,1,Studerende,,0,1,0,0
Haj ,female,21,training_train,pretest,pcs1,3,1,60,2,dimgray,circle,sounds\C.wav,1,0,no,1,,,1,0,1,0,1554812997800,1,1,Studerende,,1,0,0,1
Haj ,female,21,training_train,pretest,pcs1,3,1,61,6,dimgray,circle,sounds\G.wav,1,0,no,1,,,1,0,1,1,1554813001366,1,0,Studerende,,1,0,1,0
Haj ,female,21,training_train,pretest,fcs1,3,1,1,4,green,circle,sounds\P.wav,,1,no,1,0,0,1,0,1,0,1554813020850,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,2,4,yellow,triangle,sounds\B.wav,,1,no,1,0,0,1,0,1,0,1554813024400,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,3,4,blue,square,sounds\P.wav,,1,no,1,0,0,1,0,1,0,1554813027951,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,4,4,blue,circle,sounds\D.wav,,1,no,1,0,0,1,0,1,1,1554813031517,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,5,4,blue,circle,sounds\T.wav,,1,no,1,0,1,1,0,1,1,1554813035084,0,,Studerende,0,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,6,4,white,square,sounds\T.wav,,1,no,1,0,0,1,1,1,0,1554813038651,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,7,4,green,star,sounds\V.wav,,1,no,1,0,0,1,0,1,0,1554813042201,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,8,4,white,star,sounds\E.wav,,1,no,1,0,1,1,0,1,0,1554813045752,0,,Studerende,0,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,9,4,yellow,square,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813049301,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,10,4,blue,star,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813052851,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,11,4,darkorange,star,sounds\V.wav,,1,no,1,1,1,1,0,1,0,1554813056418,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,12,4,green,circle,sounds\V.wav,,1,no,1,0,0,1,1,1,0,1554813059984,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,13,4,yellow,square,sounds\D.wav,,1,no,1,0,0,1,0,1,0,1554813063535,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,14,4,yellow,square,sounds\B.wav,,1,no,1,1,1,1,0,1,1,1554813067118,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,15,4,blue,circle,sounds\V.wav,,1,no,1,0,0,1,1,1,0,1554813070685,0,,Studerende,1,0,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,16,4,white,triangle,sounds\D.wav,,1,no,1,0,0,1,0,1,0,1554813074235,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,17,4,white,circle,sounds\C.wav,,1,no,1,0,0,1,0,0,1,1554813077785,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,18,4,yellow,square,sounds\V.wav,,1,no,1,0,0,1,0,1,0,1554813081336,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,19,4,blue,square,sounds\B.wav,,1,no,1,0,1,1,0,1,0,1554813084886,0,,Studerende,0,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,20,4,white,circle,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813088436,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,21,4,yellow,triangle,sounds\D.wav,,1,no,1,0,0,1,0,1,0,1554813091987,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,22,4,red,square,sounds\C.wav,,1,no,1,0,0,1,0,1,0,1554813095536,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,23,4,green,square,sounds\C.wav,,1,no,1,1,1,1,1,1,0,1554813099120,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,24,4,white,star,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813102670,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,25,4,blue,square,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813106220,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,26,4,green,star,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813109770,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,27,4,dimgray,triangle,sounds\T.wav,,1,no,1,0,0,1,0,1,0,1554813113319,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,28,4,yellow,star,sounds\T.wav,,1,no,1,0,0,1,0,1,0,1554813116870,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,29,4,darkorange,triangle,sounds\D.wav,,1,no,1,0,0,1,0,1,0,1554813120420,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,30,4,white,star,sounds\P.wav,,1,no,1,0,0,1,0,1,0,1554813123970,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,31,4,yellow,star,sounds\T.wav,,1,no,1,1,1,1,0,1,0,1554813127537,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,32,4,dimgray,star,sounds\B.wav,,1,no,1,1,1,1,0,1,0,1554813131103,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,33,4,darkorange,square,sounds\B.wav,,1,no,1,0,0,1,0,1,0,1554813134654,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,34,4,darkorange,star,sounds\B.wav,,1,no,1,0,0,1,1,1,1,1554813138237,0,,Studerende,1,1,1,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,35,4,green,square,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813141787,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,36,4,dimgray,triangle,sounds\E.wav,,1,no,1,0,0,1,1,1,0,1554813145354,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,37,4,dimgray,star,sounds\V.wav,,1,no,1,0,0,1,0,0,1,1554813148904,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,38,4,dimgray,triangle,sounds\E.wav,,1,no,1,0,0,1,0,1,1,1554813152471,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,39,4,red,circle,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813156021,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,40,4,red,circle,sounds\D.wav,,1,no,1,1,1,1,0,1,1,1554813159604,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,41,4,yellow,star,sounds\P.wav,,1,no,1,0,0,1,0,1,0,1554813163154,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,42,4,blue,triangle,sounds\V.wav,,1,no,1,0,0,1,0,1,0,1554813166704,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,43,4,white,circle,sounds\V.wav,,1,no,1,0,0,1,1,1,0,1554813170272,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,44,4,darkorange,star,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813173822,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,45,4,dimgray,circle,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813177372,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,46,4,darkorange,square,sounds\G.wav,,1,no,1,0,0,1,0,1,0,1554813180922,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,47,4,darkorange,circle,sounds\G.wav,,1,no,1,0,0,1,0,1,1,1554813184488,0,,Studerende,1,0,1,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,48,4,darkorange,circle,sounds\T.wav,,1,no,1,1,1,1,0,1,1,1554813188072,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,49,4,green,triangle,sounds\T.wav,,1,no,1,0,0,1,1,1,0,1554813191639,0,,Studerende,1,1,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,50,4,green,triangle,sounds\E.wav,,1,no,1,0,1,1,0,1,1,1554813195205,0,,Studerende,0,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,51,4,green,triangle,sounds\P.wav,,1,no,1,1,1,1,0,1,1,1554813198789,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,52,4,red,square,sounds\V.wav,,1,no,1,0,0,1,0,1,0,1554813202340,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,53,4,white,star,sounds\E.wav,,1,no,1,0,0,1,0,1,0,1554813205890,0,,Studerende,1,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,54,4,white,square,sounds\P.wav,,1,no,1,0,0,1,0,1,1,1554813209456,0,,Studerende,1,1,0,1,
Haj ,female,21,training_train,pretest,fcs1,3,1,55,4,darkorange,square,sounds\T.wav,,1,no,1,0,1,1,0,1,0,1554813213006,0,,Studerende,0,1,0,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,56,4,red,triangle,sounds\T.wav,,1,no,1,0,0,1,0,1,0,1554813216556,0,,Studerende,1,0,1,0,
Haj ,female,21,training_train,pretest,fcs1,3,1,57,4,white,circle,sounds\C.wav,,1,no,1,0,0,1,0,1,0,1554813220107,0,,Studerende,1,1,0,0,
