id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,figure_score,color_target,position_score,sound_response,sound_target,position_tested,figure_tested,figure_target,sound_tested,simulate,occupation,position_target,figure_response,position_response,color_score,color_tested,color_response,sound_score
okse,female,23,training_train,pretest,fcs1,3,1,42,4,green,circle,sounds\V.wav,1555329617985,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,43,4,dimgray,triangle,sounds\D.wav,1555329621565,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,44,4,dimgray,star,sounds\E.wav,1555329625145,0,1,,1,0,0,1,0,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,45,4,dimgray,triangle,sounds\D.wav,1555329628745,0,1,,1,0,0,1,0,1,no,Studerende,,1,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,46,4,white,star,sounds\P.wav,1555329632325,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,47,4,green,triangle,sounds\C.wav,1555329635905,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,48,4,white,circle,sounds\T.wav,1555329639505,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,49,4,white,square,sounds\C.wav,1555329643086,0,1,,0,0,0,1,0,1,no,Studerende,,1,,1,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,50,4,yellow,square,sounds\C.wav,1555329646666,1,0,,0,1,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,51,4,dimgray,star,sounds\C.wav,1555329650226,1,0,,0,1,0,1,0,1,no,Studerende,,0,,1,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,52,4,blue,circle,sounds\E.wav,1555329653806,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,53,4,red,triangle,sounds\C.wav,1555329657386,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,54,4,yellow,circle,sounds\E.wav,1555329660986,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,55,4,yellow,circle,sounds\E.wav,1555329664546,0,1,,0,1,0,1,1,1,no,Studerende,,0,,0,1,0,0
okse,female,23,training_train,pretest,fcs1,3,1,56,4,blue,circle,sounds\P.wav,1555329668126,0,0,,1,0,0,1,1,1,no,Studerende,,0,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,57,4,darkorange,star,sounds\D.wav,1555329671726,0,0,,1,0,0,1,0,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,58,4,darkorange,circle,sounds\P.wav,1555329675306,0,1,,0,0,0,1,0,1,no,Studerende,,1,,1,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,59,4,dimgray,circle,sounds\E.wav,1555329678886,1,0,,1,0,0,1,1,1,no,Studerende,,1,,0,1,1,0
okse,female,23,training_train,pretest,fcs1,3,1,60,4,green,triangle,sounds\D.wav,1555329682466,0,0,,0,0,0,1,0,1,no,Studerende,,1,,0,1,1,1
okse,female,23,training_train,pretest,fcs1,3,1,61,4,white,triangle,sounds\C.wav,1555329686026,0,0,,0,0,0,1,1,1,no,Studerende,,0,,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,1,8,green,circle,sounds\D.wav,1555329750506,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,2,6,green,circle,sounds\T.wav,1555329754066,0,1,1,0,0,1,1,1,1,no,Studerende,0,0,0,0,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,3,6,red,triangle,sounds\B.wav,1555329757626,1,0,0,0,0,1,1,0,1,no,Studerende,1,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,4,4,white,circle,sounds\B.wav,1555329761226,0,0,0,0,1,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,5,4,darkorange,star,sounds\T.wav,1555329764806,0,0,1,0,0,1,1,0,1,no,Studerende,1,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,6,6,yellow,triangle,sounds\V.wav,1555329768406,0,0,0,0,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,7,5,white,star,sounds\G.wav,1555329772026,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,8,7,red,star,sounds\P.wav,1555329775626,1,0,0,1,0,1,1,1,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,9,1,red,square,sounds\B.wav,1555329779246,0,1,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,10,8,dimgray,triangle,sounds\E.wav,1555329782826,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,11,7,white,circle,sounds\E.wav,1555329786426,0,0,0,0,1,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,12,0,dimgray,circle,sounds\E.wav,1555329790006,1,0,0,0,1,1,1,1,1,no,Studerende,0,1,1,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,13,3,green,square,sounds\T.wav,1555329793606,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,14,3,green,square,sounds\B.wav,1555329797206,1,1,1,1,0,1,1,1,1,no,Studerende,1,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,15,5,green,star,sounds\B.wav,1555329800786,0,1,0,0,1,1,1,0,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,16,2,blue,square,sounds\G.wav,1555329804386,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,17,2,blue,star,sounds\E.wav,1555329807966,0,1,1,1,0,1,1,0,1,no,Studerende,1,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,18,2,blue,triangle,sounds\B.wav,1555329811526,1,1,0,0,0,1,1,0,1,no,Studerende,1,0,0,0,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,19,1,darkorange,triangle,sounds\P.wav,1555329815106,0,0,0,0,0,1,1,1,1,no,Studerende,0,0,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,20,6,white,circle,sounds\P.wav,1555329818706,1,0,0,0,1,1,1,0,1,no,Studerende,0,0,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,21,6,yellow,triangle,sounds\T.wav,1555329822306,0,0,1,1,0,1,1,0,1,no,Studerende,1,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,22,2,red,square,sounds\T.wav,1555329825906,0,0,0,0,1,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,23,1,red,star,sounds\E.wav,1555329829486,0,1,1,1,0,1,1,0,1,no,Studerende,0,1,0,1,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,24,1,darkorange,circle,sounds\C.wav,1555329833066,1,0,1,0,0,1,1,0,1,no,Studerende,1,0,1,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,25,6,green,triangle,sounds\T.wav,1555329836666,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,26,0,yellow,square,sounds\E.wav,1555329840266,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,27,5,red,circle,sounds\C.wav,1555329843826,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,28,1,darkorange,triangle,sounds\P.wav,1555329847426,0,0,1,0,0,1,1,0,1,no,Studerende,0,1,0,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,29,0,yellow,square,sounds\V.wav,1555329851046,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,30,0,blue,star,sounds\V.wav,1555329854606,1,0,0,0,1,1,1,0,1,no,Studerende,1,0,0,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,31,6,darkorange,star,sounds\E.wav,1555329858166,0,0,1,0,0,1,1,1,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,32,1,blue,star,sounds\C.wav,1555329861746,0,0,0,0,0,1,1,1,1,no,Studerende,0,0,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,33,1,red,circle,sounds\C.wav,1555329865306,1,0,0,0,1,1,1,0,1,no,Studerende,1,0,0,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,34,1,blue,triangle,sounds\E.wav,1555329868866,1,0,0,0,0,1,1,0,1,no,Studerende,1,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,35,3,green,square,sounds\B.wav,1555329872446,0,0,1,0,0,1,1,0,1,no,Studerende,0,1,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,36,3,white,star,sounds\P.wav,1555329876026,0,0,1,0,0,1,1,0,1,no,Studerende,1,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,37,3,white,star,sounds\P.wav,1555329879626,0,1,1,1,1,1,1,1,1,no,Studerende,1,0,1,1,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,38,6,darkorange,circle,sounds\C.wav,1555329883186,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,39,7,green,triangle,sounds\C.wav,1555329886766,0,0,0,0,1,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,40,0,darkorange,star,sounds\G.wav,1555329890366,0,0,0,0,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,41,1,red,star,sounds\G.wav,1555329893966,0,0,0,0,1,1,1,1,1,no,Studerende,0,0,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,42,5,white,star,sounds\C.wav,1555329897526,0,0,1,0,0,1,1,1,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,43,1,white,square,sounds\C.wav,1555329901106,0,1,0,1,1,1,1,0,1,no,Studerende,0,1,1,0,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,44,7,white,triangle,sounds\D.wav,1555329904686,0,1,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,45,3,darkorange,circle,sounds\C.wav,1555329908266,1,0,0,0,0,1,1,0,1,no,Studerende,0,0,1,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,46,5,green,square,sounds\E.wav,1555329911826,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,47,2,red,square,sounds\V.wav,1555329915426,1,0,0,1,0,1,1,1,1,no,Studerende,0,1,1,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,48,0,yellow,circle,sounds\E.wav,1555329918986,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,49,3,yellow,circle,sounds\P.wav,1555329922566,1,1,0,1,0,1,1,1,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,50,7,yellow,circle,sounds\D.wav,1555329926146,1,1,0,1,0,1,1,1,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,51,0,dimgray,triangle,sounds\D.wav,1555329929706,1,0,1,0,1,1,1,0,1,no,Studerende,0,0,0,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,52,4,darkorange,square,sounds\V.wav,1555329933286,0,0,0,0,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,53,4,white,triangle,sounds\V.wav,1555329936866,0,0,1,0,1,1,1,0,1,no,Studerende,1,1,1,0,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,54,7,darkorange,star,sounds\D.wav,1555329940446,0,0,0,0,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,55,1,darkorange,triangle,sounds\T.wav,1555329944046,0,1,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,56,1,white,triangle,sounds\T.wav,1555329947606,0,0,0,0,1,1,1,1,1,no,Studerende,1,0,0,1,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,57,1,white,circle,sounds\C.wav,1555329951226,0,1,0,1,0,1,1,0,1,no,Studerende,1,1,0,1,1,1,0
okse,female,23,training_train,pretest,pcfs12,4,1,58,4,yellow,square,sounds\T.wav,1555329954806,0,0,0,0,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,1
okse,female,23,training_train,pretest,pcfs12,4,1,59,5,red,star,sounds\P.wav,1555329958366,1,0,1,0,0,1,1,0,1,no,Studerende,0,0,0,1,1,0,1
okse,female,23,training_train,pretest,pcfs12,4,1,60,0,red,star,sounds\V.wav,1555329961946,1,1,0,1,0,1,1,1,1,no,Studerende,0,1,1,0,1,0,0
okse,female,23,training_train,pretest,pcfs12,4,1,61,7,dimgray,square,sounds\D.wav,1555329965526,0,0,0,1,0,1,1,0,1,no,Studerende,0,1,1,0,1,1,0
okse,female,23,training_train,training,ps2,2,2,1,0,white,circle,sounds\V.wav,1555329993556,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,2,4,white,circle,sounds\C.wav,1555329996116,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,3,5,white,circle,sounds\V.wav,1555329998696,,,0,1,1,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,4,7,white,circle,sounds\T.wav,1555330001256,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,5,5,white,circle,sounds\C.wav,1555330003836,,,1,0,0,1,0,,1,no,Studerende,1,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,6,4,white,circle,sounds\G.wav,1555330006396,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,7,4,white,circle,sounds\T.wav,1555330008976,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,8,4,white,circle,sounds\D.wav,1555330011536,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,9,0,white,circle,sounds\T.wav,1555330014096,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,10,6,white,circle,sounds\D.wav,1555330016676,,,0,0,1,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,11,6,white,circle,sounds\D.wav,1555330019256,,,1,1,0,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,12,1,white,circle,sounds\B.wav,1555330021836,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,13,5,white,circle,sounds\D.wav,1555330024416,,,0,0,1,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,14,2,white,circle,sounds\C.wav,1555330026976,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,15,5,white,circle,sounds\P.wav,1555330029556,,,1,0,0,1,0,,1,no,Studerende,1,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,16,0,white,circle,sounds\C.wav,1555330032156,,,0,1,1,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,17,5,white,circle,sounds\T.wav,1555330034716,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,18,0,white,circle,sounds\B.wav,1555330037276,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,19,3,white,circle,sounds\D.wav,1555330039876,,,0,1,0,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,20,4,white,circle,sounds\B.wav,1555330042476,,,0,1,1,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,21,2,white,circle,sounds\T.wav,1555330045036,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,22,4,white,circle,sounds\G.wav,1555330047596,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,23,3,white,circle,sounds\B.wav,1555330050156,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,24,0,white,circle,sounds\C.wav,1555330052716,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,25,3,white,circle,sounds\D.wav,1555330055276,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,26,0,white,circle,sounds\P.wav,1555330057836,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,27,5,white,circle,sounds\B.wav,1555330060416,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,28,1,white,circle,sounds\P.wav,1555330062996,,,1,1,1,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,29,7,white,circle,sounds\P.wav,1555330065556,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,30,6,white,circle,sounds\P.wav,1555330068136,,,0,0,1,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,31,4,white,circle,sounds\B.wav,1555330070696,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,32,5,white,circle,sounds\E.wav,1555330073316,,,0,1,0,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,33,8,white,circle,sounds\B.wav,1555330075896,,,1,1,1,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,34,3,white,circle,sounds\E.wav,1555330078456,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,35,3,white,circle,sounds\G.wav,1555330081036,,,1,1,0,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,36,3,white,circle,sounds\C.wav,1555330083616,,,0,1,0,1,0,,1,no,Studerende,1,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,37,4,white,circle,sounds\G.wav,1555330086176,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,38,4,white,circle,sounds\V.wav,1555330088756,,,0,1,0,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,39,7,white,circle,sounds\V.wav,1555330091316,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,40,4,white,circle,sounds\D.wav,1555330093876,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,41,5,white,circle,sounds\P.wav,1555330096436,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,42,3,white,circle,sounds\B.wav,1555330099016,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,43,5,white,circle,sounds\D.wav,1555330101596,,,0,1,0,1,0,,1,no,Studerende,1,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,44,1,white,circle,sounds\B.wav,1555330104176,,,0,1,1,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,45,8,white,circle,sounds\E.wav,1555330106736,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,46,7,white,circle,sounds\C.wav,1555330109316,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,47,6,white,circle,sounds\P.wav,1555330111896,,,1,1,0,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\B.wav,1555330114476,,,0,1,0,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,49,6,white,circle,sounds\B.wav,1555330117036,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,50,3,white,circle,sounds\D.wav,1555330119596,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,51,1,white,circle,sounds\E.wav,1555330122156,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,52,8,white,circle,sounds\V.wav,1555330124716,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,53,1,white,circle,sounds\D.wav,1555330127296,,,1,1,0,1,0,,1,no,Studerende,1,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,54,0,white,circle,sounds\T.wav,1555330129876,,,0,1,0,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,55,3,white,circle,sounds\D.wav,1555330132436,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,56,0,white,circle,sounds\G.wav,1555330135016,,,1,0,0,1,0,,1,no,Studerende,1,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,57,1,white,circle,sounds\D.wav,1555330137576,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,58,4,white,circle,sounds\C.wav,1555330140156,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,59,4,white,circle,sounds\G.wav,1555330142716,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,60,6,white,circle,sounds\T.wav,1555330145276,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,61,2,white,circle,sounds\D.wav,1555330147856,,,0,0,0,1,0,,1,no,Studerende,0,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,62,4,white,circle,sounds\T.wav,1555330150416,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,1,4,white,circle,sounds\V.wav,1555330229696,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,2,2,white,circle,sounds\E.wav,1555330232256,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,3,5,white,circle,sounds\V.wav,1555330234816,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,4,0,white,circle,sounds\B.wav,1555330237376,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,5,8,white,circle,sounds\V.wav,1555330239936,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,6,0,white,circle,sounds\C.wav,1555330242496,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,7,1,white,circle,sounds\V.wav,1555330245056,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,8,4,white,circle,sounds\C.wav,1555330247616,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,9,7,white,circle,sounds\T.wav,1555330250176,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,10,4,white,circle,sounds\G.wav,1555330252736,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,11,8,white,circle,sounds\E.wav,1555330255296,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,12,4,white,circle,sounds\G.wav,1555330257876,,,1,0,1,1,0,,1,no,Studerende,1,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,13,1,white,circle,sounds\P.wav,1555330260436,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,14,4,white,circle,sounds\C.wav,1555330263016,,,1,0,0,1,0,,1,no,Studerende,1,,1,,0,,1
okse,female,23,training_train,training,ps2,2,2,15,7,white,circle,sounds\B.wav,1555330265576,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,16,4,white,circle,sounds\T.wav,1555330268136,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\T.wav,1555330270696,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,18,4,white,circle,sounds\V.wav,1555330273276,,,0,1,0,1,0,,1,no,Studerende,1,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,19,1,white,circle,sounds\E.wav,1555330275836,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,20,3,white,circle,sounds\V.wav,1555330278396,,,1,0,1,1,0,,1,no,Studerende,0,,0,,0,,0
okse,female,23,training_train,training,ps2,2,2,21,1,white,circle,sounds\V.wav,1555330280956,,,0,0,0,1,0,,1,no,Studerende,1,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,22,2,white,circle,sounds\V.wav,1555330283536,,,0,0,1,1,0,,1,no,Studerende,0,,1,,0,,0
okse,female,23,training_train,training,ps2,2,2,23,5,white,circle,sounds\P.wav,1555330286096,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
okse,female,23,training_train,training,ps2,2,2,24,4,white,circle,sounds\E.wav,1555330288656,,,1,0,0,1,0,,1,no,Studerende,0,,0,,0,,1
