id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,simulate,figure_tested,sound_response,sound_target,color_target,occupation,color_tested,sound_tested,figure_target,color_score,timestamp,color_response,sound_score,position_response,position_score,position_target,figure_score,position_tested
Pandabjoern,male,25,training_train,training,ps2,2,2,23,1,white,circle,sounds\C.wav,,no,0,1,0,,Studerende,0,1,,,1555335073839,,0,0,0,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,24,7,white,circle,sounds\P.wav,,no,0,1,0,,Studerende,0,1,,,1555335076419,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,25,0,white,circle,sounds\P.wav,,no,0,0,0,,Studerende,0,1,,,1555335078979,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,26,4,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335081539,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,27,4,white,circle,sounds\B.wav,,no,0,0,0,,Studerende,0,1,,,1555335084099,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,28,4,white,circle,sounds\E.wav,,no,0,1,0,,Studerende,0,1,,,1555335086699,,0,1,1,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,29,2,white,circle,sounds\P.wav,,no,0,1,0,,Studerende,0,1,,,1555335089279,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,30,7,white,circle,sounds\D.wav,,no,0,0,0,,Studerende,0,1,,,1555335091839,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,31,3,white,circle,sounds\V.wav,,no,0,0,0,,Studerende,0,1,,,1555335094399,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,32,7,white,circle,sounds\E.wav,,no,0,0,0,,Studerende,0,1,,,1555335096979,,1,1,1,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,33,0,white,circle,sounds\V.wav,,no,0,1,1,,Studerende,0,1,,,1555335099559,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,34,0,white,circle,sounds\P.wav,,no,0,1,0,,Studerende,0,1,,,1555335102139,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,35,5,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335104699,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,36,3,white,circle,sounds\P.wav,,no,0,1,1,,Studerende,0,1,,,1555335107279,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,37,8,white,circle,sounds\D.wav,,no,0,0,0,,Studerende,0,1,,,1555335109839,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,38,0,white,circle,sounds\T.wav,,no,0,0,0,,Studerende,0,1,,,1555335112399,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,39,1,white,circle,sounds\P.wav,,no,0,1,0,,Studerende,0,1,,,1555335114979,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,40,0,white,circle,sounds\E.wav,,no,0,1,0,,Studerende,0,1,,,1555335117559,,0,0,0,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,41,5,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335120119,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,42,1,white,circle,sounds\D.wav,,no,0,0,0,,Studerende,0,1,,,1555335122679,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,43,5,white,circle,sounds\C.wav,,no,0,0,0,,Studerende,0,1,,,1555335125259,,1,1,1,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,44,8,white,circle,sounds\D.wav,,no,0,0,1,,Studerende,0,1,,,1555335127819,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,45,4,white,circle,sounds\B.wav,,no,0,1,0,,Studerende,0,1,,,1555335130399,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,46,0,white,circle,sounds\B.wav,,no,0,1,0,,Studerende,0,1,,,1555335132979,,0,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,47,0,white,circle,sounds\B.wav,,no,0,1,1,,Studerende,0,1,,,1555335135559,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,48,5,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335138119,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,49,8,white,circle,sounds\B.wav,,no,0,1,1,,Studerende,0,1,,,1555335140699,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,50,0,white,circle,sounds\V.wav,,no,0,0,0,,Studerende,0,1,,,1555335143259,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,51,5,white,circle,sounds\T.wav,,no,0,0,0,,Studerende,0,1,,,1555335145819,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,52,8,white,circle,sounds\C.wav,,no,0,0,0,,Studerende,0,1,,,1555335148379,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,53,0,white,circle,sounds\T.wav,,no,0,1,1,,Studerende,0,1,,,1555335150959,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,54,8,white,circle,sounds\D.wav,,no,0,0,0,,Studerende,0,1,,,1555335153539,,1,1,1,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,55,4,white,circle,sounds\T.wav,,no,0,1,1,,Studerende,0,1,,,1555335156119,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,56,0,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335158699,,1,1,0,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,57,4,white,circle,sounds\G.wav,,no,0,1,0,,Studerende,0,1,,,1555335161279,,0,0,0,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,58,3,white,circle,sounds\E.wav,,no,0,0,0,,Studerende,0,1,,,1555335163839,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,59,1,white,circle,sounds\T.wav,,no,0,0,0,,Studerende,0,1,,,1555335166399,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,60,3,white,circle,sounds\P.wav,,no,0,0,0,,Studerende,0,1,,,1555335168979,,1,1,1,1,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,61,0,white,circle,sounds\G.wav,,no,0,0,0,,Studerende,0,1,,,1555335171519,,1,0,1,0,,1
Pandabjoern,male,25,training_train,training,ps2,2,2,62,4,white,circle,sounds\P.wav,,no,0,0,1,,Studerende,0,1,,,1555335174100,,0,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,1,2,red,circle,,,no,0,,,0,Studerende,1,0,,1,1555335205830,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,2,6,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335208390,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,3,0,red,circle,,,no,0,,,1,Studerende,1,0,,1,1555335210970,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,4,8,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335213530,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,5,1,red,circle,,,no,0,,,1,Studerende,1,0,,0,1555335216090,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,6,1,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335218650,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,7,7,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335221210,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,8,0,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335223770,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,9,7,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335226330,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,10,6,green,circle,,,no,0,,,1,Studerende,1,0,,0,1555335228910,0,,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,11,0,red,circle,,,no,0,,,0,Studerende,1,0,,1,1555335231490,0,,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,12,8,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335234050,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,13,1,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335236610,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,14,8,dimgray,circle,,,no,0,,,1,Studerende,1,0,,1,1555335239210,1,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,15,8,white,circle,,,no,0,,,1,Studerende,1,0,,0,1555335241770,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,16,3,white,circle,,,no,0,,,0,Studerende,1,0,,0,1555335244350,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,17,2,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335246910,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,18,1,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335249470,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,19,3,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335252030,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,20,1,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335254590,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,21,6,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335257150,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,22,3,white,circle,,,no,0,,,1,Studerende,1,0,,1,1555335259730,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,23,1,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335262290,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,24,5,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335264850,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,25,1,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335267410,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,26,5,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335270010,1,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,27,5,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335272570,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,28,2,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335275150,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,29,0,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335277690,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,30,5,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335280270,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,31,8,red,circle,,,no,0,,,0,Studerende,1,0,,1,1555335282830,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,32,7,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335285410,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,33,5,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335287990,0,,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,34,7,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335290570,0,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,35,5,red,circle,,,no,0,,,0,Studerende,1,0,,1,1555335293130,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,36,8,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335295690,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,37,5,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335298250,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,38,5,red,circle,,,no,0,,,0,Studerende,1,0,,1,1555335300810,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,39,6,red,circle,,,no,0,,,0,Studerende,1,0,,0,1555335303390,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,40,8,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335305950,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,41,6,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335308530,0,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,42,4,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335311090,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,43,7,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335313650,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,44,4,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335316210,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,45,3,darkorange,circle,,,no,0,,,1,Studerende,1,0,,1,1555335318790,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,46,4,blue,circle,,,no,0,,,1,Studerende,1,0,,1,1555335321390,1,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,47,1,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335323950,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,48,1,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335326510,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,49,1,darkorange,circle,,,no,0,,,0,Studerende,1,0,,0,1555335329090,1,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,50,1,darkorange,circle,,,no,0,,,1,Studerende,1,0,,1,1555335331690,1,,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,51,6,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335334250,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,52,1,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335336810,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,53,1,green,circle,,,no,0,,,0,Studerende,1,0,,1,1555335339370,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,54,1,white,circle,,,no,0,,,0,Studerende,1,0,,1,1555335341930,0,,0,0,1,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,55,2,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335344510,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,56,6,yellow,circle,,,no,0,,,0,Studerende,1,0,,1,1555335347070,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,57,7,green,circle,,,no,0,,,1,Studerende,1,0,,1,1555335349650,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,58,4,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335352210,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,59,8,dimgray,circle,,,no,0,,,0,Studerende,1,0,,1,1555335354770,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,60,7,blue,circle,,,no,0,,,0,Studerende,1,0,,1,1555335357350,0,,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,61,4,darkorange,circle,,,no,0,,,0,Studerende,1,0,,1,1555335359910,0,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pc2,2,2,62,0,dimgray,circle,,,no,0,,,0,Studerende,1,0,,0,1555335362490,1,,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,fc2,2,2,1,4,green,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335371400,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,2,4,blue,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335373960,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,3,4,blue,square,,1,no,1,,,0,Studerende,1,0,1,1,1555335376540,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,4,4,green,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335379100,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,5,4,white,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335381660,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,6,4,blue,square,,1,no,1,,,0,Studerende,1,0,1,0,1555335384260,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,7,4,yellow,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335386820,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,8,4,blue,circle,,0,no,1,,,1,Studerende,1,0,0,1,1555335389400,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,9,4,dimgray,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335391960,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,10,4,red,triangle,,1,no,1,,,0,Studerende,1,0,0,1,1555335394540,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,11,4,green,star,,0,no,1,,,0,Studerende,1,0,0,1,1555335397100,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,12,4,blue,triangle,,0,no,1,,,0,Studerende,1,0,1,1,1555335399660,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,13,4,dimgray,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335402220,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,14,4,green,triangle,,0,no,1,,,0,Studerende,1,0,1,0,1555335404800,1,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,15,4,yellow,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335407360,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,16,4,darkorange,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335409920,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,17,4,yellow,triangle,,0,no,1,,,1,Studerende,1,0,0,0,1555335412480,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,18,4,darkorange,square,,0,no,1,,,1,Studerende,1,0,0,1,1555335415060,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,19,4,red,triangle,,1,no,1,,,0,Studerende,1,0,1,1,1555335417640,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,20,4,yellow,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335420200,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,21,4,green,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335422760,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,22,4,yellow,triangle,,0,no,1,,,1,Studerende,1,0,0,1,1555335425340,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,23,4,dimgray,square,,0,no,1,,,0,Studerende,1,0,1,1,1555335427900,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,24,4,dimgray,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335430460,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,25,4,red,circle,,1,no,1,,,0,Studerende,1,0,0,1,1555335433040,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,26,4,red,circle,,0,no,1,,,0,Studerende,1,0,1,1,1555335435600,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,27,4,white,circle,,1,no,1,,,0,Studerende,1,0,1,1,1555335438180,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,28,4,green,star,,0,no,1,,,0,Studerende,1,0,0,1,1555335440740,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,29,4,green,star,,0,no,1,,,0,Studerende,1,0,0,1,1555335443300,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,30,4,blue,star,,1,no,1,,,0,Studerende,1,0,1,1,1555335445880,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,31,4,green,square,,0,no,1,,,1,Studerende,1,0,0,0,1555335448440,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,32,4,red,square,,1,no,1,,,0,Studerende,1,0,0,1,1555335451020,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,33,4,red,circle,,0,no,1,,,0,Studerende,1,0,0,0,1555335453600,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,34,4,green,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335456160,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,35,4,yellow,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335458720,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,36,4,red,triangle,,1,no,1,,,0,Studerende,1,0,1,1,1555335461300,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,37,4,blue,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335463860,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,38,4,green,circle,,0,no,1,,,0,Studerende,1,0,0,1,1555335466420,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,39,4,blue,triangle,,1,no,1,,,1,Studerende,1,0,0,1,1555335469020,1,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,40,4,darkorange,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335471580,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,41,4,dimgray,triangle,,1,no,1,,,0,Studerende,1,0,1,1,1555335474160,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,42,4,white,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335476720,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,43,4,dimgray,circle,,0,no,1,,,1,Studerende,1,0,0,0,1555335479280,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,44,4,white,star,,0,no,1,,,1,Studerende,1,0,0,0,1555335481840,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,45,4,blue,triangle,,1,no,1,,,0,Studerende,1,0,0,1,1555335484420,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,46,4,red,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335486980,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,47,4,blue,triangle,,0,no,1,,,1,Studerende,1,0,1,0,1555335489540,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,48,4,yellow,star,,1,no,1,,,0,Studerende,1,0,0,1,1555335492120,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,49,4,blue,star,,0,no,1,,,1,Studerende,1,0,0,0,1555335494680,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,50,4,yellow,square,,0,no,1,,,1,Studerende,1,0,0,1,1555335497260,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,51,4,yellow,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335499820,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,52,4,blue,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335502380,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,53,4,white,star,,0,no,1,,,0,Studerende,1,0,0,1,1555335504940,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,54,4,blue,square,,0,no,1,,,1,Studerende,1,0,0,1,1555335507520,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,55,4,darkorange,star,,1,no,1,,,0,Studerende,1,0,1,1,1555335510100,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,56,4,blue,star,,0,no,1,,,1,Studerende,1,0,0,1,1555335512680,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,57,4,darkorange,star,,1,no,1,,,1,Studerende,1,0,1,0,1555335515260,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,58,4,white,circle,,0,no,1,,,0,Studerende,1,0,0,0,1555335517840,1,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,59,4,yellow,triangle,,0,no,1,,,0,Studerende,1,0,0,1,1555335520400,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,60,4,blue,circle,,0,no,1,,,0,Studerende,1,0,1,1,1555335522960,0,,,,,0,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,61,4,darkorange,square,,0,no,1,,,0,Studerende,1,0,0,1,1555335525520,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,fc2,2,2,62,4,blue,square,,0,no,1,,,1,Studerende,1,0,0,0,1555335528080,0,,,,,1,0
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,1,3,red,circle,sounds\E.wav,,no,0,0,0,0,Studerende,1,1,,1,1555335537680,0,1,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,2,1,red,circle,sounds\D.wav,,no,0,0,0,1,Studerende,1,1,,1,1555335541260,1,1,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,3,7,dimgray,circle,sounds\T.wav,,no,0,0,0,0,Studerende,1,1,,1,1555335544820,0,1,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,4,2,blue,circle,sounds\T.wav,,no,0,1,1,0,Studerende,1,1,,1,1555335548420,0,1,1,0,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,5,4,blue,circle,sounds\P.wav,,no,0,0,0,1,Studerende,1,1,,1,1555335552000,1,1,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,6,4,blue,circle,sounds\G.wav,,no,0,0,0,1,Studerende,1,1,,1,1555335555600,1,1,1,1,1,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,7,0,yellow,circle,sounds\G.wav,,no,0,1,1,0,Studerende,1,1,,1,1555335559180,0,1,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,8,1,yellow,circle,sounds\B.wav,,no,0,1,0,1,Studerende,1,1,,1,1555335562780,1,0,0,1,0,,1
Pandabjoern,male,25,training_train,posttest,pcs1,3,1,9,6,dimgray,circle,sounds\V.wav,,no,0,0,0,0,Studerende,1,1,,1,1555335566340,0,1,0,1,0,,1
