id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,figure_score,color_tested,sound_response,simulate,figure_response,position_target,sound_score,color_target,position_tested,occupation,color_response,timestamp,sound_tested,position_score,position_response,color_score,sound_target,figure_target
kalkun,male,21,training_transfer,pretest,fcs1,3,1,42,4,blue,triangle,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902618154,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,43,4,dimgray,square,sounds/D.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902621739,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,44,4,dimgray,circle,sounds/D.wav,1,1,1,1,no,0,,1,1,0,Studerende,1,1554902625366,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,45,4,dimgray,star,sounds/E.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554902628968,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,46,4,white,square,sounds/G.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902632539,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,47,4,dimgray,star,sounds/G.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554902636128,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,48,4,red,star,sounds/G.wav,1,1,1,1,no,1,,1,0,0,Studerende,0,1554902639768,1,,,1,1,1
kalkun,male,21,training_transfer,pretest,fcs1,3,1,49,4,red,square,sounds/T.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554902643373,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,50,4,red,star,sounds/T.wav,1,1,1,1,no,0,,1,1,0,Studerende,1,1554902646984,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,51,4,blue,circle,sounds/E.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902650558,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,52,4,blue,triangle,sounds/B.wav,1,1,1,0,no,0,,1,1,0,Studerende,1,1554902654174,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,53,4,blue,triangle,sounds/E.wav,1,1,1,1,no,1,,0,1,0,Studerende,1,1554902657801,1,,,1,0,1
kalkun,male,21,training_transfer,pretest,fcs1,3,1,54,4,white,star,sounds/C.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902661383,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,55,4,red,circle,sounds/P.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902664969,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,56,4,dimgray,triangle,sounds/P.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554902668578,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,57,4,darkorange,triangle,sounds/E.wav,1,1,1,0,no,1,,1,0,0,Studerende,0,1554902672168,1,,,1,0,1
kalkun,male,21,training_transfer,pretest,fcs1,3,1,58,4,yellow,square,sounds/E.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554902675769,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,59,4,white,triangle,sounds/P.wav,1,0,1,0,no,1,,1,0,0,Studerende,0,1554902679368,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,60,4,blue,square,sounds/D.wav,1,1,1,0,no,0,,1,0,0,Studerende,0,1554902682943,1,,,1,0,0
kalkun,male,21,training_transfer,pretest,fcs1,3,1,61,4,white,triangle,sounds/D.wav,1,1,1,1,no,0,,1,0,0,Studerende,0,1554902686537,1,,,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,1,8,yellow,star,sounds/V.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902705394,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,2,1,darkorange,triangle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902708978,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,3,4,yellow,triangle,sounds/E.wav,1,0,1,0,no,0,0,1,0,1,Studerende,0,1554902712560,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,4,5,yellow,circle,sounds/D.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902716176,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,5,5,red,square,sounds/E.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902719767,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,6,1,dimgray,square,sounds/B.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554902723375,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,7,7,darkorange,square,sounds/B.wav,1,1,1,1,no,1,0,1,0,1,Studerende,0,1554902726992,1,1,0,1,1,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,8,2,blue,star,sounds/D.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902730570,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,9,2,red,star,sounds/T.wav,1,1,1,0,no,1,1,1,0,1,Studerende,0,1554902734211,1,1,1,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,10,6,green,square,sounds/D.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902737793,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,11,1,white,triangle,sounds/T.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902741378,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,12,2,white,square,sounds/V.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902744991,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,13,2,red,circle,sounds/C.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902748589,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,14,4,blue,square,sounds/C.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554902752189,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,15,4,red,circle,sounds/B.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902755778,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,16,4,white,circle,sounds/D.wav,1,1,1,1,no,1,1,0,0,1,Studerende,0,1554902759312,1,1,1,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,17,1,white,square,sounds/D.wav,1,1,1,1,no,0,0,1,1,1,Studerende,1,1554902762938,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,18,6,dimgray,triangle,sounds/D.wav,1,0,1,1,no,1,0,1,0,1,Studerende,0,1554902766553,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,19,4,dimgray,star,sounds/P.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902770172,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,20,4,dimgray,triangle,sounds/B.wav,1,1,1,1,no,0,1,0,1,1,Studerende,1,1554902773724,1,0,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,21,4,white,triangle,sounds/D.wav,1,0,1,0,no,0,1,1,0,1,Studerende,0,1554902777335,1,1,1,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,22,8,white,circle,sounds/V.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902780942,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,23,8,darkorange,square,sounds/B.wav,1,0,1,0,no,1,1,1,0,1,Studerende,0,1554902784562,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,24,4,yellow,star,sounds/B.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554902788196,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,25,5,blue,star,sounds/E.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554902791796,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,26,5,blue,triangle,sounds/E.wav,1,1,1,1,no,0,1,1,1,1,Studerende,1,1554902795334,1,1,1,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,27,5,darkorange,star,sounds/E.wav,1,1,1,1,no,0,1,1,0,1,Studerende,0,1554902798962,1,1,1,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,28,4,white,star,sounds/D.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554902802593,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,29,3,yellow,square,sounds/G.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902806184,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,30,3,green,star,sounds/D.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902809798,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,31,7,green,square,sounds/B.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902813411,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,32,8,red,triangle,sounds/E.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902817005,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,33,0,red,star,sounds/E.wav,1,1,1,1,no,0,0,1,1,1,Studerende,1,1554902820639,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,34,2,white,square,sounds/G.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902824241,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,35,5,yellow,circle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902827828,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,36,1,yellow,triangle,sounds/P.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902831454,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,37,1,red,star,sounds/P.wav,1,1,1,1,no,0,1,1,0,1,Studerende,0,1554902835088,1,1,1,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,38,7,red,star,sounds/P.wav,1,1,1,1,no,1,0,1,1,1,Studerende,1,1554902838635,1,0,1,1,1,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,39,5,yellow,circle,sounds/G.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902842237,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,40,6,dimgray,circle,sounds/G.wav,1,1,1,1,no,1,0,1,0,1,Studerende,0,1554902845868,1,1,0,1,1,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,41,8,darkorange,circle,sounds/G.wav,1,1,1,1,no,1,0,1,0,1,Studerende,0,1554902849496,1,1,0,1,1,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,42,2,darkorange,triangle,sounds/T.wav,1,1,1,0,no,0,0,1,1,1,Studerende,1,1554902853116,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,43,4,green,square,sounds/E.wav,1,0,1,1,no,1,0,0,0,1,Studerende,1,1554902856758,1,1,0,0,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,44,4,dimgray,star,sounds/G.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902860366,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,45,5,green,square,sounds/V.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902863948,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,46,3,green,triangle,sounds/C.wav,1,0,1,0,no,1,0,1,1,1,Studerende,1,1554902867483,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,47,8,red,square,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902871068,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,48,0,darkorange,square,sounds/C.wav,1,1,1,0,no,1,0,1,0,1,Studerende,0,1554902874685,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,49,2,red,star,sounds/E.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902878272,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,50,2,blue,triangle,sounds/G.wav,1,1,1,0,no,0,1,1,0,1,Studerende,0,1554902881874,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,51,7,dimgray,square,sounds/G.wav,1,1,1,1,no,0,0,1,0,1,Studerende,0,1554902885482,1,1,0,1,1,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,52,1,blue,circle,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902889079,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,53,0,blue,circle,sounds/V.wav,1,1,1,0,no,1,0,1,1,1,Studerende,1,1554902892695,1,1,0,1,0,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,54,4,yellow,circle,sounds/V.wav,1,1,1,1,no,1,0,1,0,1,Studerende,0,1554902896228,1,1,0,1,1,1
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,55,2,dimgray,triangle,sounds/C.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902899833,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,56,0,darkorange,star,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902903435,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,57,5,dimgray,square,sounds/D.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902907019,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,58,5,dimgray,triangle,sounds/T.wav,1,1,1,0,no,0,1,1,1,1,Studerende,1,1554902910639,1,1,1,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,59,0,yellow,circle,sounds/V.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902914224,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,60,4,darkorange,square,sounds/P.wav,1,1,1,0,no,0,0,1,0,1,Studerende,0,1554902917808,1,1,0,1,0,0
kalkun,male,21,training_transfer,pretest,pcfs12,4,1,61,3,green,square,sounds/P.wav,1,0,1,1,no,0,0,1,0,1,Studerende,0,1554902921434,1,1,0,1,1,1
kalkun,male,21,training_transfer,training,ps2,2,2,1,2,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554902974540,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554902977123,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,3,7,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554902979692,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,4,6,white,circle,sounds/V.wav,0,,0,1,no,,1,1,,1,Studerende,,1554902982287,1,0,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,5,2,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554902984876,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,6,6,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554902987470,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,7,0,white,circle,sounds/G.wav,0,,0,0,no,,0,0,,1,Studerende,,1554902990063,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/P.wav,0,,0,0,no,,0,0,,1,Studerende,,1554902992664,1,0,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,9,6,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554902995233,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/P.wav,0,,0,1,no,,1,1,,1,Studerende,,1554902997857,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,11,6,white,circle,sounds/V.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903000473,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,12,4,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903003070,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,13,7,white,circle,sounds/V.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903005650,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,14,4,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903008248,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,15,7,white,circle,sounds/D.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903010842,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,16,2,white,circle,sounds/E.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903013409,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,17,8,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903015994,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903018577,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,19,1,white,circle,sounds/E.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903021187,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903023764,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,21,4,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903026348,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,22,2,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903028934,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,23,8,white,circle,sounds/V.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903031535,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/P.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903034155,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,25,7,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903036735,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903039323,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,27,2,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903041906,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,28,6,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903044491,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/C.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903047110,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,30,7,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903049694,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,31,1,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903052279,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,32,7,white,circle,sounds/C.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903054869,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,33,2,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903057449,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,34,4,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903060015,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/C.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903062622,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/P.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903065237,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,37,3,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903067837,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,38,1,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903070438,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,39,5,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903073045,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,40,0,white,circle,sounds/T.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903075622,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903078191,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,42,3,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903080798,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,43,2,white,circle,sounds/T.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903083416,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,44,1,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903086012,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,45,0,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903088580,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903091165,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,47,3,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903093734,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/T.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903096352,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903098952,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/T.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903101543,1,0,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,51,4,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903104120,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,52,8,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903106689,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903109274,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903111858,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/B.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903114485,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,56,6,white,circle,sounds/B.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903117061,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,57,2,white,circle,sounds/T.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903119646,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903122231,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,59,0,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903124814,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/V.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903127383,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/B.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903129991,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/C.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903132600,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,1,3,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903205472,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903208057,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,3,8,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903210624,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,4,6,white,circle,sounds/G.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903213248,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,5,3,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903215843,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/G.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903218432,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903221013,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,8,6,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903223599,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,9,0,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903226206,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,10,0,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903228783,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,11,7,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903231352,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,12,1,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903233935,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,13,3,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903236505,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,14,7,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903239106,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,15,0,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903241673,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,16,3,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903244258,1,1,0,,0,
