id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,simulate,figure_response,figure_score,sound_target,figure_target,timestamp,position_response,sound_response,color_response,figure_tested,position_target,color_score,color_tested,sound_score,color_target,sound_tested,position_score,position_tested
kobra,male,19,training_train,practice,p1,1,1,1,4,white,circle,,Studerende,no,,,,,1554969077371,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,2,7,white,circle,,Studerende,no,,,,,1554969079931,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,3,3,white,circle,,Studerende,no,,,,,1554969082491,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,4,3,white,circle,,Studerende,no,,,,,1554969085071,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,5,5,white,circle,,Studerende,no,,,,,1554969087631,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,6,5,white,circle,,Studerende,no,,,,,1554969090211,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,7,5,white,circle,,Studerende,no,,,,,1554969092791,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,8,6,white,circle,,Studerende,no,,,,,1554969095351,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,9,0,white,circle,,Studerende,no,,,,,1554969097911,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,10,0,white,circle,,Studerende,no,,,,,1554969100491,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,11,3,white,circle,,Studerende,no,,,,,1554969103051,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,12,6,white,circle,,Studerende,no,,,,,1554969105611,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,13,6,white,circle,,Studerende,no,,,,,1554969108171,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,14,3,white,circle,,Studerende,no,,,,,1554969110731,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,15,2,white,circle,,Studerende,no,,,,,1554969113291,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,16,3,white,circle,,Studerende,no,,,,,1554969115851,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,17,8,white,circle,,Studerende,no,,,,,1554969118411,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,18,8,white,circle,,Studerende,no,,,,,1554969120991,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,19,4,white,circle,,Studerende,no,,,,,1554969123551,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,20,7,white,circle,,Studerende,no,,,,,1554969126111,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,21,4,white,circle,,Studerende,no,,,,,1554969128671,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,22,0,white,circle,,Studerende,no,,,,,1554969131231,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,23,7,white,circle,,Studerende,no,,,,,1554969133791,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,24,1,white,circle,,Studerende,no,,,,,1554969136351,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,25,3,white,circle,,Studerende,no,,,,,1554969138911,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,26,1,white,circle,,Studerende,no,,,,,1554969141471,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,27,1,white,circle,,Studerende,no,,,,,1554969144051,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,28,6,white,circle,,Studerende,no,,,,,1554969146611,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,29,4,white,circle,,Studerende,no,,,,,1554969149171,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,30,4,white,circle,,Studerende,no,,,,,1554969151751,1,,,0,1,,0,,,0,1,1
kobra,male,19,training_train,practice,p1,1,1,31,1,white,circle,,Studerende,no,,,,,1554969154311,0,,,0,0,,0,,,0,1,1
kobra,male,19,training_train,practice,f2,1,2,1,4,white,star,,Studerende,no,0,1,,0,1554969182381,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,2,4,white,triangle,,Studerende,no,0,1,,0,1554969184941,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,3,4,white,circle,,Studerende,no,0,1,,0,1554969187501,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,4,4,white,star,,Studerende,no,0,1,,0,1554969190061,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,5,4,white,star,,Studerende,no,0,1,,0,1554969192621,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,6,4,white,square,,Studerende,no,0,1,,0,1554969195181,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,7,4,white,star,,Studerende,no,1,1,,1,1554969197761,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,8,4,white,star,,Studerende,no,1,0,,0,1554969200341,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,9,4,white,square,,Studerende,no,0,1,,0,1554969202901,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,10,4,white,circle,,Studerende,no,0,1,,0,1554969205461,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,11,4,white,square,,Studerende,no,1,1,,1,1554969208041,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,12,4,white,circle,,Studerende,no,1,1,,1,1554969210621,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,13,4,white,triangle,,Studerende,no,0,1,,0,1554969213181,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,14,4,white,square,,Studerende,no,0,1,,0,1554969215741,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,15,4,white,triangle,,Studerende,no,1,1,,1,1554969218321,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,16,4,white,circle,,Studerende,no,0,1,,0,1554969220881,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,17,4,white,triangle,,Studerende,no,1,1,,1,1554969223461,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,18,4,white,circle,,Studerende,no,1,1,,1,1554969226041,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,19,4,white,star,,Studerende,no,0,1,,0,1554969228601,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,20,4,white,star,,Studerende,no,0,1,,0,1554969231161,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,21,4,white,triangle,,Studerende,no,0,1,,0,1554969233721,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,22,4,white,circle,,Studerende,no,0,1,,0,1554969236281,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,23,4,white,star,,Studerende,no,0,1,,0,1554969238841,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,24,4,white,triangle,,Studerende,no,0,1,,0,1554969241401,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,25,4,white,star,,Studerende,no,1,1,,1,1554969243981,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,26,4,white,circle,,Studerende,no,0,1,,0,1554969246541,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,27,4,white,triangle,,Studerende,no,0,1,,0,1554969249101,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,28,4,white,circle,,Studerende,no,0,0,,1,1554969251661,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,29,4,white,circle,,Studerende,no,1,0,,0,1554969254241,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,30,4,white,square,,Studerende,no,0,1,,0,1554969256801,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,31,4,white,triangle,,Studerende,no,0,1,,0,1554969259361,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,f2,1,2,32,4,white,circle,,Studerende,no,0,1,,0,1554969261922,,,,1,,,0,,,0,,0
kobra,male,19,training_train,practice,sc2,2,2,1,4,dimgray,circle,sounds\G.wav,Studerende,no,,,0,,1554969280902,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,2,4,green,circle,sounds\B.wav,Studerende,no,,,0,,1554969283462,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,3,4,blue,circle,sounds\G.wav,Studerende,no,,,1,,1554969286042,,1,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,4,4,white,circle,sounds\D.wav,Studerende,no,,,0,,1554969288622,,0,1,0,,0,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,5,4,blue,circle,sounds\G.wav,Studerende,no,,,1,,1554969291182,,0,0,0,,0,1,0,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,6,4,yellow,circle,sounds\B.wav,Studerende,no,,,0,,1554969293742,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,7,4,red,circle,sounds\G.wav,Studerende,no,,,1,,1554969296322,,1,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,8,4,yellow,circle,sounds\E.wav,Studerende,no,,,0,,1554969298882,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,9,4,red,circle,sounds\T.wav,Studerende,no,,,0,,1554969301442,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,10,4,white,circle,sounds\G.wav,Studerende,no,,,0,,1554969304002,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,11,4,blue,circle,sounds\E.wav,Studerende,no,,,0,,1554969306562,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,12,4,white,circle,sounds\D.wav,Studerende,no,,,0,,1554969309122,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,13,4,blue,circle,sounds\E.wav,Studerende,no,,,1,,1554969311682,,0,0,0,,0,1,0,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,14,4,green,circle,sounds\C.wav,Studerende,no,,,0,,1554969314242,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,15,4,dimgray,circle,sounds\D.wav,Studerende,no,,,0,,1554969316802,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,16,4,green,circle,sounds\B.wav,Studerende,no,,,0,,1554969319362,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,17,4,dimgray,circle,sounds\C.wav,Studerende,no,,,0,,1554969321922,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,18,4,yellow,circle,sounds\B.wav,Studerende,no,,,1,,1554969324482,,0,0,0,,1,1,0,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,19,4,dimgray,circle,sounds\V.wav,Studerende,no,,,0,,1554969327042,,0,0,0,,0,1,1,1,1,,0
kobra,male,19,training_train,practice,sc2,2,2,20,4,red,circle,sounds\V.wav,Studerende,no,,,0,,1554969329602,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,21,4,yellow,circle,sounds\V.wav,Studerende,no,,,1,,1554969332182,,1,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,22,4,dimgray,circle,sounds\E.wav,Studerende,no,,,0,,1554969334762,,0,1,0,,0,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,23,4,green,circle,sounds\V.wav,Studerende,no,,,1,,1554969337322,,0,0,0,,1,1,0,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,24,4,blue,circle,sounds\V.wav,Studerende,no,,,0,,1554969339902,,1,0,0,,1,1,0,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,25,4,dimgray,circle,sounds\G.wav,Studerende,no,,,0,,1554969342462,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,26,4,green,circle,sounds\P.wav,Studerende,no,,,0,,1554969345022,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,27,4,red,circle,sounds\B.wav,Studerende,no,,,0,,1554969347582,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,28,4,white,circle,sounds\D.wav,Studerende,no,,,0,,1554969350142,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,29,4,green,circle,sounds\P.wav,Studerende,no,,,0,,1554969352722,,0,1,0,,0,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,30,4,blue,circle,sounds\B.wav,Studerende,no,,,0,,1554969355282,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,31,4,dimgray,circle,sounds\E.wav,Studerende,no,,,0,,1554969357842,,0,0,0,,1,1,1,0,1,,0
kobra,male,19,training_train,practice,sc2,2,2,32,4,green,circle,sounds\B.wav,Studerende,no,,,1,,1554969360402,,0,0,0,,1,1,0,0,1,,0
kobra,male,19,training_train,practice,pcfs1,4,1,1,7,green,circle,sounds\E.wav,Studerende,no,0,1,0,0,1554969383582,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,2,8,green,triangle,sounds\E.wav,Studerende,no,0,1,1,0,1554969387182,0,1,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,3,0,red,triangle,sounds\B.wav,Studerende,no,1,1,0,1,1554969390762,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,4,3,red,star,sounds\V.wav,Studerende,no,0,1,0,0,1554969394342,0,0,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,5,3,darkorange,triangle,sounds\B.wav,Studerende,no,0,1,0,0,1554969397922,1,0,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,6,3,green,triangle,sounds\G.wav,Studerende,no,1,1,0,1,1554969401502,0,0,0,1,1,1,1,1,0,1,0,1
kobra,male,19,training_train,practice,pcfs1,4,1,7,6,white,triangle,sounds\P.wav,Studerende,no,1,1,0,1,1554969405082,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,8,4,white,circle,sounds\G.wav,Studerende,no,0,1,0,0,1554969408662,0,0,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,9,5,green,star,sounds\C.wav,Studerende,no,0,1,0,0,1554969412222,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,10,5,yellow,triangle,sounds\P.wav,Studerende,no,0,1,0,0,1554969415802,1,0,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,11,0,white,circle,sounds\C.wav,Studerende,no,0,1,0,0,1554969419362,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,12,6,dimgray,circle,sounds\T.wav,Studerende,no,1,1,0,1,1554969422942,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,13,6,blue,circle,sounds\D.wav,Studerende,no,1,1,0,1,1554969426542,1,0,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,14,1,blue,star,sounds\D.wav,Studerende,no,0,1,1,0,1554969430142,0,1,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,15,8,darkorange,triangle,sounds\E.wav,Studerende,no,0,1,0,0,1554969433702,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,16,8,blue,triangle,sounds\B.wav,Studerende,no,1,1,0,1,1554969437302,1,0,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,17,8,white,square,sounds\T.wav,Studerende,no,0,1,0,0,1554969440882,1,0,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,18,2,white,triangle,sounds\C.wav,Studerende,no,0,1,0,0,1554969444462,0,0,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,19,1,blue,star,sounds\C.wav,Studerende,no,0,1,1,0,1554969448042,0,1,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,20,7,dimgray,square,sounds\C.wav,Studerende,no,0,1,1,0,1554969451622,0,1,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,21,4,white,circle,sounds\D.wav,Studerende,no,0,1,0,0,1554969455182,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,22,1,yellow,star,sounds\P.wav,Studerende,no,0,1,0,0,1554969458742,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,23,8,red,triangle,sounds\T.wav,Studerende,no,0,1,0,0,1554969462302,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,24,4,darkorange,star,sounds\T.wav,Studerende,no,0,1,1,0,1554969465882,0,1,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,25,6,yellow,star,sounds\E.wav,Studerende,no,1,1,0,1,1554969469462,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,26,4,yellow,square,sounds\C.wav,Studerende,no,0,1,0,0,1554969473042,0,0,1,1,0,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,27,4,yellow,star,sounds\C.wav,Studerende,no,0,1,1,0,1554969476662,1,1,1,1,1,1,1,1,1,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,28,0,red,square,sounds\V.wav,Studerende,no,0,1,0,0,1554969480222,0,0,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,29,0,darkorange,square,sounds\V.wav,Studerende,no,1,1,1,1,1554969483842,1,1,0,1,1,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,30,2,dimgray,circle,sounds\V.wav,Studerende,no,0,1,1,0,1554969487422,0,1,0,1,0,1,1,1,0,1,1,1
kobra,male,19,training_train,practice,pcfs1,4,1,31,5,dimgray,star,sounds\E.wav,Studerende,no,0,1,0,0,1554969491022,0,1,1,1,0,1,1,0,1,1,1,1
kobra,male,19,training_train,pretest,pc2,2,2,1,8,red,circle,,Studerende,no,,,,,1554969525782,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,2,5,red,circle,,Studerende,no,,,,,1554969528362,0,,1,0,0,0,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,3,4,red,circle,,Studerende,no,,,,,1554969530942,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,4,8,white,circle,,Studerende,no,,,,,1554969533502,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,5,0,red,circle,,Studerende,no,,,,,1554969536082,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,6,3,white,circle,,Studerende,no,,,,,1554969538662,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,7,6,white,circle,,Studerende,no,,,,,1554969541222,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,8,6,white,circle,,Studerende,no,,,,,1554969543802,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,9,8,red,circle,,Studerende,no,,,,,1554969546362,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,10,3,yellow,circle,,Studerende,no,,,,,1554969548922,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,11,4,red,circle,,Studerende,no,,,,,1554969551502,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,12,3,blue,circle,,Studerende,no,,,,,1554969554062,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,13,6,yellow,circle,,Studerende,no,,,,,1554969556622,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,14,0,darkorange,circle,,Studerende,no,,,,,1554969559182,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,15,1,white,circle,,Studerende,no,,,,,1554969561742,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,16,2,darkorange,circle,,Studerende,no,,,,,1554969564322,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,17,7,white,circle,,Studerende,no,,,,,1554969566902,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,18,2,green,circle,,Studerende,no,,,,,1554969569482,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,19,2,blue,circle,,Studerende,no,,,,,1554969572042,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,20,3,green,circle,,Studerende,no,,,,,1554969574622,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,21,1,yellow,circle,,Studerende,no,,,,,1554969577182,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,22,3,white,circle,,Studerende,no,,,,,1554969579762,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,23,4,blue,circle,,Studerende,no,,,,,1554969582322,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,24,2,white,circle,,Studerende,no,,,,,1554969584902,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,25,0,dimgray,circle,,Studerende,no,,,,,1554969587462,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,26,4,blue,circle,,Studerende,no,,,,,1554969590042,0,,1,0,0,0,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,27,0,red,circle,,Studerende,no,,,,,1554969592622,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,28,4,white,circle,,Studerende,no,,,,,1554969595182,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,29,7,blue,circle,,Studerende,no,,,,,1554969597742,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,30,0,yellow,circle,,Studerende,no,,,,,1554969600302,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,31,7,white,circle,,Studerende,no,,,,,1554969602882,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,32,1,blue,circle,,Studerende,no,,,,,1554969605442,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,33,5,dimgray,circle,,Studerende,no,,,,,1554969608002,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,34,8,blue,circle,,Studerende,no,,,,,1554969610582,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,35,8,green,circle,,Studerende,no,,,,,1554969613142,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,36,8,blue,circle,,Studerende,no,,,,,1554969615702,0,,0,0,1,0,1,,1,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,37,4,green,circle,,Studerende,no,,,,,1554969618282,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,38,2,yellow,circle,,Studerende,no,,,,,1554969620842,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,39,0,white,circle,,Studerende,no,,,,,1554969623402,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,40,1,blue,circle,,Studerende,no,,,,,1554969625962,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,41,0,green,circle,,Studerende,no,,,,,1554969628542,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,42,6,darkorange,circle,,Studerende,no,,,,,1554969631102,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,43,8,red,circle,,Studerende,no,,,,,1554969633662,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,44,2,darkorange,circle,,Studerende,no,,,,,1554969636242,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,45,8,green,circle,,Studerende,no,,,,,1554969638822,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,46,2,blue,circle,,Studerende,no,,,,,1554969641402,1,,0,0,1,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,47,6,blue,circle,,Studerende,no,,,,,1554969643962,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,48,5,white,circle,,Studerende,no,,,,,1554969646522,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,49,1,green,circle,,Studerende,no,,,,,1554969649082,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,50,0,green,circle,,Studerende,no,,,,,1554969651642,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,51,0,red,circle,,Studerende,no,,,,,1554969654202,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,52,4,darkorange,circle,,Studerende,no,,,,,1554969656762,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,53,8,red,circle,,Studerende,no,,,,,1554969659342,0,,1,0,0,1,1,,1,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,54,4,red,circle,,Studerende,no,,,,,1554969661902,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,55,5,white,circle,,Studerende,no,,,,,1554969664462,0,,0,0,0,1,1,,0,0,1,1
kobra,male,19,training_train,pretest,pc2,2,2,56,4,dimgray,circle,,Studerende,no,,,,,1554969667022,0,,0,0,1,1,1,,0,0,0,1
kobra,male,19,training_train,pretest,pc2,2,2,57,7,dimgray,circle,,Studerende,no,,,,,1554969669582,0,,0,0,0,1,1,,0,0,1,1
