id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_response,position_score,figure_score,sound_score,position_response,figure_response,color_target,color_response,figure_target,color_score,sound_tested,position_tested,timestamp,simulate,figure_tested,position_target,sound_target,occupation
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,18,4,dimgray,star,sounds/P.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554903378783,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,19,4,dimgray,square,sounds/G.wav,1,0,,0,1,,1,1,1,0,1,1,0,1554903382391,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,20,4,white,circle,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903385978,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,21,4,green,circle,sounds/V.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554903389592,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,22,4,blue,triangle,sounds/T.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903393179,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,23,4,red,square,sounds/B.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903396773,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,24,4,white,square,sounds/E.wav,1,0,,1,1,,1,0,1,1,0,1,0,1554903400393,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,25,4,dimgray,square,sounds/D.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554903403989,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,26,4,blue,circle,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903407585,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,27,4,blue,triangle,sounds/E.wav,1,1,,1,1,,0,1,1,0,1,1,0,1554903411196,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,28,4,red,circle,sounds/P.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903414790,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,29,4,white,square,sounds/T.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903418380,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,30,4,red,circle,sounds/B.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903421977,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,31,4,white,triangle,sounds/B.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554903425573,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,32,4,white,star,sounds/B.wav,1,1,,1,1,,0,1,1,0,1,1,0,1554903429181,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,33,4,red,triangle,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903432771,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,34,4,red,star,sounds/T.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554903436372,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,35,4,white,square,sounds/C.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903439958,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,36,4,white,square,sounds/C.wav,1,1,,1,1,,1,1,1,1,1,1,0,1554903443586,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,37,4,green,star,sounds/G.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903447177,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,38,4,dimgray,square,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903450767,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,39,4,blue,star,sounds/C.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903454363,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,40,4,green,triangle,sounds/T.wav,1,0,,1,1,,0,0,1,0,0,1,0,1554903457969,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,41,4,white,circle,sounds/T.wav,1,0,,1,0,,0,0,0,0,1,1,0,1554903461565,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,42,4,darkorange,square,sounds/T.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554903465167,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,43,4,darkorange,circle,sounds/G.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554903468757,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,44,4,darkorange,square,sounds/G.wav,1,1,,1,1,,0,1,1,0,1,1,0,1554903472362,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,45,4,red,triangle,sounds/T.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903475953,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,46,4,white,square,sounds/C.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903479546,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,47,4,darkorange,circle,sounds/T.wav,1,1,,1,0,,0,0,1,0,0,1,0,1554903483163,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,48,4,blue,circle,sounds/T.wav,1,0,,1,0,,1,0,0,1,1,1,0,1554903486774,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,49,4,white,square,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903490361,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,50,4,white,square,sounds/D.wav,1,1,,0,1,,0,1,1,1,1,1,0,1554903493984,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,51,4,white,star,sounds/C.wav,1,1,,1,0,,0,1,1,0,1,1,0,1554903497611,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,52,4,darkorange,circle,sounds/D.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903501205,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,53,4,darkorange,star,sounds/G.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554903504813,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,54,4,yellow,square,sounds/E.wav,1,0,,1,1,,0,0,0,0,1,1,0,1554903508409,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,55,4,yellow,star,sounds/G.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554903512017,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,56,4,darkorange,star,sounds/D.wav,1,0,,0,1,,0,0,0,1,1,1,0,1554903515611,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,57,4,white,star,sounds/D.wav,1,1,,0,1,,0,0,0,1,1,1,0,1554903519216,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,58,4,white,circle,sounds/P.wav,1,0,,1,1,,0,1,1,0,1,1,0,1554903522827,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,59,4,blue,star,sounds/B.wav,1,0,,0,1,,1,0,0,0,1,1,0,1554903526443,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,60,4,darkorange,star,sounds/C.wav,1,0,,1,1,,1,0,0,1,1,1,0,1554903530039,no,1,,0,I arbejde
Jaguar,female,25,training_transfer,pretest,fcs1,3,1,61,4,green,triangle,sounds/C.wav,1,1,,1,1,,0,0,0,0,1,1,0,1554903533636,no,1,,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,1,0,green,square,sounds/P.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903545092,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,2,0,darkorange,star,sounds/G.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554903548694,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,3,0,red,triangle,sounds/D.wav,1,0,1,0,1,1,1,0,0,0,1,1,1,1554903552331,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,4,2,red,circle,sounds/D.wav,1,0,1,1,0,0,0,1,0,0,0,1,1,1554903555919,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,5,2,dimgray,circle,sounds/G.wav,1,0,1,1,1,1,1,0,0,1,1,1,1,1554903559541,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,6,5,green,triangle,sounds/G.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554903563151,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,7,2,blue,circle,sounds/B.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903566748,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,8,4,red,star,sounds/D.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903570341,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,9,2,darkorange,star,sounds/D.wav,1,0,1,0,0,0,0,0,1,1,0,1,1,1554903573958,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,10,7,red,triangle,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903577545,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,11,0,dimgray,star,sounds/E.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903581139,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,12,4,dimgray,circle,sounds/B.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554903584738,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,13,7,blue,square,sounds/V.wav,1,1,1,1,0,0,0,0,0,0,1,1,1,1554903588340,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,14,5,blue,triangle,sounds/B.wav,1,0,1,1,1,0,0,1,0,0,0,1,1,1554903591933,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,15,7,dimgray,circle,sounds/B.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554903595545,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,16,2,white,circle,sounds/C.wav,1,0,1,0,1,0,0,0,0,1,1,1,1,1554903599138,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,17,2,yellow,square,sounds/G.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554903602746,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,18,3,yellow,star,sounds/G.wav,1,0,1,1,0,0,0,1,1,0,1,1,1,1554903606348,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,19,0,white,circle,sounds/D.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903609932,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,20,0,red,triangle,sounds/T.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554903613533,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,21,0,darkorange,circle,sounds/V.wav,1,0,1,0,1,1,1,0,0,0,1,1,1,1554903617148,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,22,1,yellow,circle,sounds/T.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554903620753,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,23,0,yellow,square,sounds/T.wav,1,1,1,1,1,0,0,1,1,0,1,1,1,1554903624358,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,24,7,yellow,star,sounds/T.wav,1,1,1,1,1,0,0,1,1,0,1,1,1,1554903627981,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,25,8,darkorange,circle,sounds/B.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903631574,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,26,6,darkorange,triangle,sounds/B.wav,1,1,1,1,1,0,0,1,1,0,1,1,1,1554903635188,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,27,3,blue,circle,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903638778,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,28,2,white,circle,sounds/E.wav,1,0,0,1,1,1,1,0,0,1,1,1,1,1554903642386,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,29,8,red,star,sounds/E.wav,1,0,1,1,0,0,0,0,0,0,1,1,1,1554903645979,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,30,8,red,circle,sounds/B.wav,1,0,1,1,1,1,0,1,1,0,1,1,1,1554903649599,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,31,3,red,star,sounds/P.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554903653207,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,32,7,green,star,sounds/E.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554903656800,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,33,8,red,circle,sounds/T.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903660385,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,34,8,dimgray,square,sounds/T.wav,1,1,1,1,1,1,0,0,0,0,1,1,1,1554903664010,no,1,1,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,35,4,blue,star,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903667601,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,36,4,white,square,sounds/C.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554903671221,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,37,4,white,triangle,sounds/V.wav,1,0,0,1,1,0,0,1,1,0,1,1,1,1554903674849,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,38,8,darkorange,circle,sounds/G.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903678429,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,39,8,yellow,triangle,sounds/P.wav,1,0,1,1,1,1,0,0,0,0,1,1,1,1554903682035,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,40,1,darkorange,triangle,sounds/E.wav,1,0,1,0,1,0,0,0,1,1,0,1,1,1554903685629,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,41,3,green,circle,sounds/C.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903689213,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,42,7,yellow,star,sounds/C.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554903692824,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,43,4,yellow,star,sounds/T.wav,1,0,1,0,1,0,0,1,1,1,1,1,1,1554903696423,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,44,4,red,star,sounds/D.wav,1,0,1,1,1,1,1,0,0,1,1,1,1,1554903700040,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,45,8,red,circle,sounds/B.wav,1,0,1,1,1,0,0,1,1,0,1,1,1,1554903703660,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,46,8,blue,star,sounds/B.wav,1,1,1,1,1,1,0,0,0,0,1,1,1,1554903707270,no,1,1,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,47,8,yellow,star,sounds/V.wav,1,0,1,1,1,1,1,0,0,1,1,1,1,1554903710887,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,48,2,blue,square,sounds/B.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903714480,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,49,8,red,star,sounds/B.wav,1,0,1,0,0,0,1,0,0,0,1,1,1,1554903718085,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,50,6,white,triangle,sounds/B.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554903721711,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,51,6,blue,triangle,sounds/E.wav,1,0,1,0,1,1,0,0,0,1,1,1,1,1554903725307,no,1,1,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,52,1,yellow,star,sounds/G.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903728903,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,53,6,yellow,star,sounds/B.wav,1,0,1,1,1,0,1,1,1,1,1,1,1,1554903732529,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,54,5,yellow,star,sounds/D.wav,1,0,1,1,1,0,1,1,1,1,1,1,1,1554903736142,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,55,2,white,circle,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903739733,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,56,5,red,circle,sounds/C.wav,1,0,1,1,1,0,1,0,0,1,1,1,1,1554903743349,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,57,7,yellow,triangle,sounds/C.wav,1,1,1,1,1,0,0,0,0,0,1,1,1,1554903746957,no,1,0,1,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,58,8,dimgray,circle,sounds/D.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903750545,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,59,0,dimgray,circle,sounds/B.wav,1,0,1,1,1,0,1,1,1,1,1,1,1,1554903754182,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,60,3,white,square,sounds/V.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903757767,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,pretest,pcfs12,4,1,61,7,blue,circle,sounds/G.wav,1,0,1,1,1,0,0,0,0,0,1,1,1,1554903761357,no,1,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,1,7,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903793330,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,2,2,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554903795922,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,3,0,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554903798494,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,4,2,white,circle,sounds/T.wav,0,0,1,,0,1,,,,,,1,1,1554903801088,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,5,0,white,circle,sounds/T.wav,0,0,1,,1,1,,,,,,1,1,1554903803678,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,6,3,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903806249,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554903808824,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903811396,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,9,1,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554903813970,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/V.wav,0,1,1,,0,1,,,,,,1,1,1554903816580,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,11,0,white,circle,sounds/C.wav,0,1,1,,1,0,,,,,,1,1,1554903819174,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903821775,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,13,0,white,circle,sounds/B.wav,0,0,1,,1,1,,,,,,1,1,1554903824364,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554903826939,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,15,0,white,circle,sounds/G.wav,0,1,1,,0,1,,,,,,1,1,1554903829542,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,16,0,white,circle,sounds/V.wav,0,1,0,,0,0,,,,,,1,1,1554903832134,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,17,1,white,circle,sounds/G.wav,0,0,1,,0,0,,,,,,1,1,1554903834709,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,18,7,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903837284,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,19,8,white,circle,sounds/G.wav,0,0,1,,0,0,,,,,,1,1,1554903839855,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554903842430,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/G.wav,0,0,1,,0,0,,,,,,1,1,1554903845022,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,22,7,white,circle,sounds/D.wav,0,1,0,,0,1,,,,,,1,1,1554903847634,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,23,8,white,circle,sounds/C.wav,0,1,0,,0,1,,,,,,1,1,1554903850244,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,24,0,white,circle,sounds/G.wav,0,1,0,,0,1,,,,,,1,1,1554903852847,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,25,3,white,circle,sounds/C.wav,0,0,1,,0,0,,,,,,1,1,1554903855431,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,26,0,white,circle,sounds/D.wav,0,0,0,,1,0,,,,,,1,1,1554903858005,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,27,7,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554903860580,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,28,7,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554903863154,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,29,7,white,circle,sounds/D.wav,0,1,1,,0,1,,,,,,1,1,1554903865784,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/V.wav,0,1,0,,0,1,,,,,,1,1,1554903868385,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,31,5,white,circle,sounds/T.wav,0,1,0,,0,1,,,,,,1,1,1554903871009,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,32,0,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903873580,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,33,5,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554903876167,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,34,1,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554903878744,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,35,5,white,circle,sounds/E.wav,0,0,1,,1,1,,,,,,1,1,1554903881333,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,36,2,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554903883908,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,37,5,white,circle,sounds/E.wav,0,0,1,,0,1,,,,,,1,1,1554903886497,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,38,8,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554903889071,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,39,0,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554903891646,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,40,8,white,circle,sounds/D.wav,0,0,1,,1,1,,,,,,1,1,1554903894235,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,41,7,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903896810,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,42,0,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554903899384,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554903901956,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,44,4,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554903904531,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,45,1,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903907102,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,46,0,white,circle,sounds/P.wav,0,1,0,,1,1,,,,,,1,1,1554903909703,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554903912286,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,48,3,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554903914858,no,0,0,0,I arbejde
