id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,color_response,position_tested,timestamp,figure_target,sound_target,figure_response,sound_score,occupation,color_tested,color_score,simulate,position_target,color_target,position_score,sound_tested,figure_score,figure_tested,sound_response
Igle,male,27,training_train,pretest,fcs1,3,1,35,4,dimgray,circle,sounds/E.wav,,0,0,1555587892295,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,36,4,green,triangle,sounds/T.wav,,0,0,1555587895889,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,37,4,darkorange,star,sounds/T.wav,,1,0,1555587899501,0,1,0,1,I arbejde,1,0,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,38,4,green,square,sounds/B.wav,,0,0,1555587903093,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,39,4,darkorange,circle,sounds/B.wav,,0,0,1555587906687,0,1,0,0,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,40,4,darkorange,square,sounds/G.wav,,1,0,1555587910290,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,41,4,green,circle,sounds/D.wav,,0,0,1555587913888,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,42,4,green,star,sounds/B.wav,,1,0,1555587917524,0,0,0,0,I arbejde,1,1,no,,1,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,43,4,darkorange,star,sounds/G.wav,,0,0,1555587921121,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,44,4,white,triangle,sounds/C.wav,,0,0,1555587924717,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,45,4,white,star,sounds/V.wav,,1,0,1555587928349,0,0,1,0,I arbejde,1,1,no,,1,,1,0,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,46,4,dimgray,triangle,sounds/B.wav,,0,0,1555587931939,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,47,4,red,square,sounds/C.wav,,0,0,1555587935530,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,48,4,green,square,sounds/G.wav,,0,0,1555587939149,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,49,4,darkorange,star,sounds/D.wav,,0,0,1555587942731,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,50,4,darkorange,star,sounds/G.wav,,1,0,1555587946344,1,0,0,1,I arbejde,1,1,no,,1,,1,0,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,51,4,blue,circle,sounds/T.wav,,0,0,1555587949935,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,52,4,green,circle,sounds/T.wav,,0,0,1555587953549,1,1,1,1,I arbejde,1,1,no,,0,,1,1,1,1
Igle,male,27,training_train,pretest,fcs1,3,1,53,4,dimgray,triangle,sounds/P.wav,,0,0,1555587957139,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,54,4,yellow,triangle,sounds/V.wav,,0,0,1555587960750,1,0,1,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,55,4,yellow,square,sounds/D.wav,,1,0,1555587964367,0,0,1,1,I arbejde,1,1,no,,1,,1,0,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,56,4,red,star,sounds/D.wav,,0,0,1555587967951,0,1,0,0,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,57,4,red,square,sounds/D.wav,,1,0,1555587971565,0,1,0,0,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,58,4,green,circle,sounds/C.wav,,0,0,1555587975153,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,59,4,dimgray,square,sounds/B.wav,,0,0,1555587978743,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,60,4,blue,triangle,sounds/E.wav,,0,0,1555587982340,0,0,0,1,I arbejde,1,1,no,,0,,1,1,1,0
Igle,male,27,training_train,pretest,fcs1,3,1,61,4,blue,star,sounds/P.wav,,1,0,1555587985956,0,0,0,1,I arbejde,1,1,no,,1,,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,1,8,darkorange,square,sounds/T.wav,0,0,1,1555588001910,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,2,7,dimgray,triangle,sounds/D.wav,0,0,1,1555588005503,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,3,1,blue,square,sounds/T.wav,0,0,1,1555588009094,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,4,1,blue,circle,sounds/E.wav,0,1,1,1555588012708,0,0,0,1,I arbejde,1,1,no,1,1,0,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,5,0,blue,square,sounds/E.wav,0,1,1,1555588016318,0,1,0,1,I arbejde,1,1,no,0,1,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,6,3,dimgray,square,sounds/B.wav,0,0,1,1555588019918,1,0,1,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,7,8,darkorange,triangle,sounds/G.wav,0,0,1,1555588023502,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,8,2,dimgray,star,sounds/C.wav,0,0,1,1555588027092,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,9,8,white,square,sounds/E.wav,0,0,1,1555588030686,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,10,4,darkorange,circle,sounds/G.wav,0,0,1,1555588034280,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,11,1,blue,star,sounds/T.wav,0,0,1,1555588037873,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,12,8,blue,square,sounds/V.wav,0,1,1,1555588041481,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,13,8,blue,triangle,sounds/G.wav,1,1,1,1555588045112,0,0,0,1,I arbejde,1,1,no,1,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,14,6,yellow,star,sounds/C.wav,0,0,1,1555588048703,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,15,5,dimgray,square,sounds/P.wav,0,0,1,1555588052293,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,16,7,dimgray,square,sounds/P.wav,0,0,1,1555588055889,1,1,0,0,I arbejde,1,0,no,0,1,1,1,0,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,17,6,red,triangle,sounds/C.wav,0,0,1,1555588059480,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,18,6,dimgray,triangle,sounds/P.wav,1,0,1,1555588063099,1,0,1,1,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,19,3,dimgray,star,sounds/T.wav,0,1,1,1555588066701,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,20,7,dimgray,square,sounds/C.wav,1,1,1,1555588070263,0,0,0,0,I arbejde,1,1,no,0,1,0,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,21,4,blue,square,sounds/G.wav,0,0,1,1555588073853,1,0,0,1,I arbejde,1,1,no,0,0,1,1,0,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,22,2,yellow,triangle,sounds/T.wav,0,0,1,1555588077455,0,0,1,1,I arbejde,1,1,no,0,0,1,1,0,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,23,1,dimgray,square,sounds/T.wav,0,0,1,1555588081060,0,1,0,1,I arbejde,1,1,no,0,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,24,1,yellow,star,sounds/C.wav,1,0,1,1555588084683,0,0,0,0,I arbejde,1,1,no,1,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,25,4,darkorange,triangle,sounds/C.wav,0,0,1,1555588088300,0,1,0,1,I arbejde,1,1,no,0,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,26,4,blue,triangle,sounds/C.wav,1,0,1,1555588091841,1,1,1,1,I arbejde,1,1,no,1,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,27,3,red,square,sounds/V.wav,0,0,1,1555588095431,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,28,3,yellow,triangle,sounds/B.wav,1,0,1,1555588099030,0,0,0,1,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,29,7,white,circle,sounds/P.wav,0,0,1,1555588102615,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,30,7,white,star,sounds/P.wav,1,1,1,1555588106162,0,1,0,1,I arbejde,1,1,no,1,1,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,31,2,blue,star,sounds/P.wav,0,0,1,1555588109758,1,1,0,1,I arbejde,1,1,no,0,0,1,1,0,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,32,7,red,square,sounds/D.wav,0,0,1,1555588113343,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,33,7,green,star,sounds/B.wav,1,0,1,1555588116953,0,0,0,1,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,34,6,blue,star,sounds/B.wav,1,0,1,1555588120489,1,1,1,1,I arbejde,1,1,no,0,0,0,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,35,8,yellow,circle,sounds/P.wav,0,0,1,1555588124074,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,36,8,darkorange,square,sounds/P.wav,1,0,1,1555588127702,0,1,0,1,I arbejde,1,1,no,1,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,37,8,dimgray,square,sounds/P.wav,1,0,1,1555588131325,1,1,0,1,I arbejde,1,1,no,1,0,1,1,0,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,38,4,green,star,sounds/E.wav,0,0,1,1555588134921,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,39,7,green,square,sounds/C.wav,0,1,1,1555588138532,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,40,2,yellow,triangle,sounds/T.wav,0,0,1,1555588142134,0,0,1,1,I arbejde,1,1,no,0,0,1,1,0,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,41,2,green,circle,sounds/E.wav,1,1,1,1555588145762,0,0,0,1,I arbejde,1,0,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,42,6,white,circle,sounds/T.wav,0,0,1,1555588149376,1,0,1,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,43,6,dimgray,circle,sounds/T.wav,1,0,1,1555588152914,1,1,1,0,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,44,2,green,square,sounds/P.wav,0,0,1,1555588156510,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,45,3,green,star,sounds/T.wav,0,1,1,1555588160130,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,46,0,white,circle,sounds/P.wav,0,0,1,1555588163729,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,47,2,white,circle,sounds/C.wav,0,1,1,1555588167354,1,0,1,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,48,3,green,square,sounds/T.wav,0,0,1,1555588170951,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,49,6,green,square,sounds/T.wav,0,1,1,1555588174573,1,1,0,1,I arbejde,1,1,no,0,1,1,1,0,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,50,3,green,circle,sounds/G.wav,0,1,1,1555588178178,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,51,2,yellow,triangle,sounds/V.wav,0,0,1,1555588181757,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,52,0,yellow,star,sounds/V.wav,0,1,1,1555588185376,0,1,0,1,I arbejde,1,1,no,0,1,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,53,1,yellow,triangle,sounds/D.wav,0,1,1,1555588188990,0,0,0,1,I arbejde,1,1,no,0,1,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,54,1,blue,triangle,sounds/D.wav,1,0,1,1555588192615,1,1,1,1,I arbejde,1,1,no,1,0,1,1,1,1,1
Igle,male,27,training_train,pretest,pcfs12,4,1,55,1,white,star,sounds/E.wav,1,0,1,1555588196223,0,0,0,1,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,56,5,darkorange,square,sounds/V.wav,0,0,1,1555588199811,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,57,6,red,square,sounds/E.wav,0,0,1,1555588203425,1,0,1,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,58,6,dimgray,star,sounds/V.wav,1,0,1,1555588207038,0,0,0,1,I arbejde,1,1,no,1,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,59,5,yellow,star,sounds/D.wav,0,0,1,1555588210632,1,0,1,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,60,6,blue,triangle,sounds/D.wav,0,0,1,1555588214216,0,1,0,0,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,pretest,pcfs12,4,1,61,2,white,star,sounds/P.wav,0,0,1,1555588217810,0,0,0,1,I arbejde,1,1,no,0,0,1,1,1,1,0
Igle,male,27,training_train,training,ps2,2,2,1,5,white,circle,sounds/V.wav,0,,1,1555588234125,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,2,3,white,circle,sounds/T.wav,0,,1,1555588236693,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,3,6,white,circle,sounds/B.wav,0,,1,1555588239271,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,4,1,white,circle,sounds/T.wav,0,,1,1555588241866,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,5,0,white,circle,sounds/C.wav,0,,1,1555588244435,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,6,0,white,circle,sounds/E.wav,1,,1,1555588247030,,0,,1,I arbejde,0,,no,0,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,7,8,white,circle,sounds/G.wav,0,,1,1555588249598,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,8,1,white,circle,sounds/E.wav,0,,1,1555588252173,,1,,0,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,9,8,white,circle,sounds/C.wav,1,,1,1555588254768,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,10,6,white,circle,sounds/P.wav,0,,1,1555588257337,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,11,8,white,circle,sounds/G.wav,0,,1,1555588259908,,0,,1,I arbejde,0,,no,1,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,12,7,white,circle,sounds/T.wav,0,,1,1555588262494,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,13,3,white,circle,sounds/E.wav,1,,1,1555588265095,,0,,0,I arbejde,0,,no,0,,0,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,14,3,white,circle,sounds/D.wav,1,,1,1555588267676,,0,,1,I arbejde,0,,no,0,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,15,2,white,circle,sounds/T.wav,0,,1,1555588270265,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,16,5,white,circle,sounds/D.wav,0,,1,1555588272842,,1,,0,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,17,2,white,circle,sounds/P.wav,0,,1,1555588275420,,0,,1,I arbejde,0,,no,1,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,18,7,white,circle,sounds/T.wav,0,,1,1555588277990,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,19,2,white,circle,sounds/B.wav,0,,1,1555588280566,,0,,1,I arbejde,0,,no,1,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,20,7,white,circle,sounds/C.wav,1,,1,1555588283146,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,21,6,white,circle,sounds/B.wav,0,,1,1555588285735,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,22,7,white,circle,sounds/T.wav,1,,1,1555588288339,,0,,0,I arbejde,0,,no,1,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,23,3,white,circle,sounds/B.wav,0,,1,1555588290931,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,24,7,white,circle,sounds/E.wav,1,,1,1555588293509,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,25,6,white,circle,sounds/G.wav,0,,1,1555588296092,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,26,0,white,circle,sounds/B.wav,0,,1,1555588298666,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,27,6,white,circle,sounds/G.wav,1,,1,1555588301250,,1,,0,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,28,0,white,circle,sounds/D.wav,1,,1,1555588303853,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,29,3,white,circle,sounds/E.wav,0,,1,1555588306434,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,30,1,white,circle,sounds/C.wav,0,,1,1555588309011,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,31,5,white,circle,sounds/E.wav,0,,1,1555588311595,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,32,3,white,circle,sounds/V.wav,1,,1,1555588314192,,0,,1,I arbejde,0,,no,0,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,33,2,white,circle,sounds/P.wav,0,,1,1555588316764,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,34,3,white,circle,sounds/E.wav,1,,1,1555588319347,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,35,5,white,circle,sounds/P.wav,1,,1,1555588321963,,1,,1,I arbejde,0,,no,0,,0,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,36,3,white,circle,sounds/E.wav,1,,1,1555588324569,,1,,1,I arbejde,0,,no,1,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,37,0,white,circle,sounds/G.wav,0,,1,1555588327141,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,38,3,white,circle,sounds/V.wav,1,,1,1555588329724,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,39,1,white,circle,sounds/G.wav,0,,1,1555588332313,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,40,3,white,circle,sounds/C.wav,1,,1,1555588334911,,0,,1,I arbejde,0,,no,1,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,41,4,white,circle,sounds/T.wav,0,,1,1555588337486,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,42,0,white,circle,sounds/C.wav,0,,1,1555588340083,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,43,0,white,circle,sounds/E.wav,1,,1,1555588342672,,0,,1,I arbejde,0,,no,0,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,44,2,white,circle,sounds/E.wav,0,,1,1555588345250,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,45,4,white,circle,sounds/G.wav,0,,1,1555588347845,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,46,4,white,circle,sounds/P.wav,1,,1,1555588350440,,0,,1,I arbejde,0,,no,0,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,47,1,white,circle,sounds/G.wav,0,,1,1555588353011,,1,,0,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,48,7,white,circle,sounds/D.wav,0,,1,1555588355586,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,49,2,white,circle,sounds/G.wav,0,,1,1555588358166,,1,,1,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,50,7,white,circle,sounds/D.wav,0,,1,1555588360750,,1,,0,I arbejde,0,,no,1,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,51,0,white,circle,sounds/C.wav,0,,1,1555588363319,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,52,2,white,circle,sounds/D.wav,1,,1,1555588365916,,1,,1,I arbejde,0,,no,0,,0,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,53,1,white,circle,sounds/D.wav,0,,1,1555588368505,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,54,8,white,circle,sounds/C.wav,0,,1,1555588371077,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,55,8,white,circle,sounds/G.wav,0,,1,1555588373652,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,56,5,white,circle,sounds/D.wav,0,,1,1555588376223,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,57,2,white,circle,sounds/T.wav,0,,1,1555588378798,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,58,5,white,circle,sounds/G.wav,1,,1,1555588381404,,0,,0,I arbejde,0,,no,1,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,59,4,white,circle,sounds/D.wav,0,,1,1555588384002,,0,,0,I arbejde,0,,no,0,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,60,2,white,circle,sounds/V.wav,0,,1,1555588386586,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,61,5,white,circle,sounds/V.wav,0,,1,1555588389160,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,62,7,white,circle,sounds/G.wav,0,,1,1555588391732,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,1,1,white,circle,sounds/B.wav,0,,1,1555588409097,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,2,1,white,circle,sounds/P.wav,0,,1,1555588411671,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,3,7,white,circle,sounds/E.wav,0,,1,1555588414260,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,4,6,white,circle,sounds/C.wav,0,,1,1555588416835,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,5,3,white,circle,sounds/C.wav,0,,1,1555588419407,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,6,6,white,circle,sounds/C.wav,1,,1,1555588422001,,1,,1,I arbejde,0,,no,1,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,7,2,white,circle,sounds/B.wav,0,,1,1555588424573,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,8,6,white,circle,sounds/C.wav,0,,1,1555588427145,,1,,0,I arbejde,0,,no,1,,0,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,9,0,white,circle,sounds/B.wav,0,,1,1555588429719,,1,,0,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,10,4,white,circle,sounds/T.wav,0,,1,1555588432291,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
Igle,male,27,training_train,training,ps2,2,2,11,0,white,circle,sounds/G.wav,1,,1,1555588434892,,0,,0,I arbejde,0,,no,1,,1,1,,0,1
Igle,male,27,training_train,training,ps2,2,2,12,5,white,circle,sounds/D.wav,0,,1,1555588437472,,0,,1,I arbejde,0,,no,0,,1,1,,0,0
