id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_score,sound_tested,position_tested,sound_target,color_response,timestamp,position_response,color_tested,position_target,figure_tested,occupation,figure_target,figure_score,figure_response,sound_response,position_score,color_target,simulate,sound_score
mariehone,male,23,training_train,pretest,fcs1,3,1,60,4,green,square,sounds/G.wav,1,1,0,0,0,1555335803891,,1,,1,Studerende,0,1,0,0,,0,no,1
mariehone,male,23,training_train,pretest,fcs1,3,1,61,4,white,square,sounds/G.wav,1,1,0,1,0,1555335807423,,1,,1,Studerende,1,1,1,1,,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,1,3,darkorange,triangle,sounds/E.wav,1,1,1,0,0,1555335827899,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,2,7,green,square,sounds/B.wav,1,1,1,0,0,1555335831483,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,3,7,yellow,circle,sounds/T.wav,1,1,1,0,0,1555335835087,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,4,2,darkorange,circle,sounds/V.wav,1,1,1,0,0,1555335838673,0,1,0,1,Studerende,1,0,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,5,3,dimgray,triangle,sounds/V.wav,1,1,1,1,0,1555335842266,0,1,0,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,6,5,white,circle,sounds/V.wav,1,1,1,1,0,1555335845886,0,1,0,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,7,2,red,circle,sounds/D.wav,1,1,1,0,0,1555335849500,0,1,0,1,Studerende,1,1,1,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,8,6,darkorange,square,sounds/D.wav,1,1,1,1,0,1555335853111,0,1,0,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,9,5,blue,circle,sounds/V.wav,1,1,1,0,0,1555335856691,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,10,1,darkorange,circle,sounds/V.wav,1,1,1,1,0,1555335860312,0,1,0,1,Studerende,1,1,1,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,11,7,darkorange,star,sounds/D.wav,1,1,1,0,1,1555335863925,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,12,7,yellow,circle,sounds/T.wav,1,1,1,0,0,1555335867545,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,13,4,yellow,circle,sounds/V.wav,1,1,1,0,1,1555335871185,0,1,0,1,Studerende,1,1,1,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,14,4,dimgray,circle,sounds/V.wav,1,1,1,1,0,1555335874815,1,1,1,1,Studerende,1,1,1,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,15,8,dimgray,square,sounds/G.wav,1,1,1,0,1,1555335878418,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,16,8,green,circle,sounds/C.wav,1,1,1,0,0,1555335882029,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,17,1,red,triangle,sounds/B.wav,1,1,1,0,0,1555335885614,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,18,3,red,circle,sounds/G.wav,1,1,1,0,1,1555335889219,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,19,3,blue,triangle,sounds/G.wav,1,1,1,1,0,1555335892848,1,1,1,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,20,6,blue,star,sounds/D.wav,1,1,1,0,1,1555335896450,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,21,4,blue,triangle,sounds/D.wav,1,1,1,1,1,1555335900054,0,1,0,1,Studerende,0,1,0,0,1,1,no,0
mariehone,male,23,training_train,pretest,pcfs12,4,1,22,5,red,triangle,sounds/P.wav,1,1,1,0,0,1555335903639,0,1,0,1,Studerende,1,0,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,23,5,red,circle,sounds/C.wav,1,1,1,0,1,1555335907258,1,1,1,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,24,4,yellow,square,sounds/G.wav,1,1,1,0,0,1555335910840,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,25,2,dimgray,square,sounds/T.wav,1,1,1,0,0,1555335914448,0,1,0,1,Studerende,1,1,1,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,26,4,dimgray,circle,sounds/P.wav,0,1,1,0,0,1555335918030,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,27,8,white,square,sounds/D.wav,1,1,1,0,0,1555335921614,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,28,5,white,circle,sounds/V.wav,1,1,1,0,1,1555335925221,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,29,2,dimgray,triangle,sounds/G.wav,1,1,1,0,0,1555335928813,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,30,2,dimgray,square,sounds/G.wav,1,1,1,1,1,1555335932415,0,1,1,1,Studerende,0,1,0,0,0,1,no,0
mariehone,male,23,training_train,pretest,pcfs12,4,1,31,3,green,triangle,sounds/P.wav,1,1,1,0,0,1555335936005,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,32,1,green,square,sounds/E.wav,1,1,1,0,1,1555335939604,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,33,8,dimgray,square,sounds/E.wav,1,1,1,1,0,1555335943212,0,1,0,1,Studerende,1,0,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,34,5,darkorange,star,sounds/P.wav,1,1,1,0,0,1555335946812,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,35,8,green,triangle,sounds/E.wav,1,1,1,0,0,1555335950393,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,36,8,blue,star,sounds/T.wav,1,1,1,0,0,1555335954001,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,37,5,dimgray,triangle,sounds/P.wav,1,1,1,0,0,1555335957600,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,38,5,blue,star,sounds/G.wav,1,1,1,0,0,1555335961191,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,39,8,dimgray,square,sounds/D.wav,1,1,1,0,0,1555335964781,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,40,8,blue,star,sounds/T.wav,1,1,1,0,0,1555335968381,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,41,6,red,triangle,sounds/C.wav,1,1,1,0,0,1555335971971,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,42,6,darkorange,triangle,sounds/P.wav,1,1,1,0,0,1555335975570,1,1,1,1,Studerende,1,0,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,43,4,blue,circle,sounds/P.wav,1,1,1,1,0,1555335979178,0,1,0,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,44,8,dimgray,circle,sounds/G.wav,1,1,1,0,0,1555335982783,0,1,0,1,Studerende,1,1,1,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,45,0,green,circle,sounds/V.wav,1,1,1,0,0,1555335986400,0,1,0,1,Studerende,1,1,1,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,46,0,white,triangle,sounds/B.wav,1,1,1,0,0,1555335990016,1,1,1,1,Studerende,0,0,1,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,47,8,yellow,circle,sounds/G.wav,1,1,1,0,0,1555335993600,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,48,5,yellow,circle,sounds/V.wav,1,1,1,0,1,1555335997209,0,1,0,1,Studerende,1,1,1,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,49,1,blue,star,sounds/V.wav,1,1,1,1,0,1555336000827,0,1,0,1,Studerende,0,1,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,50,5,dimgray,circle,sounds/C.wav,1,1,1,0,0,1555336004439,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,51,4,red,circle,sounds/C.wav,1,1,1,1,0,1555336008044,0,1,0,1,Studerende,1,1,1,0,1,0,no,0
mariehone,male,23,training_train,pretest,pcfs12,4,1,52,4,green,triangle,sounds/B.wav,1,1,1,0,0,1555336011661,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,53,0,blue,star,sounds/V.wav,1,1,1,0,0,1555336015246,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,54,0,dimgray,triangle,sounds/D.wav,1,1,1,0,0,1555336018839,1,1,1,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,55,6,dimgray,square,sounds/P.wav,1,1,1,0,1,1555336022456,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,56,3,red,square,sounds/P.wav,1,1,1,1,0,1555336026072,0,1,0,1,Studerende,1,0,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,57,3,darkorange,square,sounds/P.wav,1,1,1,1,0,1555336029689,1,1,1,1,Studerende,1,0,0,1,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,58,1,red,circle,sounds/T.wav,1,1,1,0,0,1555336033286,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,59,8,red,square,sounds/V.wav,1,1,1,0,1,1555336036893,0,1,0,1,Studerende,0,1,0,0,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,60,4,red,circle,sounds/V.wav,1,1,1,1,1,1555336040533,0,1,0,1,Studerende,0,1,0,1,1,1,no,1
mariehone,male,23,training_train,pretest,pcfs12,4,1,61,8,green,star,sounds/B.wav,1,1,1,0,0,1555336044124,0,1,0,1,Studerende,0,1,0,0,1,0,no,1
mariehone,male,23,training_train,training,ps2,2,2,1,5,white,circle,sounds/E.wav,,1,1,0,,1555336069292,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,2,6,white,circle,sounds/E.wav,,1,1,0,,1555336071858,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,3,7,white,circle,sounds/T.wav,,1,1,0,,1555336074424,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,4,8,white,circle,sounds/E.wav,,1,1,1,,1555336077016,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,5,5,white,circle,sounds/G.wav,,1,1,0,,1555336079596,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,6,7,white,circle,sounds/G.wav,,1,1,0,,1555336082162,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,7,2,white,circle,sounds/E.wav,,1,1,0,,1555336084751,0,0,0,0,Studerende,,,,1,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,8,3,white,circle,sounds/G.wav,,1,1,1,,1555336087331,0,0,0,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,9,3,white,circle,sounds/G.wav,,1,1,0,,1555336089897,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,10,2,white,circle,sounds/C.wav,,1,1,0,,1555336092466,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,11,2,white,circle,sounds/T.wav,,1,1,0,,1555336095038,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,12,2,white,circle,sounds/C.wav,,1,1,1,,1555336097635,1,0,1,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,13,5,white,circle,sounds/T.wav,,1,1,1,,1555336100204,0,0,0,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,14,2,white,circle,sounds/E.wav,,1,1,0,,1555336102793,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,15,4,white,circle,sounds/V.wav,,1,1,0,,1555336105374,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,16,1,white,circle,sounds/B.wav,,1,1,0,,1555336107940,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,17,5,white,circle,sounds/V.wav,,1,1,1,,1555336110535,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,18,1,white,circle,sounds/V.wav,,1,1,0,,1555336113128,0,0,1,0,Studerende,,,,1,0,,no,0
mariehone,male,23,training_train,training,ps2,2,2,19,1,white,circle,sounds/E.wav,,1,1,0,,1555336115716,1,0,0,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds/D.wav,,1,1,0,,1555336118282,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,21,2,white,circle,sounds/E.wav,,1,1,1,,1555336120850,0,0,0,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,22,1,white,circle,sounds/V.wav,,1,1,0,,1555336123434,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,23,2,white,circle,sounds/C.wav,,1,1,0,,1555336126002,0,0,1,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,24,1,white,circle,sounds/T.wav,,1,1,0,,1555336128591,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,25,7,white,circle,sounds/P.wav,,1,1,0,,1555336131172,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,26,8,white,circle,sounds/V.wav,,1,1,0,,1555336133735,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,27,7,white,circle,sounds/P.wav,,1,1,1,,1555336136330,1,0,1,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,28,1,white,circle,sounds/V.wav,,1,1,1,,1555336138922,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,29,8,white,circle,sounds/E.wav,,1,1,0,,1555336141517,1,0,0,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,30,1,white,circle,sounds/T.wav,,1,1,0,,1555336144103,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,31,8,white,circle,sounds/E.wav,,1,1,1,,1555336146677,0,0,1,0,Studerende,,,,0,0,,no,0
mariehone,male,23,training_train,training,ps2,2,2,32,6,white,circle,sounds/V.wav,,1,1,0,,1555336149246,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,33,8,white,circle,sounds/T.wav,,1,1,0,,1555336151815,0,0,1,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,34,4,white,circle,sounds/T.wav,,1,1,0,,1555336154381,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,35,0,white,circle,sounds/G.wav,,1,1,0,,1555336156949,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,36,4,white,circle,sounds/T.wav,,1,1,1,,1555336159553,1,0,1,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,37,5,white,circle,sounds/V.wav,,1,1,0,,1555336162119,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,38,2,white,circle,sounds/B.wav,,1,1,0,,1555336164688,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,39,7,white,circle,sounds/V.wav,,1,1,1,,1555336167274,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,40,2,white,circle,sounds/T.wav,,1,1,0,,1555336169863,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,41,0,white,circle,sounds/E.wav,,1,1,0,,1555336172444,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,42,5,white,circle,sounds/P.wav,,1,1,0,,1555336175010,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,43,0,white,circle,sounds/P.wav,,1,1,0,,1555336177578,0,0,1,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,44,3,white,circle,sounds/B.wav,,1,1,0,,1555336180147,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,45,0,white,circle,sounds/P.wav,,1,1,1,,1555336182748,1,0,1,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,46,4,white,circle,sounds/G.wav,,1,1,0,,1555336185314,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,47,4,white,circle,sounds/E.wav,,1,1,0,,1555336187883,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,48,0,white,circle,sounds/E.wav,,1,1,0,,1555336190451,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,49,8,white,circle,sounds/T.wav,,1,1,0,,1555336193018,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,50,3,white,circle,sounds/G.wav,,1,1,0,,1555336195586,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,51,6,white,circle,sounds/D.wav,,1,1,0,,1555336198154,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,52,4,white,circle,sounds/C.wav,,1,1,0,,1555336200724,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,53,7,white,circle,sounds/T.wav,,1,1,0,,1555336203289,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,54,5,white,circle,sounds/T.wav,,1,1,0,,1555336205858,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,55,4,white,circle,sounds/C.wav,,1,1,0,,1555336208424,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,56,5,white,circle,sounds/V.wav,,1,1,0,,1555336211016,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,57,7,white,circle,sounds/V.wav,,1,1,0,,1555336213596,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,58,5,white,circle,sounds/C.wav,,1,1,0,,1555336216183,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,59,6,white,circle,sounds/V.wav,,1,1,1,,1555336218763,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,60,1,white,circle,sounds/D.wav,,1,1,0,,1555336221335,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,61,1,white,circle,sounds/V.wav,,1,1,1,,1555336223936,1,0,0,0,Studerende,,,,1,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,62,6,white,circle,sounds/D.wav,,1,1,1,,1555336226518,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds/V.wav,,1,1,0,,1555336329703,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,2,4,white,circle,sounds/T.wav,,1,1,0,,1555336332271,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,3,6,white,circle,sounds/B.wav,,1,1,0,,1555336334840,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,4,7,white,circle,sounds/P.wav,,1,1,0,,1555336337406,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,5,3,white,circle,sounds/C.wav,,1,1,0,,1555336339975,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,6,7,white,circle,sounds/D.wav,,1,1,0,,1555336342550,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,7,8,white,circle,sounds/T.wav,,1,1,0,,1555336345147,0,0,0,0,Studerende,,,,1,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,8,6,white,circle,sounds/D.wav,,1,1,1,,1555336347713,0,0,0,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,9,8,white,circle,sounds/V.wav,,1,1,0,,1555336350282,0,0,1,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,10,0,white,circle,sounds/G.wav,,1,1,0,,1555336352851,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,11,0,white,circle,sounds/T.wav,,1,1,0,,1555336355420,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,12,2,white,circle,sounds/G.wav,,1,1,1,,1555336358029,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,13,2,white,circle,sounds/V.wav,,1,1,0,,1555336360604,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,14,5,white,circle,sounds/C.wav,,1,1,0,,1555336363172,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,15,2,white,circle,sounds/V.wav,,1,1,1,,1555336365776,1,0,1,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,16,8,white,circle,sounds/P.wav,,1,1,0,,1555336368359,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,17,2,white,circle,sounds/C.wav,,1,1,0,,1555336370944,0,0,1,0,Studerende,,,,1,0,,no,0
mariehone,male,23,training_train,training,ps2,2,2,18,2,white,circle,sounds/E.wav,,1,1,0,,1555336373511,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,19,8,white,circle,sounds/E.wav,,1,1,0,,1555336376112,1,0,0,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds/P.wav,,1,1,0,,1555336378681,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,21,7,white,circle,sounds/E.wav,,1,1,1,,1555336381289,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,22,2,white,circle,sounds/P.wav,,1,1,1,,1555336383888,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,23,6,white,circle,sounds/D.wav,,1,1,0,,1555336386483,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,24,2,white,circle,sounds/E.wav,,1,1,0,,1555336389052,0,0,1,0,Studerende,,,,0,0,,no,1
mariehone,male,23,training_train,training,ps2,2,2,25,3,white,circle,sounds/G.wav,,1,1,0,,1555336391621,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,26,2,white,circle,sounds/E.wav,,1,1,1,,1555336394249,1,0,1,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,27,3,white,circle,sounds/C.wav,,1,1,0,,1555336396834,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,28,6,white,circle,sounds/P.wav,,1,1,0,,1555336399423,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,29,5,white,circle,sounds/P.wav,,1,1,0,,1555336401992,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,30,0,white,circle,sounds/P.wav,,1,1,1,,1555336404584,0,0,0,0,Studerende,,,,1,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,31,8,white,circle,sounds/C.wav,,1,1,0,,1555336407161,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,32,5,white,circle,sounds/P.wav,,1,1,1,,1555336409765,1,0,0,0,Studerende,,,,0,0,,no,0
mariehone,male,23,training_train,training,ps2,2,2,33,6,white,circle,sounds/P.wav,,1,1,0,,1555336412365,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,34,5,white,circle,sounds/G.wav,,1,1,0,,1555336414949,1,0,1,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,35,6,white,circle,sounds/P.wav,,1,1,1,,1555336417535,1,0,1,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,36,7,white,circle,sounds/G.wav,,1,1,1,,1555336420101,0,0,0,0,Studerende,,,,0,1,,no,0
mariehone,male,23,training_train,training,ps2,2,2,37,0,white,circle,sounds/G.wav,,1,1,0,,1555336422670,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,38,2,white,circle,sounds/D.wav,,1,1,0,,1555336425253,0,0,0,0,Studerende,,,,0,1,,no,1
mariehone,male,23,training_train,training,ps2,2,2,39,1,white,circle,sounds/V.wav,,1,1,0,,1555336427822,0,0,0,0,Studerende,,,,0,1,,no,1
