id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_score,position_score,sound_tested,figure_tested,sound_target,position_response,figure_response,sound_response,sound_score,color_tested,figure_score,simulate,figure_target,position_tested,occupation,position_target,color_response,color_target,timestamp
abe,female,22,training_transfer,pretest,fc2,2,2,27,4,green,triangle,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,0,0,1555061155815
abe,female,22,training_transfer,pretest,fc2,2,2,28,4,darkorange,star,,0,,0,1,,,1,,,1,1,no,1,0,Studerende,,1,0,1555061158427
abe,female,22,training_transfer,pretest,fc2,2,2,29,4,darkorange,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061161012
abe,female,22,training_transfer,pretest,fc2,2,2,30,4,red,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061163595
abe,female,22,training_transfer,pretest,fc2,2,2,31,4,green,star,,1,,0,1,,,1,,,1,0,no,0,0,Studerende,,0,0,1555061166190
abe,female,22,training_transfer,pretest,fc2,2,2,32,4,dimgray,circle,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,0,0,1555061168762
abe,female,22,training_transfer,pretest,fc2,2,2,33,4,blue,square,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061171331
abe,female,22,training_transfer,pretest,fc2,2,2,34,4,dimgray,square,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,1,1,1555061173934
abe,female,22,training_transfer,pretest,fc2,2,2,35,4,blue,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,1,1,1555061176534
abe,female,22,training_transfer,pretest,fc2,2,2,36,4,white,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061179098
abe,female,22,training_transfer,pretest,fc2,2,2,37,4,blue,star,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,1,1,1555061181702
abe,female,22,training_transfer,pretest,fc2,2,2,38,4,yellow,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061184282
abe,female,22,training_transfer,pretest,fc2,2,2,39,4,red,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061186866
abe,female,22,training_transfer,pretest,fc2,2,2,40,4,white,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061189449
abe,female,22,training_transfer,pretest,fc2,2,2,41,4,darkorange,square,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061192032
abe,female,22,training_transfer,pretest,fc2,2,2,42,4,dimgray,circle,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,0,0,1555061194621
abe,female,22,training_transfer,pretest,fc2,2,2,43,4,green,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061197199
abe,female,22,training_transfer,pretest,fc2,2,2,44,4,white,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061199768
abe,female,22,training_transfer,pretest,fc2,2,2,45,4,red,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061202351
abe,female,22,training_transfer,pretest,fc2,2,2,46,4,yellow,circle,,1,,0,1,,,1,,,1,0,no,0,0,Studerende,,0,0,1555061204949
abe,female,22,training_transfer,pretest,fc2,2,2,47,4,red,square,,0,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,1,1555061207518
abe,female,22,training_transfer,pretest,fc2,2,2,48,4,yellow,triangle,,0,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,1,1555061210101
abe,female,22,training_transfer,pretest,fc2,2,2,49,4,yellow,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061212685
abe,female,22,training_transfer,pretest,fc2,2,2,50,4,red,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061215268
abe,female,22,training_transfer,pretest,fc2,2,2,51,4,red,circle,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,0,0,1555061217851
abe,female,22,training_transfer,pretest,fc2,2,2,52,4,red,star,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,1,1,1555061220432
abe,female,22,training_transfer,pretest,fc2,2,2,53,4,yellow,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061223001
abe,female,22,training_transfer,pretest,fc2,2,2,54,4,blue,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061225587
abe,female,22,training_transfer,pretest,fc2,2,2,55,4,blue,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061228167
abe,female,22,training_transfer,pretest,fc2,2,2,56,4,yellow,star,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061230736
abe,female,22,training_transfer,pretest,fc2,2,2,57,4,blue,circle,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,1,1,1555061233349
abe,female,22,training_transfer,pretest,fc2,2,2,58,4,dimgray,circle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061235920
abe,female,22,training_transfer,pretest,fc2,2,2,59,4,dimgray,square,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061238489
abe,female,22,training_transfer,pretest,fc2,2,2,60,4,white,circle,,1,,0,1,,,1,,,1,1,no,1,0,Studerende,,0,0,1555061241081
abe,female,22,training_transfer,pretest,fc2,2,2,61,4,yellow,triangle,,1,,0,1,,,0,,,1,1,no,0,0,Studerende,,0,0,1555061243656
abe,female,22,training_transfer,pretest,fc2,2,2,62,4,yellow,circle,,1,,0,1,,,0,,,1,0,no,1,0,Studerende,,0,0,1555061246239
abe,female,22,training_transfer,pretest,pcs1,3,1,1,7,red,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061328714
abe,female,22,training_transfer,pretest,pcs1,3,1,2,7,darkorange,circle,sounds/T.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061332322
abe,female,22,training_transfer,pretest,pcs1,3,1,3,1,white,circle,sounds/P.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061335915
abe,female,22,training_transfer,pretest,pcs1,3,1,4,7,white,circle,sounds/P.wav,1,1,1,0,1,0,,0,0,1,,no,,1,Studerende,0,1,1,1555061339526
abe,female,22,training_transfer,pretest,pcs1,3,1,5,2,white,circle,sounds/C.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061343128
abe,female,22,training_transfer,pretest,pcs1,3,1,6,8,yellow,circle,sounds/P.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061346716
abe,female,22,training_transfer,pretest,pcs1,3,1,7,2,yellow,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061350335
abe,female,22,training_transfer,pretest,pcs1,3,1,8,1,dimgray,circle,sounds/B.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,0,0,1555061353941
abe,female,22,training_transfer,pretest,pcs1,3,1,9,8,blue,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061357533
abe,female,22,training_transfer,pretest,pcs1,3,1,10,1,yellow,circle,sounds/E.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061361133
abe,female,22,training_transfer,pretest,pcs1,3,1,11,5,dimgray,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061364735
abe,female,22,training_transfer,pretest,pcs1,3,1,12,3,yellow,circle,sounds/E.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061368317
abe,female,22,training_transfer,pretest,pcs1,3,1,13,1,red,circle,sounds/E.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,0,0,1555061371931
abe,female,22,training_transfer,pretest,pcs1,3,1,14,7,dimgray,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061375519
abe,female,22,training_transfer,pretest,pcs1,3,1,15,1,red,circle,sounds/P.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061379121
abe,female,22,training_transfer,pretest,pcs1,3,1,16,7,red,circle,sounds/P.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,1,1,1555061382737
abe,female,22,training_transfer,pretest,pcs1,3,1,17,1,darkorange,circle,sounds/P.wav,1,0,1,0,1,1,,1,1,1,,no,,1,Studerende,0,0,0,1555061386348
abe,female,22,training_transfer,pretest,pcs1,3,1,18,1,white,circle,sounds/E.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061389954
abe,female,22,training_transfer,pretest,pcs1,3,1,19,1,white,circle,sounds/E.wav,1,1,1,0,1,1,,0,0,1,,no,,1,Studerende,1,1,1,1555061393590
abe,female,22,training_transfer,pretest,pcs1,3,1,20,6,white,circle,sounds/V.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061397190
abe,female,22,training_transfer,pretest,pcs1,3,1,21,4,darkorange,circle,sounds/C.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061400789
abe,female,22,training_transfer,pretest,pcs1,3,1,22,7,white,circle,sounds/T.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061404388
abe,female,22,training_transfer,pretest,pcs1,3,1,23,5,darkorange,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061407987
abe,female,22,training_transfer,pretest,pcs1,3,1,24,4,yellow,circle,sounds/E.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061411589
abe,female,22,training_transfer,pretest,pcs1,3,1,25,3,dimgray,circle,sounds/E.wav,1,1,1,0,1,0,,0,0,1,,no,,1,Studerende,0,0,0,1555061415174
abe,female,22,training_transfer,pretest,pcs1,3,1,26,3,dimgray,circle,sounds/E.wav,1,1,1,0,1,1,,1,1,1,,no,,1,Studerende,1,1,1,1555061418814
abe,female,22,training_transfer,pretest,pcs1,3,1,27,1,white,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061422408
abe,female,22,training_transfer,pretest,pcs1,3,1,28,1,darkorange,circle,sounds/P.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061426027
abe,female,22,training_transfer,pretest,pcs1,3,1,29,1,white,circle,sounds/P.wav,1,1,1,0,1,1,,0,0,1,,no,,1,Studerende,1,0,0,1555061429645
abe,female,22,training_transfer,pretest,pcs1,3,1,30,6,white,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061433240
abe,female,22,training_transfer,pretest,pcs1,3,1,31,7,darkorange,circle,sounds/D.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,0,0,1555061436866
abe,female,22,training_transfer,pretest,pcs1,3,1,32,7,white,circle,sounds/T.wav,1,0,1,0,0,0,,0,1,1,,no,,1,Studerende,1,0,0,1555061440459
abe,female,22,training_transfer,pretest,pcs1,3,1,33,6,blue,circle,sounds/V.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061444059
abe,female,22,training_transfer,pretest,pcs1,3,1,34,1,yellow,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061447661
abe,female,22,training_transfer,pretest,pcs1,3,1,35,1,white,circle,sounds/G.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061451266
abe,female,22,training_transfer,pretest,pcs1,3,1,36,6,red,circle,sounds/P.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061454862
abe,female,22,training_transfer,pretest,pcs1,3,1,37,6,red,circle,sounds/D.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,1,1,1555061458476
abe,female,22,training_transfer,pretest,pcs1,3,1,38,2,dimgray,circle,sounds/C.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061462078
abe,female,22,training_transfer,pretest,pcs1,3,1,39,4,dimgray,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061465674
abe,female,22,training_transfer,pretest,pcs1,3,1,40,4,yellow,circle,sounds/T.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061469282
abe,female,22,training_transfer,pretest,pcs1,3,1,41,2,red,circle,sounds/E.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061472882
abe,female,22,training_transfer,pretest,pcs1,3,1,42,4,white,circle,sounds/C.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061476464
abe,female,22,training_transfer,pretest,pcs1,3,1,43,7,red,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061480063
abe,female,22,training_transfer,pretest,pcs1,3,1,44,6,red,circle,sounds/G.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061483685
abe,female,22,training_transfer,pretest,pcs1,3,1,45,0,red,circle,sounds/T.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061487293
abe,female,22,training_transfer,pretest,pcs1,3,1,46,0,white,circle,sounds/T.wav,1,1,1,0,1,1,,1,1,1,,no,,1,Studerende,1,0,0,1555061490916
abe,female,22,training_transfer,pretest,pcs1,3,1,47,3,yellow,circle,sounds/E.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061494500
abe,female,22,training_transfer,pretest,pcs1,3,1,48,0,red,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061498098
abe,female,22,training_transfer,pretest,pcs1,3,1,49,8,blue,circle,sounds/C.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061501685
abe,female,22,training_transfer,pretest,pcs1,3,1,50,8,dimgray,circle,sounds/P.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061505295
abe,female,22,training_transfer,pretest,pcs1,3,1,51,6,red,circle,sounds/P.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,0,0,1555061508900
abe,female,22,training_transfer,pretest,pcs1,3,1,52,6,dimgray,circle,sounds/G.wav,1,0,1,0,0,0,,0,1,1,,no,,1,Studerende,1,0,0,1555061512503
abe,female,22,training_transfer,pretest,pcs1,3,1,53,6,darkorange,circle,sounds/C.wav,1,1,1,0,0,1,,0,1,1,,no,,1,Studerende,1,0,0,1555061516110
abe,female,22,training_transfer,pretest,pcs1,3,1,54,7,green,circle,sounds/B.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061519704
abe,female,22,training_transfer,pretest,pcs1,3,1,55,1,yellow,circle,sounds/B.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,0,0,1555061523324
abe,female,22,training_transfer,pretest,pcs1,3,1,56,1,yellow,circle,sounds/B.wav,1,1,1,0,1,1,,1,1,1,,no,,1,Studerende,1,1,1,1555061526957
abe,female,22,training_transfer,pretest,pcs1,3,1,57,8,green,circle,sounds/G.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061530537
abe,female,22,training_transfer,pretest,pcs1,3,1,58,1,green,circle,sounds/G.wav,1,1,1,0,1,0,,1,1,1,,no,,1,Studerende,0,1,1,1555061534170
abe,female,22,training_transfer,pretest,pcs1,3,1,59,0,yellow,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,0,0,1555061537756
abe,female,22,training_transfer,pretest,pcs1,3,1,60,1,green,circle,sounds/G.wav,1,1,1,0,0,0,,1,0,1,,no,,1,Studerende,0,0,0,1555061541372
abe,female,22,training_transfer,pretest,pcs1,3,1,61,7,green,circle,sounds/D.wav,1,1,1,0,0,0,,0,1,1,,no,,1,Studerende,0,1,1,1555061544980
abe,female,22,training_transfer,pretest,fcs1,3,1,1,4,dimgray,circle,sounds/G.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061599796
abe,female,22,training_transfer,pretest,fcs1,3,1,2,4,dimgray,square,sounds/T.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061603404
abe,female,22,training_transfer,pretest,fcs1,3,1,3,4,white,square,sounds/V.wav,1,,1,1,0,,1,0,1,1,1,no,1,0,Studerende,,0,0,1555061607015
abe,female,22,training_transfer,pretest,fcs1,3,1,4,4,yellow,triangle,sounds/D.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061610611
abe,female,22,training_transfer,pretest,fcs1,3,1,5,4,white,triangle,sounds/E.wav,1,,1,1,0,,0,0,1,1,0,no,1,0,Studerende,,0,0,1555061614213
abe,female,22,training_transfer,pretest,fcs1,3,1,6,4,white,square,sounds/V.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061617833
abe,female,22,training_transfer,pretest,fcs1,3,1,7,4,darkorange,circle,sounds/G.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061621429
abe,female,22,training_transfer,pretest,fcs1,3,1,8,4,white,circle,sounds/G.wav,1,,1,1,1,,1,1,1,1,1,no,1,0,Studerende,,0,0,1555061625063
abe,female,22,training_transfer,pretest,fcs1,3,1,9,4,red,triangle,sounds/V.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061628648
abe,female,22,training_transfer,pretest,fcs1,3,1,10,4,green,star,sounds/V.wav,1,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,0,0,1555061632258
abe,female,22,training_transfer,pretest,fcs1,3,1,11,4,yellow,triangle,sounds/P.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061635849
abe,female,22,training_transfer,pretest,fcs1,3,1,12,4,yellow,star,sounds/P.wav,1,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,1,1,1555061639472
abe,female,22,training_transfer,pretest,fcs1,3,1,13,4,darkorange,star,sounds/C.wav,1,,1,1,0,,1,0,1,1,1,no,1,0,Studerende,,0,0,1555061643073
abe,female,22,training_transfer,pretest,fcs1,3,1,14,4,yellow,triangle,sounds/T.wav,0,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,0,1555061646679
abe,female,22,training_transfer,pretest,fcs1,3,1,15,4,red,square,sounds/B.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061650267
abe,female,22,training_transfer,pretest,fcs1,3,1,16,4,red,star,sounds/G.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061653881
abe,female,22,training_transfer,pretest,fcs1,3,1,17,4,green,star,sounds/D.wav,1,,1,1,0,,0,0,1,1,0,no,1,0,Studerende,,0,0,1555061657468
abe,female,22,training_transfer,pretest,fcs1,3,1,18,4,red,square,sounds/P.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061661053
abe,female,22,training_transfer,pretest,fcs1,3,1,19,4,green,triangle,sounds/E.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061664652
abe,female,22,training_transfer,pretest,fcs1,3,1,20,4,dimgray,circle,sounds/C.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061668254
abe,female,22,training_transfer,pretest,fcs1,3,1,21,4,darkorange,square,sounds/E.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061671854
abe,female,22,training_transfer,pretest,fcs1,3,1,22,4,darkorange,square,sounds/V.wav,1,,1,1,0,,1,0,1,1,1,no,1,0,Studerende,,1,1,1555061675468
abe,female,22,training_transfer,pretest,fcs1,3,1,23,4,blue,circle,sounds/D.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061679055
abe,female,22,training_transfer,pretest,fcs1,3,1,24,4,blue,star,sounds/D.wav,1,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,1,1,1555061682675
abe,female,22,training_transfer,pretest,fcs1,3,1,25,4,green,triangle,sounds/V.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061686271
abe,female,22,training_transfer,pretest,fcs1,3,1,26,4,green,star,sounds/V.wav,1,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,1,1,1555061689901
abe,female,22,training_transfer,pretest,fcs1,3,1,27,4,blue,triangle,sounds/V.wav,1,,1,1,1,,1,1,1,1,0,no,0,0,Studerende,,0,0,1555061693516
abe,female,22,training_transfer,pretest,fcs1,3,1,28,4,blue,star,sounds/T.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061697124
abe,female,22,training_transfer,pretest,fcs1,3,1,29,4,white,star,sounds/V.wav,1,,1,1,0,,1,0,1,1,1,no,1,0,Studerende,,0,0,1555061700738
abe,female,22,training_transfer,pretest,fcs1,3,1,30,4,red,star,sounds/D.wav,1,,1,1,0,,1,0,1,1,1,no,1,0,Studerende,,0,0,1555061704352
abe,female,22,training_transfer,pretest,fcs1,3,1,31,4,green,triangle,sounds/D.wav,1,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,0,0,1555061707951
abe,female,22,training_transfer,pretest,fcs1,3,1,32,4,green,triangle,sounds/D.wav,0,,1,1,1,,0,1,1,1,0,no,1,0,Studerende,,0,1,1555061711561
abe,female,22,training_transfer,pretest,fcs1,3,1,33,4,dimgray,circle,sounds/C.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061715158
abe,female,22,training_transfer,pretest,fcs1,3,1,34,4,red,star,sounds/V.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061718760
abe,female,22,training_transfer,pretest,fcs1,3,1,35,4,red,circle,sounds/B.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061722371
abe,female,22,training_transfer,pretest,fcs1,3,1,36,4,dimgray,square,sounds/P.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,0,0,1555061725959
abe,female,22,training_transfer,pretest,fcs1,3,1,37,4,red,circle,sounds/P.wav,0,,1,1,1,,0,1,1,1,1,no,0,0,Studerende,,1,0,1555061729599
abe,female,22,training_transfer,pretest,fcs1,3,1,38,4,red,triangle,sounds/T.wav,1,,1,1,0,,0,0,1,1,1,no,0,0,Studerende,,1,1,1555061733207
abe,female,22,training_transfer,pretest,fcs1,3,1,39,4,blue,circle,sounds/P.wav,1,,1,1,0,,1,0,1,1,0,no,0,0,Studerende,,0,0,1555061736812
