id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_score,sound_target,sound_response,position_target,figure_tested,timestamp,simulate,occupation,sound_score,position_tested,position_response,figure_response,sound_tested,color_tested,color_target,color_response,color_score,figure_target
hyane,female,21,training_transfer,posttest,pcfs12,4,1,40,8,darkorange,triangle,sounds/T.wav,1,1,0,0,0,1,1555076120839,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,41,8,green,circle,sounds/T.wav,1,1,1,1,1,1,1555076124467,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,42,5,red,square,sounds/D.wav,1,1,0,0,0,1,1555076128060,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,43,3,white,star,sounds/G.wav,1,1,0,0,0,1,1555076131645,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,44,0,yellow,triangle,sounds/G.wav,1,1,1,1,0,1,1555076135256,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,45,2,darkorange,star,sounds/C.wav,1,1,0,0,0,1,1555076138864,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,46,7,dimgray,circle,sounds/G.wav,1,1,0,0,0,1,1555076142466,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,47,6,red,square,sounds/G.wav,1,1,1,1,0,1,1555076146079,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,48,2,darkorange,star,sounds/V.wav,1,1,0,0,0,1,1555076149670,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,49,4,darkorange,square,sounds/V.wav,1,1,1,1,0,1,1555076153292,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,50,0,white,star,sounds/T.wav,1,1,0,0,0,1,1555076156909,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,51,1,blue,triangle,sounds/G.wav,1,1,0,0,0,1,1555076160494,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,52,1,dimgray,star,sounds/B.wav,1,1,0,0,1,1,1555076164087,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,53,7,red,triangle,sounds/E.wav,1,1,0,0,0,1,1555076167698,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,54,7,white,circle,sounds/P.wav,1,1,0,0,1,1,1555076171312,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,55,8,green,star,sounds/D.wav,1,1,0,0,0,1,1555076174913,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,56,8,darkorange,circle,sounds/G.wav,1,1,0,0,1,1,1555076178513,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,57,8,yellow,triangle,sounds/E.wav,1,1,0,0,1,1,1555076182118,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,58,0,yellow,triangle,sounds/G.wav,1,1,0,0,0,1,1555076185653,no,Studerende,1,1,0,1,1,1,1,1,1,1
hyane,female,21,training_transfer,posttest,pcfs12,4,1,59,4,green,star,sounds/E.wav,1,1,0,0,0,1,1555076189241,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,60,6,darkorange,square,sounds/V.wav,1,1,0,0,0,1,1555076192826,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,posttest,pcfs12,4,1,61,4,darkorange,square,sounds/P.wav,1,1,0,0,0,1,1555076196448,no,Studerende,1,1,0,1,1,1,1,1,1,1
