id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,sound_score,position_tested,figure_tested,simulate,position_response,sound_tested,sound_response,figure_score,position_target,color_response,occupation,color_target,position_score,color_tested,figure_target,sound_target,timestamp,color_score
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,26,7,darkorange,square,sounds\P.wav,1,1,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,0,0,1554889488018,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,27,4,yellow,star,sounds\B.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889491568,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,28,3,darkorange,square,sounds\B.wav,0,1,1,1,no,0,1,1,1,0,0,Studerende,0,1,1,0,1,1554889495136,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,29,7,white,square,sounds\V.wav,1,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,1,0,1554889498702,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,30,7,darkorange,triangle,sounds\D.wav,0,1,1,1,no,0,1,0,1,1,0,Studerende,0,0,1,0,0,1554889502253,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,31,2,darkorange,circle,sounds\P.wav,0,1,1,1,no,0,1,0,1,0,1,Studerende,1,1,1,0,0,1554889505819,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,32,5,blue,square,sounds\G.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889509370,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,33,5,blue,star,sounds\G.wav,1,1,1,1,no,1,1,1,0,1,0,Studerende,1,1,1,0,1,1554889512970,0
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,34,5,yellow,square,sounds\C.wav,0,1,1,1,no,0,1,0,1,1,0,Studerende,0,0,1,0,0,1554889516520,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,35,3,white,circle,sounds\V.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889520070,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,36,6,dimgray,circle,sounds\T.wav,1,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,1,0,1554889523636,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,37,5,darkorange,star,sounds\P.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889527186,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,38,5,blue,star,sounds\V.wav,0,1,1,1,no,1,1,0,0,1,0,Studerende,0,1,1,1,0,1554889530754,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,39,5,dimgray,circle,sounds\G.wav,0,1,1,1,no,0,1,0,1,1,0,Studerende,0,0,1,0,0,1554889534304,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,40,0,white,square,sounds\V.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889537854,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,41,0,yellow,square,sounds\V.wav,0,0,1,1,no,1,1,0,0,1,0,Studerende,0,1,1,1,1,1554889541420,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,42,6,darkorange,square,sounds\V.wav,0,1,1,1,no,0,1,1,0,0,0,Studerende,0,1,1,1,1,1554889544987,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,43,8,dimgray,circle,sounds\G.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889548538,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,44,8,darkorange,star,sounds\C.wav,0,1,1,1,no,1,1,0,1,1,0,Studerende,0,1,1,0,0,1554889552104,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,45,8,yellow,square,sounds\C.wav,0,1,1,1,no,1,1,1,1,1,0,Studerende,0,1,1,0,1,1554889555687,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,46,4,white,circle,sounds\C.wav,0,1,1,1,no,0,1,1,1,0,0,Studerende,0,1,1,0,1,1554889559254,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,47,7,green,triangle,sounds\T.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889562804,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,48,0,dimgray,triangle,sounds\G.wav,0,1,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,1,0,1554889566355,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,49,5,red,circle,sounds\G.wav,0,1,1,1,no,0,1,1,1,0,0,Studerende,0,1,1,0,1,1554889569938,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,50,0,green,circle,sounds\D.wav,0,1,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,1,0,1554889573488,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,51,4,white,circle,sounds\D.wav,0,0,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,1,1,1554889577038,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,52,0,darkorange,triangle,sounds\E.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889580588,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,53,8,dimgray,star,sounds\E.wav,0,1,1,1,no,0,1,1,1,0,0,Studerende,0,1,1,0,1,1554889584156,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,54,3,white,star,sounds\P.wav,0,1,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,1,0,1554889587706,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,55,8,green,star,sounds\G.wav,0,1,1,1,no,0,1,0,0,0,0,Studerende,0,1,1,1,0,1554889591256,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,56,8,green,triangle,sounds\G.wav,0,1,1,1,no,1,1,1,1,1,0,Studerende,1,1,1,0,1,1554889594839,0
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,57,0,green,circle,sounds\D.wav,1,1,1,1,no,0,1,0,0,0,0,Studerende,1,1,1,0,0,1554889598406,0
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,58,7,dimgray,triangle,sounds\V.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889601956,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,59,1,red,square,sounds\G.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889605506,1
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,60,1,red,circle,sounds\D.wav,0,1,1,1,no,1,1,0,1,1,0,Studerende,1,1,1,0,0,1554889609073,0
Desmerdyr,male,24,training_transfer,pretest,pcfs12,4,1,61,7,blue,star,sounds\C.wav,0,1,1,1,no,0,1,0,1,0,0,Studerende,0,1,1,0,0,1554889612623,1
Desmerdyr,male,24,training_transfer,training,ps2,2,2,1,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889791096,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,2,4,white,circle,sounds\T.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554889793662,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,3,0,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889796212,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,4,2,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889798762,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,5,0,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554889801312,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,6,7,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889803862,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,7,5,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889806412,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,8,2,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889808964,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,9,5,white,circle,sounds\B.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554889811529,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,10,2,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,1,,Studerende,,0,0,,1,1554889814096,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,11,2,white,circle,sounds\D.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554889816663,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,12,1,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889819213,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,13,1,white,circle,sounds\D.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554889821763,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,14,6,white,circle,sounds\E.wav,,1,1,0,no,1,1,1,,0,,Studerende,,0,0,,1,1554889824346,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,15,7,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889826897,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,16,5,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889829447,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,17,7,white,circle,sounds\G.wav,,0,1,0,no,1,1,0,,1,,Studerende,,1,0,,1,1554889832013,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,18,1,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889834563,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,19,5,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889837113,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,20,7,white,circle,sounds\B.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554889839680,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,21,1,white,circle,sounds\G.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554889842246,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,22,7,white,circle,sounds\B.wav,,1,1,0,no,0,1,1,,1,,Studerende,,0,0,,1,1554889844814,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,23,3,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889847364,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,24,1,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889849914,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,25,3,white,circle,sounds\B.wav,,0,1,0,no,1,1,1,,1,,Studerende,,1,0,,0,1554889852497,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,26,4,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889855047,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,27,8,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889857597,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,28,3,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554889860163,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,29,1,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889862715,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,30,4,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889865264,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,31,1,white,circle,sounds\B.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554889867848,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,32,2,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889870398,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,33,1,white,circle,sounds\E.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554889872964,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,34,4,white,circle,sounds\G.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554889875531,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,35,5,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889878082,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,36,2,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889880632,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,37,5,white,circle,sounds\D.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554889883198,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,38,2,white,circle,sounds\V.wav,,1,1,0,no,0,1,1,,1,,Studerende,,0,0,,1,1554889885765,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,39,6,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889888315,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,40,2,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554889890865,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,41,4,white,circle,sounds\C.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554889893415,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,42,6,white,circle,sounds\D.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554889895982,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,43,4,white,circle,sounds\C.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554889898565,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,44,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889901115,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,45,7,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889903665,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,46,1,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889906215,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,47,4,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554889908782,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,48,6,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889911332,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,49,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889913883,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,50,6,white,circle,sounds\P.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554889916466,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,51,1,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889919016,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,52,1,white,circle,sounds\B.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554889921582,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,53,3,white,circle,sounds\P.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554889924149,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,54,0,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889926699,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,55,3,white,circle,sounds\D.wav,,0,1,0,no,1,1,1,,1,,Studerende,,1,0,,0,1554889929282,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,56,3,white,circle,sounds\D.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554889931850,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,57,5,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889934400,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,58,5,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889936950,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,59,6,white,circle,sounds\G.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554889939516,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,60,1,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889942066,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,61,6,white,circle,sounds\T.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554889944633,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,62,5,white,circle,sounds\E.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554889947199,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,1,3,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889991518,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,2,6,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889994068,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,3,3,white,circle,sounds\B.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554889996651,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,4,0,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554889999201,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,5,3,white,circle,sounds\C.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890001769,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,6,4,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890004319,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,7,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890006885,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,8,4,white,circle,sounds\G.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890009469,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,9,0,white,circle,sounds\G.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890012035,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,10,4,white,circle,sounds\G.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890014618,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,11,4,white,circle,sounds\D.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554890017185,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,12,4,white,circle,sounds\G.wav,,1,1,0,no,1,1,1,,1,,Studerende,,1,0,,1,1554890019769,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,13,4,white,circle,sounds\T.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890022336,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,14,5,white,circle,sounds\G.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890024902,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,15,0,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890027453,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,16,5,white,circle,sounds\P.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890030019,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,17,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890032569,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,18,1,white,circle,sounds\B.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554890035136,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,19,0,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890037687,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,20,2,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890040237,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,21,5,white,circle,sounds\P.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890042803,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,22,1,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890045353,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,23,2,white,circle,sounds\C.wav,,0,1,0,no,1,1,1,,0,,Studerende,,0,0,,0,1554890047936,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,24,1,white,circle,sounds\G.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890050503,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,25,1,white,circle,sounds\P.wav,,0,1,0,no,0,1,1,,0,,Studerende,,1,0,,0,1554890053070,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,26,7,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890055620,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,27,3,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890058170,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,28,6,white,circle,sounds\C.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890060737,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,29,5,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890063287,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,30,8,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890065837,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,31,3,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890068387,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,32,8,white,circle,sounds\D.wav,,0,1,0,no,1,1,1,,1,,Studerende,,1,0,,0,1554890070971,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,33,4,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890073538,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,34,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890076088,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,35,3,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890078637,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,36,7,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890081187,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,37,0,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890083737,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,38,0,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890086287,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,39,8,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890088855,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,40,7,white,circle,sounds\T.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890091421,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,41,6,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890093971,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,42,0,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890096522,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,43,2,white,circle,sounds\P.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890099071,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,44,0,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,1,,Studerende,,0,0,,0,1554890101621,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,45,3,white,circle,sounds\G.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890104171,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,46,3,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890106722,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,47,5,white,circle,sounds\T.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890109272,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,48,1,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890111822,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,49,5,white,circle,sounds\E.wav,,0,1,0,no,0,1,1,,1,,Studerende,,0,0,,0,1554890114388,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,50,5,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890116955,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,51,4,white,circle,sounds\B.wav,,1,1,0,no,1,1,0,,0,,Studerende,,0,0,,0,1554890119522,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,52,2,white,circle,sounds\D.wav,,1,1,0,no,0,1,1,,0,,Studerende,,1,0,,1,1554890122088,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,53,5,white,circle,sounds\C.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890124639,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,54,3,white,circle,sounds\E.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890127189,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,55,5,white,circle,sounds\G.wav,,1,1,0,no,1,1,0,,1,,Studerende,,1,0,,0,1554890129756,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,56,7,white,circle,sounds\V.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890132306,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,57,1,white,circle,sounds\G.wav,,0,1,0,no,0,1,0,,0,,Studerende,,1,0,,1,1554890134856,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,58,2,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890137406,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,59,6,white,circle,sounds\D.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890139956,
Desmerdyr,male,24,training_transfer,training,ps2,2,2,60,6,white,circle,sounds\B.wav,,1,1,0,no,0,1,0,,0,,Studerende,,1,0,,0,1554890142507,
