id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_tested,position_target,timestamp,sound_tested,position_score,figure_response,color_score,simulate,sound_response,occupation,sound_target,color_target,color_response,position_response,sound_score,color_tested,figure_target,figure_tested
ugle,male,26,training_train,pretest,fcs1,3,1,25,4,darkorange,square,sounds/T.wav,1,0,,1555698749021,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,26,4,darkorange,square,sounds/T.wav,1,0,,1555698752562,1,,1,1,no,0,I arbejde,1,1,1,,0,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,27,4,yellow,circle,sounds/T.wav,1,0,,1555698756178,1,,0,1,no,1,I arbejde,1,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,28,4,white,square,sounds/D.wav,1,0,,1555698759775,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,29,4,white,circle,sounds/D.wav,1,0,,1555698763310,1,,0,1,no,1,I arbejde,1,1,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,30,4,red,triangle,sounds/G.wav,1,0,,1555698766920,1,,0,1,no,1,I arbejde,0,0,0,,0,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,31,4,dimgray,triangle,sounds/G.wav,1,0,,1555698770541,1,,1,1,no,0,I arbejde,1,0,0,,0,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,32,4,yellow,star,sounds/G.wav,1,0,,1555698774157,1,,0,1,no,1,I arbejde,1,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,33,4,darkorange,circle,sounds/E.wav,1,0,,1555698777754,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,34,4,yellow,star,sounds/T.wav,1,0,,1555698781335,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,35,4,dimgray,triangle,sounds/V.wav,1,0,,1555698784923,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,36,4,yellow,triangle,sounds/P.wav,1,0,,1555698788528,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,37,4,green,triangle,sounds/V.wav,1,0,,1555698792164,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,38,4,dimgray,square,sounds/V.wav,1,0,,1555698795772,1,,0,1,no,1,I arbejde,1,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,39,4,white,triangle,sounds/C.wav,0,0,,1555698799380,1,,1,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,40,4,white,star,sounds/C.wav,1,0,,1555698802986,1,,0,0,no,1,I arbejde,1,1,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,41,4,blue,circle,sounds/D.wav,1,0,,1555698806584,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,42,4,darkorange,triangle,sounds/V.wav,1,0,,1555698810187,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,43,4,blue,triangle,sounds/E.wav,1,0,,1555698813792,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,44,4,white,circle,sounds/P.wav,1,0,,1555698817408,1,,0,0,no,0,I arbejde,0,0,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,45,4,dimgray,circle,sounds/G.wav,1,0,,1555698821011,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,46,4,green,star,sounds/P.wav,1,0,,1555698824593,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,47,4,green,star,sounds/G.wav,0,0,,1555698828195,1,,0,1,no,0,I arbejde,0,1,1,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,48,4,blue,triangle,sounds/C.wav,0,0,,1555698831791,1,,1,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,49,4,blue,star,sounds/C.wav,1,0,,1555698835382,1,,0,0,no,0,I arbejde,1,1,0,,0,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,50,4,darkorange,triangle,sounds/B.wav,1,0,,1555698838966,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,51,4,blue,circle,sounds/C.wav,1,0,,1555698842551,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,52,4,yellow,square,sounds/T.wav,1,0,,1555698846136,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,53,4,darkorange,triangle,sounds/B.wav,1,0,,1555698849719,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,54,4,darkorange,triangle,sounds/P.wav,1,0,,1555698853343,1,,1,1,no,0,I arbejde,0,1,1,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,55,4,red,circle,sounds/P.wav,1,0,,1555698856965,1,,0,1,no,1,I arbejde,1,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,56,4,dimgray,circle,sounds/C.wav,0,0,,1555698860561,1,,0,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,57,4,white,triangle,sounds/E.wav,1,0,,1555698864145,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,58,4,darkorange,triangle,sounds/B.wav,1,0,,1555698867754,1,,1,1,no,0,I arbejde,0,0,0,,1,1,1,1
ugle,male,26,training_train,pretest,fcs1,3,1,59,4,yellow,circle,sounds/V.wav,1,0,,1555698871349,1,,0,1,no,0,I arbejde,0,0,0,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,60,4,yellow,triangle,sounds/P.wav,0,0,,1555698874973,1,,1,1,no,0,I arbejde,0,1,1,,1,1,0,1
ugle,male,26,training_train,pretest,fcs1,3,1,61,4,yellow,triangle,sounds/P.wav,0,0,,1555698878583,1,,0,0,no,1,I arbejde,1,1,0,,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,1,6,white,square,sounds/B.wav,1,1,0,1555698886637,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,2,6,blue,star,sounds/B.wav,1,1,1,1555698890235,1,1,0,1,no,0,I arbejde,1,0,0,1,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,3,2,dimgray,triangle,sounds/C.wav,1,1,0,1555698893824,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,4,4,white,star,sounds/E.wav,1,1,0,1555698897406,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,5,8,darkorange,star,sounds/D.wav,1,1,0,1555698901011,1,1,1,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,6,6,blue,circle,sounds/D.wav,1,1,0,1555698904616,1,1,0,1,no,0,I arbejde,1,0,0,0,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,7,0,green,star,sounds/B.wav,1,1,0,1555698908221,1,1,0,1,no,1,I arbejde,0,0,0,0,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,8,0,green,square,sounds/C.wav,1,1,1,1555698911843,1,1,0,1,no,0,I arbejde,0,1,1,1,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,9,3,green,triangle,sounds/D.wav,1,1,0,1555698915457,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,10,1,yellow,square,sounds/P.wav,1,1,0,1555698919039,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,11,1,red,star,sounds/B.wav,1,1,1,1555698922644,1,1,0,1,no,0,I arbejde,0,0,0,1,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,12,2,dimgray,triangle,sounds/P.wav,1,1,0,1555698926220,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,13,2,green,square,sounds/D.wav,1,1,1,1555698929813,1,0,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,14,2,green,square,sounds/D.wav,1,1,1,1555698933342,1,1,1,1,no,0,I arbejde,1,1,1,1,0,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,15,6,darkorange,square,sounds/B.wav,0,1,0,1555698936950,1,1,0,1,no,1,I arbejde,0,0,0,0,0,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,16,1,darkorange,triangle,sounds/P.wav,1,1,0,1555698940552,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,17,2,red,triangle,sounds/B.wav,0,1,0,1555698944137,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,18,0,red,triangle,sounds/B.wav,0,1,0,1555698947762,1,1,0,1,no,1,I arbejde,1,1,1,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,19,0,yellow,circle,sounds/C.wav,1,1,1,1555698951356,1,0,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,20,1,darkorange,triangle,sounds/C.wav,1,1,0,1555698954958,1,1,0,1,no,1,I arbejde,1,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,21,4,yellow,square,sounds/V.wav,1,1,0,1555698958543,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,22,5,yellow,square,sounds/V.wav,0,1,0,1555698962165,1,1,0,1,no,1,I arbejde,1,1,1,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,23,4,yellow,triangle,sounds/G.wav,1,1,0,1555698965747,1,1,0,0,no,0,I arbejde,0,1,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,24,8,darkorange,star,sounds/B.wav,1,1,0,1555698969326,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,25,1,blue,square,sounds/B.wav,1,1,0,1555698972925,1,1,0,1,no,1,I arbejde,1,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,26,1,green,star,sounds/P.wav,1,1,1,1555698976506,1,0,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,27,2,blue,triangle,sounds/C.wav,1,1,0,1555698980100,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,28,8,yellow,square,sounds/G.wav,0,1,0,1555698983702,1,1,1,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,29,8,green,circle,sounds/G.wav,1,1,1,1555698987330,1,1,0,1,no,1,I arbejde,1,0,0,1,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,30,3,yellow,square,sounds/V.wav,0,1,0,1555698990935,1,1,1,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,31,3,green,triangle,sounds/D.wav,1,1,1,1555698994564,1,1,0,0,no,0,I arbejde,0,0,1,1,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,32,4,red,circle,sounds/G.wav,1,1,0,1555698998154,1,1,0,1,no,1,I arbejde,0,0,0,0,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,33,7,dimgray,circle,sounds/C.wav,1,1,0,1555699001695,1,0,1,1,no,0,I arbejde,0,0,0,1,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,34,2,dimgray,triangle,sounds/C.wav,1,1,0,1555699005323,1,1,0,1,no,1,I arbejde,1,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,35,2,darkorange,square,sounds/C.wav,1,1,1,1555699008946,1,1,0,1,no,1,I arbejde,1,0,0,1,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,36,5,yellow,triangle,sounds/V.wav,1,1,0,1555699012534,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,37,1,green,square,sounds/V.wav,1,1,0,1555699016144,1,1,0,1,no,1,I arbejde,1,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,38,2,dimgray,triangle,sounds/C.wav,1,1,0,1555699019738,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,39,2,white,triangle,sounds/E.wav,0,1,1,1555699023343,1,1,0,1,no,0,I arbejde,0,0,0,1,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,40,3,dimgray,triangle,sounds/B.wav,0,1,0,1555699026928,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,41,2,green,square,sounds/P.wav,1,1,0,1555699030512,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,42,4,yellow,square,sounds/D.wav,0,1,0,1555699034094,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,43,4,yellow,circle,sounds/D.wav,1,1,1,1555699037699,1,1,0,1,no,0,I arbejde,1,1,1,1,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,44,6,darkorange,star,sounds/B.wav,1,1,0,1555699041306,1,1,0,1,no,1,I arbejde,0,0,0,0,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,45,3,darkorange,triangle,sounds/C.wav,1,1,0,1555699044923,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,46,4,blue,square,sounds/G.wav,1,1,0,1555699048523,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,47,4,green,circle,sounds/D.wav,1,1,1,1555699052107,1,0,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,48,2,red,triangle,sounds/T.wav,1,1,0,1555699055692,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,49,0,darkorange,star,sounds/V.wav,1,1,0,1555699059277,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,50,6,darkorange,square,sounds/B.wav,1,1,0,1555699062879,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,51,5,yellow,star,sounds/C.wav,1,1,0,1555699066461,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,52,5,blue,star,sounds/V.wav,0,1,1,1555699070045,1,0,0,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,53,7,red,star,sounds/V.wav,1,1,0,1555699073647,1,1,1,1,no,0,I arbejde,1,0,0,0,0,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,54,4,red,square,sounds/D.wav,1,1,0,1555699077249,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,55,4,yellow,square,sounds/D.wav,1,1,1,1555699080857,1,1,1,1,no,0,I arbejde,1,0,0,1,0,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,56,2,yellow,triangle,sounds/E.wav,1,1,0,1555699084451,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,57,5,darkorange,square,sounds/D.wav,1,1,0,1555699088038,1,1,0,1,no,0,I arbejde,0,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,58,0,darkorange,triangle,sounds/G.wav,1,1,0,1555699091667,1,1,0,1,no,1,I arbejde,0,1,1,0,0,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,59,2,red,star,sounds/G.wav,1,1,0,1555699095286,1,1,0,1,no,1,I arbejde,1,0,0,0,1,1,0,1
ugle,male,26,training_train,pretest,pcfs12,4,1,60,4,red,star,sounds/D.wav,0,1,0,1555699098897,1,1,0,1,no,0,I arbejde,0,1,1,0,1,1,1,1
ugle,male,26,training_train,pretest,pcfs12,4,1,61,3,yellow,star,sounds/P.wav,1,1,0,1555699102493,1,1,1,1,no,0,I arbejde,0,0,0,0,1,1,1,1
ugle,male,26,training_train,training,ps2,2,2,1,4,white,circle,sounds/B.wav,,1,0,1555699129046,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,2,2,white,circle,sounds/T.wav,,1,0,1555699131615,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,3,4,white,circle,sounds/T.wav,,1,1,1555699134204,1,1,,,no,0,I arbejde,0,,,1,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,4,2,white,circle,sounds/T.wav,,1,1,1555699136784,1,0,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,5,0,white,circle,sounds/T.wav,,1,0,1555699139350,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,6,0,white,circle,sounds/B.wav,,1,0,1555699141936,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,7,3,white,circle,sounds/E.wav,,1,0,1555699144505,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,8,0,white,circle,sounds/B.wav,,1,1,1555699147074,1,0,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,9,3,white,circle,sounds/C.wav,,1,1,1555699149657,1,1,,,no,0,I arbejde,0,,,1,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,10,2,white,circle,sounds/C.wav,,1,0,1555699152223,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,11,3,white,circle,sounds/C.wav,,1,1,1555699154815,1,0,,,no,1,I arbejde,1,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,12,6,white,circle,sounds/D.wav,,1,0,1555699157393,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,13,2,white,circle,sounds/P.wav,,1,0,1555699159962,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,14,6,white,circle,sounds/T.wav,,1,1,1555699162542,1,1,,,no,0,I arbejde,0,,,1,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,15,1,white,circle,sounds/P.wav,,1,0,1555699165134,1,1,,,no,1,I arbejde,1,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,16,4,white,circle,sounds/P.wav,,1,0,1555699167717,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,17,0,white,circle,sounds/V.wav,,1,0,1555699170279,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,18,4,white,circle,sounds/P.wav,,1,1,1555699172852,1,0,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,19,5,white,circle,sounds/G.wav,,1,0,1555699175418,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,20,4,white,circle,sounds/D.wav,,1,1,1555699177989,1,0,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,21,8,white,circle,sounds/T.wav,,1,0,1555699180555,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,22,7,white,circle,sounds/D.wav,,1,0,1555699183121,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,23,4,white,circle,sounds/D.wav,,1,0,1555699185690,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,24,1,white,circle,sounds/P.wav,,1,0,1555699188273,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,25,4,white,circle,sounds/B.wav,,1,1,1555699190877,1,1,,,no,1,I arbejde,0,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,26,2,white,circle,sounds/T.wav,,1,0,1555699193460,1,0,,,no,0,I arbejde,0,,,1,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,27,4,white,circle,sounds/V.wav,,1,1,1555699196049,1,0,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,28,0,white,circle,sounds/T.wav,,1,0,1555699198633,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,29,2,white,circle,sounds/E.wav,,1,0,1555699201201,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,30,4,white,circle,sounds/E.wav,,1,0,1555699203767,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,31,7,white,circle,sounds/D.wav,,1,0,1555699206336,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,32,2,white,circle,sounds/B.wav,,1,0,1555699208905,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,33,8,white,circle,sounds/D.wav,,1,0,1555699211488,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,34,1,white,circle,sounds/D.wav,,1,0,1555699214077,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,35,1,white,circle,sounds/B.wav,,1,0,1555699216666,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,36,3,white,circle,sounds/C.wav,,1,0,1555699219241,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,37,1,white,circle,sounds/B.wav,,1,1,1555699221809,1,0,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,38,0,white,circle,sounds/C.wav,,1,0,1555699224379,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,39,1,white,circle,sounds/G.wav,,1,1,1555699226947,1,0,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,40,4,white,circle,sounds/T.wav,,1,0,1555699229536,1,0,,,no,1,I arbejde,0,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,41,6,white,circle,sounds/C.wav,,1,0,1555699232117,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,42,6,white,circle,sounds/E.wav,,1,0,1555699234680,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,43,3,white,circle,sounds/E.wav,,1,0,1555699237272,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,44,6,white,circle,sounds/D.wav,,1,1,1555699239873,1,1,,,no,0,I arbejde,0,,,1,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,45,4,white,circle,sounds/C.wav,,1,0,1555699242456,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,46,5,white,circle,sounds/D.wav,,1,0,1555699245036,1,1,,,no,1,I arbejde,1,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,47,1,white,circle,sounds/T.wav,,1,0,1555699247602,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,48,2,white,circle,sounds/T.wav,,1,0,1555699250197,1,0,,,no,1,I arbejde,0,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,49,8,white,circle,sounds/B.wav,,1,0,1555699252809,1,0,,,no,1,I arbejde,0,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,50,4,white,circle,sounds/P.wav,,1,0,1555699255374,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,51,0,white,circle,sounds/C.wav,,1,0,1555699257947,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,52,7,white,circle,sounds/P.wav,,1,0,1555699260510,1,1,,,no,0,I arbejde,1,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,53,8,white,circle,sounds/T.wav,,1,0,1555699263113,1,0,,,no,1,I arbejde,0,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,54,8,white,circle,sounds/C.wav,,1,0,1555699265682,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,55,4,white,circle,sounds/B.wav,,1,0,1555699268251,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,56,5,white,circle,sounds/T.wav,,1,0,1555699270840,1,1,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,57,5,white,circle,sounds/B.wav,,1,0,1555699273441,1,1,,,no,1,I arbejde,1,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,58,1,white,circle,sounds/V.wav,,1,0,1555699276021,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,59,5,white,circle,sounds/B.wav,,1,1,1555699278607,1,1,,,no,0,I arbejde,1,,,1,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,60,0,white,circle,sounds/B.wav,,1,0,1555699281173,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,61,5,white,circle,sounds/C.wav,,1,1,1555699283757,1,0,,,no,1,I arbejde,0,,,0,0,0,,0
ugle,male,26,training_train,training,ps2,2,2,62,5,white,circle,sounds/C.wav,,1,0,1555699286325,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
ugle,male,26,training_train,training,ps2,2,2,1,6,white,circle,sounds/P.wav,,1,0,1555699315439,1,1,,,no,0,I arbejde,0,,,0,1,0,,0
