id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_score,position_tested,figure_response,position_score,figure_tested,simulate,color_score,sound_response,timestamp,color_target,position_response,figure_target,color_tested,position_target,color_response,figure_score,sound_target,sound_tested
næseabe,female,23,training_train,pretest,pc2,2,2,55,4,red,circle,,Studerende,,1,,0,0,no,1,,1555489606743,0,0,,1,1,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,56,5,blue,circle,,Studerende,,1,,1,0,no,1,,1555489609293,0,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,57,3,red,circle,,Studerende,,1,,1,0,no,0,,1555489611843,1,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,58,1,darkorange,circle,,Studerende,,1,,1,0,no,1,,1555489614392,0,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,59,5,red,circle,,Studerende,,1,,1,0,no,0,,1555489616943,1,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,60,7,blue,circle,,Studerende,,1,,1,0,no,1,,1555489619493,0,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,61,5,red,circle,,Studerende,,1,,0,0,no,0,,1555489622043,1,0,,1,1,0,,,0
næseabe,female,23,training_train,pretest,pc2,2,2,62,2,blue,circle,,Studerende,,1,,1,0,no,0,,1555489624593,1,0,,1,0,0,,,0
næseabe,female,23,training_train,pretest,fc2,2,2,1,4,green,circle,,Studerende,,0,0,,1,no,1,,1555489630676,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,2,4,dimgray,star,,Studerende,,0,0,,1,no,1,,1555489633227,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,3,4,dimgray,square,,Studerende,,0,0,,1,no,1,,1555489635777,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,4,4,dimgray,star,,Studerende,,0,0,,1,no,0,,1555489638327,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,5,4,green,circle,,Studerende,,0,0,,1,no,1,,1555489640877,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,6,4,darkorange,square,,Studerende,,0,0,,1,no,1,,1555489643427,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,7,4,darkorange,square,,Studerende,,0,0,,1,no,1,,1555489645977,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,8,4,red,star,,Studerende,,0,0,,1,no,1,,1555489648526,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,9,4,dimgray,star,,Studerende,,0,0,,1,no,1,,1555489651077,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,10,4,red,star,,Studerende,,0,0,,1,no,0,,1555489653627,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,11,4,red,square,,Studerende,,0,0,,1,no,1,,1555489656177,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,12,4,red,star,,Studerende,,0,0,,1,no,0,,1555489658727,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,13,4,green,triangle,,Studerende,,0,0,,1,no,1,,1555489661277,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,14,4,red,circle,,Studerende,,0,0,,1,no,0,,1555489663827,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,15,4,green,star,,Studerende,,0,0,,1,no,0,,1555489666377,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,16,4,green,circle,,Studerende,,0,0,,1,no,1,,1555489668928,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,17,4,green,star,,Studerende,,0,0,,1,no,1,,1555489671494,1,,1,1,,1,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,18,4,white,square,,Studerende,,0,0,,1,no,1,,1555489674044,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,19,4,darkorange,star,,Studerende,,0,0,,1,no,1,,1555489676594,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,20,4,dimgray,triangle,,Studerende,,0,1,,1,no,1,,1555489679161,0,,0,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,21,4,darkorange,star,,Studerende,,0,0,,1,no,0,,1555489681711,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,22,4,red,square,,Studerende,,0,0,,1,no,1,,1555489684261,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,23,4,red,triangle,,Studerende,,0,0,,1,no,1,,1555489686812,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,24,4,green,square,,Studerende,,0,0,,1,no,1,,1555489689361,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,25,4,white,triangle,,Studerende,,0,0,,1,no,1,,1555489691911,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,26,4,yellow,triangle,,Studerende,,0,1,,1,no,1,,1555489694478,0,,0,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,27,4,yellow,square,,Studerende,,0,0,,1,no,1,,1555489697028,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,28,4,red,star,,Studerende,,0,0,,1,no,1,,1555489699578,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,29,4,yellow,triangle,,Studerende,,0,0,,1,no,0,,1555489702129,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,30,4,yellow,star,,Studerende,,0,0,,1,no,1,,1555489704678,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,31,4,yellow,triangle,,Studerende,,0,0,,1,no,0,,1555489707228,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,32,4,green,circle,,Studerende,,0,0,,1,no,1,,1555489709778,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,33,4,green,square,,Studerende,,0,0,,1,no,1,,1555489712328,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,34,4,darkorange,circle,,Studerende,,0,0,,1,no,1,,1555489714878,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,35,4,white,triangle,,Studerende,,0,0,,1,no,1,,1555489717428,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,36,4,darkorange,square,,Studerende,,0,0,,1,no,0,,1555489719979,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,37,4,red,circle,,Studerende,,0,0,,1,no,1,,1555489722529,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,38,4,green,circle,,Studerende,,0,0,,1,no,1,,1555489725079,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,39,4,red,square,,Studerende,,0,0,,1,no,0,,1555489727629,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,40,4,darkorange,triangle,,Studerende,,0,0,,1,no,1,,1555489730180,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,41,4,blue,circle,,Studerende,,0,0,,1,no,1,,1555489732729,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,42,4,darkorange,square,,Studerende,,0,0,,1,no,0,,1555489735278,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,43,4,white,triangle,,Studerende,,0,0,,1,no,1,,1555489737829,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,44,4,blue,star,,Studerende,,0,0,,1,no,1,,1555489740379,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,45,4,green,square,,Studerende,,0,0,,1,no,1,,1555489742929,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,46,4,dimgray,circle,,Studerende,,0,0,,1,no,1,,1555489745479,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,47,4,green,triangle,,Studerende,,0,0,,1,no,0,,1555489748029,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,48,4,darkorange,star,,Studerende,,0,0,,1,no,1,,1555489750579,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,49,4,yellow,square,,Studerende,,0,0,,1,no,1,,1555489753129,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,50,4,yellow,square,,Studerende,,0,0,,1,no,1,,1555489755680,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,51,4,white,square,,Studerende,,0,0,,1,no,1,,1555489758230,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,52,4,yellow,square,,Studerende,,0,0,,1,no,0,,1555489760780,1,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,53,4,darkorange,star,,Studerende,,0,0,,1,no,1,,1555489763329,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,54,4,dimgray,star,,Studerende,,0,0,,1,no,1,,1555489765879,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,55,4,yellow,square,,Studerende,,0,0,,1,no,1,,1555489768429,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,56,4,yellow,star,,Studerende,,0,0,,1,no,1,,1555489770979,0,,1,1,,0,0,,0
næseabe,female,23,training_train,pretest,fc2,2,2,57,4,white,star,,Studerende,,0,0,,1,no,1,,1555489773530,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,58,4,red,circle,,Studerende,,0,0,,1,no,1,,1555489776080,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,59,4,white,square,,Studerende,,0,0,,1,no,0,,1555489778630,1,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,60,4,white,triangle,,Studerende,,0,0,,1,no,1,,1555489781180,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,61,4,red,circle,,Studerende,,0,0,,1,no,1,,1555489783730,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,fc2,2,2,62,4,darkorange,circle,,Studerende,,0,0,,1,no,1,,1555489786280,0,,0,1,,0,1,,0
næseabe,female,23,training_train,pretest,pcs1,3,1,1,7,yellow,circle,sounds\G.wav,Studerende,1,1,,1,0,no,1,0,1555489795131,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,2,4,yellow,circle,sounds\T.wav,Studerende,1,1,,1,0,no,0,0,1555489798680,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,3,3,darkorange,circle,sounds\G.wav,Studerende,0,1,,1,0,no,1,1,1555489802247,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,4,4,dimgray,circle,sounds\G.wav,Studerende,0,1,,1,0,no,1,0,1555489805797,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,5,7,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489809348,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,6,6,green,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,1,1555489812914,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,7,6,white,circle,sounds\T.wav,Studerende,0,1,,0,0,no,1,0,1555489816464,0,0,,1,1,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,8,6,green,circle,sounds\E.wav,Studerende,1,1,,1,0,no,1,0,1555489820030,0,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,9,3,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,1,0,1555489823580,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,10,1,dimgray,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489827132,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,11,5,darkorange,circle,sounds\V.wav,Studerende,1,1,,1,0,no,1,0,1555489830681,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,12,6,yellow,circle,sounds\V.wav,Studerende,1,1,,1,0,no,1,1,1555489834248,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,13,7,darkorange,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489837798,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,14,6,yellow,circle,sounds\E.wav,Studerende,1,1,,1,0,no,1,0,1555489841348,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,15,6,yellow,circle,sounds\D.wav,Studerende,1,1,,1,0,no,0,0,1555489844915,1,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,16,3,yellow,circle,sounds\V.wav,Studerende,1,1,,1,0,no,0,0,1555489848465,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,17,3,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,1,0,1555489852031,0,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,18,2,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,0,0,1555489855581,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,19,7,green,circle,sounds\P.wav,Studerende,1,1,,1,0,no,1,0,1555489859131,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,20,3,green,circle,sounds\P.wav,Studerende,1,1,,1,0,no,0,1,1555489862699,1,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,21,6,green,circle,sounds\E.wav,Studerende,1,1,,1,0,no,0,0,1555489866249,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,22,7,blue,circle,sounds\D.wav,Studerende,1,1,,1,0,no,1,0,1555489869798,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,23,8,red,circle,sounds\V.wav,Studerende,1,1,,1,0,no,1,0,1555489873350,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,24,7,dimgray,circle,sounds\C.wav,Studerende,1,1,,1,0,no,1,0,1555489876900,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,25,7,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,1,0,1555489880467,0,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,26,6,green,circle,sounds\D.wav,Studerende,0,1,,1,0,no,1,0,1555489884017,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,27,8,red,circle,sounds\C.wav,Studerende,1,1,,1,0,no,1,0,1555489887567,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,28,8,red,circle,sounds\D.wav,Studerende,1,1,,0,0,no,0,0,1555489891117,1,0,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,29,5,green,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489894668,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,30,1,green,circle,sounds\T.wav,Studerende,1,1,,1,0,no,0,1,1555489898234,1,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,31,7,blue,circle,sounds\C.wav,Studerende,1,1,,1,0,no,1,0,1555489901784,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,32,7,red,circle,sounds\G.wav,Studerende,1,1,,1,0,no,1,0,1555489905351,0,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,33,0,darkorange,circle,sounds\P.wav,Studerende,1,1,,1,0,no,1,0,1555489908901,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,34,1,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,1,1,1555489912468,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,35,0,red,circle,sounds\C.wav,Studerende,1,1,,1,0,no,1,0,1555489916018,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,36,6,red,circle,sounds\B.wav,Studerende,1,1,,1,0,no,0,0,1555489919568,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,37,5,dimgray,circle,sounds\D.wav,Studerende,1,1,,1,0,no,1,0,1555489923118,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,38,5,blue,circle,sounds\B.wav,Studerende,1,1,,1,0,no,1,0,1555489926684,0,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,39,3,darkorange,circle,sounds\G.wav,Studerende,1,1,,1,0,no,1,0,1555489930235,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,40,3,darkorange,circle,sounds\P.wav,Studerende,1,1,,1,0,no,0,0,1555489933802,1,1,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,41,3,dimgray,circle,sounds\P.wav,Studerende,0,1,,0,0,no,1,0,1555489937352,0,0,,1,1,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,42,4,red,circle,sounds\B.wav,Studerende,1,1,,1,0,no,1,0,1555489940901,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,43,7,yellow,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489944451,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,44,1,yellow,circle,sounds\C.wav,Studerende,1,1,,1,0,no,0,0,1555489948002,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,45,1,red,circle,sounds\C.wav,Studerende,0,1,,0,0,no,1,0,1555489951552,0,0,,1,1,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,46,0,green,circle,sounds\E.wav,Studerende,1,1,,1,0,no,1,0,1555489955102,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,47,7,green,circle,sounds\E.wav,Studerende,0,1,,1,0,no,0,0,1555489958652,1,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,48,1,darkorange,circle,sounds\C.wav,Studerende,1,1,,1,0,no,1,0,1555489962202,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,49,7,dimgray,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489965753,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,50,0,yellow,circle,sounds\G.wav,Studerende,1,1,,1,0,no,1,0,1555489969303,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,51,0,yellow,circle,sounds\T.wav,Studerende,1,1,,0,0,no,0,0,1555489972852,1,0,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,52,6,green,circle,sounds\T.wav,Studerende,0,1,,1,0,no,1,0,1555489976407,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,53,3,red,circle,sounds\P.wav,Studerende,1,1,,1,0,no,1,0,1555489979958,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,54,7,red,circle,sounds\T.wav,Studerende,1,1,,1,0,no,0,0,1555489983508,1,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,55,7,white,circle,sounds\T.wav,Studerende,0,1,,0,0,no,1,0,1555489987058,0,0,,1,1,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,56,6,green,circle,sounds\B.wav,Studerende,1,1,,1,0,no,1,0,1555489990608,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,57,6,blue,circle,sounds\P.wav,Studerende,1,1,,0,0,no,1,0,1555489994158,0,0,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,58,5,darkorange,circle,sounds\T.wav,Studerende,1,1,,1,0,no,1,0,1555489997708,0,0,,1,0,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,59,0,darkorange,circle,sounds\T.wav,Studerende,0,1,,1,0,no,0,0,1555490001259,1,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,pcs1,3,1,60,0,dimgray,circle,sounds\G.wav,Studerende,1,1,,0,0,no,1,0,1555490004809,0,0,,1,1,0,,0,1
næseabe,female,23,training_train,pretest,pcs1,3,1,61,3,red,circle,sounds\G.wav,Studerende,0,1,,1,0,no,1,0,1555490008359,0,0,,1,0,0,,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,1,4,dimgray,square,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490015275,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,2,4,yellow,square,sounds\T.wav,Studerende,1,0,0,,1,no,1,0,1555490018826,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,3,4,yellow,triangle,sounds\P.wav,Studerende,1,0,0,,1,no,0,0,1555490022376,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,4,4,darkorange,circle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490025926,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,5,4,darkorange,circle,sounds\D.wav,Studerende,1,0,0,,1,no,0,0,1555490029477,1,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,6,4,blue,triangle,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490033026,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,7,4,darkorange,circle,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490036576,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,8,4,darkorange,star,sounds\C.wav,Studerende,1,0,0,,1,no,0,0,1555490040126,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,9,4,red,triangle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490043676,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,10,4,darkorange,triangle,sounds\D.wav,Studerende,1,0,0,,1,no,1,0,1555490047226,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,11,4,green,circle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490050776,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,12,4,green,star,sounds\B.wav,Studerende,1,0,0,,1,no,1,1,1555490054360,1,,0,1,,1,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,13,4,blue,triangle,sounds\E.wav,Studerende,1,0,0,,1,no,1,0,1555490057910,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,14,4,blue,star,sounds\V.wav,Studerende,1,0,0,,1,no,0,0,1555490061460,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,15,4,green,star,sounds\T.wav,Studerende,1,0,1,,1,no,1,0,1555490065026,0,,1,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,16,4,green,star,sounds\T.wav,Studerende,0,0,0,,1,no,0,0,1555490068576,1,,1,1,,0,0,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,17,4,green,circle,sounds\D.wav,Studerende,1,0,0,,1,no,1,0,1555490072144,1,,0,1,,1,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,18,4,blue,square,sounds\P.wav,Studerende,1,0,0,,1,no,1,0,1555490075694,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,19,4,white,triangle,sounds\D.wav,Studerende,1,0,0,,1,no,1,0,1555490079246,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,20,4,darkorange,circle,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490082796,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,21,4,blue,star,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490086346,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,22,4,darkorange,square,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490089897,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,23,4,blue,square,sounds\V.wav,Studerende,0,0,0,,1,no,1,0,1555490093447,0,,1,1,,0,0,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,24,4,white,triangle,sounds\V.wav,Studerende,1,0,0,,1,no,1,1,1555490097013,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,25,4,blue,triangle,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490100563,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,26,4,darkorange,star,sounds\P.wav,Studerende,1,0,0,,1,no,1,0,1555490104114,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,27,4,white,star,sounds\P.wav,Studerende,1,0,0,,1,no,1,1,1555490107681,0,,1,1,,0,0,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,28,4,white,circle,sounds\B.wav,Studerende,1,0,0,,1,no,0,0,1555490111231,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,29,4,white,triangle,sounds\B.wav,Studerende,0,0,0,,1,no,0,0,1555490114780,1,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,30,4,green,square,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490118330,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,31,4,green,triangle,sounds\C.wav,Studerende,0,0,0,,1,no,0,0,1555490121881,1,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,32,4,green,circle,sounds\G.wav,Studerende,1,0,0,,1,no,0,0,1555490125431,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,33,4,white,star,sounds\P.wav,Studerende,1,0,0,,1,no,1,0,1555490128981,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,34,4,blue,square,sounds\P.wav,Studerende,0,0,0,,1,no,1,0,1555490132531,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,35,4,green,circle,sounds\P.wav,Studerende,0,0,0,,1,no,1,0,1555490136081,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,36,4,green,star,sounds\C.wav,Studerende,1,0,0,,1,no,0,0,1555490139632,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,37,4,red,triangle,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490143182,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,38,4,darkorange,triangle,sounds\V.wav,Studerende,1,0,0,,1,no,1,1,1555490146748,0,,1,1,,0,0,1,1
