id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,position_score,figure_score,figure_target,position_target,color_tested,timestamp,figure_response,sound_score,sound_response,color_target,sound_target,position_response,occupation,figure_tested,color_response,position_tested,color_score
bogfinke,male,24,training_train,training,ps2,2,2,11,8,white,circle,sounds/E.wav,no,1,1,,,1,0,1554895866970,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,12,1,white,circle,sounds/B.wav,no,1,1,,,0,0,1554895869539,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,13,3,white,circle,sounds/P.wav,no,1,0,,,0,0,1554895872137,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,14,4,white,circle,sounds/T.wav,no,1,0,,,0,0,1554895874737,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,15,4,white,circle,sounds/D.wav,no,1,1,,,0,0,1554895877320,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,16,0,white,circle,sounds/C.wav,no,1,1,,,0,0,1554895879900,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,17,2,white,circle,sounds/T.wav,no,1,0,,,0,0,1554895882487,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,18,4,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895885073,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,19,1,white,circle,sounds/B.wav,no,1,1,,,0,0,1554895887671,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,20,3,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895890272,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,21,3,white,circle,sounds/T.wav,no,1,0,,,0,0,1554895892868,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,22,0,white,circle,sounds/D.wav,no,1,1,,,0,0,1554895895456,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,23,3,white,circle,sounds/P.wav,no,1,1,,,1,0,1554895898039,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,24,8,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895900623,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,25,1,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895903223,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,26,4,white,circle,sounds/D.wav,no,1,1,,,0,0,1554895905792,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,27,0,white,circle,sounds/D.wav,no,1,0,,,0,0,1554895908390,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,28,1,white,circle,sounds/T.wav,no,1,0,,,0,0,1554895910991,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,29,6,white,circle,sounds/E.wav,no,1,1,,,0,0,1554895913574,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,30,8,white,circle,sounds/C.wav,no,1,0,,,0,0,1554895916192,,0,1,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,31,0,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895918793,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,32,3,white,circle,sounds/C.wav,no,1,1,,,0,0,1554895921377,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,33,7,white,circle,sounds/D.wav,no,1,1,,,0,0,1554895923960,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,34,3,white,circle,sounds/V.wav,no,1,1,,,1,0,1554895926561,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,35,5,white,circle,sounds/P.wav,no,1,1,,,0,0,1554895929144,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,36,2,white,circle,sounds/T.wav,no,1,1,,,0,0,1554895931710,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,37,5,white,circle,sounds/P.wav,no,1,1,,,1,0,1554895934311,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,38,3,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895936894,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,39,5,white,circle,sounds/V.wav,no,1,0,,,1,0,1554895939476,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,40,3,white,circle,sounds/B.wav,no,1,0,,,1,0,1554895942063,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,41,6,white,circle,sounds/P.wav,no,1,1,,,0,0,1554895944661,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,42,3,white,circle,sounds/P.wav,no,1,0,,,1,0,1554895947259,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,43,8,white,circle,sounds/C.wav,no,1,1,,,0,0,1554895949831,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,44,3,white,circle,sounds/G.wav,no,1,0,,,1,0,1554895952414,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,45,7,white,circle,sounds/C.wav,no,1,1,,,0,0,1554895954980,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,46,3,white,circle,sounds/G.wav,no,1,0,,,1,0,1554895957563,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,47,7,white,circle,sounds/B.wav,no,1,0,,,1,0,1554895960129,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,48,5,white,circle,sounds/T.wav,no,1,0,,,0,0,1554895962730,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,49,7,white,circle,sounds/B.wav,no,1,1,,,1,0,1554895965330,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,50,6,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895967897,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,51,2,white,circle,sounds/P.wav,no,1,0,,,0,0,1554895970498,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,52,3,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895973098,,1,1,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,53,8,white,circle,sounds/T.wav,no,1,1,,,0,0,1554895975682,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,54,1,white,circle,sounds/V.wav,no,1,1,,,0,0,1554895978265,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,55,5,white,circle,sounds/C.wav,no,1,0,,,0,0,1554895980866,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,56,2,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895983466,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,57,7,white,circle,sounds/P.wav,no,1,1,,,0,0,1554895986067,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,58,7,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895988668,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,59,0,white,circle,sounds/G.wav,no,1,1,,,0,0,1554895991251,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,60,3,white,circle,sounds/E.wav,no,1,0,,,0,0,1554895993852,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,61,0,white,circle,sounds/T.wav,no,1,1,,,1,0,1554895996453,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,62,4,white,circle,sounds/E.wav,no,1,1,,,0,0,1554895999036,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,1,6,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896007151,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,2,1,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896009749,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,3,2,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896012338,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,4,8,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896014918,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,5,7,white,circle,sounds/D.wav,no,1,0,,,0,0,1554896017522,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,6,3,white,circle,sounds/G.wav,no,1,0,,,0,0,1554896020137,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,7,4,white,circle,sounds/B.wav,no,1,0,,,0,0,1554896022721,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,8,8,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896025304,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,9,6,white,circle,sounds/D.wav,no,1,0,,,0,0,1554896027904,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,10,5,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896030506,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,11,3,white,circle,sounds/D.wav,no,1,0,,,0,0,1554896033102,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,12,2,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896035672,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,13,2,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896038256,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,14,5,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896040839,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,15,2,white,circle,sounds/C.wav,no,1,0,,,1,0,1554896043422,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,16,7,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896046008,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,17,2,white,circle,sounds/D.wav,no,1,0,,,1,0,1554896048574,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,18,4,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896051158,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,19,3,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896053741,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,20,4,white,circle,sounds/C.wav,no,1,1,,,1,0,1554896056342,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,21,1,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896058925,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,22,5,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896061508,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,23,1,white,circle,sounds/B.wav,no,1,1,,,1,0,1554896064109,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,24,2,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896066693,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,25,2,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896069275,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,26,0,white,circle,sounds/C.wav,no,1,0,,,0,0,1554896071859,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,27,0,white,circle,sounds/C.wav,no,1,0,,,0,0,1554896074457,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,28,7,white,circle,sounds/C.wav,no,1,0,,,0,0,1554896077043,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,29,8,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896079612,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,30,0,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896082195,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,31,7,white,circle,sounds/E.wav,no,1,0,,,0,0,1554896084793,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,32,0,white,circle,sounds/D.wav,no,1,0,,,1,0,1554896087377,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,33,7,white,circle,sounds/E.wav,no,1,0,,,1,0,1554896089963,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,34,6,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896092546,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,35,7,white,circle,sounds/C.wav,no,1,1,,,1,0,1554896095130,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,36,7,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896097713,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,37,4,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896100314,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,38,3,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896102897,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,39,1,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896105480,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,40,3,white,circle,sounds/C.wav,no,1,0,,,1,0,1554896108049,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,41,7,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896110633,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,42,3,white,circle,sounds/D.wav,no,1,1,,,1,0,1554896113216,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,43,4,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896115799,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,44,4,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896118397,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,45,8,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896120983,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,46,1,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896123566,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,47,6,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896126133,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,48,3,white,circle,sounds/G.wav,no,1,0,,,0,0,1554896128725,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,49,6,white,circle,sounds/G.wav,no,1,1,,,1,0,1554896131317,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,50,3,white,circle,sounds/V.wav,no,1,0,,,1,0,1554896133900,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,51,5,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896136483,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,52,3,white,circle,sounds/C.wav,no,1,0,,,1,0,1554896139067,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,53,5,white,circle,sounds/C.wav,no,1,0,,,1,0,1554896141668,,1,1,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,54,1,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896144236,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,55,8,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896146834,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,56,1,white,circle,sounds/D.wav,no,1,1,,,1,0,1554896149432,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,57,7,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896152004,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,58,6,white,circle,sounds/V.wav,no,1,1,,,0,0,1554896154584,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,59,5,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896157199,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,60,2,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896159783,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,61,5,white,circle,sounds/B.wav,no,1,0,,,1,0,1554896162354,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,62,1,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896164938,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,1,4,white,circle,sounds/E.wav,no,1,0,,,0,0,1554896174988,,0,1,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,2,7,white,circle,sounds/D.wav,no,1,0,,,0,0,1554896177588,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,3,5,white,circle,sounds/V.wav,no,1,1,,,0,0,1554896180172,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,4,1,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896182755,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,5,1,white,circle,sounds/E.wav,no,1,0,,,0,0,1554896185356,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,6,7,white,circle,sounds/G.wav,no,1,0,,,0,0,1554896187954,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,7,5,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896190558,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,8,3,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896193141,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,9,4,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896195741,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,10,4,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896198325,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,11,4,white,circle,sounds/P.wav,no,1,0,,,1,0,1554896200908,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,12,2,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896203489,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,13,0,white,circle,sounds/B.wav,no,1,0,,,0,0,1554896206092,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,14,2,white,circle,sounds/E.wav,no,1,1,,,1,0,1554896208693,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,15,5,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896211276,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,16,8,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896213860,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,17,3,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896216461,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,18,8,white,circle,sounds/G.wav,no,1,0,,,1,0,1554896219062,,1,1,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,19,1,white,circle,sounds/V.wav,no,1,1,,,0,0,1554896221645,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,20,8,white,circle,sounds/E.wav,no,1,1,,,1,0,1554896224245,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,21,8,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896226829,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,22,1,white,circle,sounds/G.wav,no,1,0,,,0,0,1554896229430,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,23,7,white,circle,sounds/T.wav,no,1,0,,,0,0,1554896232027,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,24,4,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896234611,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,25,7,white,circle,sounds/V.wav,no,1,0,,,1,0,1554896237197,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,26,0,white,circle,sounds/G.wav,no,1,1,,,0,0,1554896239795,,1,1,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,27,1,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896242378,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,28,7,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896244964,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,29,1,white,circle,sounds/C.wav,no,1,0,,,1,0,1554896247530,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,30,2,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896250114,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,31,1,white,circle,sounds/E.wav,no,1,1,,,1,0,1554896252714,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,32,4,white,circle,sounds/E.wav,no,1,0,,,0,0,1554896255315,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,33,5,white,circle,sounds/P.wav,no,1,0,,,0,0,1554896257913,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,34,7,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896260514,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,35,5,white,circle,sounds/D.wav,no,1,0,,,1,0,1554896263115,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,36,7,white,circle,sounds/P.wav,no,1,0,,,1,0,1554896265698,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,37,4,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896268281,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,38,4,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896270882,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,39,0,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896273465,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,40,4,white,circle,sounds/T.wav,no,1,0,,,1,0,1554896276066,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,41,8,white,circle,sounds/E.wav,no,1,1,,,0,0,1554896278649,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,42,7,white,circle,sounds/T.wav,no,1,0,,,0,0,1554896281249,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,43,2,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896283819,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,44,7,white,circle,sounds/D.wav,no,1,1,,,1,0,1554896286417,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,45,2,white,circle,sounds/V.wav,no,1,0,,,1,0,1554896289000,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,46,1,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896291586,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,47,6,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896294167,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,48,1,white,circle,sounds/P.wav,no,1,0,,,1,0,1554896296770,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,49,2,white,circle,sounds/T.wav,no,1,1,,,0,0,1554896299354,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,50,3,white,circle,sounds/B.wav,no,1,0,,,0,0,1554896301937,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,51,6,white,circle,sounds/T.wav,no,1,0,,,0,0,1554896304538,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,52,3,white,circle,sounds/E.wav,no,1,0,,,1,0,1554896307136,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,53,5,white,circle,sounds/P.wav,no,1,1,,,0,0,1554896309722,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,54,0,white,circle,sounds/G.wav,no,1,0,,,0,0,1554896312317,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,55,3,white,circle,sounds/P.wav,no,1,0,,,0,0,1554896314903,,0,0,,1,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,56,4,white,circle,sounds/C.wav,no,1,1,,,0,0,1554896317489,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,57,7,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896320073,,1,0,,0,0,Ledig,0,,1,
