id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,sound_response,position_response,simulate,position_score,figure_response,sound_target,timestamp,color_target,color_score,color_tested,position_tested,figure_target,sound_tested,color_response,figure_tested,sound_score,occupation,position_target
Insekt,male,34,training_train,pretest,pcfs12,4,1,44,4,darkorange,square,sounds/V.wav,1,1,0,no,1,0,1,1554792371694,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,45,8,darkorange,triangle,sounds/B.wav,1,0,0,no,1,0,0,1554792375302,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,46,7,white,star,sounds/P.wav,1,0,0,no,1,0,0,1554792378887,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,47,7,white,star,sounds/G.wav,0,0,1,no,1,0,0,1554792382509,1,1,1,1,1,1,1,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,48,7,blue,square,sounds/E.wav,1,0,0,no,0,0,0,1554792386106,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,49,3,green,circle,sounds/G.wav,1,0,0,no,1,0,0,1554792389699,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,50,4,dimgray,star,sounds/V.wav,1,0,0,no,1,0,0,1554792393292,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,51,1,dimgray,circle,sounds/V.wav,1,1,1,no,0,0,1,1554792396921,1,1,1,1,0,1,1,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,52,1,yellow,star,sounds/P.wav,1,0,1,no,1,0,0,1554792400531,0,1,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,53,5,blue,circle,sounds/P.wav,1,1,0,no,1,0,1,1554792404148,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,54,0,yellow,circle,sounds/P.wav,1,0,0,no,1,1,1,1554792407739,0,1,1,1,1,1,0,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,55,0,yellow,star,sounds/G.wav,0,0,1,no,1,1,0,1554792411358,1,0,1,1,0,1,0,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,56,4,blue,square,sounds/P.wav,1,1,0,no,1,0,0,1554792414975,0,1,1,1,0,1,0,1,0,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,57,5,dimgray,circle,sounds/C.wav,1,0,0,no,1,0,0,1554792418560,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,58,0,red,circle,sounds/E.wav,1,0,0,no,1,1,0,1554792422161,0,1,1,1,1,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,59,7,yellow,square,sounds/V.wav,1,0,0,no,1,0,0,1554792425746,0,1,1,1,0,1,0,1,1,Ledig,0
Insekt,male,34,training_train,pretest,pcfs12,4,1,60,7,yellow,square,sounds/V.wav,1,1,1,no,1,1,1,1554792429299,1,1,1,1,1,1,1,1,1,Ledig,1
Insekt,male,34,training_train,pretest,pcfs12,4,1,61,2,yellow,star,sounds/V.wav,1,0,0,no,1,0,1,1554792432921,1,1,1,1,0,1,1,1,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,1,1,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792460512,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,2,6,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792463084,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,3,0,white,circle,sounds/V.wav,,1,0,no,1,,1,1554792465672,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,4,6,white,circle,sounds/T.wav,,0,0,no,0,,0,1554792468245,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,5,8,white,circle,sounds/V.wav,,1,0,no,1,,1,1554792470846,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,6,1,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792473429,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,7,1,white,circle,sounds/V.wav,,1,0,no,1,,1,1554792476024,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,8,4,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792478592,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,9,1,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792481176,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,10,0,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792483756,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,11,4,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792486328,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,12,7,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792488903,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,13,8,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792491477,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,14,5,white,circle,sounds/V.wav,,0,0,no,1,,1,1554792494052,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,15,4,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792496624,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,16,5,white,circle,sounds/V.wav,,1,1,no,1,,1,1554792499236,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,17,3,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792501805,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,18,0,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792504379,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,19,4,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792506954,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,20,7,white,circle,sounds/E.wav,,0,0,no,1,,0,1554792509525,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,21,3,white,circle,sounds/C.wav,,0,0,no,1,,1,1554792512100,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,22,7,white,circle,sounds/P.wav,,0,0,no,0,,0,1554792514675,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,23,7,white,circle,sounds/E.wav,,0,1,no,0,,0,1554792517249,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,24,6,white,circle,sounds/P.wav,,0,0,no,1,,1,1554792519821,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,25,1,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792522396,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,26,1,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792524967,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,27,2,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792527542,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,28,7,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792530110,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,29,0,white,circle,sounds/G.wav,,1,0,no,1,,1,1554792532711,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,30,0,white,circle,sounds/P.wav,,0,0,no,1,,1,1554792535279,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,31,0,white,circle,sounds/V.wav,,0,0,no,0,,0,1554792537855,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,32,8,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792540426,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,33,0,white,circle,sounds/P.wav,,0,1,no,1,,0,1554792543010,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,34,8,white,circle,sounds/V.wav,,0,1,no,1,,0,1554792545610,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,35,6,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792548179,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,36,6,white,circle,sounds/E.wav,,0,0,no,1,,0,1554792550754,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,37,1,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792553328,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,38,6,white,circle,sounds/V.wav,,1,1,no,1,,0,1554792555920,,,0,1,,1,,0,0,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,39,1,white,circle,sounds/C.wav,,0,0,no,0,,1,1554792558485,,,0,1,,1,,0,0,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,40,5,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792561067,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,41,8,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792563638,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,42,5,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792566220,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,43,0,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792568802,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,44,4,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792571376,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,45,8,white,circle,sounds/C.wav,,1,0,no,1,,0,1554792573972,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,46,5,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792576540,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,47,1,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792579115,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,48,5,white,circle,sounds/B.wav,,0,1,no,1,,0,1554792581713,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,49,2,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792584294,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,50,5,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792586873,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,51,8,white,circle,sounds/D.wav,,1,0,no,1,,0,1554792589456,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,52,6,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792592029,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,53,8,white,circle,sounds/D.wav,,1,1,no,1,,1,1554792594644,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,54,2,white,circle,sounds/D.wav,,0,0,no,1,,1,1554792597212,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,55,5,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792599787,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,56,2,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792602383,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,57,0,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792604952,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,58,7,white,circle,sounds/T.wav,,0,0,no,1,,1,1554792607527,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,59,0,white,circle,sounds/B.wav,,1,1,no,1,,1,1554792610134,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,60,6,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792612698,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,61,4,white,circle,sounds/B.wav,,0,0,no,1,,1,1554792615281,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,62,5,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792617854,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,1,4,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792770100,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,2,7,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792772675,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,3,0,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792775249,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,4,8,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792777821,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,5,4,white,circle,sounds/T.wav,,0,0,no,1,,1,1554792780393,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,6,1,white,circle,sounds/T.wav,,1,0,no,1,,1,1554792782979,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,7,3,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792785560,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,8,3,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792788134,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,9,2,white,circle,sounds/B.wav,,1,0,no,1,,1,1554792790735,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,10,8,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792793315,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,11,2,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792795896,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,12,6,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792798476,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,13,8,white,circle,sounds/E.wav,,0,0,no,1,,0,1554792801054,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,14,6,white,circle,sounds/P.wav,,0,0,no,0,,1,1554792803625,,,0,1,,1,,0,0,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,15,3,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792806193,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,16,6,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792808783,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,17,6,white,circle,sounds/D.wav,,0,1,no,0,,1,1554792811372,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,18,6,white,circle,sounds/E.wav,,0,0,no,0,,0,1554792813953,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,19,7,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792816527,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,20,4,white,circle,sounds/E.wav,,0,0,no,1,,1,1554792819096,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,21,7,white,circle,sounds/T.wav,,0,1,no,1,,1,1554792821694,,,0,1,,1,,0,0,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,22,0,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792824263,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,23,5,white,circle,sounds/T.wav,,1,0,no,1,,1,1554792826852,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,24,3,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792829429,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,25,5,white,circle,sounds/T.wav,,1,1,no,1,,1,1554792832036,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,26,2,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792834607,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,27,1,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792837182,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,28,2,white,circle,sounds/B.wav,,0,1,no,1,,0,1554792839768,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,29,7,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792842346,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,30,2,white,circle,sounds/D.wav,,0,1,no,1,,0,1554792844929,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,31,8,white,circle,sounds/P.wav,,1,0,no,1,,0,1554792847533,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,32,5,white,circle,sounds/D.wav,,0,0,no,1,,1,1554792850101,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,33,0,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792852676,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,34,4,white,circle,sounds/D.wav,,1,0,no,1,,1,1554792855271,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,35,8,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792857840,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,36,4,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792860432,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,37,0,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792863003,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,38,4,white,circle,sounds/E.wav,,0,1,no,1,,0,1554792865587,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,39,4,white,circle,sounds/V.wav,,0,1,no,0,,0,1554792868187,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,40,8,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792870756,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,41,3,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792873331,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,42,1,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792875905,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,43,1,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792878477,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,44,7,white,circle,sounds/P.wav,,0,0,no,1,,0,1554792881052,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,45,8,white,circle,sounds/D.wav,,1,0,no,1,,1,1554792883638,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,46,1,white,circle,sounds/D.wav,,0,1,no,0,,0,1554792886227,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,47,3,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792888807,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,48,1,white,circle,sounds/D.wav,,0,1,no,1,,1,1554792891399,,,0,1,,1,,0,0,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,49,8,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792893971,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,50,0,white,circle,sounds/E.wav,,0,0,no,1,,0,1554792896543,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,51,0,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792899117,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,52,2,white,circle,sounds/D.wav,,1,0,no,1,,0,1554792901709,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,53,0,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792904304,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,54,3,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792906888,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,55,3,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792909462,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,56,3,white,circle,sounds/C.wav,,0,0,no,0,,0,1554792912033,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,57,0,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792914608,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,58,0,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792917183,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,59,1,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792919755,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,60,0,white,circle,sounds/V.wav,,0,1,no,1,,0,1554792922352,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,61,1,white,circle,sounds/V.wav,,1,0,no,0,,1,1554792924945,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,62,7,white,circle,sounds/V.wav,,1,0,no,1,,1,1554792927545,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,1,3,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792959830,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,2,3,white,circle,sounds/C.wav,,0,0,no,1,,0,1554792962405,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,3,0,white,circle,sounds/D.wav,,1,0,no,1,,1,1554792964997,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,4,3,white,circle,sounds/E.wav,,0,1,no,1,,0,1554792967577,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,5,4,white,circle,sounds/D.wav,,1,0,no,1,,1,1554792970178,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,6,4,white,circle,sounds/E.wav,,0,0,no,1,,1,1554792972741,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,7,8,white,circle,sounds/C.wav,,1,0,no,1,,0,1554792975338,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,8,2,white,circle,sounds/V.wav,,0,0,no,1,,0,1554792977930,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,9,8,white,circle,sounds/T.wav,,0,1,no,1,,0,1554792980505,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,10,7,white,circle,sounds/T.wav,,0,0,no,1,,0,1554792983077,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,11,5,white,circle,sounds/T.wav,,1,0,no,1,,1,1554792985675,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,12,7,white,circle,sounds/T.wav,,1,1,no,1,,1,1554792988278,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,13,2,white,circle,sounds/D.wav,,0,0,no,1,,0,1554792990843,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,14,5,white,circle,sounds/G.wav,,0,0,no,1,,0,1554792993430,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,15,4,white,circle,sounds/B.wav,,0,0,no,1,,0,1554792996011,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,16,0,white,circle,sounds/E.wav,,1,0,no,1,,0,1554792998594,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,17,7,white,circle,sounds/B.wav,,0,0,no,1,,1,1554793001174,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,18,1,white,circle,sounds/T.wav,,0,0,no,1,,0,1554793003749,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,19,7,white,circle,sounds/G.wav,,0,1,no,1,,0,1554793006344,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,20,7,white,circle,sounds/V.wav,,0,1,no,0,,0,1554793008933,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,21,0,white,circle,sounds/G.wav,,0,0,no,1,,1,1554793011502,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,22,4,white,circle,sounds/T.wav,,0,0,no,1,,0,1554793014077,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,23,8,white,circle,sounds/G.wav,,0,0,no,1,,1,1554793016651,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,24,4,white,circle,sounds/D.wav,,0,0,no,0,,0,1554793019226,,,0,1,,1,,0,1,Ledig,1
Insekt,male,34,training_train,training,ps2,2,2,25,6,white,circle,sounds/V.wav,,0,0,no,1,,0,1554793021797,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,26,0,white,circle,sounds/D.wav,,0,0,no,1,,1,1554793024372,,,0,1,,1,,0,0,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,27,2,white,circle,sounds/B.wav,,0,0,no,1,,0,1554793026944,,,0,1,,1,,0,1,Ledig,0
Insekt,male,34,training_train,training,ps2,2,2,28,4,white,circle,sounds/D.wav,,1,0,no,1,,1,1554793029536,,,0,1,,1,,0,1,Ledig,0
