id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_response,position_target,position_tested,sound_target,simulate,sound_score,color_score,position_score,color_target,sound_tested,figure_response,occupation,timestamp,figure_score,sound_response,color_tested,position_response,figure_target,figure_tested
Tiger,female,56,training_train,training,ps2,2,2,19,3,white,circle,sounds/G.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597269930,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,20,2,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597272505,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,21,2,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597275071,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,22,0,white,circle,sounds/D.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597277665,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,23,4,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597280240,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,24,4,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597282823,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,25,1,white,circle,sounds/P.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597285418,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,26,5,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597287990,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,27,1,white,circle,sounds/D.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597290573,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,28,2,white,circle,sounds/G.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597293162,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,29,4,white,circle,sounds/T.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597295740,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,30,7,white,circle,sounds/G.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597298323,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,31,4,white,circle,sounds/D.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597300906,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,32,0,white,circle,sounds/G.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597303493,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,33,5,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597306076,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,34,0,white,circle,sounds/P.wav,,1,1,0,no,0,,0,,1,,I arbejde,1555597308682,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,35,3,white,circle,sounds/V.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597311257,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,36,8,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597313843,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,37,3,white,circle,sounds/C.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597316426,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,38,5,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597318992,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,39,3,white,circle,sounds/G.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597321575,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,40,0,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597324159,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,41,8,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597326742,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,42,8,white,circle,sounds/D.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597329334,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,43,0,white,circle,sounds/T.wav,,0,1,0,no,1,,0,,1,,I arbejde,1555597331926,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,44,7,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597334495,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,45,3,white,circle,sounds/V.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597337078,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,46,7,white,circle,sounds/C.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597339659,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,47,8,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597342228,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,48,7,white,circle,sounds/D.wav,,1,1,0,no,0,,0,,1,,I arbejde,1555597344823,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,49,7,white,circle,sounds/D.wav,,0,1,1,no,1,,0,,1,,I arbejde,1555597347423,,1,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,50,7,white,circle,sounds/D.wav,,1,1,1,no,1,,0,,1,,I arbejde,1555597350007,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,51,1,white,circle,sounds/C.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597352578,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,52,6,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597355165,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,53,3,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597357745,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,54,7,white,circle,sounds/V.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597360331,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,55,3,white,circle,sounds/D.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597362932,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,56,0,white,circle,sounds/V.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597365530,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,57,3,white,circle,sounds/D.wav,,1,1,1,no,0,,1,,1,,I arbejde,1555597368125,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,58,0,white,circle,sounds/G.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597370714,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,59,6,white,circle,sounds/C.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597373297,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,60,0,white,circle,sounds/E.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597375895,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,61,6,white,circle,sounds/D.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597378501,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,62,5,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597381082,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,1,0,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597476758,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,2,2,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597479327,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,3,7,white,circle,sounds/T.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597481893,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,4,6,white,circle,sounds/B.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597484482,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,5,5,white,circle,sounds/T.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597487059,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,6,5,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597489643,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,7,2,white,circle,sounds/T.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597492252,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,8,1,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597494827,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,9,4,white,circle,sounds/C.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597497410,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,10,8,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597499996,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,11,6,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597502577,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,12,1,white,circle,sounds/D.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597505172,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,13,6,white,circle,sounds/P.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597507746,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,14,3,white,circle,sounds/D.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597510312,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,15,4,white,circle,sounds/T.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597512880,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,16,1,white,circle,sounds/D.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597515464,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,17,8,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597518048,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,18,7,white,circle,sounds/T.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597520654,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,19,8,white,circle,sounds/C.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597523240,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,20,7,white,circle,sounds/D.wav,,1,1,0,no,0,,0,,1,,I arbejde,1555597525824,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,21,5,white,circle,sounds/T.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597528398,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,22,0,white,circle,sounds/D.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597530990,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,23,1,white,circle,sounds/B.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597533565,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,24,8,white,circle,sounds/T.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597536171,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,25,7,white,circle,sounds/T.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597538758,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,26,1,white,circle,sounds/E.wav,,0,1,0,no,1,,0,,1,,I arbejde,1555597541350,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,27,6,white,circle,sounds/T.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597543939,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,28,1,white,circle,sounds/B.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597546516,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,29,6,white,circle,sounds/P.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597549123,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,30,5,white,circle,sounds/V.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597551700,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,31,6,white,circle,sounds/T.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597554295,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,32,4,white,circle,sounds/P.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597556876,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,33,4,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597559450,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,34,4,white,circle,sounds/T.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597562051,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,35,8,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597564620,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,36,5,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597567203,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,37,3,white,circle,sounds/E.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597569798,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,38,8,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597572370,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,39,6,white,circle,sounds/E.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597574964,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,40,8,white,circle,sounds/E.wav,,1,1,1,no,1,,1,,1,,I arbejde,1555597577560,,1,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,41,6,white,circle,sounds/P.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597580137,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,42,5,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597582720,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,43,0,white,circle,sounds/G.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597585327,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,44,5,white,circle,sounds/P.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597587913,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,45,3,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597590488,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,46,5,white,circle,sounds/P.wav,,1,1,1,no,1,,1,,1,,I arbejde,1555597593085,,1,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,47,6,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597595672,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,48,7,white,circle,sounds/E.wav,,0,1,0,no,0,,1,,1,,I arbejde,1555597598264,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,49,6,white,circle,sounds/G.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597600847,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,50,4,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597603421,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,51,6,white,circle,sounds/T.wav,,1,1,0,no,1,,1,,1,,I arbejde,1555597606014,,0,0,1,,0
Tiger,female,56,training_train,training,ps2,2,2,52,5,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597608588,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,53,1,white,circle,sounds/G.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597611171,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,54,7,white,circle,sounds/D.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597613758,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,55,6,white,circle,sounds/G.wav,,0,1,1,no,0,,1,,1,,I arbejde,1555597616341,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,56,7,white,circle,sounds/B.wav,,1,1,0,no,1,,0,,1,,I arbejde,1555597618924,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,57,6,white,circle,sounds/G.wav,,1,1,1,no,1,,0,,1,,I arbejde,1555597621513,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,58,2,white,circle,sounds/P.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597624091,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,59,5,white,circle,sounds/E.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597626674,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,60,8,white,circle,sounds/V.wav,,0,1,0,no,1,,1,,1,,I arbejde,1555597629258,,0,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,61,2,white,circle,sounds/E.wav,,0,1,1,no,1,,1,,1,,I arbejde,1555597631853,,1,0,0,,0
Tiger,female,56,training_train,training,ps2,2,2,62,5,white,circle,sounds/V.wav,,0,1,1,no,0,,0,,1,,I arbejde,1555597634436,,0,0,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,1,2,green,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597730637,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,2,0,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597733217,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,3,4,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597735803,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,4,7,yellow,circle,,0,0,1,,no,,1,0,0,0,,I arbejde,1555597738401,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,5,4,blue,circle,,0,1,1,,no,,1,0,0,0,,I arbejde,1555597740987,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,6,4,red,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597743571,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,7,7,blue,circle,,1,0,1,,no,,1,1,1,0,,I arbejde,1555597746163,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,8,4,yellow,circle,,0,1,1,,no,,1,0,0,0,,I arbejde,1555597748766,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,9,8,blue,circle,,0,0,1,,no,,0,0,1,0,,I arbejde,1555597751355,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,10,4,white,circle,,0,1,1,,no,,1,0,0,0,,I arbejde,1555597753939,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,11,3,blue,circle,,1,0,1,,no,,1,1,1,0,,I arbejde,1555597756513,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,12,7,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597759088,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,13,3,white,circle,,0,1,1,,no,,1,1,0,0,,I arbejde,1555597761691,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,14,4,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597764254,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,15,3,red,circle,,0,1,1,,no,,1,0,0,0,,I arbejde,1555597766821,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,16,6,white,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597769389,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,17,5,red,circle,,1,0,1,,no,,1,1,1,0,,I arbejde,1555597771981,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,18,6,white,circle,,1,1,1,,no,,1,1,1,0,,I arbejde,1555597774584,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,19,6,darkorange,circle,,0,0,1,,no,,1,0,0,0,,I arbejde,1555597777171,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,20,8,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597779757,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,21,4,green,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597782341,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,22,8,red,circle,,0,1,1,,no,,1,1,0,0,,I arbejde,1555597784941,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,23,1,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597787525,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,24,0,red,circle,,0,0,1,,no,,0,1,1,0,,I arbejde,1555597790108,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,25,1,yellow,circle,,1,1,1,,no,,1,1,1,0,,I arbejde,1555597792723,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,26,1,dimgray,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597795309,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,27,0,red,circle,,0,0,1,,no,,1,0,0,0,,I arbejde,1555597797909,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,28,2,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597800493,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,29,5,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597803076,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,30,7,red,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597805660,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,31,8,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597808244,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,32,5,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597810827,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,33,8,green,circle,,0,1,1,,no,,1,1,0,0,,I arbejde,1555597813418,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,34,2,yellow,circle,,0,0,1,,no,,0,1,1,0,,I arbejde,1555597815993,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,35,7,white,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597818562,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,36,8,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597821145,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,37,3,dimgray,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597823728,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,38,5,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597826312,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,39,3,yellow,circle,,1,1,1,,no,,0,0,0,0,,I arbejde,1555597828916,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,40,2,yellow,circle,,1,0,1,,no,,1,1,1,0,,I arbejde,1555597831513,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,41,5,green,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597834097,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,42,4,yellow,circle,,0,0,1,,no,,0,1,1,0,,I arbejde,1555597836663,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,43,0,green,circle,,0,0,1,,no,,0,1,1,0,,I arbejde,1555597839246,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,44,0,blue,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597841815,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,45,1,dimgray,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597844398,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,46,0,blue,circle,,1,1,1,,no,,1,1,1,0,,I arbejde,1555597847010,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,47,1,dimgray,circle,,1,1,1,,no,,1,1,1,0,,I arbejde,1555597849601,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,48,4,dimgray,circle,,1,0,1,,no,,0,1,0,0,,I arbejde,1555597852189,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,49,8,blue,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597854766,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,50,3,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597857349,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,51,8,green,circle,,0,1,1,,no,,1,1,0,0,,I arbejde,1555597859943,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,52,8,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597862516,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,53,5,green,circle,,1,0,1,,no,,1,1,1,0,,I arbejde,1555597865117,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,54,2,darkorange,circle,,0,0,1,,no,,0,1,1,0,,I arbejde,1555597867683,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,55,5,yellow,circle,,0,1,1,,no,,1,1,0,0,,I arbejde,1555597870286,,,1,1,,0
Tiger,female,56,training_train,posttest,pc2,2,2,56,1,green,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597872849,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,57,5,darkorange,circle,,1,1,1,,no,,0,0,0,0,,I arbejde,1555597875453,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,58,6,white,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597878033,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,59,1,blue,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597880617,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,60,8,darkorange,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597883200,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,61,4,yellow,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597885786,,,1,0,,0
Tiger,female,56,training_train,posttest,pc2,2,2,62,0,red,circle,,0,0,1,,no,,1,1,0,0,,I arbejde,1555597888352,,,1,0,,0
Tiger,female,56,training_train,posttest,fc2,2,2,1,4,dimgray,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597910522,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,2,4,blue,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597913105,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,3,4,darkorange,star,,0,,0,,no,,1,,0,0,1,I arbejde,1555597915706,0,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,4,4,yellow,square,,0,,0,,no,,1,,0,0,0,I arbejde,1555597918289,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,5,4,green,star,,0,,0,,no,,1,,0,0,0,I arbejde,1555597920872,0,,1,,1,1
Tiger,female,56,training_train,posttest,fc2,2,2,6,4,yellow,star,,0,,0,,no,,0,,1,0,0,I arbejde,1555597923456,1,,1,,0,1
Tiger,female,56,training_train,posttest,fc2,2,2,7,4,green,star,,0,,0,,no,,0,,1,0,1,I arbejde,1555597926056,1,,1,,1,1
