id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,occupation,figure_response,color_score,position_response,position_target,figure_score,sound_score,sound_tested,color_target,sound_response,position_score,figure_tested,figure_target,position_tested,sound_target,timestamp,simulate,color_response
næbdyr,male,21,training_transfer,training,ps2,2,2,25,1,white,circle,sounds\E.wav,0,Studerende,,,0,0,,0,1,,1,1,0,,1,0,1555506558791,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,26,6,white,circle,sounds\C.wav,0,Studerende,,,0,1,,1,1,,0,0,0,,1,0,1555506561341,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,27,2,white,circle,sounds\E.wav,0,Studerende,,,0,0,,1,1,,1,1,0,,1,1,1555506563908,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,28,8,white,circle,sounds\D.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506566458,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,29,8,white,circle,sounds\V.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506569008,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,30,5,white,circle,sounds\D.wav,0,Studerende,,,0,0,,1,1,,1,1,0,,1,1,1555506571575,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,31,0,white,circle,sounds\V.wav,0,Studerende,,,0,0,,1,1,,1,1,0,,1,1,1555506574141,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,32,7,white,circle,sounds\V.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506576691,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,33,5,white,circle,sounds\B.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506579242,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,34,8,white,circle,sounds\P.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506581792,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,35,5,white,circle,sounds\D.wav,0,Studerende,,,0,1,,0,1,,1,0,0,,1,0,1555506584359,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,36,0,white,circle,sounds\P.wav,0,Studerende,,,0,0,,0,1,,0,1,0,,1,1,1555506586909,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,37,2,white,circle,sounds\D.wav,0,Studerende,,,0,0,,1,1,,1,1,0,,1,1,1555506589475,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,38,8,white,circle,sounds\E.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506592025,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,39,3,white,circle,sounds\T.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506594575,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,40,0,white,circle,sounds\D.wav,0,Studerende,,,0,0,,0,1,,1,1,0,,1,0,1555506597143,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,41,3,white,circle,sounds\C.wav,0,Studerende,,,1,1,,1,1,,0,1,0,,1,0,1555506599709,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,42,0,white,circle,sounds\G.wav,0,Studerende,,,0,1,,1,1,,0,0,0,,1,0,1555506602269,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,43,1,white,circle,sounds\D.wav,0,Studerende,,,0,0,,0,1,,1,1,0,,1,0,1555506604843,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,44,7,white,circle,sounds\G.wav,0,Studerende,,,1,0,,0,1,,0,0,0,,1,1,1555506607409,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,45,4,white,circle,sounds\B.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506609959,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,46,3,white,circle,sounds\P.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506612509,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,47,0,white,circle,sounds\B.wav,0,Studerende,,,0,0,,0,1,,0,1,0,,1,1,1555506615060,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,48,3,white,circle,sounds\T.wav,0,Studerende,,,1,1,,1,1,,0,1,0,,1,0,1555506617626,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,49,4,white,circle,sounds\C.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506620177,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,50,4,white,circle,sounds\T.wav,0,Studerende,,,0,0,,0,1,,0,1,0,,1,1,1555506622726,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,51,7,white,circle,sounds\V.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506625276,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,52,8,white,circle,sounds\G.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506627826,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,53,7,white,circle,sounds\E.wav,0,Studerende,,,1,1,,1,1,,0,1,0,,1,0,1555506630393,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,54,4,white,circle,sounds\G.wav,0,Studerende,,,0,0,,0,1,,0,1,0,,1,1,1555506632944,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,55,7,white,circle,sounds\T.wav,0,Studerende,,,0,1,,1,1,,0,0,0,,1,0,1555506635494,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,56,3,white,circle,sounds\G.wav,0,Studerende,,,0,0,,0,1,,0,1,0,,1,1,1555506638044,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,57,7,white,circle,sounds\D.wav,0,Studerende,,,0,1,,1,1,,0,0,0,,1,0,1555506640593,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,58,6,white,circle,sounds\C.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506643143,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,59,6,white,circle,sounds\T.wav,0,Studerende,,,0,0,,1,1,,0,1,0,,1,0,1555506645710,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,60,6,white,circle,sounds\V.wav,0,Studerende,,,1,1,,1,1,,0,1,0,,1,0,1555506648277,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,61,6,white,circle,sounds\D.wav,0,Studerende,,,0,1,,1,1,,0,0,0,,1,0,1555506650828,no,
næbdyr,male,21,training_transfer,training,ps2,2,2,62,2,white,circle,sounds\V.wav,0,Studerende,,,0,0,,1,1,,1,1,0,,1,1,1555506653394,no,
næbdyr,male,21,training_transfer,posttest,pc2,2,2,1,0,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506689595,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,2,6,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506692145,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,3,4,white,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506694695,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,4,2,green,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506697245,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,5,4,blue,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506699795,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,6,8,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506702345,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,7,4,blue,circle,,1,Studerende,,0,1,1,,,0,1,,1,0,,1,,1555506704912,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,8,7,red,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506707462,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,9,2,blue,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506710012,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,10,7,white,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506712562,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,11,7,green,circle,,1,Studerende,,1,1,0,,,0,0,,0,0,,1,,1555506715128,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,12,0,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506717678,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,13,1,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506720229,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,14,0,white,circle,,1,Studerende,,1,1,1,,,0,0,,1,0,,1,,1555506722796,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,15,8,blue,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506725345,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,16,1,blue,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506727895,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,17,8,red,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506730445,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,18,7,darkorange,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506732995,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,19,6,green,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506735545,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,20,3,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506738096,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,21,5,blue,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506740646,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,22,8,yellow,circle,,1,Studerende,,0,1,0,,,0,1,,0,0,,1,,1555506743212,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,23,1,darkorange,circle,,1,Studerende,,0,0,0,,,0,0,,1,0,,1,,1555506745779,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,24,8,red,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506748329,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,25,1,white,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506750879,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,26,6,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506753429,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,27,3,blue,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506755980,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,28,6,dimgray,circle,,1,Studerende,,0,0,1,,,0,1,,0,0,,1,,1555506758530,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,29,7,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506761080,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,30,1,dimgray,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506763630,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,31,1,red,circle,,1,Studerende,,1,1,0,,,0,0,,0,0,,1,,1555506766196,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,32,1,dimgray,circle,,1,Studerende,,1,1,1,,,0,1,,1,0,,1,,1555506768779,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,33,6,green,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506771329,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,34,5,blue,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506773880,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,35,4,white,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506776430,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,36,1,red,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506778980,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,37,8,white,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506781530,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,38,5,green,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506784080,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,39,6,red,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506786630,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,40,4,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506789181,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,41,3,red,circle,,1,Studerende,,1,0,0,,,0,1,,1,0,,1,,1555506791747,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,42,1,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506794297,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,43,2,red,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506796847,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,44,1,blue,circle,,1,Studerende,,1,1,1,,,0,0,,1,0,,1,,1555506799414,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,45,3,dimgray,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506801964,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,46,4,green,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506804513,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,47,3,blue,circle,,1,Studerende,,1,1,1,,,0,0,,1,0,,1,,1555506807082,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,48,1,darkorange,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506809632,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,49,2,blue,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506812182,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,50,1,red,circle,,1,Studerende,,1,1,1,,,0,0,,1,0,,1,,1555506814748,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,51,5,yellow,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506817298,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,52,2,yellow,circle,,1,Studerende,,0,0,0,,,0,0,,1,0,,1,,1555506819865,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,53,5,yellow,circle,,1,Studerende,,1,1,1,,,0,1,,1,0,,1,,1555506822448,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,54,1,white,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506824999,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,55,5,red,circle,,1,Studerende,,1,0,1,,,0,0,,0,0,,1,,1555506827549,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,56,6,darkorange,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506830099,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,57,6,darkorange,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506832649,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,58,3,darkorange,circle,,1,Studerende,,1,0,0,,,0,1,,1,0,,1,,1555506835215,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,59,6,darkorange,circle,,1,Studerende,,1,1,1,,,0,1,,1,0,,1,,1555506837798,no,1
næbdyr,male,21,training_transfer,posttest,pc2,2,2,60,6,red,circle,,1,Studerende,,1,0,0,,,0,0,,1,0,,1,,1555506840349,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,61,3,darkorange,circle,,1,Studerende,,0,0,0,,,0,1,,1,0,,1,,1555506842903,no,0
næbdyr,male,21,training_transfer,posttest,pc2,2,2,62,2,red,circle,,1,Studerende,,1,0,0,,,0,1,,1,0,,1,,1555506845470,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,1,4,dimgray,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506854603,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,2,4,blue,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506857153,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,3,4,green,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506859704,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,4,4,green,circle,,1,Studerende,0,0,,,1,,0,0,,,1,0,0,,1555506862270,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,5,4,darkorange,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506864820,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,6,4,red,circle,,1,Studerende,1,1,,,1,,0,0,,,1,1,0,,1555506867387,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,7,4,darkorange,triangle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506869938,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,8,4,dimgray,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506872487,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,9,4,darkorange,star,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506875037,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,10,4,green,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506877588,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,11,4,darkorange,triangle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506880137,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,12,4,yellow,square,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506882687,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,13,4,blue,triangle,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506885237,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,14,4,dimgray,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506887787,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,15,4,red,triangle,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506890337,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,16,4,white,square,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506892887,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,17,4,blue,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506895438,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,18,4,dimgray,square,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506897988,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,19,4,dimgray,star,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506900538,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,20,4,dimgray,star,,1,Studerende,1,1,,,0,,0,1,,,1,0,0,,1555506903121,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,21,4,green,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506905671,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,22,4,white,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506908221,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,23,4,red,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506910771,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,24,4,white,square,,1,Studerende,0,1,,,1,,0,1,,,1,0,0,,1555506913338,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,25,4,darkorange,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506915888,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,26,4,green,square,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506918438,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,27,4,red,circle,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506920988,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,28,4,dimgray,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506923539,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,29,4,dimgray,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506926088,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,30,4,blue,circle,,1,Studerende,1,1,,,1,,0,0,,,1,1,0,,1555506928654,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,31,4,blue,square,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506931205,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,32,4,yellow,circle,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506933755,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,33,4,blue,star,,1,Studerende,0,1,,,1,,0,1,,,1,0,0,,1555506936322,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,34,4,blue,circle,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506938872,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,35,4,blue,triangle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506941422,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,36,4,red,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506943972,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,37,4,blue,circle,,1,Studerende,0,1,,,1,,0,1,,,1,0,0,,1555506946539,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,38,4,darkorange,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506949089,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,39,4,red,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506951639,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,40,4,darkorange,square,,1,Studerende,0,1,,,1,,0,1,,,1,0,0,,1555506954205,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,41,4,blue,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506956756,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,42,4,yellow,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506959305,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,43,4,white,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506961856,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,44,4,green,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506964406,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,45,4,darkorange,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506966956,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,46,4,blue,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506969506,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,47,4,dimgray,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506972056,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,48,4,blue,star,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506974606,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,49,4,yellow,square,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506977156,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,50,4,red,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506979706,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,51,4,yellow,square,,1,Studerende,0,0,,,0,,0,1,,,1,1,0,,1555506982256,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,52,4,dimgray,star,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506984807,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,53,4,yellow,circle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506987356,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,54,4,yellow,star,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555506989906,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,55,4,darkorange,triangle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555506992456,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,56,4,yellow,star,,1,Studerende,0,1,,,0,,0,1,,,1,1,0,,1555506995023,no,1
næbdyr,male,21,training_transfer,posttest,fc2,2,2,57,4,darkorange,circle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555506997573,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,58,4,red,star,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555507000124,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,59,4,darkorange,triangle,,1,Studerende,0,0,,,1,,0,1,,,1,0,0,,1555507002673,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,60,4,darkorange,star,,1,Studerende,0,1,,,0,,0,0,,,1,1,0,,1555507005223,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,61,4,blue,circle,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555507007783,no,0
næbdyr,male,21,training_transfer,posttest,fc2,2,2,62,4,dimgray,square,,1,Studerende,0,1,,,1,,0,0,,,1,0,0,,1555507010323,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,1,4,dimgray,circle,sounds\E.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507018474,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,2,0,dimgray,circle,sounds\E.wav,1,Studerende,,1,0,0,,1,1,1,1,1,0,,1,1,1555507022057,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,3,0,red,circle,sounds\E.wav,1,Studerende,,1,1,1,,1,1,0,1,1,0,,1,1,1555507025640,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,4,0,green,circle,sounds\V.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507029207,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,5,5,white,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,1,1,0,,1,1,1555507032773,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,6,1,blue,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,1,1,0,,1,1,1555507036341,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,7,3,green,circle,sounds\B.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507039891,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,8,3,dimgray,circle,sounds\E.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507043457,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,9,5,white,circle,sounds\D.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507047008,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,10,4,green,circle,sounds\C.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507050557,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,11,8,white,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507054108,no,0
