id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,color_tested,sound_tested,figure_score,position_tested,color_response,figure_tested,color_target,color_score,sound_target,sound_response,figure_response,timestamp,position_target,position_response,figure_target,simulate,sound_score,occupation
naesehorn,female,22,training_transfer,practice,p1,1,1,1,8,white,circle,,1,0,0,,1,,0,,,,,,1555413624388,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,2,8,white,circle,,0,0,0,,1,,0,,,,,,1555413626960,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,3,3,white,circle,,1,0,0,,1,,0,,,,,,1555413629553,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,4,0,white,circle,,1,0,0,,1,,0,,,,,,1555413632129,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,5,5,white,circle,,1,0,0,,1,,0,,,,,,1555413634700,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,6,5,white,circle,,0,0,0,,1,,0,,,,,,1555413637292,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,7,2,white,circle,,1,0,0,,1,,0,,,,,,1555413639884,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,8,4,white,circle,,1,0,0,,1,,0,,,,,,1555413642478,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,9,8,white,circle,,1,0,0,,1,,0,,,,,,1555413645052,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,10,8,white,circle,,0,0,0,,1,,0,,,,,,1555413647644,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,11,8,white,circle,,0,0,0,,1,,0,,,,,,1555413650234,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,12,4,white,circle,,1,0,0,,1,,0,,,,,,1555413652811,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,13,1,white,circle,,1,0,0,,1,,0,,,,,,1555413655402,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,14,2,white,circle,,1,0,0,,1,,0,,,,,,1555413657995,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,15,4,white,circle,,1,0,0,,1,,0,,,,,,1555413660587,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,16,3,white,circle,,1,0,0,,1,,0,,,,,,1555413663179,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,17,3,white,circle,,0,0,0,,1,,0,,,,,,1555413665750,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,18,3,white,circle,,0,0,0,,1,,0,,,,,,1555413668345,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,19,6,white,circle,,1,0,0,,1,,0,,,,,,1555413670919,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,20,7,white,circle,,1,0,0,,1,,0,,,,,,1555413673496,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,21,5,white,circle,,1,0,0,,1,,0,,,,,,1555413676071,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,22,4,white,circle,,1,0,0,,1,,0,,,,,,1555413678663,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,23,3,white,circle,,1,0,0,,1,,0,,,,,,1555413681235,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,24,1,white,circle,,1,0,0,,1,,0,,,,,,1555413683829,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,25,6,white,circle,,1,0,0,,1,,0,,,,,,1555413686421,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,26,0,white,circle,,1,0,0,,1,,0,,,,,,1555413689001,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,27,6,white,circle,,1,0,0,,1,,0,,,,,,1555413691608,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,28,4,white,circle,,1,0,0,,1,,0,,,,,,1555413694193,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,29,4,white,circle,,1,0,0,,1,,0,,,,,,1555413696786,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,30,4,white,circle,,1,0,0,,1,,0,,,,,,1555413699401,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,practice,p1,1,1,31,5,white,circle,,1,0,0,,1,,0,,,,,,1555413702001,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,1,4,white,triangle,,,0,0,1,0,,1,,,,,0,1555413742559,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,2,4,white,square,,,0,0,1,0,,1,,,,,0,1555413745140,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,3,4,white,triangle,,,0,0,1,0,,1,,,,,1,1555413747749,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,4,4,white,triangle,,,0,0,1,0,,1,,,,,0,1555413750344,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,5,4,white,triangle,,,0,0,1,0,,1,,,,,1,1555413752954,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,6,4,white,circle,,,0,0,1,0,,1,,,,,0,1555413755524,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,7,4,white,square,,,0,0,1,0,,1,,,,,0,1555413758102,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,8,4,white,square,,,0,0,0,0,,1,,,,,1,1555413760705,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,9,4,white,square,,,0,0,0,0,,1,,,,,0,1555413763300,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,10,4,white,triangle,,,0,0,1,0,,1,,,,,0,1555413765876,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,11,4,white,circle,,,0,0,1,0,,1,,,,,0,1555413768456,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,12,4,white,star,,,0,0,1,0,,1,,,,,0,1555413771060,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,13,4,white,circle,,,0,0,1,0,,1,,,,,1,1555413773666,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,14,4,white,square,,,0,0,1,0,,1,,,,,0,1555413776259,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,15,4,white,square,,,0,0,0,0,,1,,,,,1,1555413778868,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,16,4,white,star,,,0,0,0,0,,1,,,,,1,1555413781468,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,17,4,white,circle,,,0,0,1,0,,1,,,,,0,1555413784069,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,18,4,white,circle,,,0,0,1,0,,1,,,,,0,1555413786658,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,19,4,white,star,,,0,0,0,0,,1,,,,,1,1555413789265,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,20,4,white,circle,,,0,0,1,0,,1,,,,,1,1555413791891,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,21,4,white,square,,,0,0,1,0,,1,,,,,0,1555413794486,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,22,4,white,circle,,,0,0,1,0,,1,,,,,1,1555413797075,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,23,4,white,star,,,0,0,1,0,,1,,,,,0,1555413799649,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,24,4,white,star,,,0,0,1,0,,1,,,,,0,1555413802244,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,25,4,white,star,,,0,0,1,0,,1,,,,,1,1555413804833,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,26,4,white,square,,,0,0,1,0,,1,,,,,0,1555413807427,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,27,4,white,square,,,0,0,1,0,,1,,,,,0,1555413810020,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,28,4,white,square,,,0,0,1,0,,1,,,,,1,1555413812626,,,1,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,29,4,white,triangle,,,0,0,1,0,,1,,,,,0,1555413815200,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,30,4,white,triangle,,,0,0,1,0,,1,,,,,0,1555413817792,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,31,4,white,square,,,0,0,1,0,,1,,,,,0,1555413820370,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,f2,1,2,32,4,white,star,,,0,0,1,0,,1,,,,,0,1555413822941,,,0,no,,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,1,4,blue,circle,sounds/C.wav,,1,1,,0,0,0,0,1,0,0,,1555413872637,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,2,4,yellow,circle,sounds/B.wav,,1,1,,0,0,0,0,1,0,0,,1555413875226,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,3,4,darkorange,circle,sounds/D.wav,,1,1,,0,0,0,0,1,0,0,,1555413877805,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,4,4,green,circle,sounds/P.wav,,1,1,,0,0,0,0,1,0,0,,1555413880394,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,5,4,darkorange,circle,sounds/V.wav,,1,1,,0,1,0,1,1,0,0,,1555413882987,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,6,4,dimgray,circle,sounds/G.wav,,1,1,,0,0,0,0,1,0,0,,1555413885579,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,7,4,white,circle,sounds/V.wav,,1,1,,0,0,0,0,1,1,0,,1555413888174,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,8,4,dimgray,circle,sounds/E.wav,,1,1,,0,0,0,1,0,0,0,,1555413890763,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,9,4,yellow,circle,sounds/T.wav,,1,1,,0,0,0,0,1,0,0,,1555413893337,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,10,4,red,circle,sounds/C.wav,,1,1,,0,0,0,0,1,0,0,,1555413895929,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,11,4,green,circle,sounds/T.wav,,1,1,,0,0,0,0,1,1,0,,1555413898501,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,12,4,dimgray,circle,sounds/P.wav,,1,1,,0,0,0,0,1,0,0,,1555413901095,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,13,4,white,circle,sounds/E.wav,,1,1,,0,0,0,0,1,0,0,,1555413903687,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,14,4,yellow,circle,sounds/P.wav,,1,1,,0,0,0,0,1,1,0,,1555413906279,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,15,4,white,circle,sounds/B.wav,,1,1,,0,0,0,1,0,0,0,,1555413908871,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,16,4,yellow,circle,sounds/V.wav,,1,1,,0,0,0,1,0,0,0,,1555413911445,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,17,4,darkorange,circle,sounds/C.wav,,1,1,,0,0,0,0,1,0,0,,1555413914037,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,18,4,red,circle,sounds/T.wav,,1,1,,0,0,0,0,1,0,0,,1555413916625,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,19,4,dimgray,circle,sounds/P.wav,,1,1,,0,0,0,0,1,0,0,,1555413919209,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,20,4,red,circle,sounds/B.wav,,1,1,,0,0,0,1,0,0,0,,1555413921812,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,21,4,dimgray,circle,sounds/P.wav,,1,1,,0,1,0,1,1,1,1,,1555413924445,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,22,4,yellow,circle,sounds/E.wav,,1,1,,0,0,0,0,1,0,0,,1555413927046,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,23,4,red,circle,sounds/V.wav,,1,1,,0,0,0,0,1,0,0,,1555413929637,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,24,4,dimgray,circle,sounds/V.wav,,1,1,,0,0,0,0,1,0,1,,1555413932238,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,25,4,red,circle,sounds/V.wav,,1,1,,0,0,0,1,0,1,1,,1555413934864,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,26,4,dimgray,circle,sounds/D.wav,,1,1,,0,0,0,1,0,0,0,,1555413937462,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,27,4,yellow,circle,sounds/V.wav,,1,1,,0,0,0,0,1,1,0,,1555413940053,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,28,4,blue,circle,sounds/C.wav,,1,1,,0,0,0,0,1,0,0,,1555413942643,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,29,4,red,circle,sounds/V.wav,,1,1,,0,0,0,0,1,1,0,,1555413945237,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,30,4,darkorange,circle,sounds/C.wav,,1,1,,0,0,0,0,1,1,0,,1555413947827,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,31,4,green,circle,sounds/C.wav,,1,1,,0,0,0,0,1,0,1,,1555413950450,,,,no,0,Studerende
naesehorn,female,22,training_transfer,practice,sc2,2,2,32,4,yellow,circle,sounds/P.wav,,1,1,,0,0,0,0,1,0,0,,1555413953045,,,,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,1,3,yellow,circle,sounds/C.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555413985614,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,2,0,red,star,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555413989225,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,3,0,green,square,sounds/E.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555413992863,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,4,0,darkorange,triangle,sounds/T.wav,0,1,1,1,1,0,1,0,1,0,0,0,1555413996481,1,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,5,1,white,triangle,sounds/T.wav,1,1,1,1,1,0,1,0,1,1,0,1,1555414000120,0,0,1,no,0,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,6,3,red,circle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414003740,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,7,3,white,triangle,sounds/P.wav,1,1,1,0,1,0,1,0,1,1,0,1,1555414007287,1,1,0,no,0,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,8,7,blue,star,sounds/G.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414010877,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,9,2,blue,circle,sounds/D.wav,1,1,1,1,1,0,1,1,0,0,0,0,1555414014484,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,10,3,blue,circle,sounds/T.wav,1,1,1,0,1,1,1,1,1,0,0,0,1555414018127,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,11,5,yellow,circle,sounds/E.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555414021762,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,12,8,yellow,triangle,sounds/T.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555414025400,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,13,1,yellow,triangle,sounds/T.wav,0,1,1,0,1,1,1,1,1,1,1,0,1555414028999,0,1,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,14,3,red,triangle,sounds/C.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555414032606,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,15,3,red,star,sounds/E.wav,1,1,1,1,1,0,1,1,0,0,0,0,1555414036247,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,16,8,white,square,sounds/V.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414039851,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,17,3,red,square,sounds/T.wav,1,1,1,0,1,0,1,0,1,0,0,0,1555414043463,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,18,3,white,star,sounds/D.wav,0,1,1,1,1,0,1,0,1,0,0,0,1555414047078,1,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,19,8,yellow,circle,sounds/V.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414050685,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,20,0,green,triangle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414054302,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,21,1,blue,square,sounds/E.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414057912,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,22,6,darkorange,star,sounds/E.wav,1,1,1,1,1,0,1,0,1,1,1,0,1555414061537,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,23,1,green,star,sounds/T.wav,1,1,1,1,1,0,1,0,1,0,0,1,1555414065166,0,0,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,24,5,green,triangle,sounds/E.wav,1,1,1,1,1,1,1,1,1,0,0,0,1555414068800,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,25,5,blue,triangle,sounds/E.wav,1,1,1,0,1,0,1,0,1,1,1,0,1555414072358,1,1,1,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,26,0,red,circle,sounds/D.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414075951,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,27,0,yellow,star,sounds/B.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414079584,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,28,2,red,square,sounds/B.wav,1,1,1,1,1,0,1,0,1,1,0,0,1555414083196,0,0,0,no,0,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,29,4,red,star,sounds/B.wav,1,1,1,1,1,0,1,1,0,1,1,0,1555414086734,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,30,4,darkorange,circle,sounds/P.wav,1,1,1,1,1,0,1,0,1,0,0,0,1555414090278,1,1,0,no,1,Studerende
naesehorn,female,22,training_transfer,practice,pcfs1,4,1,31,8,darkorange,triangle,sounds/P.wav,1,1,1,1,1,0,1,1,0,1,1,0,1555414093891,0,0,0,no,1,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,1,0,red,circle,,1,1,0,,1,0,0,0,1,,,,1555414131172,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,2,7,green,circle,,1,1,0,,1,0,0,0,1,,,,1555414133754,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,3,3,darkorange,circle,,1,1,0,,1,0,0,0,1,,,,1555414136332,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,4,3,green,circle,,0,1,0,,1,0,0,1,0,,,,1555414138935,0,1,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,5,3,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414141565,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,6,2,green,circle,,1,1,0,,1,0,0,1,0,,,,1555414144146,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,7,8,green,circle,,1,1,0,,1,0,0,0,1,,,,1555414146720,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,8,6,darkorange,circle,,1,1,0,,1,0,0,0,1,,,,1555414149312,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,9,4,green,circle,,1,1,0,,1,1,0,1,1,,,,1555414151930,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,10,6,red,circle,,0,1,0,,1,0,0,0,1,,,,1555414154527,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,11,4,green,circle,,0,1,0,,1,0,0,1,0,,,,1555414157119,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,12,2,red,circle,,1,1,0,,1,1,0,1,1,,,,1555414159743,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,13,0,yellow,circle,,1,1,0,,1,0,0,0,1,,,,1555414162336,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,14,1,red,circle,,1,1,0,,1,0,0,1,0,,,,1555414164929,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,15,8,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414167522,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,16,1,darkorange,circle,,0,1,0,,1,0,0,0,1,,,,1555414170093,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,17,7,dimgray,circle,,1,1,0,,1,0,0,0,1,,,,1555414172688,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,18,1,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414175306,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,19,4,yellow,circle,,1,1,0,,1,0,0,0,1,,,,1555414177904,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,20,5,yellow,circle,,1,1,0,,1,0,0,0,1,,,,1555414180492,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,21,2,dimgray,circle,,1,1,0,,1,0,0,0,1,,,,1555414183087,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,22,4,green,circle,,1,1,0,,1,0,0,0,1,,,,1555414185679,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,23,7,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414188269,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,24,1,dimgray,circle,,1,1,0,,1,0,0,0,1,,,,1555414190861,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,25,4,red,circle,,1,1,0,,1,0,0,0,1,,,,1555414193455,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,26,5,dimgray,circle,,1,1,0,,1,0,0,1,0,,,,1555414196029,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,27,0,red,circle,,1,1,0,,1,0,0,1,0,,,,1555414198625,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,28,5,blue,circle,,0,1,0,,1,0,0,0,1,,,,1555414201230,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,29,8,green,circle,,1,1,0,,1,0,0,0,1,,,,1555414203807,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,30,7,blue,circle,,1,1,0,,1,1,0,1,1,,,,1555414206405,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,31,8,blue,circle,,0,1,0,,1,0,0,0,1,,,,1555414209008,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,32,4,green,circle,,1,1,0,,1,0,0,0,1,,,,1555414211611,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,33,6,darkorange,circle,,1,1,0,,1,0,0,0,1,,,,1555414214204,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,34,0,yellow,circle,,1,1,0,,1,0,0,0,1,,,,1555414216795,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,35,8,yellow,circle,,1,1,0,,1,1,0,0,0,,,,1555414219413,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,36,5,yellow,circle,,1,1,0,,1,0,0,1,0,,,,1555414221997,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,37,8,darkorange,circle,,0,1,0,,1,0,0,0,1,,,,1555414224588,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,38,6,yellow,circle,,1,1,0,,1,1,0,1,1,,,,1555414227206,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,39,8,darkorange,circle,,1,1,0,,1,0,0,1,0,,,,1555414229829,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,40,2,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414232429,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,41,8,red,circle,,0,1,0,,1,0,0,0,1,,,,1555414235022,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,42,6,dimgray,circle,,1,1,0,,1,0,0,0,1,,,,1555414237611,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,43,8,white,circle,,1,1,0,,1,0,0,0,1,,,,1555414240229,1,1,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,44,6,dimgray,circle,,0,1,0,,1,0,0,1,0,,,,1555414242812,1,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,45,4,red,circle,,1,1,0,,1,0,0,0,1,,,,1555414245404,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,46,4,green,circle,,1,1,0,,1,1,0,0,0,,,,1555414248019,0,0,,no,,Studerende
naesehorn,female,22,training_transfer,pretest,pc2,2,2,47,8,dimgray,circle,,1,1,0,,1,0,0,0,1,,,,1555414250623,0,0,,no,,Studerende
