id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,position_target,position_tested,sound_tested,timestamp,figure_target,position_score,color_target,position_response,simulate,figure_tested,figure_response,sound_response,figure_score,sound_score,color_tested,sound_target,color_response,color_score
Elefant,female,23,training_transfer,training,ps2,2,2,47,0,white,circle,sounds/P.wav,Studerende,0,1,1,1555057427908,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,48,2,white,circle,sounds/V.wav,Studerende,0,1,1,1555057430502,,0,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/P.wav,Studerende,0,1,1,1555057433068,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,50,2,white,circle,sounds/C.wav,Studerende,1,1,1,1555057435663,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,51,7,white,circle,sounds/E.wav,Studerende,0,1,1,1555057438233,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,52,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057440809,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/G.wav,Studerende,1,1,1,1555057443384,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/V.wav,Studerende,0,1,1,1555057445953,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/V.wav,Studerende,0,1,1,1555057448565,,0,,1,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,56,4,white,circle,sounds/T.wav,Studerende,0,1,1,1555057451137,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,57,1,white,circle,sounds/V.wav,Studerende,0,1,1,1555057453711,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,58,8,white,circle,sounds/T.wav,Studerende,0,1,1,1555057456299,,0,,1,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,59,1,white,circle,sounds/D.wav,Studerende,1,1,1,1555057458872,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,60,8,white,circle,sounds/G.wav,Studerende,1,1,1,1555057461450,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,61,3,white,circle,sounds/T.wav,Studerende,0,1,1,1555057464021,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/G.wav,Studerende,0,1,1,1555057466616,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,1,5,white,circle,sounds/T.wav,Studerende,0,1,1,1555057489352,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/G.wav,Studerende,0,1,1,1555057491931,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,3,1,white,circle,sounds/C.wav,Studerende,0,1,1,1555057494506,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,4,0,white,circle,sounds/G.wav,Studerende,1,1,1,1555057497111,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,5,2,white,circle,sounds/G.wav,Studerende,0,1,1,1555057499684,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,6,7,white,circle,sounds/E.wav,Studerende,0,1,1,1555057502258,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,7,1,white,circle,sounds/G.wav,Studerende,0,1,1,1555057504850,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,8,4,white,circle,sounds/E.wav,Studerende,0,1,1,1555057507445,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,9,8,white,circle,sounds/C.wav,Studerende,0,1,1,1555057510029,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/T.wav,Studerende,0,1,1,1555057512603,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,11,2,white,circle,sounds/T.wav,Studerende,0,1,1,1555057515175,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/E.wav,Studerende,1,1,1,1555057517752,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,13,8,white,circle,sounds/C.wav,Studerende,0,1,1,1555057520324,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,14,3,white,circle,sounds/E.wav,Studerende,1,1,1,1555057522896,,0,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,15,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057525470,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,16,4,white,circle,sounds/V.wav,Studerende,0,1,1,1555057528045,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/T.wav,Studerende,0,1,1,1555057530640,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/D.wav,Studerende,0,1,1,1555057533206,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/P.wav,Studerende,1,1,1,1555057535801,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,20,4,white,circle,sounds/C.wav,Studerende,0,1,1,1555057538372,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/V.wav,Studerende,0,1,1,1555057540982,,0,,1,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,22,6,white,circle,sounds/C.wav,Studerende,0,1,1,1555057543553,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,23,7,white,circle,sounds/P.wav,Studerende,1,1,1,1555057546125,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,24,6,white,circle,sounds/B.wav,Studerende,1,1,1,1555057548700,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/V.wav,Studerende,0,1,1,1555057551274,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/B.wav,Studerende,1,1,1,1555057553872,,1,,1,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,27,2,white,circle,sounds/T.wav,Studerende,1,1,1,1555057556455,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,28,1,white,circle,sounds/B.wav,Studerende,0,1,1,1555057559027,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/T.wav,Studerende,1,1,1,1555057561610,,0,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/P.wav,Studerende,1,1,1,1555057564192,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,31,8,white,circle,sounds/D.wav,Studerende,0,1,1,1555057566765,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,32,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057569371,,0,,1,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,33,4,white,circle,sounds/C.wav,Studerende,0,1,1,1555057571946,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,34,7,white,circle,sounds/E.wav,Studerende,1,1,1,1555057574521,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/E.wav,Studerende,0,1,1,1555057577092,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,36,6,white,circle,sounds/E.wav,Studerende,0,1,1,1555057579691,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,37,6,white,circle,sounds/T.wav,Studerende,0,1,1,1555057582255,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,38,3,white,circle,sounds/G.wav,Studerende,0,1,1,1555057584831,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/B.wav,Studerende,0,1,1,1555057587406,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,40,4,white,circle,sounds/G.wav,Studerende,0,1,1,1555057590018,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/G.wav,Studerende,1,1,1,1555057592601,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,42,2,white,circle,sounds/G.wav,Studerende,0,1,1,1555057595216,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/V.wav,Studerende,1,1,1,1555057597823,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,44,4,white,circle,sounds/D.wav,Studerende,0,1,1,1555057600406,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,45,5,white,circle,sounds/T.wav,Studerende,0,1,1,1555057602981,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057605555,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/C.wav,Studerende,0,1,1,1555057608127,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/G.wav,Studerende,0,1,1,1555057610702,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,49,7,white,circle,sounds/B.wav,Studerende,0,1,1,1555057613276,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,50,4,white,circle,sounds/G.wav,Studerende,0,1,1,1555057615883,,0,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,51,2,white,circle,sounds/G.wav,Studerende,0,1,1,1555057618454,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,52,1,white,circle,sounds/G.wav,Studerende,0,1,1,1555057621041,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/E.wav,Studerende,0,1,1,1555057623621,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,54,4,white,circle,sounds/P.wav,Studerende,0,1,1,1555057626193,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/P.wav,Studerende,1,1,1,1555057628798,,1,,1,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/C.wav,Studerende,0,1,1,1555057631374,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/C.wav,Studerende,0,1,1,1555057633949,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,58,3,white,circle,sounds/E.wav,Studerende,0,1,1,1555057636520,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,59,6,white,circle,sounds/T.wav,Studerende,0,1,1,1555057639095,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/E.wav,Studerende,1,1,1,1555057641704,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,61,2,white,circle,sounds/D.wav,Studerende,0,1,1,1555057644276,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/C.wav,Studerende,0,1,1,1555057646851,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,1,4,white,circle,sounds/V.wav,Studerende,0,1,1,1555057660687,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,2,5,white,circle,sounds/P.wav,Studerende,0,1,1,1555057663261,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,3,4,white,circle,sounds/V.wav,Studerende,1,1,1,1555057665859,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/P.wav,Studerende,0,1,1,1555057668463,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/P.wav,Studerende,0,1,1,1555057671028,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/B.wav,Studerende,0,1,1,1555057673605,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,7,5,white,circle,sounds/E.wav,Studerende,1,1,1,1555057676201,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/B.wav,Studerende,0,1,1,1555057678802,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/C.wav,Studerende,1,1,1,1555057681376,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/E.wav,Studerende,1,1,1,1555057683964,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,11,1,white,circle,sounds/D.wav,Studerende,0,1,1,1555057686537,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/D.wav,Studerende,1,1,1,1555057689132,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,13,8,white,circle,sounds/T.wav,Studerende,0,1,1,1555057691703,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,14,4,white,circle,sounds/T.wav,Studerende,0,1,1,1555057694278,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,15,4,white,circle,sounds/C.wav,Studerende,0,1,1,1555057696853,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,16,6,white,circle,sounds/B.wav,Studerende,0,1,1,1555057699424,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/B.wav,Studerende,0,1,1,1555057701999,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/B.wav,Studerende,0,1,1,1555057704594,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,19,1,white,circle,sounds/P.wav,Studerende,0,1,1,1555057707163,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,20,6,white,circle,sounds/E.wav,Studerende,0,1,1,1555057709734,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/T.wav,Studerende,1,1,1,1555057712332,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,22,3,white,circle,sounds/P.wav,Studerende,0,1,1,1555057714939,,1,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/B.wav,Studerende,0,1,1,1555057717507,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,24,7,white,circle,sounds/B.wav,Studerende,0,1,1,1555057720099,,1,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,25,0,white,circle,sounds/C.wav,Studerende,0,1,1,1555057722668,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/E.wav,Studerende,0,1,1,1555057725244,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,27,3,white,circle,sounds/C.wav,Studerende,0,1,1,1555057727835,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/B.wav,Studerende,0,1,1,1555057730407,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,29,0,white,circle,sounds/E.wav,Studerende,0,1,1,1555057732981,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,30,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057735551,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,31,8,white,circle,sounds/E.wav,Studerende,0,1,1,1555057738144,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/E.wav,Studerende,1,1,1,1555057740720,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,33,8,white,circle,sounds/P.wav,Studerende,1,1,1,1555057743294,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,34,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057745883,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/P.wav,Studerende,0,1,1,1555057748478,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,36,8,white,circle,sounds/P.wav,Studerende,0,1,1,1555057751047,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,37,7,white,circle,sounds/V.wav,Studerende,0,1,1,1555057753621,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,38,8,white,circle,sounds/P.wav,Studerende,1,1,1,1555057756228,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057758821,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,40,2,white,circle,sounds/D.wav,Studerende,0,1,1,1555057761392,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,41,5,white,circle,sounds/C.wav,Studerende,0,1,1,1555057763966,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,42,8,white,circle,sounds/B.wav,Studerende,0,1,1,1555057766541,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,43,1,white,circle,sounds/C.wav,Studerende,0,1,1,1555057769136,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,44,8,white,circle,sounds/P.wav,Studerende,1,1,1,1555057771719,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,45,2,white,circle,sounds/T.wav,Studerende,0,1,1,1555057774293,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057776868,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,47,0,white,circle,sounds/P.wav,Studerende,0,1,1,1555057779463,,1,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,48,3,white,circle,sounds/T.wav,Studerende,0,1,1,1555057782052,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,49,0,white,circle,sounds/C.wav,Studerende,1,1,1,1555057784621,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/C.wav,Studerende,0,1,1,1555057787196,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,51,0,white,circle,sounds/T.wav,Studerende,1,1,1,1555057789767,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,52,8,white,circle,sounds/D.wav,Studerende,0,1,1,1555057792342,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/T.wav,Studerende,0,1,1,1555057794937,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,54,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057797523,,0,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/P.wav,Studerende,0,1,1,1555057800098,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,56,4,white,circle,sounds/G.wav,Studerende,0,1,1,1555057802666,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,57,2,white,circle,sounds/T.wav,Studerende,0,1,1,1555057805244,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,58,6,white,circle,sounds/G.wav,Studerende,0,1,1,1555057807833,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,59,8,white,circle,sounds/T.wav,Studerende,0,1,1,1555057810428,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/E.wav,Studerende,0,1,1,1555057812996,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,61,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057815591,,1,,1,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,62,5,white,circle,sounds/V.wav,Studerende,0,1,1,1555057818163,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,1,2,white,circle,sounds/T.wav,Studerende,0,1,1,1555057830463,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/P.wav,Studerende,0,1,1,1555057833035,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,3,3,white,circle,sounds/P.wav,Studerende,0,1,1,1555057835624,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,4,3,white,circle,sounds/D.wav,Studerende,0,1,1,1555057838199,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/P.wav,Studerende,0,1,1,1555057840788,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,6,3,white,circle,sounds/T.wav,Studerende,1,1,1,1555057843389,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,7,5,white,circle,sounds/E.wav,Studerende,1,1,1,1555057845989,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/T.wav,Studerende,0,1,1,1555057848584,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,9,4,white,circle,sounds/P.wav,Studerende,0,1,1,1555057851182,,0,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/P.wav,Studerende,1,1,1,1555057853774,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/P.wav,Studerende,1,1,1,1555057856363,,0,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,12,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057858938,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,13,6,white,circle,sounds/G.wav,Studerende,0,1,1,1555057861506,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,14,3,white,circle,sounds/B.wav,Studerende,0,1,1,1555057864084,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,15,6,white,circle,sounds/T.wav,Studerende,1,1,1,1555057866693,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/P.wav,Studerende,0,1,1,1555057869285,,1,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,17,6,white,circle,sounds/B.wav,Studerende,1,1,1,1555057871857,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,18,6,white,circle,sounds/B.wav,Studerende,0,1,1,1555057874432,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,19,2,white,circle,sounds/E.wav,Studerende,0,1,1,1555057877006,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,20,8,white,circle,sounds/G.wav,Studerende,0,1,1,1555057879578,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057882153,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,22,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057884724,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,23,5,white,circle,sounds/G.wav,Studerende,0,1,1,1555057887316,,1,,0,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,24,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057889926,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,25,3,white,circle,sounds/T.wav,Studerende,0,1,1,1555057892497,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/V.wav,Studerende,0,1,1,1555057895087,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/T.wav,Studerende,0,1,1,1555057897679,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,28,7,white,circle,sounds/G.wav,Studerende,0,1,1,1555057900250,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,29,8,white,circle,sounds/G.wav,Studerende,0,1,1,1555057902825,,1,,0,no,0,,0,,1,0,0,,
