id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,color_target,position_tested,color_score,sound_score,sound_tested,figure_tested,occupation,position_target,color_tested,figure_score,figure_target,sound_response,position_score,simulate,position_response,color_response,figure_response
Emu,female,19,training_train,pretest,fcs1,3,1,37,4,dimgray,circle,sounds/C.wav,1554812640577,1,1,0,1,0,1,1,Studerende,,1,1,1,0,,no,,1,1
Emu,female,19,training_train,pretest,fcs1,3,1,38,4,green,triangle,sounds/E.wav,1554812644166,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,39,4,dimgray,square,sounds/T.wav,1554812647757,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,40,4,darkorange,square,sounds/D.wav,1554812651362,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,pretest,fcs1,3,1,41,4,blue,circle,sounds/E.wav,1554812654943,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,42,4,blue,triangle,sounds/P.wav,1554812658550,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,pretest,fcs1,3,1,43,4,blue,circle,sounds/B.wav,1554812662156,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,pretest,fcs1,3,1,44,4,white,square,sounds/T.wav,1554812665741,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,45,4,blue,triangle,sounds/T.wav,1554812669334,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,46,4,green,circle,sounds/P.wav,1554812672925,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,47,4,darkorange,star,sounds/P.wav,1554812676518,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,48,4,dimgray,star,sounds/P.wav,1554812680126,1,0,0,1,1,1,1,Studerende,,1,0,1,1,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,49,4,white,triangle,sounds/B.wav,1554812683719,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,50,4,blue,triangle,sounds/C.wav,1554812687316,0,0,0,1,1,1,1,Studerende,,1,0,1,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,51,4,white,circle,sounds/P.wav,1554812690909,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,52,4,yellow,star,sounds/C.wav,1554812694503,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,53,4,green,star,sounds/C.wav,1554812698111,1,0,0,1,0,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,pretest,fcs1,3,1,54,4,blue,square,sounds/C.wav,1554812701704,1,0,0,1,0,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,55,4,blue,star,sounds/G.wav,1554812705306,0,1,0,1,1,1,1,Studerende,,1,1,0,0,,no,,1,0
Emu,female,19,training_train,pretest,fcs1,3,1,56,4,darkorange,square,sounds/P.wav,1554812708890,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,57,4,white,circle,sounds/D.wav,1554812712484,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,58,4,darkorange,star,sounds/P.wav,1554812716072,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,59,4,red,triangle,sounds/B.wav,1554812719668,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,60,4,darkorange,star,sounds/T.wav,1554812723262,0,0,0,1,1,1,1,Studerende,,1,1,0,0,,no,,0,0
Emu,female,19,training_train,pretest,fcs1,3,1,61,4,green,star,sounds/E.wav,1554812726866,0,0,0,1,1,1,1,Studerende,,1,1,1,0,,no,,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,1,6,blue,circle,sounds/G.wav,1554812736247,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,2,2,red,circle,sounds/D.wav,1554812739861,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,3,2,white,star,sounds/T.wav,1554812743469,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,4,1,white,circle,sounds/C.wav,1554812747059,0,1,1,0,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,5,1,blue,square,sounds/E.wav,1554812750672,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,6,3,green,star,sounds/B.wav,1554812754263,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,7,8,green,triangle,sounds/P.wav,1554812757874,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,8,8,red,circle,sounds/V.wav,1554812761465,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,9,8,white,square,sounds/B.wav,1554812765067,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,10,4,blue,square,sounds/E.wav,1554812768651,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,11,2,yellow,square,sounds/E.wav,1554812772265,1,0,1,1,0,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,12,0,white,star,sounds/V.wav,1554812775853,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,13,0,green,star,sounds/B.wav,1554812779469,0,0,1,1,1,1,1,Studerende,1,1,0,1,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,14,1,green,square,sounds/B.wav,1554812783057,1,1,1,0,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,15,7,red,circle,sounds/G.wav,1554812786650,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,16,7,green,circle,sounds/P.wav,1554812790276,0,0,1,1,1,1,1,Studerende,1,1,1,1,0,1,no,1,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,17,5,white,triangle,sounds/G.wav,1554812793868,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,18,8,white,circle,sounds/G.wav,1554812797489,1,1,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,19,3,white,star,sounds/G.wav,1554812801082,1,1,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,20,2,green,triangle,sounds/B.wav,1554812804664,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,21,1,yellow,triangle,sounds/B.wav,1554812808278,1,0,1,1,1,1,1,Studerende,0,1,0,1,1,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,22,4,dimgray,circle,sounds/B.wav,1554812811875,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,23,4,dimgray,triangle,sounds/D.wav,1554812815461,0,1,1,0,1,1,1,Studerende,1,1,1,0,0,0,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,24,4,dimgray,star,sounds/G.wav,1554812819075,0,1,1,0,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,25,3,yellow,circle,sounds/C.wav,1554812822660,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,26,8,green,triangle,sounds/P.wav,1554812826256,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,27,8,green,triangle,sounds/E.wav,1554812829889,0,1,1,1,1,1,1,Studerende,1,1,1,1,0,1,no,1,1,1
Emu,female,19,training_train,pretest,pcfs12,4,1,28,7,yellow,circle,sounds/D.wav,1554812833477,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,29,7,dimgray,circle,sounds/D.wav,1554812837094,1,0,1,1,0,1,1,Studerende,1,1,1,1,0,1,no,1,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,30,7,green,triangle,sounds/T.wav,1554812840691,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,31,5,yellow,square,sounds/V.wav,1554812844287,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,32,3,dimgray,triangle,sounds/E.wav,1554812847883,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,33,2,dimgray,triangle,sounds/D.wav,1554812851494,0,1,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,1,1
Emu,female,19,training_train,pretest,pcfs12,4,1,34,6,red,circle,sounds/T.wav,1554812855084,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,35,8,yellow,star,sounds/T.wav,1554812858698,1,0,1,1,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,36,8,red,triangle,sounds/V.wav,1554812862309,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,37,0,red,star,sounds/V.wav,1554812865917,1,1,1,0,1,1,1,Studerende,0,1,1,0,1,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,38,4,darkorange,triangle,sounds/D.wav,1554812869507,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,39,7,darkorange,triangle,sounds/G.wav,1554812873124,0,1,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,1,1
Emu,female,19,training_train,pretest,pcfs12,4,1,40,3,white,star,sounds/G.wav,1554812876712,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,41,0,dimgray,square,sounds/C.wav,1554812880302,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,42,0,white,star,sounds/V.wav,1554812883919,0,0,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,43,8,blue,star,sounds/C.wav,1554812887530,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,44,5,green,circle,sounds/P.wav,1554812891114,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,45,1,yellow,square,sounds/P.wav,1554812894708,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,46,7,yellow,star,sounds/D.wav,1554812898301,0,1,1,0,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,47,3,blue,triangle,sounds/B.wav,1554812901894,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,48,3,green,star,sounds/B.wav,1554812905511,1,0,1,1,0,1,1,Studerende,1,1,1,0,0,1,no,1,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,49,6,blue,star,sounds/B.wav,1554812909104,1,0,1,1,0,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,50,3,green,star,sounds/D.wav,1554812912712,0,0,1,1,1,1,1,Studerende,0,1,1,1,0,1,no,0,0,1
Emu,female,19,training_train,pretest,pcfs12,4,1,51,1,blue,triangle,sounds/C.wav,1554812916332,0,0,1,0,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,52,0,blue,circle,sounds/E.wav,1554812919940,0,1,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,53,7,darkorange,star,sounds/T.wav,1554812923536,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,54,5,dimgray,triangle,sounds/V.wav,1554812927130,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,55,7,blue,triangle,sounds/G.wav,1554812930723,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,56,3,blue,square,sounds/G.wav,1554812934342,1,1,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,1,0
Emu,female,19,training_train,pretest,pcfs12,4,1,57,7,yellow,circle,sounds/T.wav,1554812937924,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,58,1,white,triangle,sounds/B.wav,1554812941518,0,0,1,1,1,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,59,4,yellow,circle,sounds/B.wav,1554812945111,1,0,1,1,0,1,1,Studerende,0,1,1,0,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,60,0,green,circle,sounds/D.wav,1554812948704,0,0,1,1,1,1,1,Studerende,0,1,0,1,0,1,no,0,0,0
Emu,female,19,training_train,pretest,pcfs12,4,1,61,0,green,square,sounds/B.wav,1554812952242,0,1,1,1,1,1,1,Studerende,1,1,1,0,0,1,no,1,1,0
Emu,female,19,training_train,training,ps2,2,2,1,6,white,circle,sounds/D.wav,1554812977385,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,2,7,white,circle,sounds/E.wav,1554812979959,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,3,4,white,circle,sounds/D.wav,1554812982543,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,4,2,white,circle,sounds/E.wav,1554812985123,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,5,0,white,circle,sounds/T.wav,1554812987698,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,6,2,white,circle,sounds/E.wav,1554812990278,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,7,0,white,circle,sounds/G.wav,1554812992858,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,8,1,white,circle,sounds/E.wav,1554812995436,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,9,4,white,circle,sounds/G.wav,1554812998007,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,10,2,white,circle,sounds/B.wav,1554813000582,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,11,8,white,circle,sounds/P.wav,1554813003155,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,12,2,white,circle,sounds/C.wav,1554813005752,0,,1,,0,1,0,Studerende,1,0,,,1,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,13,6,white,circle,sounds/T.wav,1554813008320,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,14,3,white,circle,sounds/C.wav,1554813010892,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,15,6,white,circle,sounds/T.wav,1554813013478,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,16,4,white,circle,sounds/P.wav,1554813016087,0,,1,,0,1,0,Studerende,0,0,,,1,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,17,3,white,circle,sounds/T.wav,1554813018662,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,18,0,white,circle,sounds/D.wav,1554813021237,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,19,2,white,circle,sounds/T.wav,1554813023811,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,20,4,white,circle,sounds/G.wav,1554813026386,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,21,6,white,circle,sounds/T.wav,1554813028984,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,22,2,white,circle,sounds/B.wav,1554813031580,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,23,3,white,circle,sounds/T.wav,1554813034156,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,24,2,white,circle,sounds/D.wav,1554813036742,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,25,2,white,circle,sounds/T.wav,1554813039320,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,26,0,white,circle,sounds/D.wav,1554813041895,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,27,5,white,circle,sounds/E.wav,1554813044466,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,28,3,white,circle,sounds/C.wav,1554813047041,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,29,1,white,circle,sounds/G.wav,1554813049639,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,30,8,white,circle,sounds/P.wav,1554813052222,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,31,5,white,circle,sounds/T.wav,1554813054794,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,32,8,white,circle,sounds/E.wav,1554813057380,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,33,5,white,circle,sounds/E.wav,1554813059969,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,34,4,white,circle,sounds/D.wav,1554813062549,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,35,4,white,circle,sounds/B.wav,1554813065124,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,36,5,white,circle,sounds/E.wav,1554813067713,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,37,5,white,circle,sounds/E.wav,1554813070299,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,38,8,white,circle,sounds/G.wav,1554813072874,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,39,8,white,circle,sounds/G.wav,1554813075448,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,40,8,white,circle,sounds/C.wav,1554813078040,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,41,8,white,circle,sounds/V.wav,1554813080638,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,42,3,white,circle,sounds/P.wav,1554813083204,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,43,2,white,circle,sounds/C.wav,1554813085779,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,44,0,white,circle,sounds/G.wav,1554813088350,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,45,3,white,circle,sounds/B.wav,1554813090942,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,46,2,white,circle,sounds/V.wav,1554813093517,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,47,3,white,circle,sounds/E.wav,1554813096089,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,48,2,white,circle,sounds/B.wav,1554813098678,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,49,2,white,circle,sounds/T.wav,1554813101264,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,50,2,white,circle,sounds/B.wav,1554813103859,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,51,7,white,circle,sounds/D.wav,1554813106433,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,52,2,white,circle,sounds/E.wav,1554813109017,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,53,4,white,circle,sounds/G.wav,1554813111597,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,54,6,white,circle,sounds/P.wav,1554813114172,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,55,4,white,circle,sounds/G.wav,1554813116764,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,56,5,white,circle,sounds/C.wav,1554813119335,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,57,0,white,circle,sounds/C.wav,1554813121910,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,58,2,white,circle,sounds/P.wav,1554813124482,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,59,1,white,circle,sounds/T.wav,1554813127056,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,60,2,white,circle,sounds/B.wav,1554813129631,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,61,0,white,circle,sounds/D.wav,1554813132214,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,62,1,white,circle,sounds/V.wav,1554813134795,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,1,3,white,circle,sounds/P.wav,1554813190563,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,2,0,white,circle,sounds/P.wav,1554813193143,0,,1,,0,1,0,Studerende,0,0,,,1,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,3,7,white,circle,sounds/G.wav,1554813195726,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,4,8,white,circle,sounds/P.wav,1554813198317,1,,1,,1,1,0,Studerende,0,0,,,1,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,5,5,white,circle,sounds/G.wav,1554813200890,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,6,5,white,circle,sounds/E.wav,1554813203465,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,7,5,white,circle,sounds/T.wav,1554813206052,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,8,5,white,circle,sounds/E.wav,1554813208637,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,9,8,white,circle,sounds/C.wav,1554813211217,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,10,0,white,circle,sounds/C.wav,1554813213792,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,11,4,white,circle,sounds/D.wav,1554813216364,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,12,1,white,circle,sounds/C.wav,1554813218938,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,13,0,white,circle,sounds/D.wav,1554813221525,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,14,3,white,circle,sounds/P.wav,1554813224100,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,15,5,white,circle,sounds/T.wav,1554813226678,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,16,0,white,circle,sounds/C.wav,1554813229250,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,17,2,white,circle,sounds/T.wav,1554813231825,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
