id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,color_target,sound_target,position_response,figure_tested,occupation,sound_tested,position_tested,sound_score,color_response,color_tested,figure_target,figure_score,figure_response,timestamp,position_score,simulate,sound_response
Lama,male,22,training_transfer,pretest,fc2,2,2,40,4,blue,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981731925,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,41,4,dimgray,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981734517,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,42,4,yellow,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981737106,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,43,4,darkorange,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981739683,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,44,4,yellow,triangle,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981742273,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,45,4,darkorange,triangle,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981744864,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,46,4,white,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981747459,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,47,4,dimgray,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981750033,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,48,4,yellow,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981752608,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,49,4,green,star,,,1,0,,,1,Studerende,0,0,,0,1,1,0,0,1554981755199,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,50,4,yellow,star,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981757792,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,51,4,red,triangle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981760383,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,52,4,red,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981762955,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,53,4,white,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981765550,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,54,4,blue,square,,,1,0,,,1,Studerende,0,0,,0,1,1,0,0,1554981768124,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,55,4,white,square,,,1,1,,,1,Studerende,0,0,,1,1,1,0,0,1554981770745,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,56,4,blue,triangle,,,1,1,,,1,Studerende,0,0,,1,1,0,1,0,1554981773360,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,57,4,yellow,circle,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981775948,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,58,4,dimgray,triangle,,,1,0,,,1,Studerende,0,0,,0,1,1,1,1,1554981778565,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,59,4,yellow,triangle,,,0,1,,,1,Studerende,0,0,,0,1,0,1,0,1554981781150,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,60,4,green,star,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981783742,,no,
Lama,male,22,training_transfer,pretest,fc2,2,2,61,4,red,square,,,1,0,,,1,Studerende,0,0,,0,1,0,1,0,1554981786316,,no,
