id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,figure_score,color_response,color_tested,sound_response,figure_response,simulate,sound_tested,color_target,color_score,position_score,figure_target,position_target,timestamp,sound_target,figure_tested,occupation,position_tested,sound_score
chimpanse,female,,training_train,pretest,fc2,2,2,8,4,darkorange,square,,,1,0,1,,0,no,0,0,1,,1,,1554798210015,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,9,4,dimgray,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798212598,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,10,4,dimgray,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798215181,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,11,4,red,star,,,1,0,1,,0,no,0,0,1,,1,,1554798217765,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,12,4,white,star,,,1,0,1,,0,no,0,0,1,,1,,1554798220334,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,13,4,red,triangle,,,1,1,1,,0,no,0,1,1,,1,,1554798222926,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,14,4,green,square,,,1,0,1,,0,no,0,0,1,,1,,1554798225500,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,15,4,red,circle,,,1,0,1,,0,no,0,1,0,,1,,1554798228083,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,16,4,darkorange,star,,,1,0,1,,0,no,0,0,1,,1,,1554798230667,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,17,4,dimgray,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798233250,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,18,4,green,star,,,0,0,1,,0,no,0,0,1,,1,,1554798235833,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,19,4,yellow,star,,,1,0,1,,0,no,0,0,1,,1,,1554798238420,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,20,4,white,star,,,0,0,1,,0,no,0,0,1,,1,,1554798241003,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,21,4,red,star,,,0,0,1,,0,no,0,0,1,,1,,1554798243586,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,22,4,yellow,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798246170,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,23,4,red,square,,,1,1,1,,0,no,0,1,1,,1,,1554798248765,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,24,4,white,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798251336,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,25,4,white,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798253920,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,26,4,dimgray,square,,,1,0,1,,0,no,0,0,1,,1,,1554798256503,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,27,4,green,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798259086,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,28,4,white,star,,,1,0,1,,0,no,0,0,1,,1,,1554798261670,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,29,4,green,star,,,1,0,1,,0,no,0,1,0,,1,,1554798264256,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,30,4,blue,square,,,1,0,1,,0,no,0,0,1,,1,,1554798266839,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,31,4,green,square,,,1,1,1,,0,no,0,1,1,,1,,1554798269434,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,32,4,green,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798272006,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,33,4,white,star,,,0,0,1,,1,no,0,0,1,,1,,1554798274586,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,34,4,green,triangle,,,1,1,1,,0,no,0,1,1,,1,,1554798277190,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,35,4,white,star,,,0,0,1,,0,no,0,1,0,,1,,1554798279773,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,36,4,white,triangle,,,1,0,1,,1,no,0,0,1,,1,,1554798282365,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,37,4,blue,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798284940,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,38,4,yellow,triangle,,,1,0,1,,1,no,0,0,1,,1,,1554798287544,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,39,4,yellow,star,,,1,0,1,,0,no,0,0,1,,1,,1554798290124,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,40,4,green,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798292690,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,41,4,white,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798295276,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,42,4,green,triangle,,,1,1,1,,0,no,0,1,1,,1,,1554798297874,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,43,4,yellow,star,,,1,0,1,,0,no,0,0,1,,1,,1554798300457,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,44,4,dimgray,triangle,,,1,0,1,,1,no,0,0,1,,1,,1554798303052,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,45,4,red,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798305627,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,46,4,white,triangle,,,0,0,1,,0,no,0,0,1,,1,,1554798308210,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,47,4,red,circle,,,1,1,1,,0,no,0,1,1,,1,,1554798310788,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,48,4,darkorange,triangle,,,1,0,1,,1,no,0,0,1,,1,,1554798313371,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,49,4,red,star,,,1,1,1,,0,no,0,1,1,,1,,1554798315963,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,50,4,darkorange,square,,,1,1,1,,0,no,0,1,1,,1,,1554798318564,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,51,4,darkorange,triangle,,,1,0,1,,0,no,0,0,1,,1,,1554798321144,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,52,4,green,square,,,0,0,1,,0,no,0,0,1,,1,,1554798323728,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,53,4,blue,star,,,1,0,1,,0,no,0,0,1,,1,,1554798326311,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,54,4,green,triangle,,,1,0,1,,0,no,0,1,0,,1,,1554798328894,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,55,4,dimgray,star,,,1,0,1,,1,no,0,0,1,,1,,1554798331489,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,56,4,yellow,circle,,,1,0,1,,0,no,0,0,1,,1,,1554798334061,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,57,4,darkorange,square,,,1,0,1,,0,no,0,0,1,,1,,1554798336647,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,58,4,yellow,square,,,1,1,1,,0,no,0,1,1,,1,,1554798339239,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,59,4,blue,star,,,1,0,1,,0,no,0,0,1,,1,,1554798341814,,0,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,60,4,yellow,square,,,0,1,1,,0,no,0,1,1,,1,,1554798344408,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,61,4,dimgray,star,,,0,0,1,,0,no,0,0,1,,1,,1554798346981,,1,Studerende,0,
chimpanse,female,,training_train,pretest,fc2,2,2,62,4,darkorange,star,,,1,0,1,,0,no,0,0,1,,1,,1554798349564,,0,Studerende,0,
chimpanse,female,,training_train,pretest,pcs1,3,1,1,3,blue,circle,sounds/T.wav,0,,0,1,0,,no,1,0,1,1,,0,1554798362132,0,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,2,5,darkorange,circle,sounds/E.wav,1,,1,1,0,,no,1,0,0,0,,0,1554798365776,0,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,3,1,green,circle,sounds/T.wav,0,,0,1,0,,no,1,0,1,1,,0,1554798369365,0,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,4,4,red,circle,sounds/T.wav,0,,0,1,1,,no,1,0,1,1,,0,1554798372973,1,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,5,7,yellow,circle,sounds/T.wav,0,,1,1,0,,no,1,0,0,1,,0,1554798376587,1,0,Studerende,1,0
chimpanse,female,,training_train,pretest,pcs1,3,1,6,8,dimgray,circle,sounds/D.wav,0,,0,1,0,,no,1,0,1,1,,0,1554798380183,0,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,7,3,green,circle,sounds/V.wav,0,,0,1,0,,no,1,0,1,1,,0,1554798383782,0,0,Studerende,1,1
chimpanse,female,,training_train,pretest,pcs1,3,1,8,4,blue,circle,sounds/E.wav,0,,0,1,0,,no,1,0,1,1,,0,1554798387384,0,0,Studerende,1,1
