id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,sound_response,color_tested,position_tested,color_score,figure_tested,timestamp,position_score,occupation,figure_response,color_response,figure_target,figure_score,sound_target,color_target,position_target,sound_tested,sound_score,simulate
Leopard,male,23,training_train,pretest,pcs1,3,1,20,2,red,circle,sounds\T.wav,0,0,1,1,0,0,1555399303644,1,Studerende,,1,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,21,6,red,circle,sounds\T.wav,0,1,1,1,1,0,1555399307227,1,Studerende,,1,,,1,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,22,8,red,circle,sounds\V.wav,0,0,1,1,1,0,1555399310793,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,23,2,blue,circle,sounds\V.wav,0,1,1,1,1,0,1555399314360,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,24,7,blue,circle,sounds\G.wav,0,0,1,1,1,0,1555399317926,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,25,7,white,circle,sounds\D.wav,0,0,1,1,1,0,1555399321478,0,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,26,1,green,circle,sounds\D.wav,0,1,1,1,1,0,1555399325044,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,27,5,yellow,circle,sounds\D.wav,0,1,1,1,1,0,1555399328610,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,28,1,dimgray,circle,sounds\P.wav,0,0,1,1,1,0,1555399332161,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,29,1,yellow,circle,sounds\B.wav,1,0,1,1,1,0,1555399335727,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,30,1,yellow,circle,sounds\B.wav,1,1,1,1,1,0,1555399339328,1,Studerende,,1,,,1,1,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,31,6,yellow,circle,sounds\C.wav,0,0,1,1,1,0,1555399342894,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,32,0,white,circle,sounds\P.wav,0,0,1,1,1,0,1555399346444,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,33,8,white,circle,sounds\D.wav,0,0,1,1,1,0,1555399350011,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,34,8,dimgray,circle,sounds\G.wav,1,0,1,1,1,0,1555399353577,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,35,4,dimgray,circle,sounds\P.wav,0,0,1,1,1,0,1555399357145,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,36,2,yellow,circle,sounds\T.wav,0,0,1,1,1,0,1555399360695,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,37,2,darkorange,circle,sounds\E.wav,1,0,1,1,1,0,1555399364261,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,38,8,dimgray,circle,sounds\G.wav,0,0,1,1,1,0,1555399367811,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,39,2,yellow,circle,sounds\T.wav,0,0,1,1,1,0,1555399371361,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,40,7,darkorange,circle,sounds\B.wav,0,0,1,1,1,0,1555399374912,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,41,7,yellow,circle,sounds\T.wav,1,0,1,1,1,0,1555399378478,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,42,6,red,circle,sounds\E.wav,0,0,1,1,1,0,1555399382029,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,43,6,yellow,circle,sounds\E.wav,1,1,1,1,1,0,1555399385612,1,Studerende,,0,,,1,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,44,2,white,circle,sounds\E.wav,0,1,1,1,1,0,1555399389178,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,45,3,red,circle,sounds\P.wav,0,0,1,1,1,0,1555399392729,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,46,8,white,circle,sounds\P.wav,0,0,1,1,1,0,1555399396279,1,Studerende,,0,,,1,0,0,1,0,no
Leopard,male,23,training_train,pretest,pcs1,3,1,47,4,white,circle,sounds\V.wav,0,0,1,1,1,0,1555399399845,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,48,2,green,circle,sounds\G.wav,0,0,1,1,1,0,1555399403395,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,49,2,green,circle,sounds\D.wav,1,0,1,1,1,0,1555399406979,1,Studerende,,1,,,0,1,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,50,2,red,circle,sounds\V.wav,0,0,1,1,1,0,1555399410529,0,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,51,1,red,circle,sounds\B.wav,0,0,1,1,1,0,1555399414096,1,Studerende,,1,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,52,1,yellow,circle,sounds\V.wav,1,0,1,1,1,0,1555399417662,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,53,8,green,circle,sounds\P.wav,0,0,1,1,1,0,1555399421213,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,54,5,darkorange,circle,sounds\P.wav,0,1,1,1,1,0,1555399424779,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,55,5,white,circle,sounds\P.wav,1,1,1,1,1,0,1555399428363,1,Studerende,,0,,,1,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,56,5,blue,circle,sounds\T.wav,1,0,1,1,1,0,1555399431930,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,57,6,green,circle,sounds\V.wav,0,0,1,1,1,0,1555399435480,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,58,7,white,circle,sounds\D.wav,0,0,1,1,1,0,1555399439030,1,Studerende,,0,,,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,59,6,white,circle,sounds\P.wav,0,0,1,1,0,0,1555399442579,1,Studerende,,0,,,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,60,4,red,circle,sounds\P.wav,0,1,1,1,1,0,1555399446147,1,Studerende,,0,,,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcs1,3,1,61,4,darkorange,circle,sounds\C.wav,1,0,1,1,1,0,1555399449713,1,Studerende,,0,,,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,1,4,green,triangle,sounds\E.wav,,0,1,0,1,1,1555399459413,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,2,4,white,star,sounds\D.wav,,0,1,0,1,1,1555399462964,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,3,4,dimgray,star,sounds\E.wav,,0,1,0,1,1,1555399466514,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,4,4,dimgray,square,sounds\G.wav,,0,1,0,0,1,1555399470064,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,5,4,red,circle,sounds\G.wav,,1,1,0,1,1,1555399473630,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,6,4,red,triangle,sounds\G.wav,,1,1,0,0,1,1555399477197,,Studerende,0,0,0,1,1,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,7,4,white,star,sounds\T.wav,,0,1,0,1,1,1555399480748,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,8,4,white,square,sounds\P.wav,,0,1,0,1,1,1555399484314,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,9,4,white,circle,sounds\B.wav,,0,1,0,1,1,1555399487881,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,10,4,green,circle,sounds\V.wav,,0,1,0,1,1,1555399491447,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,11,4,yellow,circle,sounds\V.wav,,1,1,0,1,1,1555399495030,,Studerende,1,0,1,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,12,4,red,square,sounds\B.wav,,0,1,0,1,1,1555399498582,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,13,4,dimgray,star,sounds\C.wav,,0,1,0,1,1,1555399502131,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,14,4,red,star,sounds\C.wav,,1,1,0,1,1,1555399505698,,Studerende,0,0,1,0,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,15,4,red,circle,sounds\D.wav,,0,1,0,1,1,1555399509264,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,16,4,white,square,sounds\D.wav,,1,1,0,1,1,1555399512832,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,17,4,blue,square,sounds\C.wav,,0,1,0,1,1,1555399516382,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,18,4,white,triangle,sounds\T.wav,,0,1,0,1,1,1555399519932,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,19,4,blue,star,sounds\P.wav,,0,1,0,1,1,1555399523482,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,20,4,blue,circle,sounds\E.wav,,0,1,0,1,1,1555399527048,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,21,4,red,square,sounds\E.wav,,0,1,0,1,1,1555399530599,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,pretest,fcs1,3,1,22,4,blue,triangle,sounds\B.wav,,0,1,0,1,1,1555399534149,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,23,4,blue,triangle,sounds\B.wav,,0,1,0,1,1,1555399537715,,Studerende,0,1,1,0,1,1,,1,0,no
Leopard,male,23,training_train,pretest,fcs1,3,1,24,4,white,star,sounds\C.wav,,0,1,0,1,1,1555399541265,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,25,4,white,triangle,sounds\C.wav,,1,1,0,0,1,1555399544832,,Studerende,0,0,0,1,1,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,26,4,red,square,sounds\G.wav,,0,1,0,1,1,1555399548383,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,27,4,white,square,sounds\G.wav,,1,1,0,1,1,1555399551966,,Studerende,1,0,1,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,28,4,yellow,star,sounds\G.wav,,1,1,0,1,1,1555399555532,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,29,4,blue,triangle,sounds\D.wav,,0,1,0,1,1,1555399559082,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,30,4,white,square,sounds\C.wav,,0,1,0,1,1,1555399562632,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,31,4,dimgray,triangle,sounds\V.wav,,0,1,0,1,1,1555399566200,,Studerende,1,0,0,0,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,32,4,darkorange,triangle,sounds\P.wav,,0,1,0,1,1,1555399569766,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,33,4,blue,star,sounds\T.wav,,0,1,0,1,1,1555399573317,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,34,4,darkorange,triangle,sounds\D.wav,,0,1,0,1,1,1555399576866,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,35,4,dimgray,triangle,sounds\G.wav,,0,1,0,1,1,1555399580416,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,36,4,dimgray,circle,sounds\C.wav,,0,1,0,0,1,1555399583967,,Studerende,0,0,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,37,4,white,circle,sounds\V.wav,,0,1,0,1,1,1555399587533,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,38,4,white,circle,sounds\G.wav,,0,1,0,0,1,1555399591100,,Studerende,1,0,1,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,39,4,white,square,sounds\G.wav,,1,1,0,0,1,1555399594666,,Studerende,0,0,0,1,1,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,40,4,darkorange,triangle,sounds\P.wav,,0,1,0,1,1,1555399598216,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,41,4,red,triangle,sounds\D.wav,,0,1,0,1,1,1555399601768,,Studerende,0,0,1,0,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,42,4,green,square,sounds\B.wav,,0,1,0,1,1,1555399605317,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,43,4,dimgray,triangle,sounds\V.wav,,0,1,0,1,1,1555399608867,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,44,4,dimgray,star,sounds\G.wav,,0,1,0,1,1,1555399612433,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,45,4,dimgray,circle,sounds\G.wav,,1,1,0,1,1,1555399616017,,Studerende,0,1,0,1,1,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,46,4,blue,circle,sounds\T.wav,,0,1,0,1,1,1555399619584,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,47,4,dimgray,star,sounds\B.wav,,0,1,0,1,1,1555399623134,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,48,4,darkorange,triangle,sounds\C.wav,,0,1,0,1,1,1555399626684,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,49,4,blue,square,sounds\C.wav,,0,1,0,1,1,1555399630234,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,pretest,fcs1,3,1,50,4,yellow,circle,sounds\B.wav,,0,1,0,1,1,1555399633784,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,51,4,yellow,star,sounds\D.wav,,0,1,0,1,1,1555399637351,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,52,4,yellow,circle,sounds\T.wav,,0,1,0,1,1,1555399640918,,Studerende,0,1,0,1,0,1,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,53,4,darkorange,circle,sounds\D.wav,,0,1,0,1,1,1555399644484,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,54,4,white,triangle,sounds\G.wav,,0,1,0,1,1,1555399648034,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,55,4,dimgray,square,sounds\B.wav,,0,1,0,1,1,1555399651584,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,56,4,yellow,circle,sounds\C.wav,,0,1,0,1,1,1555399655135,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,57,4,dimgray,circle,sounds\E.wav,,0,1,0,1,1,1555399658701,,Studerende,1,0,1,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,58,4,yellow,square,sounds\T.wav,,0,1,0,1,1,1555399662252,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,59,4,dimgray,star,sounds\T.wav,,1,1,0,1,1,1555399665818,,Studerende,0,0,0,1,1,0,,1,1,no
Leopard,male,23,training_train,pretest,fcs1,3,1,60,4,darkorange,square,sounds\T.wav,,0,1,0,1,1,1555399669368,,Studerende,0,0,0,1,1,0,,1,0,no
Leopard,male,23,training_train,pretest,fcs1,3,1,61,4,red,star,sounds\P.wav,,0,1,0,1,1,1555399672919,,Studerende,0,0,0,1,0,0,,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,1,2,green,circle,sounds\P.wav,0,0,1,1,1,1,1555399681335,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,2,5,yellow,triangle,sounds\G.wav,0,0,1,1,1,1,1555399684885,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,3,5,green,star,sounds\E.wav,1,0,1,1,1,1,1555399688452,1,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,4,1,green,star,sounds\E.wav,0,1,1,1,0,1,1555399692019,1,Studerende,0,0,1,0,1,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,5,3,red,square,sounds\G.wav,0,0,1,1,0,1,1555399695586,1,Studerende,0,1,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,6,7,dimgray,square,sounds\C.wav,0,0,1,1,1,1,1555399699136,1,Studerende,0,0,1,0,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,7,8,dimgray,square,sounds\E.wav,1,1,1,1,1,1,1555399702752,0,Studerende,1,1,1,1,0,1,0,1,0,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,8,0,darkorange,circle,sounds\B.wav,0,0,1,1,1,1,1555399706303,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,9,0,blue,triangle,sounds\B.wav,0,1,1,1,1,1,1555399709869,0,Studerende,0,0,0,1,1,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,10,3,blue,square,sounds\D.wav,0,0,1,1,1,1,1555399713436,1,Studerende,1,1,0,0,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,11,0,green,square,sounds\G.wav,0,0,1,1,1,1,1555399717002,1,Studerende,1,0,1,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,12,4,red,triangle,sounds\V.wav,0,0,1,1,1,1,1555399720553,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,13,4,red,triangle,sounds\D.wav,1,1,1,1,1,1,1555399724170,1,Studerende,1,1,1,1,0,1,1,1,0,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,14,0,green,circle,sounds\B.wav,0,0,1,1,0,1,1555399727736,1,Studerende,0,1,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,15,0,yellow,triangle,sounds\B.wav,0,1,1,1,1,1,1555399731320,0,Studerende,1,0,0,0,1,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,16,0,white,triangle,sounds\D.wav,0,0,1,1,1,1,1555399734886,0,Studerende,1,0,1,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,17,8,dimgray,square,sounds\C.wav,0,0,1,1,1,1,1555399738436,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,18,1,dimgray,star,sounds\B.wav,0,0,1,1,1,1,1555399742004,1,Studerende,0,1,0,1,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,19,6,green,star,sounds\B.wav,0,1,1,1,1,1,1555399745587,1,Studerende,1,0,1,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,20,2,blue,circle,sounds\T.wav,0,0,1,1,1,1,1555399749137,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,21,1,yellow,star,sounds\C.wav,0,0,1,1,1,1,1555399752687,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,22,1,red,circle,sounds\P.wav,0,0,1,1,1,1,1555399756240,0,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,23,1,red,square,sounds\P.wav,1,1,1,1,0,1,1555399759821,1,Studerende,0,0,0,1,1,1,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,24,2,blue,circle,sounds\C.wav,0,0,1,1,1,1,1555399763371,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,25,4,green,circle,sounds\V.wav,0,0,1,1,1,1,1555399766937,1,Studerende,1,0,1,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,26,4,green,star,sounds\T.wav,1,0,1,1,1,1,1555399770520,1,Studerende,0,1,0,1,0,1,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,27,0,green,star,sounds\E.wav,0,0,1,1,0,1,1555399774070,1,Studerende,0,0,1,0,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,28,0,darkorange,square,sounds\E.wav,0,1,1,1,1,1,1555399777638,0,Studerende,0,0,0,1,1,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,29,5,red,star,sounds\V.wav,0,0,1,1,1,1,1555399781204,1,Studerende,1,0,0,0,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,30,6,red,star,sounds\P.wav,0,0,1,1,0,1,1555399784771,1,Studerende,1,0,1,1,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,31,8,yellow,square,sounds\B.wav,0,0,1,1,1,1,1555399788321,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,32,2,yellow,circle,sounds\E.wav,0,0,1,1,0,1,1555399791871,1,Studerende,0,0,0,1,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,33,3,yellow,circle,sounds\E.wav,0,1,1,1,1,1,1555399795471,1,Studerende,1,1,1,1,1,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,34,2,dimgray,star,sounds\V.wav,0,0,1,1,1,1,1555399799021,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,35,2,yellow,square,sounds\C.wav,1,0,1,1,1,1,1555399802588,1,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,36,0,dimgray,circle,sounds\C.wav,0,1,1,1,1,1,1555399806154,1,Studerende,0,0,0,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,37,8,dimgray,triangle,sounds\V.wav,0,0,1,1,1,1,1555399809721,1,Studerende,0,1,0,1,0,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,38,3,darkorange,square,sounds\V.wav,0,1,1,1,1,1,1555399813288,1,Studerende,0,0,0,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,39,7,dimgray,circle,sounds\P.wav,0,0,1,1,1,1,1555399816841,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,40,1,blue,square,sounds\P.wav,0,1,1,1,1,1,1555399820405,1,Studerende,0,0,0,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,41,0,green,triangle,sounds\G.wav,0,0,1,1,1,1,1555399823955,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,42,0,dimgray,triangle,sounds\D.wav,1,0,1,1,1,1,1555399827539,1,Studerende,1,0,1,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,43,5,green,star,sounds\B.wav,0,0,1,1,1,1,1555399831089,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,44,4,green,square,sounds\B.wav,1,1,1,1,0,1,1555399834672,0,Studerende,0,0,0,1,1,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,45,4,green,square,sounds\E.wav,0,0,1,1,1,1,1555399838255,0,Studerende,1,1,1,1,0,1,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,46,0,red,circle,sounds\T.wav,0,0,1,1,1,1,1555399841806,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,47,2,yellow,triangle,sounds\P.wav,0,0,1,1,1,1,1555399845356,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,48,1,dimgray,circle,sounds\V.wav,0,0,1,1,1,1,1555399848906,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,49,0,yellow,square,sounds\D.wav,0,0,1,1,1,1,1555399852456,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,50,0,blue,star,sounds\P.wav,0,0,1,1,1,1,1555399856006,0,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,51,4,dimgray,circle,sounds\C.wav,0,0,1,1,1,1,1555399859556,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,52,3,dimgray,star,sounds\C.wav,0,1,1,1,0,1,1555399863123,1,Studerende,0,0,0,1,1,1,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,53,1,red,circle,sounds\V.wav,0,0,1,1,1,1,1555399866673,1,Studerende,0,0,0,1,0,0,0,1,1,no
