id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_response,position_response,color_score,sound_tested,position_score,figure_response,simulate,color_tested,figure_score,occupation,sound_target,position_target,figure_target,color_target,sound_score,color_response,figure_tested,position_tested
Pingvin,male,23,training_train,pretest,fcs1,3,1,24,4,darkorange,triangle,sounds\T.wav,1555414654263,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,25,4,dimgray,circle,sounds\E.wav,1555414657820,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,26,4,red,triangle,sounds\G.wav,1555414661366,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,27,4,dimgray,star,sounds\G.wav,1555414664932,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,28,4,blue,square,sounds\D.wav,1555414668482,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,29,4,green,triangle,sounds\B.wav,1555414672049,1,,1,1,,0,no,1,1,I arbejde,0,,0,0,0,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,30,4,green,triangle,sounds\E.wav,1555414675633,0,,1,1,,1,no,1,1,I arbejde,0,,1,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,31,4,green,circle,sounds\T.wav,1555414679199,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,32,4,blue,circle,sounds\T.wav,1555414682783,1,,1,1,,1,no,1,1,I arbejde,1,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,33,4,dimgray,square,sounds\P.wav,1555414686343,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,34,4,red,star,sounds\G.wav,1555414689884,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,35,4,red,triangle,sounds\P.wav,1555414693451,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,36,4,yellow,circle,sounds\T.wav,1555414697006,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,37,4,green,circle,sounds\T.wav,1555414700604,1,,1,1,,1,no,1,1,I arbejde,1,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,38,4,white,square,sounds\D.wav,1555414704154,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,39,4,white,triangle,sounds\D.wav,1555414707727,0,,1,1,,0,no,1,1,I arbejde,1,,0,1,0,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,40,4,yellow,square,sounds\D.wav,1555414711295,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,41,4,green,square,sounds\T.wav,1555414714845,0,,1,1,,0,no,1,0,I arbejde,0,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,42,4,yellow,star,sounds\D.wav,1555414718395,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,43,4,blue,square,sounds\C.wav,1555414721945,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,44,4,dimgray,triangle,sounds\D.wav,1555414725495,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,45,4,green,star,sounds\E.wav,1555414729046,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,46,4,darkorange,circle,sounds\T.wav,1555414732595,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,47,4,darkorange,circle,sounds\G.wav,1555414736162,1,,1,1,,1,no,1,1,I arbejde,0,,1,1,0,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,48,4,darkorange,square,sounds\V.wav,1555414739729,0,,1,1,,0,no,1,1,I arbejde,0,,0,1,1,1,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,49,4,red,star,sounds\V.wav,1555414743295,1,,1,1,,0,no,1,1,I arbejde,1,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,50,4,red,square,sounds\G.wav,1555414746863,0,,0,1,,1,no,1,0,I arbejde,0,,0,1,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,51,4,darkorange,circle,sounds\D.wav,1555414750413,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,52,4,green,star,sounds\B.wav,1555414753979,1,,1,1,,0,no,1,1,I arbejde,0,,0,0,0,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,53,4,darkorange,triangle,sounds\E.wav,1555414757529,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,54,4,red,triangle,sounds\T.wav,1555414761097,0,,1,1,,1,no,1,1,I arbejde,0,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,55,4,darkorange,star,sounds\G.wav,1555414764652,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,56,4,white,star,sounds\G.wav,1555414768235,1,,1,1,,1,no,1,1,I arbejde,1,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,57,4,yellow,star,sounds\V.wav,1555414771801,0,,1,1,,1,no,1,1,I arbejde,0,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,58,4,blue,square,sounds\D.wav,1555414775364,0,,1,1,,0,no,1,1,I arbejde,0,,0,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,59,4,dimgray,square,sounds\B.wav,1555414778969,1,,1,1,,1,no,1,1,I arbejde,0,,1,0,0,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,60,4,blue,square,sounds\B.wav,1555414782552,1,,1,1,,1,no,1,1,I arbejde,1,,1,0,1,0,1,0
Pingvin,male,23,training_train,pretest,fcs1,3,1,61,4,blue,circle,sounds\V.wav,1555414786102,0,,0,1,,0,no,1,1,I arbejde,0,,0,1,1,0,1,0
Pingvin,male,23,training_train,pretest,pcfs12,4,1,1,0,dimgray,square,sounds\P.wav,1555414807269,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,2,4,dimgray,triangle,sounds\P.wav,1555414810852,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,3,5,yellow,square,sounds\T.wav,1555414814403,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,4,2,dimgray,circle,sounds\C.wav,1555414817953,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,5,7,red,star,sounds\T.wav,1555414821503,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,6,2,blue,star,sounds\B.wav,1555414825086,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,7,2,red,circle,sounds\P.wav,1555414828652,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,8,8,yellow,triangle,sounds\P.wav,1555414832221,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,9,5,white,circle,sounds\P.wav,1555414835788,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,10,4,darkorange,circle,sounds\D.wav,1555414839354,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,11,4,green,square,sounds\D.wav,1555414842921,0,1,1,1,1,0,no,1,1,I arbejde,1,1,0,0,0,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,12,2,darkorange,circle,sounds\P.wav,1555414846471,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,13,0,dimgray,triangle,sounds\G.wav,1555414850030,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,14,0,dimgray,circle,sounds\E.wav,1555414853610,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,15,8,dimgray,star,sounds\E.wav,1555414857197,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,16,6,white,circle,sounds\P.wav,1555414860747,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,17,4,blue,triangle,sounds\E.wav,1555414864297,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,18,4,blue,square,sounds\E.wav,1555414867881,1,0,1,1,0,0,no,1,1,I arbejde,1,1,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,19,1,blue,circle,sounds\T.wav,1555414871431,0,0,0,1,1,0,no,1,1,I arbejde,0,0,0,1,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,20,2,darkorange,star,sounds\C.wav,1555414874981,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,21,5,green,star,sounds\P.wav,1555414878547,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,22,3,yellow,square,sounds\V.wav,1555414882097,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,23,3,red,star,sounds\T.wav,1555414885664,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,24,6,dimgray,star,sounds\T.wav,1555414889215,0,0,1,1,1,0,no,1,0,I arbejde,1,0,1,0,0,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,25,6,dimgray,square,sounds\T.wav,1555414892815,1,1,1,1,1,0,no,1,1,I arbejde,1,1,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,26,0,blue,star,sounds\D.wav,1555414896382,0,0,1,1,1,1,no,1,0,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,27,0,blue,circle,sounds\D.wav,1555414899981,1,1,1,1,1,0,no,1,1,I arbejde,1,1,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,28,6,blue,square,sounds\V.wav,1555414903549,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,29,6,white,square,sounds\D.wav,1555414907116,0,1,1,1,1,0,no,1,0,I arbejde,0,1,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,30,0,blue,circle,sounds\P.wav,1555414910666,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,31,5,white,circle,sounds\B.wav,1555414914244,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,32,3,blue,triangle,sounds\E.wav,1555414917796,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,33,3,red,square,sounds\E.wav,1555414921382,1,1,1,1,1,0,no,1,1,I arbejde,1,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,34,6,white,star,sounds\E.wav,1555414924948,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,35,3,dimgray,star,sounds\V.wav,1555414928515,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,36,0,dimgray,circle,sounds\D.wav,1555414932081,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,37,6,dimgray,triangle,sounds\D.wav,1555414935671,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,38,1,white,square,sounds\E.wav,1555414939223,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,39,1,dimgray,square,sounds\V.wav,1555414942822,0,1,0,1,1,1,no,1,1,I arbejde,0,1,1,0,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,40,1,white,star,sounds\E.wav,1555414946389,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,41,7,red,triangle,sounds\P.wav,1555414949939,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,42,2,darkorange,circle,sounds\G.wav,1555414953490,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,43,2,blue,square,sounds\V.wav,1555414957056,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,44,6,blue,square,sounds\B.wav,1555414960640,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,45,7,green,square,sounds\D.wav,1555414964206,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,46,5,white,star,sounds\E.wav,1555414967756,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,47,6,darkorange,star,sounds\D.wav,1555414971324,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,48,3,darkorange,circle,sounds\E.wav,1555414974890,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,49,8,dimgray,circle,sounds\P.wav,1555414978442,0,0,1,1,1,0,no,1,0,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,50,5,yellow,triangle,sounds\V.wav,1555414981990,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,51,0,yellow,star,sounds\V.wav,1555414985573,1,0,1,1,1,0,no,1,1,I arbejde,1,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,52,0,white,circle,sounds\V.wav,1555414989157,1,0,0,1,0,0,no,1,1,I arbejde,1,1,0,0,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,53,0,white,triangle,sounds\B.wav,1555414992743,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,54,7,red,star,sounds\V.wav,1555414996293,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,55,0,red,square,sounds\E.wav,1555414999860,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,1,1,1,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,56,0,darkorange,triangle,sounds\D.wav,1555415003432,0,1,1,1,1,0,no,1,1,I arbejde,0,1,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,57,7,yellow,triangle,sounds\D.wav,1555415007016,1,0,1,1,1,1,no,1,1,I arbejde,1,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,58,2,darkorange,triangle,sounds\G.wav,1555415010566,0,0,1,1,1,0,no,1,0,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,59,5,white,circle,sounds\T.wav,1555415014116,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,60,2,green,star,sounds\D.wav,1555415017666,0,0,1,1,1,0,no,1,1,I arbejde,0,0,0,0,1,0,1,1
Pingvin,male,23,training_train,pretest,pcfs12,4,1,61,0,dimgray,star,sounds\V.wav,1555415021232,0,0,1,1,1,1,no,1,1,I arbejde,0,0,1,0,1,0,1,1
Pingvin,male,23,training_train,training,ps2,2,2,1,2,white,circle,sounds\P.wav,1555415041534,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,2,5,white,circle,sounds\P.wav,1555415044100,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,3,8,white,circle,sounds\P.wav,1555415046667,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,4,5,white,circle,sounds\P.wav,1555415049234,1,0,,1,0,,no,0,,I arbejde,1,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,5,5,white,circle,sounds\T.wav,1555415051790,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,6,6,white,circle,sounds\G.wav,1555415054340,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,7,5,white,circle,sounds\G.wav,1555415056905,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,8,7,white,circle,sounds\P.wav,1555415059472,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,9,1,white,circle,sounds\D.wav,1555415062039,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,10,7,white,circle,sounds\G.wav,1555415064605,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,11,1,white,circle,sounds\V.wav,1555415067172,1,0,,1,0,,no,0,,I arbejde,0,1,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,12,3,white,circle,sounds\B.wav,1555415069722,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,13,5,white,circle,sounds\V.wav,1555415072288,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,14,3,white,circle,sounds\E.wav,1555415074855,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,15,2,white,circle,sounds\V.wav,1555415077423,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,16,0,white,circle,sounds\G.wav,1555415079973,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,17,2,white,circle,sounds\B.wav,1555415082544,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,18,3,white,circle,sounds\G.wav,1555415085111,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,19,3,white,circle,sounds\E.wav,1555415087677,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,20,2,white,circle,sounds\C.wav,1555415090231,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,21,0,white,circle,sounds\B.wav,1555415092810,1,1,,1,0,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,22,8,white,circle,sounds\D.wav,1555415095378,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,23,0,white,circle,sounds\C.wav,1555415097945,1,0,,1,0,,no,0,,I arbejde,0,1,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,24,7,white,circle,sounds\C.wav,1555415100511,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,25,5,white,circle,sounds\C.wav,1555415103078,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,26,2,white,circle,sounds\E.wav,1555415105628,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,27,8,white,circle,sounds\D.wav,1555415108178,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,28,2,white,circle,sounds\D.wav,1555415110729,0,0,,1,0,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,29,5,white,circle,sounds\D.wav,1555415113295,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,30,5,white,circle,sounds\P.wav,1555415115878,1,1,,1,0,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,31,3,white,circle,sounds\P.wav,1555415118429,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,32,6,white,circle,sounds\B.wav,1555415120984,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,33,0,white,circle,sounds\P.wav,1555415123546,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,34,5,white,circle,sounds\E.wav,1555415126097,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,35,7,white,circle,sounds\D.wav,1555415128664,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,36,5,white,circle,sounds\E.wav,1555415131231,1,0,,1,0,,no,0,,I arbejde,1,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,37,4,white,circle,sounds\D.wav,1555415133801,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,38,7,white,circle,sounds\T.wav,1555415136368,0,1,,1,0,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,39,2,white,circle,sounds\T.wav,1555415138918,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,40,1,white,circle,sounds\T.wav,1555415141501,1,1,,1,0,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,41,8,white,circle,sounds\P.wav,1555415144068,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,42,1,white,circle,sounds\V.wav,1555415146619,0,0,,1,0,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,43,8,white,circle,sounds\T.wav,1555415149185,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,44,7,white,circle,sounds\E.wav,1555415151735,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,45,1,white,circle,sounds\T.wav,1555415154302,0,1,,1,0,,no,0,,I arbejde,1,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,46,6,white,circle,sounds\T.wav,1555415156870,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,47,5,white,circle,sounds\C.wav,1555415159423,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\T.wav,1555415161989,1,0,,1,1,,no,0,,I arbejde,1,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,49,5,white,circle,sounds\E.wav,1555415164557,0,1,,1,1,,no,0,,I arbejde,0,1,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,50,8,white,circle,sounds\C.wav,1555415167107,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,51,5,white,circle,sounds\V.wav,1555415169673,1,0,,1,0,,no,0,,I arbejde,0,1,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,52,8,white,circle,sounds\P.wav,1555415172240,1,0,,1,0,,no,0,,I arbejde,0,1,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,53,3,white,circle,sounds\E.wav,1555415174790,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,54,3,white,circle,sounds\P.wav,1555415177340,0,0,,1,1,,no,0,,I arbejde,1,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,55,5,white,circle,sounds\G.wav,1555415179890,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,56,5,white,circle,sounds\B.wav,1555415182441,0,0,,1,1,,no,0,,I arbejde,0,0,,,1,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,57,6,white,circle,sounds\D.wav,1555415185009,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
Pingvin,male,23,training_train,training,ps2,2,2,58,3,white,circle,sounds\G.wav,1555415187576,1,0,,1,1,,no,0,,I arbejde,0,0,,,0,,0,1
