id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,figure_target,position_response,position_target,occupation,figure_score,figure_response,sound_tested,sound_score,sound_response,color_score,simulate,color_target,position_score,position_tested,color_tested,color_response,figure_tested
alligator,female,27,training_transfer,training,ps2,2,2,27,3,white,circle,sounds/G.wav,1554891118990,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/P.wav,1554891121574,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/C.wav,1554891124157,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,30,5,white,circle,sounds/B.wav,1554891126740,0,,0,1,I arbejde,,,1,1,0,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,31,0,white,circle,sounds/G.wav,1554891129324,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/D.wav,1554891131924,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,33,6,white,circle,sounds/T.wav,1554891134508,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,34,1,white,circle,sounds/P.wav,1554891137091,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/E.wav,1554891139698,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,36,4,white,circle,sounds/P.wav,1554891142289,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/E.wav,1554891144879,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,38,4,white,circle,sounds/V.wav,1554891147471,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,39,5,white,circle,sounds/E.wav,1554891150088,1,,1,0,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,40,1,white,circle,sounds/C.wav,1554891152693,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,41,0,white,circle,sounds/G.wav,1554891155276,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/B.wav,1554891157871,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/T.wav,1554891160446,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/P.wav,1554891163029,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,45,5,white,circle,sounds/E.wav,1554891165635,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,46,7,white,circle,sounds/C.wav,1554891168213,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/T.wav,1554891170808,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/C.wav,1554891173411,1,,1,0,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,49,8,white,circle,sounds/T.wav,1554891175998,1,,0,0,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/G.wav,1554891178581,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,51,7,white,circle,sounds/D.wav,1554891181165,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/G.wav,1554891183757,1,,1,1,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,53,6,white,circle,sounds/C.wav,1554891186349,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,54,2,white,circle,sounds/P.wav,1554891188932,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,55,8,white,circle,sounds/D.wav,1554891191515,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,56,3,white,circle,sounds/D.wav,1554891194119,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,57,8,white,circle,sounds/D.wav,1554891196721,1,,1,1,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,58,7,white,circle,sounds/C.wav,1554891199300,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/G.wav,1554891201883,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,60,8,white,circle,sounds/V.wav,1554891204467,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,61,3,white,circle,sounds/E.wav,1554891207059,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/V.wav,1554891209668,1,,1,0,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/T.wav,1554891256140,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,2,5,white,circle,sounds/B.wav,1554891258723,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/B.wav,1554891261318,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,4,4,white,circle,sounds/P.wav,1554891263890,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/B.wav,1554891266484,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,6,6,white,circle,sounds/P.wav,1554891269056,1,,0,0,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/C.wav,1554891271666,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,8,6,white,circle,sounds/P.wav,1554891274253,1,,0,1,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,9,4,white,circle,sounds/C.wav,1554891276841,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,10,1,white,circle,sounds/V.wav,1554891279424,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/E.wav,1554891282008,0,,0,1,I arbejde,,,1,1,0,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,12,6,white,circle,sounds/B.wav,1554891284591,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/C.wav,1554891287183,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,14,4,white,circle,sounds/B.wav,1554891289793,1,,1,0,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,15,1,white,circle,sounds/V.wav,1554891292376,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,16,4,white,circle,sounds/V.wav,1554891294977,0,,1,1,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,17,4,white,circle,sounds/B.wav,1554891297580,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/V.wav,1554891300161,1,,0,0,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/G.wav,1554891302744,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,20,5,white,circle,sounds/G.wav,1554891305356,0,,1,1,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/D.wav,1554891307928,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,22,8,white,circle,sounds/D.wav,1554891310528,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,23,8,white,circle,sounds/D.wav,1554891313127,1,,1,0,I arbejde,,,1,1,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/T.wav,1554891315713,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,25,8,white,circle,sounds/P.wav,1554891318311,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/T.wav,1554891320929,1,,1,1,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,27,1,white,circle,sounds/V.wav,1554891323512,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,28,8,white,circle,sounds/G.wav,1554891326096,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,29,8,white,circle,sounds/P.wav,1554891328682,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/D.wav,1554891331265,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,31,3,white,circle,sounds/V.wav,1554891333858,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/D.wav,1554891336442,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,33,4,white,circle,sounds/C.wav,1554891339015,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,34,5,white,circle,sounds/E.wav,1554891341598,0,,0,1,I arbejde,,,1,1,0,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/C.wav,1554891344182,1,,0,0,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,36,0,white,circle,sounds/D.wav,1554891346778,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/E.wav,1554891349380,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,38,0,white,circle,sounds/G.wav,1554891352016,0,,1,1,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,39,7,white,circle,sounds/B.wav,1554891354599,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,40,4,white,circle,sounds/G.wav,1554891357183,1,,0,0,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/C.wav,1554891359766,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,42,2,white,circle,sounds/P.wav,1554891362358,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,43,3,white,circle,sounds/D.wav,1554891364944,0,,1,0,I arbejde,,,1,1,0,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,44,2,white,circle,sounds/C.wav,1554891367528,0,,1,1,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,45,4,white,circle,sounds/T.wav,1554891370120,0,,0,0,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,46,1,white,circle,sounds/D.wav,1554891372703,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/E.wav,1554891375286,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,48,1,white,circle,sounds/V.wav,1554891377916,0,,1,1,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/B.wav,1554891380502,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,50,0,white,circle,sounds/V.wav,1554891383109,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/D.wav,1554891385686,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,52,5,white,circle,sounds/E.wav,1554891388270,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/B.wav,1554891390838,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,54,2,white,circle,sounds/V.wav,1554891393422,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,55,4,white,circle,sounds/C.wav,1554891396005,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/D.wav,1554891398615,0,,1,1,I arbejde,,,1,0,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/C.wav,1554891401212,1,,1,1,I arbejde,,,1,0,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,58,6,white,circle,sounds/C.wav,1554891403790,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,59,2,white,circle,sounds/B.wav,1554891406373,0,,0,0,I arbejde,,,1,1,0,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,60,5,white,circle,sounds/C.wav,1554891408962,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,61,2,white,circle,sounds/C.wav,1554891411560,0,,0,1,I arbejde,,,1,0,1,,no,,0,1,0,,0
alligator,female,27,training_transfer,training,ps2,2,2,62,8,white,circle,sounds/C.wav,1554891414149,1,,0,0,I arbejde,,,1,1,1,,no,,1,1,0,,0
alligator,female,27,training_transfer,posttest,pc2,2,2,1,2,blue,circle,,1554891461694,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,2,5,blue,circle,,1554891464278,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,3,7,dimgray,circle,,1554891466864,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,4,0,green,circle,,1554891469447,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,5,8,dimgray,circle,,1554891472031,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,6,7,green,circle,,1554891474629,,,1,0,I arbejde,,,0,,,0,no,1,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,7,2,white,circle,,1554891477215,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,8,5,red,circle,,1554891479798,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,9,7,white,circle,,1554891482364,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,10,4,red,circle,,1554891484961,,,0,0,I arbejde,,,0,,,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,11,1,red,circle,,1554891487559,,,0,0,I arbejde,,,0,,,0,no,0,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,12,7,red,circle,,1554891490161,,,1,0,I arbejde,,,0,,,1,no,1,0,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,13,7,dimgray,circle,,1554891492750,,,1,0,I arbejde,,,0,,,1,no,0,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,14,7,darkorange,circle,,1554891495356,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,15,0,darkorange,circle,,1554891497933,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,16,7,blue,circle,,1554891500500,,,0,1,I arbejde,,,0,,,1,no,0,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,17,7,darkorange,circle,,1554891503095,,,1,0,I arbejde,,,0,,,0,no,1,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,18,7,green,circle,,1554891505681,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,19,7,red,circle,,1554891508287,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,20,3,green,circle,,1554891510850,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,21,5,red,circle,,1554891513434,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,22,1,white,circle,,1554891516020,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,23,5,red,circle,,1554891518606,,,1,1,I arbejde,,,0,,,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,24,5,white,circle,,1554891521210,,,0,0,I arbejde,,,0,,,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,25,0,dimgray,circle,,1554891523784,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,26,0,dimgray,circle,,1554891526391,,,1,0,I arbejde,,,0,,,0,no,0,0,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,27,5,darkorange,circle,,1554891528969,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,28,0,green,circle,,1554891531578,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,29,1,darkorange,circle,,1554891534162,,,0,0,I arbejde,,,0,,,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,30,0,darkorange,circle,,1554891536748,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,31,0,dimgray,circle,,1554891539322,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,32,5,white,circle,,1554891541906,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,33,7,red,circle,,1554891544489,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,34,1,white,circle,,1554891547072,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,35,3,red,circle,,1554891549638,,,0,0,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,36,1,green,circle,,1554891552233,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,37,1,darkorange,circle,,1554891554805,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,38,5,white,circle,,1554891557407,,,0,0,I arbejde,,,0,,,0,no,0,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,39,1,darkorange,circle,,1554891560012,,,1,1,I arbejde,,,0,,,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,40,7,darkorange,circle,,1554891562595,,,0,0,I arbejde,,,0,,,0,no,0,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,41,2,blue,circle,,1554891565173,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,42,1,darkorange,circle,,1554891567762,,,0,0,I arbejde,,,0,,,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,43,6,green,circle,,1554891570340,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,44,0,green,circle,,1554891572923,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,45,0,red,circle,,1554891575517,,,1,0,I arbejde,,,0,,,1,no,0,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,46,0,white,circle,,1554891578100,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,47,8,white,circle,,1554891580684,,,0,0,I arbejde,,,0,,,0,no,0,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,48,0,red,circle,,1554891583259,,,0,1,I arbejde,,,0,,,1,no,0,0,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,49,8,yellow,circle,,1554891585847,,,1,1,I arbejde,,,0,,,0,no,0,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pc2,2,2,50,7,blue,circle,,1554891588426,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,51,4,red,circle,,1554891591009,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,52,2,white,circle,,1554891593592,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,53,4,dimgray,circle,,1554891596187,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,54,2,blue,circle,,1554891598774,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,55,8,blue,circle,,1554891601363,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,56,5,white,circle,,1554891603929,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,57,2,yellow,circle,,1554891606512,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,58,6,darkorange,circle,,1554891609095,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,59,2,dimgray,circle,,1554891611690,,,1,1,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,60,0,yellow,circle,,1554891614261,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,61,8,yellow,circle,,1554891616846,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pc2,2,2,62,8,dimgray,circle,,1554891619429,,,0,0,I arbejde,,,0,,,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,fc2,2,2,1,4,blue,triangle,,1554891629265,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,2,4,red,star,,1554891631849,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,3,4,blue,square,,1554891634444,,0,,,I arbejde,1,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,4,4,white,triangle,,1554891637015,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,5,4,darkorange,square,,1554891639599,,1,,,I arbejde,0,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,6,4,dimgray,circle,,1554891642182,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,7,4,darkorange,square,,1554891644777,,1,,,I arbejde,0,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,8,4,yellow,square,,1554891647357,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,9,4,yellow,star,,1554891649944,,0,,,I arbejde,1,0,0,,,0,no,0,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,10,4,red,star,,1554891652541,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,11,4,blue,circle,,1554891655116,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,12,4,red,star,,1554891657708,,1,,,I arbejde,1,1,0,,,0,no,1,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,13,4,darkorange,triangle,,1554891660286,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
