id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,occupation,figure_score,position_target,sound_target,simulate,figure_response,timestamp,figure_target,position_response,color_tested,color_score,position_score,figure_tested,sound_response,color_target,sound_score,sound_tested,color_response
Pindsvin,male,23,training_train,posttest,fcs1,3,1,19,4,green,triangle,sounds\V.wav,0,Studerende,1,,0,no,1,1555586817685,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,20,4,yellow,triangle,sounds\C.wav,0,Studerende,1,,0,no,1,1555586821268,1,,1,0,,1,0,0,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,21,4,darkorange,circle,sounds\P.wav,0,Studerende,1,,0,no,0,1555586824825,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,22,4,darkorange,triangle,sounds\V.wav,0,Studerende,1,,0,no,0,1555586828376,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,23,4,darkorange,star,sounds\E.wav,0,Studerende,1,,0,no,0,1555586831942,0,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,24,4,yellow,star,sounds\V.wav,0,Studerende,0,,0,no,0,1555586835493,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,25,4,yellow,triangle,sounds\C.wav,0,Studerende,1,,0,no,0,1555586839043,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,26,4,dimgray,star,sounds\B.wav,0,Studerende,1,,0,no,0,1555586842593,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,27,4,green,circle,sounds\B.wav,0,Studerende,1,,1,no,0,1555586846143,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,28,4,dimgray,star,sounds\E.wav,0,Studerende,1,,0,no,0,1555586849692,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,29,4,dimgray,star,sounds\T.wav,0,Studerende,1,,0,no,1,1555586853277,1,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,30,4,green,triangle,sounds\D.wav,0,Studerende,1,,0,no,0,1555586856827,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,31,4,yellow,triangle,sounds\V.wav,0,Studerende,0,,0,no,0,1555586860376,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,32,4,yellow,star,sounds\D.wav,0,Studerende,1,,0,no,0,1555586863926,0,,1,0,,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,33,4,darkorange,star,sounds\D.wav,0,Studerende,0,,1,no,0,1555586867493,1,,1,1,,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,34,4,darkorange,triangle,sounds\B.wav,0,Studerende,1,,0,no,0,1555586871060,0,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,35,4,dimgray,circle,sounds\B.wav,0,Studerende,1,,1,no,0,1555586874610,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,36,4,yellow,triangle,sounds\V.wav,0,Studerende,1,,0,no,0,1555586878160,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,37,4,green,square,sounds\B.wav,0,Studerende,1,,0,no,0,1555586881710,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,38,4,green,circle,sounds\C.wav,0,Studerende,1,,0,no,0,1555586885276,0,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,39,4,yellow,square,sounds\V.wav,0,Studerende,1,,0,no,0,1555586888828,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,40,4,green,square,sounds\P.wav,0,Studerende,0,,0,no,0,1555586892378,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,41,4,green,circle,sounds\E.wav,0,Studerende,1,,0,no,0,1555586895945,0,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,42,4,yellow,star,sounds\T.wav,0,Studerende,1,,0,no,0,1555586899494,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,43,4,yellow,star,sounds\V.wav,0,Studerende,0,,0,no,0,1555586903061,1,,1,1,,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,44,4,red,circle,sounds\V.wav,0,Studerende,1,,1,no,0,1555586906612,0,,1,1,,1,0,0,0,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,45,4,green,triangle,sounds\V.wav,0,Studerende,1,,1,no,0,1555586910178,0,,1,1,,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,46,4,white,square,sounds\D.wav,0,Studerende,1,,0,no,0,1555586913728,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,47,4,white,triangle,sounds\D.wav,0,Studerende,1,,1,no,0,1555586917295,0,,1,0,,1,1,1,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,48,4,darkorange,square,sounds\C.wav,0,Studerende,1,,0,no,0,1555586920845,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,49,4,blue,triangle,sounds\P.wav,0,Studerende,1,,0,no,0,1555586924396,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,50,4,green,star,sounds\B.wav,0,Studerende,1,,0,no,0,1555586927946,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,51,4,dimgray,star,sounds\T.wav,0,Studerende,0,,0,no,0,1555586931495,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,52,4,blue,star,sounds\E.wav,0,Studerende,0,,0,no,0,1555586935045,1,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,53,4,red,circle,sounds\V.wav,0,Studerende,1,,0,no,0,1555586938595,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,54,4,red,star,sounds\V.wav,0,Studerende,1,,1,no,0,1555586942179,0,,1,1,,1,1,1,1,1,1
Pindsvin,male,23,training_train,posttest,fcs1,3,1,55,4,green,triangle,sounds\P.wav,0,Studerende,1,,0,no,0,1555586945730,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,56,4,blue,square,sounds\E.wav,0,Studerende,1,,0,no,0,1555586949279,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,57,4,red,triangle,sounds\C.wav,0,Studerende,1,,0,no,0,1555586952829,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,58,4,blue,circle,sounds\T.wav,0,Studerende,1,,0,no,0,1555586956379,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,59,4,red,triangle,sounds\B.wav,0,Studerende,1,,0,no,0,1555586959930,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,60,4,green,star,sounds\V.wav,0,Studerende,1,,0,no,0,1555586963480,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,fcs1,3,1,61,4,dimgray,square,sounds\G.wav,0,Studerende,1,,0,no,0,1555586967029,0,,1,1,,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,1,4,dimgray,star,sounds\G.wav,1,Studerende,1,0,0,no,0,1555586974013,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,2,5,green,star,sounds\D.wav,1,Studerende,0,0,0,no,0,1555586977564,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,3,5,blue,star,sounds\E.wav,1,Studerende,1,1,0,no,1,1555586981147,1,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,4,6,blue,square,sounds\T.wav,1,Studerende,1,0,0,no,0,1555586984713,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,5,2,white,triangle,sounds\C.wav,1,Studerende,1,0,0,no,0,1555586988263,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,6,4,blue,star,sounds\D.wav,1,Studerende,1,0,0,no,0,1555586991813,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,7,7,yellow,star,sounds\B.wav,1,Studerende,1,0,0,no,1,1555586995380,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,8,5,darkorange,circle,sounds\B.wav,1,Studerende,1,0,1,no,0,1555586998947,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,9,2,red,circle,sounds\T.wav,1,Studerende,0,0,0,no,0,1555587002497,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,10,2,dimgray,triangle,sounds\E.wav,1,Studerende,1,1,0,no,0,1555587006063,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,11,3,dimgray,circle,sounds\E.wav,1,Studerende,1,0,1,no,0,1555587009647,0,0,1,1,1,1,1,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,12,3,darkorange,square,sounds\D.wav,1,Studerende,1,1,0,no,0,1555587013214,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,13,2,blue,circle,sounds\T.wav,1,Studerende,1,0,0,no,0,1555587016764,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,14,7,red,square,sounds\P.wav,1,Studerende,1,0,0,no,0,1555587020314,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,15,6,darkorange,triangle,sounds\G.wav,1,Studerende,1,0,0,no,0,1555587023864,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,16,1,yellow,square,sounds\G.wav,1,Studerende,1,0,1,no,0,1555587027430,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,17,1,white,triangle,sounds\V.wav,1,Studerende,1,1,0,no,0,1555587030998,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,18,4,white,square,sounds\V.wav,1,Studerende,1,0,1,no,0,1555587034564,0,0,1,0,1,1,1,1,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,19,2,blue,star,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587038114,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,20,0,red,square,sounds\C.wav,1,Studerende,1,0,0,no,0,1555587041664,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,21,0,white,square,sounds\B.wav,1,Studerende,0,1,0,no,0,1555587045232,1,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,22,7,yellow,star,sounds\B.wav,1,Studerende,0,0,1,no,1,1555587048815,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,23,1,yellow,triangle,sounds\B.wav,1,Studerende,1,0,1,no,0,1555587052398,0,0,1,1,1,1,1,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,24,1,yellow,star,sounds\C.wav,1,Studerende,1,1,0,no,0,1555587055965,0,0,1,1,0,1,1,1,0,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,25,0,green,circle,sounds\G.wav,1,Studerende,1,0,0,no,0,1555587059515,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,26,0,darkorange,circle,sounds\G.wav,1,Studerende,1,1,1,no,1,1555587063115,1,1,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,27,8,blue,square,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587066665,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,28,2,darkorange,star,sounds\V.wav,1,Studerende,1,0,0,no,0,1555587070215,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,29,6,darkorange,circle,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587073782,0,0,1,0,1,1,1,1,0,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,30,6,darkorange,star,sounds\D.wav,1,Studerende,0,1,1,no,1,1555587077398,0,1,1,1,1,1,1,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,31,5,white,circle,sounds\C.wav,1,Studerende,1,0,0,no,0,1555587080949,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,32,0,red,square,sounds\V.wav,1,Studerende,1,0,0,no,0,1555587084499,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,33,2,red,triangle,sounds\P.wav,1,Studerende,1,0,0,no,0,1555587088049,0,0,1,0,1,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,34,1,red,square,sounds\G.wav,1,Studerende,1,0,0,no,0,1555587091615,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,35,1,yellow,square,sounds\P.wav,1,Studerende,0,1,0,no,0,1555587095165,1,0,1,1,0,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,36,3,blue,circle,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587098716,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,37,4,green,circle,sounds\P.wav,1,Studerende,0,0,0,no,0,1555587102283,1,0,1,1,1,1,1,0,0,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,38,4,green,star,sounds\V.wav,1,Studerende,1,1,0,no,0,1555587105866,0,1,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,39,6,white,star,sounds\V.wav,1,Studerende,1,0,1,no,1,1555587109449,1,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,40,3,white,triangle,sounds\C.wav,1,Studerende,1,0,0,no,0,1555587112999,0,0,1,0,1,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,41,8,blue,star,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587116550,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,42,4,white,square,sounds\E.wav,1,Studerende,1,0,0,no,0,1555587120100,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,43,7,white,triangle,sounds\B.wav,1,Studerende,1,0,0,no,0,1555587123666,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,44,1,red,square,sounds\B.wav,1,Studerende,1,0,1,no,0,1555587127233,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,45,4,red,circle,sounds\B.wav,1,Studerende,1,0,1,no,0,1555587130799,0,0,1,0,1,1,1,1,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,46,4,dimgray,circle,sounds\C.wav,1,Studerende,1,1,0,no,1,1555587134400,1,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,47,4,green,star,sounds\B.wav,1,Studerende,1,1,0,no,0,1555587137967,0,0,1,1,0,1,1,0,0,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,48,1,darkorange,triangle,sounds\P.wav,1,Studerende,1,0,0,no,0,1555587141517,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,49,8,white,triangle,sounds\B.wav,1,Studerende,1,0,0,no,1,1555587145083,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,50,6,dimgray,triangle,sounds\B.wav,1,Studerende,1,0,1,no,1,1555587148650,1,0,1,1,1,1,0,0,0,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,51,7,green,square,sounds\P.wav,1,Studerende,1,0,0,no,0,1555587152201,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,52,0,yellow,star,sounds\D.wav,1,Studerende,1,0,0,no,0,1555587155751,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,53,5,dimgray,triangle,sounds\V.wav,1,Studerende,1,0,0,no,0,1555587159300,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,54,5,yellow,triangle,sounds\V.wav,1,Studerende,1,1,1,no,1,1555587162884,1,1,1,1,1,1,0,0,0,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,55,5,green,square,sounds\G.wav,1,Studerende,1,1,0,no,0,1555587166450,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,56,1,red,star,sounds\G.wav,1,Studerende,1,0,1,no,0,1555587170018,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,57,6,darkorange,square,sounds\B.wav,1,Studerende,1,0,0,no,0,1555587173568,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,58,5,darkorange,star,sounds\C.wav,1,Studerende,1,0,0,no,0,1555587177117,0,0,1,0,1,1,0,1,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,59,2,white,star,sounds\B.wav,1,Studerende,1,0,0,no,1,1555587180701,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,60,5,green,square,sounds\G.wav,1,Studerende,1,0,0,no,0,1555587184251,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,posttest,pcfs12,4,1,61,5,green,square,sounds\G.wav,1,Studerende,1,1,1,no,1,1555587187835,1,0,1,0,0,1,1,1,1,1,0
