id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,position_target,figure_tested,timestamp,sound_target,color_tested,sound_response,color_score,figure_target,sound_score,sound_tested,figure_score,simulate,position_response,occupation,color_target,position_score,color_response,position_tested
Orangutan,male,55,training_transfer,pretest,fc2,2,2,12,4,dimgray,star,,0,,1,1555674069624,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,13,4,red,triangle,,0,,1,1555674072174,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,14,4,darkorange,triangle,,0,,1,1555674074725,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,15,4,dimgray,square,,0,,1,1555674077292,,1,,0,0,,0,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,16,4,yellow,triangle,,0,,1,1555674079841,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,17,4,darkorange,circle,,0,,1,1555674082391,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,18,4,yellow,circle,,0,,1,1555674084941,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,19,4,red,star,,0,,1,1555674087491,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,20,4,dimgray,square,,0,,1,1555674090042,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,21,4,blue,star,,0,,1,1555674092592,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,22,4,blue,triangle,,0,,1,1555674095142,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,23,4,red,square,,1,,1,1555674097708,,1,,1,0,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,24,4,dimgray,triangle,,0,,1,1555674100259,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,25,4,dimgray,circle,,0,,1,1555674102808,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,26,4,blue,circle,,0,,1,1555674105359,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,27,4,blue,circle,,1,,1,1555674107926,,1,,1,1,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,28,4,yellow,circle,,0,,1,1555674110476,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,29,4,red,star,,0,,1,1555674113026,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,30,4,darkorange,star,,0,,1,1555674115576,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,31,4,blue,star,,0,,1,1555674118125,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,32,4,blue,square,,0,,1,1555674120677,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,33,4,dimgray,triangle,,0,,1,1555674123225,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,34,4,blue,star,,0,,1,1555674125793,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,35,4,red,triangle,,0,,1,1555674128343,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,36,4,blue,triangle,,0,,1,1555674130893,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,37,4,red,star,,0,,1,1555674133459,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,38,4,white,triangle,,0,,1,1555674136009,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,39,4,red,star,,0,,1,1555674138559,,1,,0,1,,0,0,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,40,4,dimgray,star,,0,,1,1555674141126,,1,,0,0,,0,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,41,4,red,circle,,0,,1,1555674143677,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,42,4,blue,circle,,0,,1,1555674146227,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,43,4,white,star,,0,,1,1555674148777,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,44,4,blue,triangle,,0,,1,1555674151345,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,45,4,darkorange,circle,,0,,1,1555674153895,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,46,4,dimgray,triangle,,0,,1,1555674156445,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,47,4,darkorange,triangle,,0,,1,1555674159011,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,48,4,dimgray,square,,0,,1,1555674161562,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,49,4,white,circle,,0,,1,1555674164112,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,50,4,blue,triangle,,0,,1,1555674166662,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,51,4,yellow,triangle,,0,,1,1555674169213,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,52,4,darkorange,triangle,,0,,1,1555674171762,,1,,1,1,,0,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,53,4,yellow,square,,0,,1,1555674174312,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,54,4,yellow,circle,,0,,1,1555674176862,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,55,4,blue,star,,0,,1,1555674179413,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,56,4,dimgray,star,,0,,1,1555674181963,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,57,4,green,square,,0,,1,1555674184513,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,58,4,dimgray,triangle,,0,,1,1555674187079,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,59,4,darkorange,triangle,,0,,1,1555674189629,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,60,4,dimgray,square,,0,,1,1555674192179,,1,,0,0,,0,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,61,4,darkorange,star,,0,,1,1555674194746,,1,,1,0,,0,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fc2,2,2,62,4,white,triangle,,0,,1,1555674197297,,1,,1,0,,0,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,1,8,green,circle,sounds\E.wav,,0,0,1555674218130,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,2,1,white,circle,sounds\V.wav,,0,0,1555674221680,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,3,1,white,circle,sounds\P.wav,,1,0,1555674225247,0,1,1,0,,0,1,,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,4,8,white,circle,sounds\C.wav,,0,0,1555674228797,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,5,2,blue,circle,sounds\C.wav,,0,0,1555674232364,1,1,0,0,,0,1,,no,0,Andet,0,1,1,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,6,8,dimgray,circle,sounds\C.wav,,0,0,1555674235914,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,7,8,red,circle,sounds\T.wav,,1,0,1555674239480,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,8,0,green,circle,sounds\V.wav,,0,0,1555674243030,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,9,0,yellow,circle,sounds\V.wav,,1,0,1555674246583,1,1,0,1,,0,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,10,5,green,circle,sounds\G.wav,,0,0,1555674250134,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,11,4,darkorange,circle,sounds\P.wav,,0,0,1555674253684,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,12,4,blue,circle,sounds\B.wav,,1,0,1555674257234,0,1,0,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,13,8,blue,circle,sounds\B.wav,,0,0,1555674260784,1,1,0,0,,0,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,14,7,blue,circle,sounds\E.wav,,0,0,1555674264334,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,15,3,darkorange,circle,sounds\P.wav,,0,0,1555674267884,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,16,1,darkorange,circle,sounds\E.wav,,0,0,1555674271434,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,17,0,white,circle,sounds\P.wav,,0,0,1555674274984,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,18,5,yellow,circle,sounds\T.wav,,0,0,1555674278534,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,19,2,blue,circle,sounds\B.wav,,0,0,1555674282101,0,1,1,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,20,8,red,circle,sounds\T.wav,,0,0,1555674285652,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,21,3,white,circle,sounds\B.wav,,0,0,1555674289202,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,22,0,dimgray,circle,sounds\B.wav,,0,0,1555674292768,1,1,0,0,,0,1,,no,0,Andet,0,1,1,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,23,0,dimgray,circle,sounds\B.wav,,1,0,1555674296318,1,1,0,0,,0,1,,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,24,4,dimgray,circle,sounds\V.wav,,0,0,1555674299885,0,1,0,1,,1,1,,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,25,2,yellow,circle,sounds\V.wav,,0,0,1555674303435,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,26,8,yellow,circle,sounds\G.wav,,0,0,1555674306985,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,27,8,blue,circle,sounds\T.wav,,1,0,1555674310585,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,28,7,dimgray,circle,sounds\T.wav,,0,0,1555674314135,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,29,7,red,circle,sounds\B.wav,,1,0,1555674317702,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,30,8,green,circle,sounds\B.wav,,0,0,1555674321252,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,31,2,dimgray,circle,sounds\C.wav,,0,0,1555674324802,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,32,2,darkorange,circle,sounds\B.wav,,1,0,1555674328369,0,1,1,1,,0,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,33,1,darkorange,circle,sounds\B.wav,,0,0,1555674331919,1,1,0,0,,0,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,34,1,white,circle,sounds\E.wav,,1,0,1555674335487,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,35,0,yellow,circle,sounds\V.wav,,0,0,1555674339046,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,36,6,red,circle,sounds\E.wav,,0,0,1555674342590,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,37,2,white,circle,sounds\G.wav,,0,0,1555674346139,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,38,2,dimgray,circle,sounds\E.wav,,1,0,1555674349706,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,39,4,dimgray,circle,sounds\C.wav,,0,0,1555674353257,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,40,7,blue,circle,sounds\B.wav,,0,0,1555674356807,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,41,3,red,circle,sounds\D.wav,,0,0,1555674360357,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,42,3,dimgray,circle,sounds\D.wav,,1,0,1555674363923,1,1,1,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,43,8,green,circle,sounds\B.wav,,0,0,1555674367473,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,44,8,white,circle,sounds\B.wav,,1,0,1555674371040,1,1,1,1,,1,1,,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,45,2,white,circle,sounds\T.wav,,0,0,1555674374609,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,46,0,white,circle,sounds\V.wav,,0,0,1555674378157,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,47,0,dimgray,circle,sounds\V.wav,,1,0,1555674381724,1,1,0,1,,0,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,48,0,dimgray,circle,sounds\C.wav,,1,0,1555674385274,0,1,0,0,,1,1,,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,49,5,white,circle,sounds\B.wav,,0,0,1555674388825,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,50,6,dimgray,circle,sounds\G.wav,,0,0,1555674392375,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,51,6,red,circle,sounds\E.wav,,1,0,1555674395941,0,1,0,1,,1,1,,no,1,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,52,5,dimgray,circle,sounds\G.wav,,0,0,1555674399491,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,53,7,red,circle,sounds\T.wav,,0,0,1555674403041,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,54,8,green,circle,sounds\V.wav,,0,0,1555674406592,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,55,4,white,circle,sounds\P.wav,,0,0,1555674410142,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,56,8,blue,circle,sounds\P.wav,,0,0,1555674413708,1,1,1,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,57,5,red,circle,sounds\P.wav,,0,0,1555674417258,1,1,0,1,,0,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,58,2,red,circle,sounds\E.wav,,0,0,1555674420808,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,59,8,blue,circle,sounds\C.wav,,0,0,1555674424359,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,60,2,white,circle,sounds\V.wav,,0,0,1555674427909,0,1,0,1,,1,1,,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcs1,3,1,61,1,white,circle,sounds\B.wav,,0,0,1555674431462,0,1,0,0,,1,1,,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,1,4,dimgray,circle,sounds\C.wav,0,,1,1555674453677,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,2,4,darkorange,triangle,sounds\P.wav,0,,1,1555674457228,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,3,4,red,triangle,sounds\P.wav,1,,1,1555674460795,1,1,0,1,1,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,4,4,red,square,sounds\G.wav,0,,1,1555674464344,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,5,4,red,star,sounds\B.wav,0,,1,1555674467900,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,6,4,dimgray,star,sounds\V.wav,0,,1,1555674471446,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,7,4,red,circle,sounds\E.wav,0,,1,1555674474997,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,8,4,dimgray,star,sounds\E.wav,0,,1,1555674478563,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,9,4,green,square,sounds\P.wav,0,,1,1555674482114,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,10,4,white,star,sounds\T.wav,0,,1,1555674485669,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,11,4,blue,circle,sounds\C.wav,0,,1,1555674489219,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,12,4,green,star,sounds\G.wav,0,,1,1555674492770,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,13,4,darkorange,square,sounds\B.wav,0,,1,1555674496325,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,14,4,blue,star,sounds\D.wav,0,,1,1555674499869,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,15,4,blue,square,sounds\G.wav,0,,1,1555674503436,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,16,4,darkorange,square,sounds\G.wav,0,,1,1555674506986,1,1,0,1,1,0,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,17,4,white,triangle,sounds\C.wav,0,,1,1555674510537,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,18,4,blue,square,sounds\P.wav,0,,1,1555674514087,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,19,4,dimgray,star,sounds\P.wav,0,,1,1555674517653,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,20,4,white,circle,sounds\P.wav,0,,1,1555674521203,1,1,0,1,0,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,21,4,yellow,star,sounds\V.wav,0,,1,1555674524753,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,22,4,blue,triangle,sounds\P.wav,0,,1,1555674528304,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,23,4,blue,triangle,sounds\E.wav,0,,1,1555674531870,0,1,0,1,1,1,1,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,24,4,dimgray,square,sounds\B.wav,0,,1,1555674535420,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,25,4,white,star,sounds\B.wav,0,,1,1555674538987,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,26,4,white,square,sounds\G.wav,0,,1,1555674542537,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,27,4,white,square,sounds\D.wav,0,,1,1555674546104,0,1,0,1,1,1,1,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,28,4,green,star,sounds\D.wav,0,,1,1555674549654,1,1,0,1,0,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,29,4,green,star,sounds\D.wav,1,,1,1555674553220,1,1,0,0,1,0,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,30,4,dimgray,triangle,sounds\C.wav,0,,1,1555674556772,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,31,4,red,square,sounds\P.wav,0,,1,1555674560320,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,32,4,darkorange,star,sounds\E.wav,0,,1,1555674563871,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,33,4,darkorange,star,sounds\D.wav,1,,1,1555674567438,0,1,0,0,1,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,34,4,green,star,sounds\D.wav,0,,1,1555674570988,1,1,0,1,1,0,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,35,4,green,square,sounds\G.wav,0,,1,1555674574554,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,36,4,dimgray,square,sounds\G.wav,0,,1,1555674578104,1,1,0,1,1,0,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,37,4,darkorange,star,sounds\D.wav,0,,1,1555674581655,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,38,4,dimgray,triangle,sounds\D.wav,0,,1,1555674585221,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,39,4,green,circle,sounds\V.wav,0,,1,1555674588771,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,40,4,blue,star,sounds\T.wav,0,,1,1555674592321,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,41,4,dimgray,square,sounds\E.wav,0,,1,1555674595871,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,42,4,white,square,sounds\E.wav,0,,1,1555674599439,1,1,1,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,43,4,white,circle,sounds\P.wav,0,,1,1555674602989,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,44,4,dimgray,triangle,sounds\C.wav,0,,1,1555674606555,0,1,0,0,0,1,1,1,no,,Andet,0,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,45,4,yellow,triangle,sounds\G.wav,0,,1,1555674610105,0,1,0,1,1,1,1,0,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,46,4,darkorange,circle,sounds\D.wav,0,,1,1555674613655,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,47,4,darkorange,circle,sounds\D.wav,0,,1,1555674617222,1,1,0,1,1,0,1,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,48,4,darkorange,triangle,sounds\P.wav,0,,1,1555674620772,0,1,0,0,0,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,49,4,white,star,sounds\V.wav,0,,1,1555674624322,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,50,4,white,triangle,sounds\D.wav,0,,1,1555674627889,0,1,0,1,0,1,1,1,no,,Andet,1,,1,0
