id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,position_score,simulate,figure_response,figure_score,sound_tested,color_tested,sound_target,position_target,figure_target,position_response,color_target,sound_response,color_response,sound_score,occupation,figure_tested,color_score,timestamp
Egern,male,23,training_train,pretest,fcs1,3,1,31,4,darkorange,star,sounds/P.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352822866
Egern,male,23,training_train,pretest,fcs1,3,1,32,4,yellow,star,sounds/P.wav,0,,no,0,0,1,1,1,,1,,0,1,0,1,I arbejde,1,1,1555352826483
Egern,male,23,training_train,pretest,fcs1,3,1,33,4,darkorange,star,sounds/P.wav,0,,no,1,1,1,1,1,,1,,0,0,0,0,I arbejde,1,1,1555352830082
Egern,male,23,training_train,pretest,fcs1,3,1,34,4,red,square,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352833678
Egern,male,23,training_train,pretest,fcs1,3,1,35,4,red,square,sounds/V.wav,0,,no,0,0,1,1,0,,1,,1,0,1,1,I arbejde,1,1,1555352837284
Egern,male,23,training_train,pretest,fcs1,3,1,36,4,red,triangle,sounds/V.wav,0,,no,0,1,1,1,1,,0,,1,1,1,1,I arbejde,1,1,1555352840912
Egern,male,23,training_train,pretest,fcs1,3,1,37,4,green,circle,sounds/V.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555352844522
Egern,male,23,training_train,pretest,fcs1,3,1,38,4,white,triangle,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352848119
Egern,male,23,training_train,pretest,fcs1,3,1,39,4,darkorange,star,sounds/C.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352851709
Egern,male,23,training_train,pretest,fcs1,3,1,40,4,darkorange,square,sounds/V.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555352855317
Egern,male,23,training_train,pretest,fcs1,3,1,41,4,yellow,square,sounds/V.wav,0,,no,0,0,1,1,1,,1,,0,1,0,1,I arbejde,1,1,1555352858939
Egern,male,23,training_train,pretest,fcs1,3,1,42,4,yellow,triangle,sounds/V.wav,0,,no,0,1,1,1,1,,0,,1,0,1,0,I arbejde,1,1,1555352862538
Egern,male,23,training_train,pretest,fcs1,3,1,43,4,dimgray,square,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352866135
Egern,male,23,training_train,pretest,fcs1,3,1,44,4,dimgray,circle,sounds/V.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555352869737
Egern,male,23,training_train,pretest,fcs1,3,1,45,4,darkorange,square,sounds/P.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352873319
Egern,male,23,training_train,pretest,fcs1,3,1,46,4,blue,square,sounds/G.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555352876923
Egern,male,23,training_train,pretest,fcs1,3,1,47,4,blue,star,sounds/C.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555352880523
Egern,male,23,training_train,pretest,fcs1,3,1,48,4,red,circle,sounds/T.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352884116
Egern,male,23,training_train,pretest,fcs1,3,1,49,4,white,square,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352887707
Egern,male,23,training_train,pretest,fcs1,3,1,50,4,white,circle,sounds/G.wav,0,,no,0,1,1,1,1,,0,,1,1,0,1,I arbejde,1,0,1555352891326
Egern,male,23,training_train,pretest,fcs1,3,1,51,4,white,square,sounds/B.wav,0,,no,0,1,1,1,0,,0,,1,0,1,1,I arbejde,1,1,1555352894926
Egern,male,23,training_train,pretest,fcs1,3,1,52,4,blue,circle,sounds/B.wav,0,,no,1,0,1,1,1,,0,,0,1,1,1,I arbejde,1,0,1555352898478
Egern,male,23,training_train,pretest,fcs1,3,1,53,4,darkorange,square,sounds/V.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352902066
Egern,male,23,training_train,pretest,fcs1,3,1,54,4,yellow,star,sounds/G.wav,0,,no,0,1,1,1,0,,0,,0,1,0,0,I arbejde,1,1,1555352905680
Egern,male,23,training_train,pretest,fcs1,3,1,55,4,white,square,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352909267
Egern,male,23,training_train,pretest,fcs1,3,1,56,4,blue,square,sounds/T.wav,0,,no,0,0,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555352912863
Egern,male,23,training_train,pretest,fcs1,3,1,57,4,red,circle,sounds/T.wav,0,,no,0,1,1,1,1,,0,,0,1,0,1,I arbejde,1,1,1555352916471
Egern,male,23,training_train,pretest,fcs1,3,1,58,4,dimgray,circle,sounds/C.wav,0,,no,1,1,1,1,0,,1,,0,0,0,1,I arbejde,1,1,1555352920071
Egern,male,23,training_train,pretest,fcs1,3,1,59,4,blue,square,sounds/B.wav,0,,no,0,1,1,1,0,,0,,0,0,0,1,I arbejde,1,1,1555352923655
Egern,male,23,training_train,pretest,fcs1,3,1,60,4,green,circle,sounds/D.wav,0,,no,0,1,1,1,0,,0,,0,1,0,0,I arbejde,1,1,1555352927257
Egern,male,23,training_train,pretest,fcs1,3,1,61,4,green,circle,sounds/D.wav,0,,no,0,0,1,1,1,,1,,1,1,0,1,I arbejde,1,0,1555352930854
Egern,male,23,training_train,pretest,pcfs12,4,1,1,8,blue,square,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352937996
Egern,male,23,training_train,pretest,pcfs12,4,1,2,1,green,star,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352941586
Egern,male,23,training_train,pretest,pcfs12,4,1,3,8,dimgray,circle,sounds/T.wav,1,0,no,0,1,1,1,0,0,0,1,0,0,0,1,I arbejde,1,1,1555352945191
Egern,male,23,training_train,pretest,pcfs12,4,1,4,4,white,triangle,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352948791
Egern,male,23,training_train,pretest,pcfs12,4,1,5,2,yellow,star,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352952384
Egern,male,23,training_train,pretest,pcfs12,4,1,6,6,blue,triangle,sounds/C.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352955977
Egern,male,23,training_train,pretest,pcfs12,4,1,7,6,blue,circle,sounds/V.wav,1,1,no,0,1,1,1,0,1,0,1,1,0,1,1,I arbejde,1,1,1555352959600
Egern,male,23,training_train,pretest,pcfs12,4,1,8,1,blue,star,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555352963208
Egern,male,23,training_train,pretest,pcfs12,4,1,9,6,dimgray,star,sounds/V.wav,1,1,no,0,0,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555352966807
Egern,male,23,training_train,pretest,pcfs12,4,1,10,3,yellow,circle,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352970397
Egern,male,23,training_train,pretest,pcfs12,4,1,11,6,dimgray,star,sounds/V.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352973991
Egern,male,23,training_train,pretest,pcfs12,4,1,12,0,green,square,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352977586
Egern,male,23,training_train,pretest,pcfs12,4,1,13,3,darkorange,triangle,sounds/P.wav,1,0,no,0,1,1,1,0,0,0,1,0,0,0,1,I arbejde,1,1,1555352981195
Egern,male,23,training_train,pretest,pcfs12,4,1,14,3,yellow,triangle,sounds/C.wav,1,0,no,1,1,1,1,0,1,1,0,0,0,0,1,I arbejde,1,1,1555352984809
Egern,male,23,training_train,pretest,pcfs12,4,1,15,6,yellow,star,sounds/C.wav,1,1,no,0,1,1,1,1,0,0,0,1,0,0,0,I arbejde,1,0,1555352988396
Egern,male,23,training_train,pretest,pcfs12,4,1,16,8,darkorange,circle,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555352991990
Egern,male,23,training_train,pretest,pcfs12,4,1,17,4,darkorange,triangle,sounds/E.wav,1,1,no,0,1,1,1,1,0,0,0,1,0,1,0,I arbejde,1,1,1555352995594
Egern,male,23,training_train,pretest,pcfs12,4,1,18,4,white,square,sounds/C.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555352999177
Egern,male,23,training_train,pretest,pcfs12,4,1,19,2,dimgray,triangle,sounds/G.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353002770
Egern,male,23,training_train,pretest,pcfs12,4,1,20,7,blue,star,sounds/V.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353006360
Egern,male,23,training_train,pretest,pcfs12,4,1,21,1,green,square,sounds/C.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353009957
Egern,male,23,training_train,pretest,pcfs12,4,1,22,1,green,triangle,sounds/G.wav,1,1,no,0,1,1,1,0,1,0,1,1,0,0,1,I arbejde,1,0,1555353013562
Egern,male,23,training_train,pretest,pcfs12,4,1,23,2,blue,square,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353017158
Egern,male,23,training_train,pretest,pcfs12,4,1,24,5,blue,square,sounds/D.wav,1,1,no,0,0,1,1,1,0,1,0,1,1,1,1,I arbejde,1,1,1555353020778
Egern,male,23,training_train,pretest,pcfs12,4,1,25,5,dimgray,square,sounds/E.wav,1,0,no,0,0,1,1,0,1,1,0,0,0,0,1,I arbejde,1,1,1555353024377
Egern,male,23,training_train,pretest,pcfs12,4,1,26,0,darkorange,star,sounds/E.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555353027979
Egern,male,23,training_train,pretest,pcfs12,4,1,27,0,white,circle,sounds/B.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555353031564
Egern,male,23,training_train,pretest,pcfs12,4,1,28,7,darkorange,circle,sounds/T.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555353035177
Egern,male,23,training_train,pretest,pcfs12,4,1,29,8,green,triangle,sounds/D.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353038768
Egern,male,23,training_train,pretest,pcfs12,4,1,30,8,darkorange,square,sounds/G.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555353042358
Egern,male,23,training_train,pretest,pcfs12,4,1,31,1,darkorange,square,sounds/D.wav,1,1,no,1,1,1,1,0,0,1,0,1,0,0,1,I arbejde,1,0,1555353045963
Egern,male,23,training_train,pretest,pcfs12,4,1,32,1,darkorange,square,sounds/T.wav,1,0,no,1,1,1,1,0,1,1,0,1,0,1,1,I arbejde,1,1,1555353049588
Egern,male,23,training_train,pretest,pcfs12,4,1,33,6,green,circle,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353053173
Egern,male,23,training_train,pretest,pcfs12,4,1,34,6,red,square,sounds/C.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555353056766
Egern,male,23,training_train,pretest,pcfs12,4,1,35,2,red,square,sounds/C.wav,1,1,no,1,1,1,1,1,0,1,0,1,1,0,1,I arbejde,1,0,1555353060302
Egern,male,23,training_train,pretest,pcfs12,4,1,36,4,white,star,sounds/P.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353063887
Egern,male,23,training_train,pretest,pcfs12,4,1,37,4,dimgray,triangle,sounds/P.wav,1,1,no,0,1,1,1,1,1,0,1,0,0,0,0,I arbejde,1,1,1555353067500
Egern,male,23,training_train,pretest,pcfs12,4,1,38,4,darkorange,star,sounds/T.wav,1,1,no,0,1,1,1,0,1,0,1,0,0,0,1,I arbejde,1,1,1555353071105
Egern,male,23,training_train,pretest,pcfs12,4,1,39,6,darkorange,triangle,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555353074707
Egern,male,23,training_train,pretest,pcfs12,4,1,40,1,yellow,circle,sounds/E.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555353078312
Egern,male,23,training_train,pretest,pcfs12,4,1,41,1,green,star,sounds/G.wav,1,0,no,0,1,1,1,0,1,0,0,0,0,0,1,I arbejde,1,1,1555353081900
Egern,male,23,training_train,pretest,pcfs12,4,1,42,4,green,star,sounds/G.wav,1,1,no,0,0,1,1,1,0,1,0,1,1,1,1,I arbejde,1,1,1555353085519
Egern,male,23,training_train,pretest,pcfs12,4,1,43,5,dimgray,triangle,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353089098
Egern,male,23,training_train,pretest,pcfs12,4,1,44,0,white,square,sounds/E.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353092695
Egern,male,23,training_train,pretest,pcfs12,4,1,45,6,red,square,sounds/E.wav,1,1,no,1,1,1,1,1,0,1,0,0,1,0,1,I arbejde,1,1,1555353096332
Egern,male,23,training_train,pretest,pcfs12,4,1,46,4,white,star,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353099930
Egern,male,23,training_train,pretest,pcfs12,4,1,47,7,darkorange,star,sounds/C.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555353103533
Egern,male,23,training_train,pretest,pcfs12,4,1,48,7,darkorange,square,sounds/C.wav,1,1,no,0,1,1,1,1,1,0,1,1,1,0,1,I arbejde,1,0,1555353107065
Egern,male,23,training_train,pretest,pcfs12,4,1,49,5,dimgray,circle,sounds/P.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353110662
Egern,male,23,training_train,pretest,pcfs12,4,1,50,2,blue,square,sounds/P.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555353114264
Egern,male,23,training_train,pretest,pcfs12,4,1,51,4,blue,square,sounds/B.wav,1,1,no,0,0,1,1,0,0,1,0,1,0,1,1,I arbejde,1,1,1555353117871
Egern,male,23,training_train,pretest,pcfs12,4,1,52,6,green,circle,sounds/B.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555353121465
Egern,male,23,training_train,pretest,pcfs12,4,1,53,3,green,square,sounds/G.wav,1,1,no,0,1,1,1,0,0,0,0,1,0,1,1,I arbejde,1,1,1555353125073
Egern,male,23,training_train,pretest,pcfs12,4,1,54,6,red,star,sounds/T.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353128660
Egern,male,23,training_train,pretest,pcfs12,4,1,55,1,yellow,circle,sounds/T.wav,1,1,no,0,1,1,1,1,0,0,0,0,1,0,1,I arbejde,1,1,1555353132263
Egern,male,23,training_train,pretest,pcfs12,4,1,56,1,yellow,triangle,sounds/E.wav,1,1,no,0,1,1,1,0,1,0,1,1,0,1,1,I arbejde,1,1,1555353135807
Egern,male,23,training_train,pretest,pcfs12,4,1,57,0,white,triangle,sounds/E.wav,1,1,no,0,0,1,1,1,0,1,0,0,0,0,0,I arbejde,1,1,1555353139406
Egern,male,23,training_train,pretest,pcfs12,4,1,58,0,blue,triangle,sounds/E.wav,1,1,no,1,1,1,1,1,1,1,1,0,1,0,1,I arbejde,1,1,1555353143040
Egern,male,23,training_train,pretest,pcfs12,4,1,59,4,darkorange,star,sounds/B.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353146625
Egern,male,23,training_train,pretest,pcfs12,4,1,60,6,red,triangle,sounds/V.wav,1,1,no,0,1,1,1,0,0,0,0,0,0,0,1,I arbejde,1,1,1555353150218
Egern,male,23,training_train,pretest,pcfs12,4,1,61,3,blue,triangle,sounds/G.wav,1,1,no,1,1,1,1,0,0,1,0,0,0,0,1,I arbejde,1,1,1555353153835
Egern,male,23,training_train,training,ps2,2,2,1,5,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353188358
Egern,male,23,training_train,training,ps2,2,2,2,1,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353190933
Egern,male,23,training_train,training,ps2,2,2,3,7,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353193504
Egern,male,23,training_train,training,ps2,2,2,4,6,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353196099
Egern,male,23,training_train,training,ps2,2,2,5,7,white,circle,sounds/C.wav,1,1,no,,,1,0,1,1,,1,,0,,0,I arbejde,0,,1555353198683
Egern,male,23,training_train,training,ps2,2,2,6,6,white,circle,sounds/D.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353201260
Egern,male,23,training_train,training,ps2,2,2,7,3,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353203832
Egern,male,23,training_train,training,ps2,2,2,8,4,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353206406
Egern,male,23,training_train,training,ps2,2,2,9,8,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353208981
Egern,male,23,training_train,training,ps2,2,2,10,5,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353211553
Egern,male,23,training_train,training,ps2,2,2,11,3,white,circle,sounds/E.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353214142
Egern,male,23,training_train,training,ps2,2,2,12,5,white,circle,sounds/D.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353216728
Egern,male,23,training_train,training,ps2,2,2,13,3,white,circle,sounds/E.wav,1,0,no,,,1,0,1,1,,0,,0,,0,I arbejde,0,,1555353219308
Egern,male,23,training_train,training,ps2,2,2,14,6,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353221880
Egern,male,23,training_train,training,ps2,2,2,15,3,white,circle,sounds/B.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353224454
Egern,male,23,training_train,training,ps2,2,2,16,3,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353227042
Egern,male,23,training_train,training,ps2,2,2,17,3,white,circle,sounds/D.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353229618
Egern,male,23,training_train,training,ps2,2,2,18,0,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,1,,0,I arbejde,0,,1555353232210
Egern,male,23,training_train,training,ps2,2,2,19,1,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353234782
Egern,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353237356
Egern,male,23,training_train,training,ps2,2,2,21,5,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353239951
Egern,male,23,training_train,training,ps2,2,2,22,0,white,circle,sounds/B.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353242520
Egern,male,23,training_train,training,ps2,2,2,23,6,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353245092
Egern,male,23,training_train,training,ps2,2,2,24,2,white,circle,sounds/B.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353247690
Egern,male,23,training_train,training,ps2,2,2,25,5,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353250264
Egern,male,23,training_train,training,ps2,2,2,26,2,white,circle,sounds/C.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353252833
Egern,male,23,training_train,training,ps2,2,2,27,5,white,circle,sounds/E.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353255419
Egern,male,23,training_train,training,ps2,2,2,28,6,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353257997
Egern,male,23,training_train,training,ps2,2,2,29,6,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353260580
Egern,male,23,training_train,training,ps2,2,2,30,0,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353263172
Egern,male,23,training_train,training,ps2,2,2,31,1,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353265761
Egern,male,23,training_train,training,ps2,2,2,32,3,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353268350
Egern,male,23,training_train,training,ps2,2,2,33,7,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353270939
Egern,male,23,training_train,training,ps2,2,2,34,3,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353273534
Egern,male,23,training_train,training,ps2,2,2,35,1,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353276112
Egern,male,23,training_train,training,ps2,2,2,36,0,white,circle,sounds/P.wav,1,0,no,,,1,0,1,0,,1,,0,,0,I arbejde,0,,1555353278701
Egern,male,23,training_train,training,ps2,2,2,37,7,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353281287
Egern,male,23,training_train,training,ps2,2,2,38,8,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353283879
Egern,male,23,training_train,training,ps2,2,2,39,0,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353286456
Egern,male,23,training_train,training,ps2,2,2,40,5,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353289040
Egern,male,23,training_train,training,ps2,2,2,41,0,white,circle,sounds/P.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353291640
Egern,male,23,training_train,training,ps2,2,2,42,4,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353294209
Egern,male,23,training_train,training,ps2,2,2,43,1,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353296787
Egern,male,23,training_train,training,ps2,2,2,44,5,white,circle,sounds/E.wav,1,0,no,,,1,0,1,0,,1,,0,,0,I arbejde,0,,1555353299368
Egern,male,23,training_train,training,ps2,2,2,45,2,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353301962
Egern,male,23,training_train,training,ps2,2,2,46,7,white,circle,sounds/T.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353304548
Egern,male,23,training_train,training,ps2,2,2,47,4,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353307128
Egern,male,23,training_train,training,ps2,2,2,48,5,white,circle,sounds/B.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353309717
Egern,male,23,training_train,training,ps2,2,2,49,1,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353312310
Egern,male,23,training_train,training,ps2,2,2,50,1,white,circle,sounds/B.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353314881
Egern,male,23,training_train,training,ps2,2,2,51,1,white,circle,sounds/E.wav,1,0,no,,,1,0,1,1,,0,,1,,1,I arbejde,0,,1555353317471
Egern,male,23,training_train,training,ps2,2,2,52,1,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353320045
Egern,male,23,training_train,training,ps2,2,2,53,5,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353322642
Egern,male,23,training_train,training,ps2,2,2,54,2,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353325209
Egern,male,23,training_train,training,ps2,2,2,55,7,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353327783
Egern,male,23,training_train,training,ps2,2,2,56,7,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353330358
Egern,male,23,training_train,training,ps2,2,2,57,8,white,circle,sounds/T.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353332947
Egern,male,23,training_train,training,ps2,2,2,58,6,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353335545
Egern,male,23,training_train,training,ps2,2,2,59,3,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353338111
Egern,male,23,training_train,training,ps2,2,2,60,8,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353340700
Egern,male,23,training_train,training,ps2,2,2,61,8,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353343292
Egern,male,23,training_train,training,ps2,2,2,62,8,white,circle,sounds/T.wav,1,0,no,,,1,0,1,1,,0,,1,,1,I arbejde,0,,1555353345887
Egern,male,23,training_train,training,ps2,2,2,1,7,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353437498
Egern,male,23,training_train,training,ps2,2,2,2,3,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353440069
Egern,male,23,training_train,training,ps2,2,2,3,1,white,circle,sounds/D.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353442658
Egern,male,23,training_train,training,ps2,2,2,4,4,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353445253
Egern,male,23,training_train,training,ps2,2,2,5,1,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353447825
Egern,male,23,training_train,training,ps2,2,2,6,0,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353450425
Egern,male,23,training_train,training,ps2,2,2,7,2,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353453006
Egern,male,23,training_train,training,ps2,2,2,8,6,white,circle,sounds/B.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353455595
