id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,position_response,occupation,color_target,figure_score,simulate,color_response,figure_response,sound_score,position_tested,figure_target,color_tested,timestamp,sound_tested,sound_target,figure_tested,position_score,sound_response
jaerv,female,22,training_train,training,ps2,2,2,15,3,white,circle,sounds/B.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817831505,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,16,4,white,circle,sounds/P.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817834076,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,17,8,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817836654,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,18,5,white,circle,sounds/E.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817839225,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,19,8,white,circle,sounds/G.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817841809,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,20,3,white,circle,sounds/B.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817844398,1,0,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,21,1,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817847002,1,1,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,22,4,white,circle,sounds/D.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817849594,1,0,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,23,3,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817852160,1,1,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,24,6,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817854746,1,0,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,25,7,white,circle,sounds/G.wav,0,,1,Studerende,,,no,,,1,1,,0,1554817857346,1,1,0,0,1
jaerv,female,22,training_train,training,ps2,2,2,26,6,white,circle,sounds/P.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817859933,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,27,4,white,circle,sounds/V.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817862504,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,28,3,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817865079,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,29,1,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817867654,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,30,2,white,circle,sounds/D.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817870225,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,31,1,white,circle,sounds/C.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817872806,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,32,0,white,circle,sounds/C.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817875374,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,33,0,white,circle,sounds/V.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817877946,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,34,3,white,circle,sounds/E.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817880521,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,35,4,white,circle,sounds/V.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817883095,1,1,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,36,7,white,circle,sounds/E.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817885687,1,1,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,37,0,white,circle,sounds/D.wav,0,,1,Studerende,,,no,,,1,1,,0,1554817888272,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,38,6,white,circle,sounds/B.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817890848,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,39,2,white,circle,sounds/D.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817893446,1,1,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,40,6,white,circle,sounds/P.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817896038,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,41,2,white,circle,sounds/D.wav,1,,0,Studerende,,,no,,,1,1,,0,1554817898644,1,1,0,0,1
jaerv,female,22,training_train,training,ps2,2,2,42,4,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817901228,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,43,1,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817903799,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,44,6,white,circle,sounds/B.wav,0,,1,Studerende,,,no,,,1,1,,0,1554817906383,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,45,1,white,circle,sounds/B.wav,1,,0,Studerende,,,no,,,0,1,,0,1554817908975,1,0,0,0,1
jaerv,female,22,training_train,training,ps2,2,2,46,2,white,circle,sounds/P.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817911555,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,47,1,white,circle,sounds/V.wav,1,,0,Studerende,,,no,,,1,1,,0,1554817914130,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,48,8,white,circle,sounds/C.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817916701,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,49,2,white,circle,sounds/T.wav,0,,1,Studerende,,,no,,,1,1,,0,1554817919285,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,50,6,white,circle,sounds/C.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817921874,1,1,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,51,2,white,circle,sounds/T.wav,1,,0,Studerende,,,no,,,0,1,,0,1554817924457,1,1,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,52,6,white,circle,sounds/E.wav,1,,0,Studerende,,,no,,,1,1,,0,1554817927029,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,53,7,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817929603,1,1,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,54,6,white,circle,sounds/E.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817932213,1,1,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,55,7,white,circle,sounds/P.wav,1,,0,Studerende,,,no,,,1,1,,0,1554817934784,1,0,0,0,0
jaerv,female,22,training_train,training,ps2,2,2,56,1,white,circle,sounds/G.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817937356,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,57,1,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817939931,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,58,5,white,circle,sounds/T.wav,0,,0,Studerende,,,no,,,0,1,,0,1554817942523,1,0,0,1,1
jaerv,female,22,training_train,training,ps2,2,2,59,1,white,circle,sounds/E.wav,1,,1,Studerende,,,no,,,1,1,,0,1554817945115,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,60,6,white,circle,sounds/C.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817947686,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,61,2,white,circle,sounds/P.wav,0,,0,Studerende,,,no,,,1,1,,0,1554817950258,1,0,0,1,0
jaerv,female,22,training_train,training,ps2,2,2,62,1,white,circle,sounds/B.wav,0,,1,Studerende,,,no,,,1,1,,0,1554817952841,1,0,0,0,0
jaerv,female,22,training_train,posttest,pc2,2,2,1,7,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554817977150,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,2,8,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554817979722,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,3,7,green,circle,,1,1,0,Studerende,1,,no,1,,,1,,1,1554817982314,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,4,8,dimgray,circle,,1,0,0,Studerende,0,,no,1,,,1,,1,1554817984899,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,5,0,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554817987477,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,6,7,darkorange,circle,,0,1,1,Studerende,0,,no,0,,,1,,1,1554817990069,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,7,0,white,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554817992641,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,8,7,white,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554817995233,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,9,8,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554817997805,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,10,7,dimgray,circle,,1,0,1,Studerende,0,,no,1,,,1,,1,1554818000400,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,11,5,darkorange,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554818002986,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,12,8,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818005557,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,13,4,darkorange,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554818008138,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,14,7,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818010707,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,15,3,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818013278,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,16,5,blue,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554818015870,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,17,2,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818018442,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,18,7,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818021017,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,19,0,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818023591,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,20,3,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818026163,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,21,4,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818028738,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,22,3,blue,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554818031312,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,23,7,dimgray,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818033884,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,24,8,white,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818036458,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,25,7,red,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554818039042,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,26,5,white,circle,,0,1,0,Studerende,1,,no,1,,,1,,1,1554818041637,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,27,7,red,circle,,1,0,0,Studerende,1,,no,0,,,1,,1,1554818044211,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,28,2,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818046786,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,29,7,red,circle,,1,0,0,Studerende,1,,no,0,,,1,,1,1554818049360,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,30,1,darkorange,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554818051958,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,31,5,blue,circle,,0,1,1,Studerende,0,,no,0,,,1,,1,1554818054562,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,32,1,red,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554818057131,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,33,3,blue,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818059705,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,34,5,blue,circle,,0,0,0,Studerende,0,,no,1,,,1,,1,1554818062288,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,35,6,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818064869,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,36,7,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818067441,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,37,8,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818070015,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,38,0,white,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818072589,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,39,5,green,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818075161,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,40,0,blue,circle,,1,0,0,Studerende,0,,no,1,,,1,,1,1554818077745,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,41,7,white,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818080328,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,42,4,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818082900,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,43,8,white,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818085474,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,44,6,white,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818088049,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,45,6,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818090621,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,46,1,white,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818093195,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,47,0,red,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818095767,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,48,5,yellow,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818098341,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,49,0,yellow,circle,,1,0,0,Studerende,0,,no,1,,,1,,1,1554818100936,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,50,7,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818103505,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,51,5,white,circle,,0,1,1,Studerende,0,,no,0,,,1,,1,1554818106091,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,52,4,dimgray,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818108669,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,53,7,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818111243,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,54,3,blue,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818113815,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,55,3,darkorange,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818116390,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,56,3,green,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554818118985,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,57,4,darkorange,circle,,0,0,1,Studerende,1,,no,0,,,1,,1,1554818121565,0,,0,0,
jaerv,female,22,training_train,posttest,pc2,2,2,58,7,dimgray,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818124145,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,59,4,white,circle,,1,1,1,Studerende,0,,no,0,,,1,,1,1554818126734,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,60,5,darkorange,circle,,0,1,0,Studerende,0,,no,0,,,1,,1,1554818129309,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,61,3,white,circle,,0,0,0,Studerende,1,,no,0,,,1,,1,1554818131881,0,,0,1,
jaerv,female,22,training_train,posttest,pc2,2,2,62,5,green,circle,,1,1,0,Studerende,0,,no,0,,,1,,1,1554818134455,0,,0,0,
jaerv,female,22,training_train,posttest,fc2,2,2,1,4,blue,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818156282,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,2,4,yellow,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818158854,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,3,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818161428,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,4,4,blue,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818164003,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,5,4,darkorange,circle,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818166578,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,6,4,green,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818169148,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,7,4,red,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818171724,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,8,4,red,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818174299,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,9,4,darkorange,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818176870,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,10,4,yellow,star,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818179445,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,11,4,dimgray,square,,,1,,Studerende,0,1,no,0,1,,0,1,1,1554818182030,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,12,4,darkorange,star,,,1,,Studerende,0,1,no,0,1,,0,1,1,1554818184620,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,13,4,dimgray,circle,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818187198,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,14,4,dimgray,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818189772,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,15,4,yellow,circle,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818192347,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,16,4,green,square,,,1,,Studerende,0,1,no,0,1,,0,1,1,1554818194939,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,17,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818197510,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,18,4,green,circle,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818200085,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,19,4,red,square,,,1,,Studerende,0,0,no,0,1,,0,0,1,1554818202674,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,20,4,blue,circle,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818205246,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,21,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818207820,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,22,4,green,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818210395,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,23,4,blue,star,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818212967,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,24,4,green,triangle,,,1,,Studerende,1,0,no,1,0,,0,1,1,1554818215550,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,25,4,yellow,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818218133,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,26,4,yellow,triangle,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818220705,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,27,4,yellow,star,,,1,,Studerende,1,1,no,1,0,,0,0,1,1554818223303,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,28,4,darkorange,star,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818225869,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,29,4,yellow,square,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818228442,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,30,4,dimgray,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818231018,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,31,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818233590,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,32,4,dimgray,triangle,,,1,,Studerende,1,1,no,1,0,,0,0,1,1554818236176,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,33,4,darkorange,square,,,0,,Studerende,1,0,no,0,1,,0,0,1,1554818238765,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,34,4,blue,triangle,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818241345,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,35,4,yellow,star,,,0,,Studerende,0,1,no,1,0,,0,0,1,1554818243931,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,36,4,blue,triangle,,,0,,Studerende,1,0,no,0,0,,0,1,1,1554818246509,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,37,4,yellow,triangle,,,1,,Studerende,1,1,no,1,0,,0,0,1,1554818249095,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,38,4,darkorange,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818251673,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,39,4,red,square,,,1,,Studerende,0,0,no,0,1,,0,0,1,1554818254256,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,40,4,blue,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818256836,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,41,4,red,star,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818259411,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,42,4,dimgray,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818261983,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,43,4,darkorange,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818264557,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,44,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818267131,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,45,4,darkorange,star,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818269703,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,46,4,darkorange,triangle,,,0,,Studerende,1,0,no,0,0,,0,1,1,1554818272278,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,47,4,blue,star,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818274853,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,48,4,blue,square,,,0,,Studerende,0,1,no,1,0,,0,0,1,1554818277448,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,49,4,red,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818280016,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,50,4,dimgray,square,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818282591,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,51,4,green,square,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818285180,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,52,4,dimgray,triangle,,,1,,Studerende,1,1,no,1,0,,0,0,1,1554818287775,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,53,4,white,star,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818290344,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,54,4,yellow,triangle,,,1,,Studerende,0,0,no,0,0,,0,1,1,1554818292918,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,55,4,blue,star,,,1,,Studerende,0,1,no,0,1,,0,1,1,1554818295513,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,56,4,dimgray,circle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818298082,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,57,4,yellow,triangle,,,0,,Studerende,0,1,no,1,0,,0,0,1,1554818300668,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,58,4,yellow,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818303246,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,59,4,yellow,circle,,,0,,Studerende,1,1,no,0,0,,0,0,1,1554818305817,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,60,4,red,triangle,,,1,,Studerende,0,1,no,0,1,,0,1,1,1554818308401,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,61,4,darkorange,triangle,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818310984,0,,1,,
jaerv,female,22,training_train,posttest,fc2,2,2,62,4,yellow,star,,,1,,Studerende,0,1,no,0,0,,0,0,1,1554818313556,0,,1,,
jaerv,female,22,training_train,posttest,pcs1,3,1,1,3,blue,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818325885,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,2,4,darkorange,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818329499,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,3,7,darkorange,circle,sounds/C.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818333092,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,4,7,blue,circle,sounds/T.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818336706,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,5,1,yellow,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818340290,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,6,1,blue,circle,sounds/T.wav,1,1,0,Studerende,0,,no,0,,1,1,,1,1554818343887,1,0,0,0,0
jaerv,female,22,training_train,posttest,pcs1,3,1,7,1,darkorange,circle,sounds/B.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818347489,1,0,0,1,0
