id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,position_score,sound_score,figure_target,occupation,position_target,position_tested,figure_response,figure_tested,color_response,sound_response,sound_target,sound_tested,position_response,color_target,figure_score,color_tested,timestamp,color_score
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,31,2,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809319155,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,32,5,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809321675,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,33,7,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809324205,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,34,8,white,circle,sounds\E.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809326735,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,35,7,white,circle,sounds\T.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809329255,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,36,4,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809331775,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,37,5,white,circle,sounds\C.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809334325,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,38,6,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809336845,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,39,6,white,circle,sounds\P.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809339365,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,40,8,white,circle,sounds\B.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809341895,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,41,6,white,circle,sounds\T.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809344445,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,42,2,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809346965,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,43,6,white,circle,sounds\C.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809349485,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,44,2,white,circle,sounds\G.wav,no,1,0,,Studerende,1,1,,0,,1,0,1,1,,,0,1554809352025,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,45,2,white,circle,sounds\C.wav,no,0,1,,Studerende,0,1,,0,,1,1,1,1,,,0,1554809354565,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,46,8,white,circle,sounds\B.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809357085,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,47,8,white,circle,sounds\C.wav,no,0,0,,Studerende,0,1,,0,,0,1,1,1,,,0,1554809359605,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,48,0,white,circle,sounds\B.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809362135,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,49,8,white,circle,sounds\T.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809364685,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,50,3,white,circle,sounds\B.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809367215,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,51,8,white,circle,sounds\T.wav,no,1,1,,Studerende,1,1,,0,,1,1,1,1,,,0,1554809369745,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,52,0,white,circle,sounds\V.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809372265,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,53,0,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809374805,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,54,1,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809377335,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,55,5,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809379875,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,56,7,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809382405,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,57,4,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809384925,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,58,2,white,circle,sounds\V.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809387445,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,59,3,white,circle,sounds\C.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809389965,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,60,2,white,circle,sounds\V.wav,no,0,1,,Studerende,1,1,,0,,1,1,1,0,,,0,1554809392485,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,61,3,white,circle,sounds\B.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809395005,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,62,5,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809397535,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,1,7,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809422255,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,2,5,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809424785,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,3,6,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809427305,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,4,1,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809429835,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,5,4,white,circle,sounds\B.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809432385,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,6,1,white,circle,sounds\D.wav,no,1,0,,Studerende,1,1,,0,,0,1,1,1,,,0,1554809434925,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,7,4,white,circle,sounds\D.wav,no,1,0,,Studerende,1,1,,0,,1,0,1,1,,,0,1554809437465,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,8,7,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809439995,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,9,5,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809442545,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,10,4,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809445075,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,11,7,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809447615,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,12,4,white,circle,sounds\V.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809450165,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,13,6,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809452695,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,14,6,white,circle,sounds\C.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809455245,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,15,6,white,circle,sounds\G.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809457785,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,16,7,white,circle,sounds\V.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809460325,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,17,1,white,circle,sounds\P.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809462865,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,18,4,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809465405,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,19,1,white,circle,sounds\D.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809467935,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,20,4,white,circle,sounds\V.wav,no,0,0,,Studerende,1,1,,0,,0,1,1,0,,,0,1554809470475,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,21,7,white,circle,sounds\V.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809473025,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,22,4,white,circle,sounds\E.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809475555,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,23,5,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809478095,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,24,3,white,circle,sounds\E.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809480635,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,25,4,white,circle,sounds\D.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809483165,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,26,2,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809485695,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,27,6,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809488235,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,28,1,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809490785,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,29,3,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809493316,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,30,4,white,circle,sounds\P.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809495856,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,31,4,white,circle,sounds\E.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809498406,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,32,0,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809500946,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,33,8,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809503476,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,34,8,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809506016,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,35,8,white,circle,sounds\B.wav,no,1,0,,Studerende,1,1,,0,,1,0,1,1,,,0,1554809508566,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,36,2,white,circle,sounds\T.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809511106,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,37,8,white,circle,sounds\D.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809513636,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,38,2,white,circle,sounds\T.wav,no,0,1,,Studerende,1,1,,0,,1,1,1,0,,,0,1554809516186,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,39,1,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809518726,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,40,4,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809521256,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,41,5,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809523796,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,42,5,white,circle,sounds\B.wav,no,0,0,,Studerende,0,1,,0,,1,0,1,1,,,0,1554809526346,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,43,2,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809528876,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,44,8,white,circle,sounds\C.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809531426,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,45,3,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809533956,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,46,6,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809536496,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,47,8,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809539036,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,48,6,white,circle,sounds\B.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809541576,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,49,8,white,circle,sounds\P.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809544116,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,50,2,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809546656,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,51,1,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809549196,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,52,2,white,circle,sounds\P.wav,no,1,0,,Studerende,1,1,,0,,1,0,1,1,,,0,1554809551746,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,53,3,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809554276,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,54,7,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809556816,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,55,5,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809559356,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,56,1,white,circle,sounds\D.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809561896,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,57,0,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809564436,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,58,7,white,circle,sounds\V.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809566966,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,59,0,white,circle,sounds\D.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809569506,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,60,4,white,circle,sounds\P.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809572046,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,61,2,white,circle,sounds\D.wav,no,1,0,,Studerende,0,1,,0,,0,1,1,0,,,0,1554809574576,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,62,4,white,circle,sounds\P.wav,no,1,0,,Studerende,1,1,,0,,0,1,1,1,,,0,1554809577136,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,1,8,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809598966,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,2,6,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809601506,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,3,8,white,circle,sounds\E.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809604056,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,4,4,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809606596,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,5,8,white,circle,sounds\P.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809609126,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,6,3,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809611666,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,7,1,white,circle,sounds\T.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809614216,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,8,6,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809616746,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,9,0,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809619286,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,10,3,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809621826,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,11,1,white,circle,sounds\P.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809624376,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,12,7,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809626906,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,13,5,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809629446,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,14,2,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809631996,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,15,5,white,circle,sounds\T.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809634526,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,16,0,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809637066,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,17,5,white,circle,sounds\E.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809639616,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,18,0,white,circle,sounds\G.wav,no,1,0,,Studerende,1,1,,0,,0,1,1,1,,,0,1554809642156,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,19,8,white,circle,sounds\P.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809644696,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,20,0,white,circle,sounds\B.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809647236,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,21,0,white,circle,sounds\B.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809649776,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,22,0,white,circle,sounds\B.wav,no,1,1,,Studerende,1,1,,0,,1,1,1,1,,,0,1554809652316,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,23,5,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809654846,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,24,0,white,circle,sounds\B.wav,no,1,1,,Studerende,1,1,,0,,1,1,1,1,,,0,1554809657396,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,25,2,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809659926,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,26,4,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809662466,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,27,0,white,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809665006,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,28,4,white,circle,sounds\P.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809667556,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,29,6,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809670086,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,30,7,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809672626,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,31,8,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809675166,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,32,7,white,circle,sounds\E.wav,no,1,1,,Studerende,1,1,,0,,0,0,1,1,,,0,1554809677716,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,33,0,white,circle,sounds\E.wav,no,0,0,,Studerende,0,1,,0,,0,1,1,1,,,0,1554809680256,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,34,3,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809682796,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,35,1,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809685326,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,36,4,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809687866,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,37,5,white,circle,sounds\E.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809690416,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,38,1,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809692956,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,39,5,white,circle,sounds\E.wav,no,0,0,,Studerende,1,1,,0,,0,1,1,0,,,0,1554809695486,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,40,4,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809698026,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,41,8,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809700566,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,42,1,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809703116,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,43,6,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809705646,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,44,5,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809708186,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,45,0,white,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809710726,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,46,6,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809713276,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,47,0,white,circle,sounds\D.wav,no,0,0,,Studerende,1,1,,0,,0,1,1,0,,,0,1554809715806,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,48,2,white,circle,sounds\B.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809718346,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,49,0,white,circle,sounds\E.wav,no,1,0,,Studerende,1,1,,0,,1,0,1,1,,,0,1554809720896,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,50,4,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809723426,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,51,0,white,circle,sounds\T.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809725966,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,52,7,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809728516,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,53,5,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809731056,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,54,4,white,circle,sounds\T.wav,no,0,0,,Studerende,0,1,,0,,1,0,1,1,,,0,1554809733596,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,55,1,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809736126,
