id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,color_response,color_target,position_target,figure_response,sound_score,occupation,timestamp,sound_tested,figure_score,position_score,sound_response,simulate,figure_target,figure_tested,position_tested,position_response,color_score,sound_target
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,47,6,red,circle,sounds\D.wav,1,0,0,0,0,1,Studerende,1554986524712,1,1,1,1,no,0,1,1,0,1,1
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,48,2,white,circle,sounds\G.wav,1,0,0,0,1,1,Studerende,1554986528292,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,49,4,red,triangle,sounds\D.wav,1,1,0,0,0,0,Studerende,1554986531892,1,1,1,1,no,0,1,1,0,0,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,50,5,red,circle,sounds\C.wav,1,1,1,0,0,1,Studerende,1554986535472,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,51,7,yellow,square,sounds\V.wav,1,0,0,0,0,1,Studerende,1554986539032,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,52,2,white,star,sounds\D.wav,1,0,0,0,0,1,Studerende,1554986542592,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,53,8,red,star,sounds\T.wav,1,0,0,0,1,1,Studerende,1554986546172,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,54,6,darkorange,square,sounds\G.wav,1,0,0,0,0,1,Studerende,1554986549732,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,55,1,yellow,square,sounds\B.wav,1,0,0,0,1,1,Studerende,1554986553312,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,56,1,green,circle,sounds\B.wav,1,0,0,1,0,1,Studerende,1554986556912,1,1,1,1,no,0,1,1,1,1,1
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,57,2,red,square,sounds\C.wav,1,0,0,0,0,1,Studerende,1554986560472,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,58,2,darkorange,circle,sounds\T.wav,1,0,0,1,0,1,Studerende,1554986564052,1,1,1,0,no,0,1,1,1,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,59,0,dimgray,star,sounds\G.wav,1,0,0,0,0,1,Studerende,1554986567612,1,1,1,0,no,0,1,1,0,1,0
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,60,0,white,circle,sounds\G.wav,1,0,0,1,0,1,Studerende,1554986571212,1,1,1,1,no,0,1,1,1,1,1
Isbjørn,male,23,training_train,pretest,pcfs12,4,1,61,1,darkorange,circle,sounds\B.wav,1,0,0,0,1,1,Studerende,1554986574792,1,1,1,0,no,1,1,1,0,1,0
Isbjørn,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986628952,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,2,1,white,circle,sounds\B.wav,0,,,0,,0,Studerende,1554986631532,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,3,3,white,circle,sounds\E.wav,0,,,1,,1,Studerende,1554986634092,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,4,3,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986636652,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,5,3,white,circle,sounds\D.wav,0,,,1,,0,Studerende,1554986639252,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,6,4,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986641842,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,7,3,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554986644422,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,8,8,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986647002,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,9,5,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986649562,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,10,0,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986652142,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,11,7,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986654702,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,12,3,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554986657282,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,13,2,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554986659862,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,14,1,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986662422,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,15,7,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986665002,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,16,6,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986667562,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,17,5,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986670122,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,18,8,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986672682,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,19,8,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554986675262,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986677822,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,21,1,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986680402,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,22,6,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986682962,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,23,7,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986685522,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,24,6,white,circle,sounds\T.wav,0,,,1,,1,Studerende,1554986688122,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,25,7,white,circle,sounds\E.wav,0,,,1,,1,Studerende,1554986690682,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,26,4,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986693242,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,27,4,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986695842,1,,0,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,28,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986698402,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,29,2,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986700962,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,30,7,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986703542,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,31,8,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986706122,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,32,7,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554986708682,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,33,8,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554986711282,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,34,8,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986713842,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,35,4,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986716402,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,36,8,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554986719002,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,37,6,white,circle,sounds\V.wav,0,,,0,,0,Studerende,1554986721582,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,38,6,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986724162,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,39,6,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554986726742,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,40,7,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986729302,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,41,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986731862,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,42,7,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554986734462,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,43,2,white,circle,sounds\T.wav,0,,,1,,0,Studerende,1554986737022,1,,0,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,44,5,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986739582,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,45,7,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986742142,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,46,5,white,circle,sounds\T.wav,0,,,1,,0,Studerende,1554986744742,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,47,5,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986747322,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986749882,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,49,1,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986752442,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,50,5,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986755022,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,51,8,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986757602,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,52,7,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554986760182,1,,0,0,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,53,1,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986762742,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,54,7,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554986765322,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,55,1,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554986767882,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,56,0,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986770442,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,57,4,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986773002,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,58,0,white,circle,sounds\B.wav,0,,,1,,0,Studerende,1554986775602,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,59,2,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986778162,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,60,6,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986780722,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,61,4,white,circle,sounds\V.wav,0,,,0,,0,Studerende,1554986783302,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,62,4,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986785882,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986830293,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,2,3,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986832853,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,3,3,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554986835433,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,4,3,white,circle,sounds\E.wav,0,,,1,,1,Studerende,1554986838013,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,5,0,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986840573,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,6,6,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986843153,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,7,5,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986845713,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,8,8,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986848293,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,9,0,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986850873,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,10,2,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986853433,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,11,3,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986855993,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,12,2,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554986858593,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,13,3,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554986861153,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,14,5,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986863713,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,15,1,white,circle,sounds\C.wav,0,,,0,,0,Studerende,1554986866273,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,16,5,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554986868873,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,17,7,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986871433,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,18,6,white,circle,sounds\E.wav,0,,,0,,0,Studerende,1554986874013,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,19,3,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554986876573,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,20,5,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986879153,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,21,0,white,circle,sounds\C.wav,0,,,0,,0,Studerende,1554986881733,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,22,6,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986884293,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,23,0,white,circle,sounds\C.wav,0,,,1,,0,Studerende,1554986886853,1,,0,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,24,6,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554986889413,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,25,4,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554986891993,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,26,8,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554986894573,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,27,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986897153,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,28,8,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554986899733,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,29,5,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986902293,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,30,7,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986904853,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,31,2,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986907413,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,32,6,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554986909993,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,33,3,white,circle,sounds\C.wav,0,,,0,,0,Studerende,1554986912573,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,34,6,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554986915133,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,35,6,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986917733,1,,0,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,36,6,white,circle,sounds\E.wav,0,,,1,,1,Studerende,1554986920313,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,37,0,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986922873,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,38,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986925433,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,39,7,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986928013,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,40,7,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554986930573,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,41,6,white,circle,sounds\E.wav,0,,,0,,0,Studerende,1554986933153,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,42,5,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986935713,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,43,3,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554986938293,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,44,4,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986940853,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,45,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986943413,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,46,1,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986945973,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,47,8,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986948553,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986951113,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,49,8,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554986953673,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,50,1,white,circle,sounds\C.wav,0,,,0,,0,Studerende,1554986956253,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,51,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554986958813,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,52,1,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554986961393,1,,0,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,53,1,white,circle,sounds\E.wav,0,,,1,,1,Studerende,1554986963953,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,54,5,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986966513,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,55,7,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986969073,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,56,8,white,circle,sounds\E.wav,0,,,0,,0,Studerende,1554986971653,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,57,4,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554986974233,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,58,8,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554986976813,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,59,2,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554986979373,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,60,6,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554986981953,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,61,2,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554986984553,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,62,7,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554986987113,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,1,5,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987008673,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,2,1,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987011233,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,3,2,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987013793,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,4,3,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987016353,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,5,3,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987018913,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,6,7,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987021493,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,7,3,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554987024073,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,8,4,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987026653,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,9,3,white,circle,sounds\C.wav,0,,,1,,0,Studerende,1554987029213,1,,0,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,10,6,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987031773,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,11,3,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554987034353,1,,0,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,12,6,white,circle,sounds\B.wav,0,,,1,,1,Studerende,1554987036913,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,13,4,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987039473,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,14,3,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987042033,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,15,7,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987044613,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,16,3,white,circle,sounds\T.wav,0,,,1,,1,Studerende,1554987047193,1,,0,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987049753,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,18,5,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987052333,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,19,1,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554987054913,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,20,5,white,circle,sounds\D.wav,0,,,1,,0,Studerende,1554987057513,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,21,0,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987060073,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,22,5,white,circle,sounds\V.wav,0,,,1,,0,Studerende,1554987062673,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,23,7,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554987065253,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,24,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987067813,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,25,0,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987070373,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,26,7,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987072973,1,,0,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,27,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987075533,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,28,0,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987078093,1,,1,0,no,,0,1,0,,0
