id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,sound_score,simulate,color_target,figure_tested,sound_tested,position_response,sound_target,color_tested,color_score,sound_response,figure_target,color_response,position_tested,timestamp,figure_response,figure_score,occupation,position_score
mus,male,25,training_transfer,practice,pcfs1,4,1,18,3,yellow,circle,sounds/V.wav,1,1,no,1,1,1,0,1,1,1,1,0,1,1,1555330892964,1,0,Studerende,0
mus,male,25,training_transfer,practice,pcfs1,4,1,19,3,yellow,star,sounds/P.wav,1,1,no,1,1,1,1,0,1,0,0,0,0,1,1555330896578,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,20,2,darkorange,triangle,sounds/D.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555330900174,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,21,2,darkorange,triangle,sounds/G.wav,1,1,no,1,1,1,1,0,1,0,0,1,0,1,1555330903794,0,0,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,22,1,blue,triangle,sounds/P.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555330907378,0,0,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,23,1,dimgray,square,sounds/D.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555330911001,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,24,6,yellow,circle,sounds/D.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555330914624,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,25,5,blue,square,sounds/C.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555330918220,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,26,0,blue,square,sounds/B.wav,0,1,no,1,1,1,0,0,1,1,0,1,1,1,1555330921842,1,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,27,8,dimgray,circle,sounds/P.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555330925439,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,28,1,darkorange,triangle,sounds/P.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555330929041,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,29,5,darkorange,triangle,sounds/V.wav,0,1,no,1,1,1,0,0,1,0,0,1,0,1,1555330932637,1,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,30,1,red,square,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555330936227,0,1,Studerende,1
mus,male,25,training_transfer,practice,pcfs1,4,1,31,1,white,square,sounds/B.wav,1,1,no,0,1,1,1,0,1,1,0,1,0,1,1555330939833,0,0,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,1,5,darkorange,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330968461,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,2,8,green,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330971030,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,3,2,darkorange,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555330973619,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,4,5,white,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330976197,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,5,3,blue,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330978765,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,6,7,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330981334,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,7,5,darkorange,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330983903,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,8,3,red,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555330986471,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,9,1,darkorange,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555330989055,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,10,3,green,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555330991638,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,11,8,darkorange,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555330994209,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,12,3,green,circle,,1,,no,1,0,0,1,,1,0,,,0,1,1555330996799,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,13,6,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555330999380,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,14,6,yellow,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331001950,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,15,3,red,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555331004533,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,16,6,dimgray,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331007125,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,17,1,dimgray,circle,,0,,no,0,0,0,0,,1,0,,,1,1,1555331009728,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,18,6,white,circle,,1,,no,0,0,0,0,,1,1,,,0,1,1555331012306,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,19,3,green,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331014875,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,20,7,blue,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331017444,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,21,4,dimgray,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331020013,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,22,2,blue,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555331022579,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,23,4,yellow,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331025171,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,24,3,dimgray,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331027749,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,25,4,darkorange,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331030338,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,26,7,dimgray,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555331032936,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,27,4,green,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331035528,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,28,5,green,circle,,0,,no,0,0,0,0,,1,0,,,1,1,1555331038126,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,29,2,green,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555331040706,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,30,5,dimgray,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331043298,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,31,5,darkorange,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331045876,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,32,5,blue,circle,,1,,no,0,0,0,1,,1,1,,,0,1,1555331048469,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,33,1,white,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331051045,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,34,1,dimgray,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331053614,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,35,1,white,circle,,1,,no,1,0,0,1,,1,1,,,1,1,1555331056218,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,36,3,green,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331058800,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,37,2,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331061367,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,38,1,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331063936,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,39,1,yellow,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331066503,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,40,0,green,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331069071,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,41,6,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331071639,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,42,3,red,circle,,0,,no,0,0,0,0,,1,0,,,1,1,1555331074220,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,43,3,blue,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331076791,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,44,7,red,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555331079380,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,45,3,blue,circle,,1,,no,1,0,0,0,,1,1,,,1,1,1555331081978,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,46,2,darkorange,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331084544,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,47,3,yellow,circle,,1,,no,0,0,0,0,,1,1,,,0,1,1555331087113,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,48,8,green,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331089682,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,49,4,darkorange,circle,,0,,no,0,0,0,0,,1,0,,,1,1,1555331092262,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,50,8,red,circle,,1,,no,0,0,0,0,,1,1,,,0,1,1555331094834,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,51,6,darkorange,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555331097403,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,52,3,blue,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331099971,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,53,7,darkorange,circle,,0,,no,1,0,0,0,,1,1,,,1,1,1555331102558,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,54,8,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331105141,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,55,0,red,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331107707,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,56,8,darkorange,circle,,1,,no,0,0,0,0,,1,1,,,0,1,1555331110276,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,57,5,blue,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331112843,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,58,5,yellow,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331115410,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,59,0,white,circle,,0,,no,0,0,0,0,,1,1,,,0,1,1555331117979,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,60,5,dimgray,circle,,1,,no,0,0,0,0,,1,1,,,0,1,1555331120547,,,Studerende,0
mus,male,25,training_transfer,pretest,pc2,2,2,61,6,blue,circle,,0,,no,0,0,0,0,,1,0,,,1,1,1555331123125,,,Studerende,1
mus,male,25,training_transfer,pretest,pc2,2,2,62,2,dimgray,circle,,0,,no,1,0,0,0,,1,0,,,0,1,1555331125700,,,Studerende,1
mus,male,25,training_transfer,pretest,fc2,2,2,1,4,red,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331133154,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,2,4,blue,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331135721,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,3,4,red,star,,,,no,1,1,0,,,1,1,,0,1,0,1555331138309,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,4,4,blue,triangle,,,,no,1,1,0,,,1,1,,0,1,0,1555331140921,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,5,4,dimgray,star,,,,no,0,1,0,,,1,1,,1,0,0,1555331143506,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,6,4,dimgray,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331146077,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,7,4,white,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331148643,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,8,4,red,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331151212,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,9,4,white,triangle,,,,no,1,1,0,,,1,0,,0,0,0,1555331153779,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,10,4,blue,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331156348,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,11,4,green,triangle,,,,no,0,1,0,,,1,1,,1,0,0,1555331158934,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,12,4,dimgray,circle,,,,no,0,1,0,,,1,0,,0,1,0,1555331161525,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,13,4,darkorange,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331164101,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,14,4,red,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331166683,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,15,4,green,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331169266,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,16,4,darkorange,square,,,,no,0,1,0,,,1,1,,1,0,0,1555331171839,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,17,4,dimgray,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331174407,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,18,4,darkorange,square,,,,no,1,1,0,,,1,0,,1,0,0,1555331176975,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,19,4,darkorange,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331179544,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,20,4,darkorange,triangle,,,,no,1,1,0,,,1,1,,0,1,0,1555331182130,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,21,4,darkorange,square,,,,no,1,1,0,,,1,1,,0,1,0,1555331184709,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,22,4,green,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331187280,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,23,4,dimgray,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331189848,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,24,4,red,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331192417,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,25,4,blue,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331194984,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,26,4,darkorange,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331197553,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,27,4,darkorange,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331200121,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,28,4,yellow,star,,,,no,0,1,0,,,1,1,,1,0,0,1555331202707,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,29,4,yellow,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331205293,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,30,4,green,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331207873,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,31,4,red,star,,,,no,0,1,0,,,1,1,,1,0,0,1555331210442,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,32,4,blue,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331213009,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,33,4,yellow,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331215577,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,34,4,red,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331218146,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,35,4,blue,triangle,,,,no,0,1,0,,,1,0,,0,1,0,1555331220741,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,36,4,red,circle,,,,no,1,1,0,,,1,0,,0,0,0,1555331223334,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,37,4,white,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331225900,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,38,4,red,circle,,,,no,1,1,0,,,1,1,,1,1,0,1555331228480,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,39,4,white,star,,,,no,1,1,0,,,1,0,,0,0,0,1555331231052,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,40,4,dimgray,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331233618,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,41,4,green,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331236187,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,42,4,red,square,,,,no,0,1,0,,,1,1,,1,0,0,1555331238757,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,43,4,green,star,,,,no,1,1,0,,,1,0,,0,0,0,1555331241347,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,44,4,yellow,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331243939,1,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,45,4,yellow,circle,,,,no,0,1,0,,,1,1,,0,0,0,1555331246510,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,46,4,darkorange,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331249078,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,47,4,yellow,star,,,,no,1,1,0,,,1,0,,0,0,0,1555331251644,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,48,4,yellow,star,,,,no,0,1,0,,,1,1,,1,0,0,1555331254213,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,49,4,yellow,circle,,,,no,1,1,0,,,1,1,,0,1,0,1555331256808,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,50,4,darkorange,star,,,,no,0,1,0,,,1,1,,1,0,0,1555331259394,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,51,4,red,circle,,,,no,0,1,0,,,1,1,,1,0,0,1555331261980,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,52,4,blue,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331264554,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,53,4,darkorange,square,,,,no,0,1,0,,,1,1,,0,0,0,1555331267119,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,54,4,darkorange,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331269690,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,55,4,green,square,,,,no,0,1,0,,,1,1,,1,0,0,1555331272267,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,56,4,darkorange,circle,,,,no,1,1,0,,,1,1,,0,1,0,1555331274865,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,57,4,green,square,,,,no,1,1,0,,,1,0,,1,0,0,1555331277459,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,58,4,red,triangle,,,,no,0,1,0,,,1,1,,0,0,0,1555331280024,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,59,4,darkorange,square,,,,no,0,1,0,,,1,1,,1,0,0,1555331282596,0,0,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,60,4,green,star,,,,no,0,1,0,,,1,1,,0,0,0,1555331285161,0,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,61,4,yellow,square,,,,no,0,1,0,,,1,1,,1,0,0,1555331287752,1,1,Studerende,
mus,male,25,training_transfer,pretest,fc2,2,2,62,4,green,circle,,,,no,1,1,0,,,1,0,,0,0,0,1555331290333,0,1,Studerende,
mus,male,25,training_transfer,pretest,pcs1,3,1,1,6,red,circle,sounds/T.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331301486,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,2,5,yellow,circle,sounds/C.wav,0,1,no,0,0,1,0,0,1,0,0,,1,1,1555331305088,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,3,1,dimgray,circle,sounds/D.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331308673,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,4,1,green,circle,sounds/E.wav,1,1,no,0,0,1,1,0,1,1,0,,0,1,1555331312277,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,5,1,white,circle,sounds/D.wav,1,1,no,0,0,1,1,0,1,1,0,,0,1,1555331315897,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,6,7,dimgray,circle,sounds/B.wav,0,0,no,0,0,1,0,0,1,0,1,,1,1,1555331319514,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,7,8,green,circle,sounds/P.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331323099,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,8,7,red,circle,sounds/T.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331326683,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,9,1,darkorange,circle,sounds/T.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331330285,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,10,5,white,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331333870,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,11,3,darkorange,circle,sounds/E.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331337455,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,12,7,dimgray,circle,sounds/G.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331341039,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,13,7,yellow,circle,sounds/V.wav,1,1,no,0,0,1,1,0,1,1,0,,0,1,1555331344656,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,14,0,yellow,circle,sounds/D.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331348257,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,15,5,yellow,circle,sounds/E.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331351860,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,16,0,red,circle,sounds/D.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331355448,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,17,4,red,circle,sounds/D.wav,0,1,no,1,0,1,0,1,1,1,1,,1,1,1555331359073,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,18,6,darkorange,circle,sounds/D.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331362701,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,19,6,darkorange,circle,sounds/T.wav,1,1,no,1,0,1,0,0,1,1,0,,1,1,1555331366309,,,Studerende,0
mus,male,25,training_transfer,pretest,pcs1,3,1,20,0,green,circle,sounds/P.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331369906,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,21,7,yellow,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331373490,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,22,0,yellow,circle,sounds/G.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331377095,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,23,0,dimgray,circle,sounds/G.wav,1,1,no,0,0,1,1,1,1,0,1,,1,1,1555331380644,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,24,5,green,circle,sounds/T.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331384227,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,25,5,darkorange,circle,sounds/T.wav,1,1,no,0,0,1,1,1,1,1,1,,0,1,1555331387759,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,26,6,white,circle,sounds/T.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331391364,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,27,6,white,circle,sounds/B.wav,1,1,no,1,0,1,1,0,1,0,0,,0,1,1555331394961,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,28,8,blue,circle,sounds/C.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331398551,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,29,1,blue,circle,sounds/V.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331402156,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,30,3,yellow,circle,sounds/G.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331405740,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,31,6,darkorange,circle,sounds/C.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331409325,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,32,3,darkorange,circle,sounds/G.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331412934,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,33,3,red,circle,sounds/G.wav,1,1,no,0,0,1,0,1,1,1,1,,0,1,1555331416561,,,Studerende,0
mus,male,25,training_transfer,pretest,pcs1,3,1,34,1,red,circle,sounds/V.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331420164,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,35,1,white,circle,sounds/V.wav,1,1,no,0,0,1,1,1,1,0,1,,1,1,1555331423780,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,36,1,white,circle,sounds/D.wav,1,1,no,1,0,1,1,0,1,0,0,,0,1,1555331427386,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,37,6,blue,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331430967,,,Studerende,1
