id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,sound_tested,position_target,position_response,figure_score,color_target,position_score,occupation,figure_response,color_tested,figure_target,timestamp,sound_score,sound_target,sound_response,color_response,position_tested,simulate,color_score
Torsk,female,28,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555405823227,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,31,4,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555405825810,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,32,3,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405828393,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,33,1,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405830977,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,34,8,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555405833563,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/G.wav,0,1,1,1,,,1,I arbejde,,0,,1555405836196,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,36,1,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555405838802,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,37,6,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555405841380,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,38,2,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555405843977,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,39,5,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555405846584,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/E.wav,0,1,0,1,,,0,I arbejde,,0,,1555405849173,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,41,6,white,circle,sounds/C.wav,0,1,0,1,,,0,I arbejde,,0,,1555405851762,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555405854363,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405856958,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/T.wav,0,1,1,0,,,0,I arbejde,,0,,1555405859564,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,45,7,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405862133,0,1,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,46,6,white,circle,sounds/D.wav,0,1,1,0,,,0,I arbejde,,0,,1555405864716,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,47,7,white,circle,sounds/V.wav,0,1,1,1,,,1,I arbejde,,0,,1555405867314,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,48,8,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405869900,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,49,0,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555405872481,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,50,0,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405875067,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,51,8,white,circle,sounds/C.wav,0,1,0,1,,,0,I arbejde,,0,,1555405877659,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,52,1,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405880234,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,53,5,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555405882817,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,54,6,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405885400,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405887984,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405890576,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555405893150,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/E.wav,0,1,1,0,,,0,I arbejde,,0,,1555405895736,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,59,5,white,circle,sounds/D.wav,0,1,0,1,,,0,I arbejde,,0,,1555405898343,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405900918,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,61,5,white,circle,sounds/C.wav,0,1,1,1,,,1,I arbejde,,0,,1555405903524,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/C.wav,0,1,1,1,,,1,I arbejde,,0,,1555405906125,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,1,3,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405919220,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,2,3,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555405921803,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,3,0,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405924413,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405926987,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,5,2,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405929591,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405932189,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,7,2,white,circle,sounds/V.wav,0,1,1,1,,,1,I arbejde,,0,,1555405934769,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,8,2,white,circle,sounds/P.wav,0,1,1,1,,,1,I arbejde,,0,,1555405937370,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,9,3,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405939965,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,10,0,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555405942539,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555405945123,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405947706,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,13,2,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405950297,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,14,1,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405952876,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,15,7,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405955482,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,16,4,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555405958065,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/G.wav,0,1,1,1,,,1,I arbejde,,0,,1555405960660,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,18,4,white,circle,sounds/C.wav,0,1,1,0,,,0,I arbejde,,0,,1555405963252,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,19,3,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555405965841,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,20,2,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405968425,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555405971011,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,22,0,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555405973594,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,23,3,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405976183,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,24,8,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555405978761,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,25,5,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405981356,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,26,1,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555405983928,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/V.wav,0,1,0,1,,,0,I arbejde,,0,,1555405986528,0,1,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,28,0,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555405989112,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,29,8,white,circle,sounds/G.wav,0,1,1,1,,,1,I arbejde,,0,,1555405991709,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555405994304,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,31,8,white,circle,sounds/P.wav,0,1,1,1,,,1,I arbejde,,0,,1555405996899,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,32,3,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555405999479,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/E.wav,0,1,0,1,,,0,I arbejde,,0,,1555406002069,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/P.wav,0,1,1,1,,,1,I arbejde,,0,,1555406004664,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,35,0,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555406007247,0,1,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,36,6,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406009830,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,37,7,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406012437,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406015014,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555406017580,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,40,8,white,circle,sounds/G.wav,0,1,0,1,,,0,I arbejde,,0,,1555406020163,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/B.wav,0,1,1,1,,,1,I arbejde,,0,,1555406022764,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406025348,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,43,6,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406027933,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,44,5,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406030528,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555406033132,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,46,2,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406035714,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406038284,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,48,2,white,circle,sounds/B.wav,0,1,1,1,,,1,I arbejde,,0,,1555406040885,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,49,6,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406043468,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,50,2,white,circle,sounds/D.wav,0,1,1,1,,,1,I arbejde,,0,,1555406046069,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,51,6,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555406048684,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,52,6,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406051268,0,1,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,53,5,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406053851,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,54,1,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406056437,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,55,5,white,circle,sounds/E.wav,0,1,1,1,,,1,I arbejde,,0,,1555406059026,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,56,2,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406061624,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/E.wav,0,1,1,1,,,1,I arbejde,,0,,1555406064213,0,1,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,58,3,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406066788,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,59,5,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555406069380,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406071975,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,61,4,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555406074555,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,62,4,white,circle,sounds/C.wav,0,1,0,1,,,0,I arbejde,,0,,1555406077147,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,1,0,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406086155,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,2,8,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406088738,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,3,5,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406091322,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406093905,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,5,4,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406096511,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,6,6,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406099112,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/C.wav,0,1,1,1,,,1,I arbejde,,0,,1555406101698,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,8,7,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406104273,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406106856,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406109440,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406112046,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555406114664,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/C.wav,0,1,1,1,,,1,I arbejde,,0,,1555406117253,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,14,6,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406119845,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,15,4,white,circle,sounds/P.wav,0,1,1,1,,,1,I arbejde,,0,,1555406122437,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,16,7,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406125047,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/D.wav,0,1,0,1,,,0,I arbejde,,0,,1555406127670,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,18,7,white,circle,sounds/T.wav,0,1,1,1,,,1,I arbejde,,0,,1555406130277,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,19,3,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406132861,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,20,0,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406135456,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,21,6,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406138045,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,22,5,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406140637,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,23,0,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406143211,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406145806,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,25,8,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406148395,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,26,1,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406150979,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,27,3,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406153562,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,28,7,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406156145,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/P.wav,0,1,1,0,,,0,I arbejde,,0,,1555406158749,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,30,7,white,circle,sounds/E.wav,0,1,1,1,,,1,I arbejde,,0,,1555406161341,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,31,4,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406163924,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,32,6,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406166496,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406169079,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,34,4,white,circle,sounds/C.wav,0,1,0,1,,,0,I arbejde,,0,,1555406171677,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,35,3,white,circle,sounds/C.wav,0,1,0,0,,,1,I arbejde,,0,,1555406174278,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,36,7,white,circle,sounds/B.wav,0,1,0,1,,,0,I arbejde,,0,,1555406176873,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,37,6,white,circle,sounds/P.wav,0,1,0,1,,,0,I arbejde,,0,,1555406179468,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406182048,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/P.wav,0,1,1,0,,,0,I arbejde,,0,,1555406184653,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,40,5,white,circle,sounds/P.wav,0,1,1,0,,,0,I arbejde,,0,,1555406187243,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406189826,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,42,5,white,circle,sounds/V.wav,0,1,1,1,,,1,I arbejde,,0,,1555406192410,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,43,7,white,circle,sounds/P.wav,0,1,0,0,,,1,I arbejde,,0,,1555406194994,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,44,3,white,circle,sounds/D.wav,0,1,0,1,,,0,I arbejde,,0,,1555406197588,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,45,8,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555406200166,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,46,3,white,circle,sounds/E.wav,0,1,1,1,,,1,I arbejde,,0,,1555406202781,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,47,2,white,circle,sounds/E.wav,0,1,0,0,,,1,I arbejde,,0,,1555406205376,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,48,3,white,circle,sounds/G.wav,0,1,1,1,,,1,I arbejde,,0,,1555406207974,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/G.wav,0,1,0,0,,,1,I arbejde,,0,,1555406210560,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,50,1,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406213135,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,51,8,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406215718,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,52,1,white,circle,sounds/T.wav,0,1,1,0,,,0,I arbejde,,0,,1555406218313,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,53,3,white,circle,sounds/D.wav,0,1,0,0,,,1,I arbejde,,0,,1555406220885,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,54,5,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406223453,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,55,5,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406226037,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,56,6,white,circle,sounds/V.wav,0,1,0,0,,,1,I arbejde,,0,,1555406228620,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,57,0,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406231227,0,0,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,58,5,white,circle,sounds/V.wav,0,1,0,1,,,0,I arbejde,,0,,1555406233824,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/T.wav,0,1,0,0,,,1,I arbejde,,0,,1555406236414,1,1,1,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,60,5,white,circle,sounds/P.wav,0,1,1,1,,,1,I arbejde,,0,,1555406239011,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,61,2,white,circle,sounds/B.wav,0,1,0,0,,,1,I arbejde,,0,,1555406241586,1,0,0,,1,no,
Torsk,female,28,training_transfer,training,ps2,2,2,62,5,white,circle,sounds/B.wav,0,1,1,1,,,1,I arbejde,,0,,1555406244201,0,0,1,,1,no,
Torsk,female,28,training_transfer,posttest,pc2,2,2,1,1,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406278191,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,2,3,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406280791,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,3,7,dimgray,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406283375,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,4,5,red,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406285958,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,5,6,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406288562,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,6,6,yellow,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406291142,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,7,7,blue,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406293725,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,8,2,yellow,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406296308,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,9,0,green,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406298892,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,10,6,yellow,circle,,0,0,0,1,,1,0,I arbejde,,1,,1555406301499,,,,0,1,no,0
