id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,sound_score,sound_target,sound_response,occupation,simulate,figure_tested,position_target,position_response,color_target,color_tested,figure_response,color_score,position_score,timestamp,figure_target,figure_score,sound_tested,color_response
Lemur,female,24,training_transfer,training,ps2,2,2,4,1,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555068726146,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,5,7,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068728745,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,6,0,white,circle,sounds/T.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068731337,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,7,7,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068733930,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,8,1,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068736522,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,9,3,white,circle,sounds/C.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068739111,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,10,2,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068741703,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,11,8,white,circle,sounds/C.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068744315,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068746921,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/B.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555068749539,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068752139,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,15,1,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068754729,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,16,8,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068757321,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068759913,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,18,7,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068762522,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068765131,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,20,0,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068767755,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068770347,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,22,4,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068772937,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,23,1,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068775527,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068778148,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/E.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068780747,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,26,3,white,circle,sounds/P.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068783338,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,27,0,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068785930,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,28,4,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068788519,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/V.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068791136,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,30,3,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068793737,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068796330,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,32,0,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068798919,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068801512,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068804104,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068806695,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555068809288,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/P.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555068811880,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068814471,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,39,1,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068817078,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,40,5,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068819673,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/B.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555068822265,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/D.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068824839,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,43,6,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068827430,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,44,4,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068830026,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,45,4,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555068832655,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,46,4,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068835308,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,47,4,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068837914,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068840506,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068843098,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068845716,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,51,2,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068848312,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,52,1,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068850905,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,53,6,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068853496,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,54,5,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068856089,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/D.wav,1,0,0,1,Studerende,no,0,1,1,,0,,,1,1555068858651,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,56,5,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068861252,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,57,3,white,circle,sounds/P.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555068863873,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,58,6,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068866471,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,59,5,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068869065,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,60,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068871654,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/V.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555068874273,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068876890,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,1,2,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068899662,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068902254,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,3,0,white,circle,sounds/P.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068904875,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,4,8,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068907469,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,5,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068910063,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/C.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555068912679,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068915280,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,8,2,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068917871,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,9,1,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068920478,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/B.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068923071,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/T.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068925667,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,12,0,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068928273,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,13,6,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068930863,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068933478,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,15,7,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068936108,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,16,6,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068938737,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,17,4,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068941358,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,18,0,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555068943973,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068946565,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,0,1,,0,,,0,1555068949105,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,1,,0,,,0,1555068951717,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,22,4,white,circle,sounds/T.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555068954322,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068956911,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068959507,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068962098,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068964690,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,27,2,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555068967306,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,28,6,white,circle,sounds/C.wav,1,0,0,1,Studerende,no,0,1,1,,0,,,1,1555068969854,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,29,1,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068972448,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,30,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068975038,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,31,5,white,circle,sounds/P.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068977658,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,32,6,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068980256,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,33,1,white,circle,sounds/P.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068982871,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,34,6,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068985471,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068988063,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,36,7,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068990655,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,37,8,white,circle,sounds/V.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555068993273,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,38,7,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555068995878,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555068998479,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,40,7,white,circle,sounds/D.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555069001075,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,41,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069003681,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,42,4,white,circle,sounds/D.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069006273,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,43,7,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069008865,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,44,4,white,circle,sounds/D.wav,1,0,1,0,Studerende,no,0,1,1,,0,,,1,1555069011476,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,45,1,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069014086,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,46,5,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069016688,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,47,2,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069019281,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,48,2,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069021913,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,49,0,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069024511,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,50,2,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069027104,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069029704,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,52,8,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069032307,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069034920,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069037523,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,55,4,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069040114,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,56,7,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069042729,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/C.wav,1,1,1,1,Studerende,no,0,1,0,,0,,,0,1555069045362,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069047957,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,59,1,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069050554,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,60,6,white,circle,sounds/D.wav,1,1,1,1,Studerende,no,0,0,1,,0,,,0,1555069053199,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,61,7,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069055779,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/V.wav,1,0,0,1,Studerende,no,0,1,1,,0,,,1,1555069058330,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,1,1,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069077436,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069080027,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,3,1,white,circle,sounds/B.wav,1,1,1,1,Studerende,no,0,1,1,,0,,,1,1555069082576,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,4,2,white,circle,sounds/B.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069085201,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069087803,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,6,7,white,circle,sounds/B.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069090420,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,7,1,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069093042,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,8,1,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069095645,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069098233,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,10,6,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069100829,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069103416,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069106013,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,13,5,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069108636,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069111228,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,15,2,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069113820,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,16,0,white,circle,sounds/G.wav,1,1,1,1,Studerende,no,0,1,1,,0,,,1,1555069116449,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,17,3,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069119053,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069121648,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069124257,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,20,8,white,circle,sounds/B.wav,1,0,1,0,Studerende,no,0,1,1,,0,,,1,1555069126892,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069129486,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,22,1,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069132079,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,23,1,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069134697,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,24,8,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069137297,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069139907,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,26,1,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069142512,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069145104,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,28,1,white,circle,sounds/D.wav,1,1,1,1,Studerende,no,0,1,1,,0,,,1,1555069147734,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069150338,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,30,5,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069152927,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,31,2,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069155551,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069158143,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069160743,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,34,8,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069163346,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,35,3,white,circle,sounds/E.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555069165935,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069168556,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,0,1,,0,,,0,1555069171194,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,38,1,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069173821,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069176421,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,40,5,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069179016,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,41,3,white,circle,sounds/C.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069181640,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/C.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069184275,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069186870,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,44,1,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069189488,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,45,8,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069192089,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,46,3,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069194680,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069197272,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,48,8,white,circle,sounds/B.wav,1,0,1,0,Studerende,no,0,0,1,,0,,,0,1555069199885,,,1,
