id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,position_tested,color_score,figure_target,position_score,simulate,color_target,position_response,figure_tested,position_target,color_response,figure_score,sound_score,color_tested,sound_target,timestamp,figure_response,sound_tested
Gorilla,female,22,training_transfer,practice,p1,1,1,1,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982535192,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,2,8,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982537767,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,3,8,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982540365,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,4,1,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982542945,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,5,4,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982545520,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,6,0,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982548094,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,7,2,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982550668,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,8,5,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982553240,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,9,6,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982555812,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,10,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982558386,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,11,5,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982560961,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,12,8,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982563535,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,13,8,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982566124,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,14,5,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982568699,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,15,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982571273,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,16,2,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982573845,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,17,2,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982576434,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,18,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982579008,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,19,7,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982581595,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,20,1,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982584174,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,21,5,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982586747,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,22,5,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982589333,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,23,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982591910,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,24,4,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982594485,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,25,4,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982597071,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,26,7,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982599648,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,27,6,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982602223,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,28,5,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982604794,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,29,1,white,circle,,Studerende,,1,,,1,no,,0,0,0,,,,0,,1554982607369,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,30,1,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982609958,,0
Gorilla,female,22,training_transfer,practice,p1,1,1,31,1,white,circle,,Studerende,,1,,,1,no,,1,0,1,,,,0,,1554982612550,,0
Gorilla,female,22,training_transfer,practice,f2,1,2,1,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982653708,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,2,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982656283,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,3,4,white,star,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982658857,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,4,4,white,square,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982661429,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,5,4,white,square,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982664003,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,6,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982666578,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,7,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982669152,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,8,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982671741,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,9,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982674325,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,10,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982676905,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,11,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982679497,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,12,4,white,triangle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982682080,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,13,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,0,,0,,1554982684669,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,14,4,white,circle,,Studerende,,0,,0,,no,,,1,,,0,,0,,1554982687264,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,15,4,white,star,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982689838,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,16,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982692425,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,17,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982695002,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,18,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982697588,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,19,4,white,square,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982700166,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,20,4,white,star,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982702740,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,21,4,white,circle,,Studerende,,0,,0,,no,,,1,,,0,,0,,1554982705326,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,22,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982707904,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,23,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982710478,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,24,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982713067,1,0
Gorilla,female,22,training_transfer,practice,f2,1,2,25,4,white,square,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982715642,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,26,4,white,star,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982718216,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,27,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982720788,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,28,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982723362,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,29,4,white,triangle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982725937,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,30,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982728508,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,31,4,white,circle,,Studerende,,0,,0,,no,,,1,,,1,,0,,1554982731083,0,0
Gorilla,female,22,training_transfer,practice,f2,1,2,32,4,white,circle,,Studerende,,0,,1,,no,,,1,,,1,,0,,1554982733669,1,0
Gorilla,female,22,training_transfer,practice,sc2,2,2,1,4,blue,circle,sounds/T.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982750219,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,2,4,red,circle,sounds/C.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982752791,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,3,4,dimgray,circle,sounds/E.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982755365,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,4,4,red,circle,sounds/C.wav,Studerende,0,0,0,,,no,1,,0,,0,,0,1,1,1554982757932,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,5,4,blue,circle,sounds/D.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982760507,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,6,4,red,circle,sounds/V.wav,Studerende,1,0,0,,,no,1,,0,,0,,0,1,0,1554982763106,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,7,4,red,circle,sounds/B.wav,Studerende,0,0,0,,,no,0,,0,,1,,1,1,0,1554982765711,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,8,4,red,circle,sounds/P.wav,Studerende,0,0,1,,,no,1,,0,,1,,1,1,0,1554982768300,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,9,4,blue,circle,sounds/V.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982770888,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,10,4,darkorange,circle,sounds/P.wav,Studerende,1,0,0,,,no,0,,0,,1,,1,1,1,1554982773515,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,11,4,red,circle,sounds/G.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982776090,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,12,4,darkorange,circle,sounds/C.wav,Studerende,0,0,0,,,no,1,,0,,0,,1,1,0,1554982778668,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,13,4,red,circle,sounds/T.wav,Studerende,0,0,0,,,no,1,,0,,0,,1,1,0,1554982781244,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,14,4,blue,circle,sounds/C.wav,Studerende,0,0,1,,,no,0,,0,,0,,0,1,1,1554982783818,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,15,4,dimgray,circle,sounds/D.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982786395,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,16,4,blue,circle,sounds/C.wav,Studerende,0,0,0,,,no,1,,0,,0,,0,1,1,1554982788971,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,17,4,dimgray,circle,sounds/P.wav,Studerende,0,0,0,,,no,1,,0,,0,,1,1,0,1554982791544,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,18,4,yellow,circle,sounds/E.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982794115,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,19,4,darkorange,circle,sounds/P.wav,Studerende,0,0,1,,,no,0,,0,,0,,0,1,1,1554982796692,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,20,4,darkorange,circle,sounds/P.wav,Studerende,1,0,1,,,no,0,,0,,0,,0,1,0,1554982799281,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,21,4,red,circle,sounds/G.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982801857,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,22,4,white,circle,sounds/P.wav,Studerende,0,0,1,,,no,0,,0,,0,,0,1,1,1554982804432,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,23,4,darkorange,circle,sounds/P.wav,Studerende,1,0,1,,,no,0,,0,,0,,0,1,0,1554982807019,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,24,4,blue,circle,sounds/D.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982809599,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,25,4,green,circle,sounds/T.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982812168,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,26,4,dimgray,circle,sounds/D.wav,Studerende,0,0,1,,,no,0,,0,,0,,0,1,1,1554982814746,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,27,4,darkorange,circle,sounds/G.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982817318,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,28,4,darkorange,circle,sounds/V.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982819893,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,29,4,blue,circle,sounds/D.wav,Studerende,1,0,1,,,no,0,,0,,0,,0,1,0,1554982822476,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,30,4,darkorange,circle,sounds/V.wav,Studerende,0,0,0,,,no,1,,0,,0,,0,1,1,1554982825057,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,31,4,white,circle,sounds/P.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982827632,,1
Gorilla,female,22,training_transfer,practice,sc2,2,2,32,4,yellow,circle,sounds/E.wav,Studerende,0,0,1,,,no,0,,0,,0,,1,1,0,1554982830206,,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,1,3,red,star,sounds/B.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982843839,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,2,3,green,square,sounds/E.wav,Studerende,0,1,1,0,0,no,0,0,1,1,0,0,1,1,0,1554982847447,1,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,3,7,green,square,sounds/E.wav,Studerende,0,1,0,1,1,no,1,0,1,0,0,0,0,1,1,1554982851041,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,4,5,white,triangle,sounds/B.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982854628,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,5,5,dimgray,star,sounds/D.wav,Studerende,1,1,1,0,0,no,0,0,1,1,0,1,0,1,0,1554982858245,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,6,0,dimgray,square,sounds/D.wav,Studerende,1,1,0,0,1,no,1,0,1,0,0,1,1,1,1,1554982861856,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,7,7,white,square,sounds/P.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554982865444,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,8,6,white,circle,sounds/P.wav,Studerende,0,1,0,0,1,no,1,0,1,0,0,1,0,1,1,1554982869037,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,9,6,yellow,circle,sounds/B.wav,Studerende,0,1,1,1,0,no,0,0,1,1,0,0,1,1,0,1554982872633,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,10,0,yellow,triangle,sounds/V.wav,Studerende,0,1,0,0,1,no,1,0,1,0,0,1,1,1,0,1554982876224,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,11,6,yellow,star,sounds/V.wav,Studerende,1,1,0,0,1,no,1,0,1,0,0,1,1,1,1,1554982879840,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,12,5,green,star,sounds/E.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554982883428,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,13,5,green,triangle,sounds/G.wav,Studerende,0,1,0,0,0,no,1,0,1,1,0,1,1,1,0,1554982887021,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,14,4,yellow,triangle,sounds/G.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,0,1,1,1554982890615,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,15,2,yellow,square,sounds/E.wav,Studerende,0,1,1,0,1,no,1,0,1,0,1,1,1,1,0,1554982894228,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,16,2,blue,circle,sounds/V.wav,Studerende,0,1,1,0,0,no,0,0,1,1,0,1,1,1,0,1554982897816,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,17,1,white,star,sounds/C.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982901412,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,18,7,blue,star,sounds/V.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554982905003,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,19,8,red,triangle,sounds/V.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554982908617,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,20,8,dimgray,square,sounds/T.wav,Studerende,1,1,0,0,1,no,0,1,1,1,1,1,0,1,0,1554982912248,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,21,8,yellow,triangle,sounds/T.wav,Studerende,0,1,1,0,0,no,0,0,1,1,0,1,0,1,1,1554982915835,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,22,1,darkorange,circle,sounds/T.wav,Studerende,1,1,1,0,1,no,0,0,1,0,0,1,1,1,1,1554982919446,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,23,7,green,square,sounds/C.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982923037,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,24,5,darkorange,star,sounds/P.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982926627,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,25,5,dimgray,circle,sounds/D.wav,Studerende,0,1,1,0,0,no,0,0,1,1,0,1,1,1,0,1554982930220,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,26,2,red,star,sounds/C.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982933814,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,27,6,dimgray,circle,sounds/T.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982937404,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,28,8,dimgray,circle,sounds/P.wav,Studerende,0,1,0,1,1,no,1,0,1,0,0,1,1,1,0,1554982941015,1,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,29,3,white,circle,sounds/C.wav,Studerende,0,1,1,1,1,no,0,0,1,0,0,0,1,1,0,1554982944609,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,30,7,darkorange,square,sounds/B.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982948205,0,1
Gorilla,female,22,training_transfer,practice,pcfs1,4,1,31,1,dimgray,star,sounds/G.wav,Studerende,0,1,1,0,1,no,0,0,1,0,0,1,1,1,0,1554982951798,0,1
Gorilla,female,22,training_transfer,pretest,pc2,2,2,1,4,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982974176,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,2,1,white,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982976749,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,3,4,yellow,circle,,Studerende,,1,1,,1,no,0,1,0,1,0,,,1,,1554982979337,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,4,7,green,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982981914,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,5,5,dimgray,circle,,Studerende,,1,0,,1,no,0,0,0,0,1,,,1,,1554982984501,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,6,3,green,circle,,Studerende,,1,1,,1,no,1,0,0,0,1,,,1,,1554982987101,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,7,7,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982989670,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,8,1,green,circle,,Studerende,,1,1,,1,no,1,0,0,0,1,,,1,,1554982992262,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,9,3,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982994834,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,10,8,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554982997409,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,11,8,darkorange,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554982999980,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,12,5,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983002555,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,13,2,blue,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983005129,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,14,5,darkorange,circle,,Studerende,,1,1,,1,no,1,1,0,1,1,,,1,,1554983007721,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,15,2,dimgray,circle,,Studerende,,1,1,,1,no,0,1,0,1,0,,,1,,1554983010306,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,16,8,darkorange,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554983012882,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,17,8,dimgray,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554983015457,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,18,6,blue,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983018027,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,19,8,green,circle,,Studerende,,1,1,,1,no,0,1,0,1,0,,,1,,1554983020612,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,20,2,yellow,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983023192,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,21,3,green,circle,,Studerende,,1,1,,1,no,1,0,0,0,1,,,1,,1554983025775,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,22,2,darkorange,circle,,Studerende,,1,1,,0,no,0,0,0,1,0,,,1,,1554983028356,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,23,7,green,circle,,Studerende,,1,1,,1,no,1,0,0,0,1,,,1,,1554983030939,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,24,3,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983033522,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,25,2,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983036094,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,26,2,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983038669,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,27,2,white,circle,,Studerende,,1,0,,0,no,0,0,0,1,1,,,1,,1554983041261,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,28,7,blue,circle,,Studerende,,1,1,,0,no,0,1,0,0,0,,,1,,1554983043850,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,29,2,darkorange,circle,,Studerende,,1,1,,0,no,0,0,0,1,0,,,1,,1554983046439,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,30,1,dimgray,circle,,Studerende,,1,1,,0,no,0,1,0,0,0,,,1,,1554983049030,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,31,6,darkorange,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554983051603,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,32,5,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983054176,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,33,5,darkorange,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554983056749,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,34,5,dimgray,circle,,Studerende,,1,1,,1,no,0,1,0,1,0,,,1,,1554983059338,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,35,3,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983061913,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,36,5,dimgray,circle,,Studerende,,1,1,,1,no,1,1,0,1,1,,,1,,1554983064510,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,37,0,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983067079,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,38,5,dimgray,circle,,Studerende,,1,1,,1,no,1,1,0,1,1,,,1,,1554983069674,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,39,1,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983072243,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,40,4,green,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983074815,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,41,1,dimgray,circle,,Studerende,,1,1,,1,no,1,1,0,1,1,,,1,,1554983077407,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,42,2,white,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983079978,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,43,5,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983082553,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,44,5,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983085127,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,45,5,white,circle,,Studerende,,1,0,,1,no,0,1,0,1,1,,,1,,1554983087722,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,46,0,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983090291,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,47,3,white,circle,,Studerende,,1,0,,1,no,1,0,0,0,0,,,1,,1554983092863,,0
