id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,figure_response,timestamp,position_response,simulate,figure_tested,color_response,sound_target,color_tested,color_target,sound_tested,position_score,position_target,sound_score,position_tested,color_score,figure_target,figure_score
Rokke,male,32,training_transfer,posttest,fcs1,3,1,42,4,dimgray,triangle,sounds/B.wav,Studerende,0,0,1555493289255,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,43,4,dimgray,square,sounds/B.wav,Studerende,1,0,1555493292863,,no,1,0,1,1,1,1,,,1,0,0,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,44,4,dimgray,circle,sounds/V.wav,Studerende,0,0,1555493296477,,no,1,1,0,1,1,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,45,4,red,circle,sounds/V.wav,Studerende,1,1,1555493300102,,no,1,0,1,1,0,1,,,1,0,1,1,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,46,4,dimgray,star,sounds/D.wav,Studerende,0,0,1555493303696,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,47,4,white,circle,sounds/G.wav,Studerende,0,0,1555493307298,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,48,4,white,triangle,sounds/T.wav,Studerende,0,0,1555493310882,,no,1,0,0,1,1,1,,,1,0,0,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,49,4,red,circle,sounds/T.wav,Studerende,1,0,1555493314496,,no,1,0,1,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,50,4,white,star,sounds/G.wav,Studerende,0,0,1555493318104,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,51,4,dimgray,star,sounds/G.wav,Studerende,0,1,1555493321711,,no,1,0,1,1,0,1,,,0,0,1,1,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,52,4,red,square,sounds/T.wav,Studerende,0,0,1555493325323,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,53,4,blue,star,sounds/T.wav,Studerende,1,0,1555493328916,,no,1,0,1,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,54,4,dimgray,square,sounds/T.wav,Studerende,1,0,1555493332539,,no,1,0,1,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,55,4,darkorange,triangle,sounds/D.wav,Studerende,0,0,1555493336129,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,56,4,yellow,circle,sounds/C.wav,Studerende,0,0,1555493339713,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,57,4,red,square,sounds/C.wav,Studerende,0,0,1555493343298,,no,1,0,1,1,0,1,,,0,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,58,4,red,circle,sounds/G.wav,Studerende,0,0,1555493346886,,no,1,0,0,1,1,1,,,1,0,0,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,59,4,white,triangle,sounds/C.wav,Studerende,0,0,1555493350488,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,fcs1,3,1,60,4,darkorange,triangle,sounds/P.wav,Studerende,0,0,1555493354072,,no,1,0,0,1,0,1,,,1,0,1,1,0
Rokke,male,32,training_transfer,posttest,fcs1,3,1,61,4,yellow,square,sounds/E.wav,Studerende,0,0,1555493357675,,no,1,0,0,1,0,1,,,1,0,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,1,7,white,star,sounds/D.wav,Studerende,0,0,1555493364620,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,2,2,white,star,sounds/E.wav,Studerende,0,0,1555493368227,0,no,1,0,0,1,1,1,1,0,1,1,0,1,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,3,4,dimgray,square,sounds/E.wav,Studerende,1,0,1555493371835,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,4,0,blue,square,sounds/E.wav,Studerende,1,0,1555493375455,0,no,1,0,1,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,5,0,blue,star,sounds/C.wav,Studerende,0,0,1555493379074,1,no,1,0,0,1,1,1,1,1,1,1,0,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,6,8,white,square,sounds/E.wav,Studerende,0,1,1555493382679,0,no,1,0,0,1,0,1,1,0,1,1,1,0,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,7,8,red,triangle,sounds/D.wav,Studerende,0,0,1555493386270,0,no,1,0,0,1,0,1,0,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,8,8,blue,circle,sounds/E.wav,Studerende,0,0,1555493389852,0,no,1,0,0,1,0,1,0,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,9,6,yellow,circle,sounds/G.wav,Studerende,0,1,1555493393451,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,10,3,dimgray,star,sounds/T.wav,Studerende,0,0,1555493397041,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,11,8,white,square,sounds/D.wav,Studerende,0,0,1555493400623,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,12,8,white,star,sounds/G.wav,Studerende,0,0,1555493404243,1,no,1,1,0,1,1,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,13,1,yellow,square,sounds/G.wav,Studerende,0,0,1555493407827,0,no,1,0,1,1,0,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,14,8,dimgray,triangle,sounds/V.wav,Studerende,0,0,1555493411415,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,15,8,dimgray,triangle,sounds/E.wav,Studerende,0,1,1555493415046,1,no,1,0,0,1,1,1,1,1,1,1,0,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,16,0,blue,star,sounds/B.wav,Studerende,0,0,1555493418636,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,17,7,darkorange,triangle,sounds/B.wav,Studerende,1,0,1555493422244,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,18,8,darkorange,square,sounds/T.wav,Studerende,0,0,1555493425864,0,no,1,1,0,1,1,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,19,5,dimgray,star,sounds/G.wav,Studerende,0,0,1555493429475,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,20,5,blue,star,sounds/V.wav,Studerende,0,1,1555493433016,1,no,1,0,0,1,0,1,1,1,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,21,0,red,triangle,sounds/C.wav,Studerende,0,0,1555493436609,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,22,8,green,triangle,sounds/G.wav,Studerende,0,1,1555493440233,1,no,1,0,0,1,0,1,0,0,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,23,6,green,star,sounds/B.wav,Studerende,0,0,1555493443828,0,no,1,1,0,1,1,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,24,1,white,circle,sounds/B.wav,Studerende,0,0,1555493447430,0,no,1,0,1,1,0,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,25,6,blue,triangle,sounds/V.wav,Studerende,0,0,1555493451018,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,26,0,blue,square,sounds/C.wav,Studerende,0,0,1555493454602,0,no,1,0,0,1,1,1,1,0,1,1,0,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,27,8,yellow,circle,sounds/C.wav,Studerende,1,0,1555493458210,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,28,8,dimgray,square,sounds/G.wav,Studerende,0,0,1555493461815,1,no,1,0,0,1,0,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,29,3,red,circle,sounds/C.wav,Studerende,0,0,1555493465409,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,30,6,darkorange,star,sounds/E.wav,Studerende,0,0,1555493468995,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,31,6,blue,star,sounds/C.wav,Studerende,0,1,1555493472593,0,no,1,0,0,1,0,1,0,1,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,32,1,green,triangle,sounds/P.wav,Studerende,0,0,1555493476177,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,33,8,blue,star,sounds/T.wav,Studerende,0,0,1555493479765,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,34,1,darkorange,triangle,sounds/E.wav,Studerende,0,0,1555493483353,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,35,0,yellow,square,sounds/V.wav,Studerende,0,0,1555493486937,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,36,6,red,star,sounds/V.wav,Studerende,1,0,1555493490563,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,37,6,red,square,sounds/C.wav,Studerende,0,0,1555493494104,1,no,1,1,0,1,1,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,38,8,white,square,sounds/V.wav,Studerende,0,1,1555493497706,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,39,7,darkorange,triangle,sounds/V.wav,Studerende,0,0,1555493501293,0,no,1,0,1,1,0,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,40,5,white,triangle,sounds/C.wav,Studerende,0,1,1555493504907,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,41,5,white,star,sounds/C.wav,Studerende,0,0,1555493508524,1,no,1,1,1,1,1,1,1,1,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,42,7,white,star,sounds/G.wav,Studerende,1,0,1555493512149,0,no,1,1,0,1,1,1,1,0,0,1,1,1,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,43,0,darkorange,star,sounds/E.wav,Studerende,0,1,1555493515757,0,no,1,0,0,1,0,1,1,0,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,44,8,green,circle,sounds/G.wav,Studerende,0,0,1555493519352,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,45,3,dimgray,square,sounds/G.wav,Studerende,1,0,1555493522952,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,46,8,dimgray,square,sounds/T.wav,Studerende,0,0,1555493526540,0,no,1,0,0,1,1,1,1,0,1,1,0,1,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,47,4,darkorange,square,sounds/T.wav,Studerende,1,0,1555493530142,0,no,1,0,1,1,0,1,1,0,1,1,1,1,0
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,48,2,darkorange,triangle,sounds/B.wav,Studerende,0,0,1555493533727,0,no,1,0,0,1,1,1,1,0,1,1,0,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,49,2,yellow,triangle,sounds/E.wav,Studerende,0,1,1555493537345,1,no,1,0,0,1,0,1,1,1,1,1,1,1,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,50,0,blue,square,sounds/T.wav,Studerende,0,0,1555493540928,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,51,3,yellow,triangle,sounds/T.wav,Studerende,1,0,1555493544539,0,no,1,0,1,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,52,7,blue,star,sounds/B.wav,Studerende,0,0,1555493548131,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,53,7,blue,circle,sounds/V.wav,Studerende,0,0,1555493551763,1,no,1,1,0,1,1,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,54,4,blue,star,sounds/V.wav,Studerende,0,0,1555493555351,0,no,1,1,1,1,1,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,55,5,darkorange,square,sounds/C.wav,Studerende,0,0,1555493558942,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,56,4,red,triangle,sounds/C.wav,Studerende,0,0,1555493562523,0,no,1,0,1,1,0,1,1,0,0,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,57,4,dimgray,circle,sounds/T.wav,Studerende,0,0,1555493566108,0,no,1,0,0,1,0,1,0,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,58,4,dimgray,star,sounds/E.wav,Studerende,0,0,1555493569716,0,no,1,1,0,1,1,1,0,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,59,8,white,square,sounds/T.wav,Studerende,0,0,1555493573315,0,no,1,0,0,1,0,1,1,0,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,60,8,darkorange,circle,sounds/T.wav,Studerende,1,0,1555493576943,1,no,1,0,1,1,0,1,1,1,1,1,1,0,1
Rokke,male,32,training_transfer,posttest,pcfs12,4,1,61,1,blue,circle,sounds/G.wav,Studerende,0,0,1555493580531,0,no,1,0,0,1,0,1,1,0,1,1,1,1,0
