id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,simulate,position_target,sound_target,figure_target,timestamp,figure_score,figure_tested,figure_response,color_tested,color_target,sound_tested,position_tested,sound_response,sound_score,position_response,occupation,color_score,color_response
Gnu,male,22,training_train,pretest,fc2,2,2,2,4,blue,triangle,,,no,,,0,1554986731261,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,3,4,dimgray,star,,,no,,,0,1554986733832,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,4,4,yellow,triangle,,,no,,,1,1554986736419,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,5,4,green,square,,,no,,,0,1554986738996,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,6,4,blue,triangle,,,no,,,1,1554986741568,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,7,4,green,triangle,,,no,,,0,1554986744148,0,1,1,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,8,4,blue,star,,,no,,,0,1554986746740,1,1,0,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,pretest,fc2,2,2,9,4,red,star,,,no,,,0,1554986749331,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,10,4,red,circle,,,no,,,0,1554986751924,1,1,0,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,pretest,fc2,2,2,11,4,white,star,,,no,,,1,1554986754513,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,12,4,yellow,star,,,no,,,0,1554986757105,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,13,4,white,circle,,,no,,,0,1554986759697,1,1,0,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,pretest,fc2,2,2,14,4,red,circle,,,no,,,0,1554986762274,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,15,4,dimgray,square,,,no,,,0,1554986764849,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,16,4,white,star,,,no,,,0,1554986767438,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,17,4,dimgray,star,,,no,,,0,1554986770013,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,18,4,darkorange,square,,,no,,,0,1554986772585,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,19,4,yellow,square,,,no,,,0,1554986775168,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,20,4,white,circle,,,no,,,0,1554986777748,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,21,4,dimgray,star,,,no,,,0,1554986780322,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,22,4,white,circle,,,no,,,1,1554986782898,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,23,4,green,square,,,no,,,0,1554986785472,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,24,4,red,triangle,,,no,,,0,1554986788044,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,25,4,green,square,,,no,,,1,1554986790619,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,26,4,red,circle,,,no,,,0,1554986793193,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,27,4,dimgray,circle,,,no,,,0,1554986795787,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,28,4,blue,circle,,,no,,,1,1554986798366,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,29,4,yellow,star,,,no,,,0,1554986800946,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,30,4,green,triangle,,,no,,,0,1554986803521,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,31,4,red,circle,,,no,,,0,1554986806092,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,32,4,red,square,,,no,,,0,1554986808699,0,1,1,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,pretest,fc2,2,2,33,4,red,circle,,,no,,,1,1554986811308,1,1,1,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,pretest,fc2,2,2,34,4,yellow,square,,,no,,,1,1554986813880,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,35,4,blue,triangle,,,no,,,0,1554986816454,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,36,4,green,star,,,no,,,0,1554986819026,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,37,4,white,square,,,no,,,0,1554986821621,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,38,4,yellow,star,,,no,,,1,1554986824193,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,39,4,green,square,,,no,,,1,1554986826767,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,40,4,white,triangle,,,no,,,0,1554986829339,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,41,4,darkorange,square,,,no,,,1,1554986831930,1,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,42,4,blue,star,,,no,,,0,1554986834502,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,43,4,darkorange,circle,,,no,,,0,1554986837077,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,44,4,yellow,triangle,,,no,,,0,1554986839652,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,45,4,darkorange,circle,,,no,,,1,1554986842224,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,46,4,darkorange,circle,,,no,,,0,1554986844836,0,1,1,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,pretest,fc2,2,2,47,4,white,star,,,no,,,0,1554986847405,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,48,4,darkorange,triangle,,,no,,,0,1554986850000,1,1,0,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,pretest,fc2,2,2,49,4,yellow,circle,,,no,,,0,1554986852568,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,50,4,white,circle,,,no,,,0,1554986855155,0,1,1,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,51,4,yellow,star,,,no,,,0,1554986857732,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,52,4,darkorange,square,,,no,,,0,1554986860307,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,53,4,yellow,square,,,no,,,0,1554986862887,1,1,0,1,1,0,0,,,,Studerende,1,1
Gnu,male,22,training_train,pretest,fc2,2,2,54,4,yellow,square,,,no,,,1,1554986865479,1,1,1,1,0,0,0,,,,Studerende,0,1
Gnu,male,22,training_train,pretest,fc2,2,2,55,4,white,star,,,no,,,0,1554986868059,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,56,4,dimgray,circle,,,no,,,0,1554986870634,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,57,4,yellow,square,,,no,,,0,1554986873209,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,58,4,green,circle,,,no,,,1,1554986875780,0,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,59,4,red,triangle,,,no,,,0,1554986878355,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,60,4,green,star,,,no,,,0,1554986880929,1,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,fc2,2,2,61,4,white,circle,,,no,,,0,1554986883501,1,1,0,1,0,0,0,,,,Studerende,1,0
Gnu,male,22,training_train,pretest,fc2,2,2,62,4,green,star,,,no,,,1,1554986886076,0,1,0,1,1,0,0,,,,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,1,4,green,circle,sounds/E.wav,1,no,0,0,,1554986897637,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,2,8,green,circle,sounds/G.wav,1,no,0,0,,1554986901250,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,3,8,red,circle,sounds/G.wav,1,no,1,1,,1554986904873,,0,,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,4,2,blue,circle,sounds/T.wav,1,no,0,0,,1554986908466,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,5,4,red,circle,sounds/G.wav,1,no,0,0,,1554986912057,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,6,6,blue,circle,sounds/P.wav,1,no,0,0,,1554986915653,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,7,4,white,circle,sounds/E.wav,1,no,0,0,,1554986919246,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,8,0,white,circle,sounds/E.wav,1,no,0,1,,1554986922867,,0,,1,1,1,1,1,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,9,0,yellow,circle,sounds/D.wav,0,no,1,0,,1554986926465,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,10,4,white,circle,sounds/E.wav,1,no,0,0,,1554986930058,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,11,4,white,circle,sounds/E.wav,1,no,1,1,,1554986933684,,0,,1,1,1,1,1,1,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,12,4,white,circle,sounds/E.wav,1,no,1,1,,1554986937315,,0,,1,1,1,1,1,1,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,13,6,green,circle,sounds/D.wav,1,no,0,0,,1554986940902,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,14,6,yellow,circle,sounds/P.wav,1,no,1,0,,1554986944519,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,15,7,yellow,circle,sounds/B.wav,1,no,0,0,,1554986948136,,0,,1,1,1,1,1,0,0,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,16,1,dimgray,circle,sounds/T.wav,1,no,0,0,,1554986951732,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,17,2,white,circle,sounds/T.wav,1,no,0,1,,1554986955348,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,18,2,yellow,circle,sounds/V.wav,0,no,1,0,,1554986958936,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,19,2,yellow,circle,sounds/B.wav,1,no,1,0,,1554986962535,,0,,1,1,1,1,0,1,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,20,3,red,circle,sounds/B.wav,1,no,0,1,,1554986966123,,0,,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,21,7,red,circle,sounds/T.wav,1,no,0,0,,1554986969739,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,22,7,blue,circle,sounds/E.wav,1,no,1,0,,1554986973336,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,23,0,green,circle,sounds/P.wav,1,no,0,0,,1554986976935,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,24,1,red,circle,sounds/C.wav,1,no,0,0,,1554986980528,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,25,2,blue,circle,sounds/C.wav,1,no,0,1,,1554986984142,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,26,3,red,circle,sounds/D.wav,1,no,0,0,,1554986987730,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,27,0,blue,circle,sounds/T.wav,1,no,0,0,,1554986991335,,0,,1,0,1,1,1,0,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,28,7,white,circle,sounds/D.wav,1,no,0,0,,1554986994934,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,29,0,red,circle,sounds/G.wav,1,no,0,0,,1554986998524,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,30,7,blue,circle,sounds/T.wav,1,no,0,0,,1554987002118,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,31,5,yellow,circle,sounds/D.wav,1,no,0,0,,1554987005711,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,32,7,darkorange,circle,sounds/E.wav,1,no,0,0,,1554987009305,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,33,7,yellow,circle,sounds/T.wav,1,no,1,0,,1554987012924,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,34,6,yellow,circle,sounds/G.wav,1,no,0,0,,1554987016529,,0,,1,1,1,1,1,0,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,35,4,red,circle,sounds/T.wav,1,no,0,0,,1554987020117,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,36,7,red,circle,sounds/T.wav,1,no,0,1,,1554987023751,,0,,1,1,1,1,1,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,37,7,yellow,circle,sounds/G.wav,1,no,1,0,,1554987027362,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,38,6,darkorange,circle,sounds/B.wav,1,no,0,0,,1554987030946,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,39,2,green,circle,sounds/T.wav,1,no,0,0,,1554987034540,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,40,1,yellow,circle,sounds/C.wav,1,no,0,0,,1554987038145,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,41,1,yellow,circle,sounds/V.wav,1,no,1,0,,1554987041758,,0,,1,1,1,1,0,1,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,42,1,yellow,circle,sounds/C.wav,1,no,1,0,,1554987045378,,0,,1,1,1,1,1,0,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,43,6,white,circle,sounds/V.wav,1,no,0,0,,1554987048977,,0,,1,0,1,1,0,1,0,Studerende,0,1
Gnu,male,22,training_train,pretest,pcs1,3,1,44,5,blue,circle,sounds/V.wav,0,no,0,1,,1554987052602,,0,,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,45,0,white,circle,sounds/P.wav,1,no,0,0,,1554987056199,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,46,1,green,circle,sounds/D.wav,1,no,0,0,,1554987059792,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,47,7,red,circle,sounds/D.wav,1,no,0,1,,1554987063385,,0,,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,48,0,white,circle,sounds/T.wav,1,no,0,0,,1554987066979,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,49,4,darkorange,circle,sounds/T.wav,1,no,0,1,,1554987070575,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,50,0,red,circle,sounds/P.wav,1,no,0,0,,1554987074163,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,51,3,dimgray,circle,sounds/P.wav,1,no,0,1,,1554987077782,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,52,8,darkorange,circle,sounds/V.wav,1,no,0,0,,1554987081367,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,53,6,darkorange,circle,sounds/E.wav,1,no,0,0,,1554987084978,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,54,5,blue,circle,sounds/E.wav,1,no,0,1,,1554987088591,,0,,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,55,1,blue,circle,sounds/G.wav,1,no,0,0,,1554987092176,,0,,1,1,1,1,0,1,0,Studerende,0,0
Gnu,male,22,training_train,pretest,pcs1,3,1,56,1,darkorange,circle,sounds/C.wav,1,no,1,0,,1554987095778,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,57,2,darkorange,circle,sounds/P.wav,1,no,0,0,,1554987099375,,0,,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,58,2,darkorange,circle,sounds/P.wav,1,no,1,1,,1554987102901,,0,,1,1,1,1,1,1,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcs1,3,1,59,5,green,circle,sounds/P.wav,0,no,0,1,,1554987106501,,0,,1,0,1,1,0,0,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,60,5,white,circle,sounds/E.wav,1,no,1,0,,1554987110106,,0,,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcs1,3,1,61,2,blue,circle,sounds/P.wav,1,no,0,0,,1554987113705,,0,,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,1,4,darkorange,square,sounds/C.wav,,no,,0,0,1554987132838,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,2,4,darkorange,square,sounds/T.wav,,no,,0,1,1554987136455,0,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,3,4,green,square,sounds/T.wav,,no,,1,1,1554987140060,1,1,1,1,0,1,0,0,0,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,4,4,dimgray,triangle,sounds/C.wav,,no,,0,0,1554987143650,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,5,4,green,star,sounds/P.wav,,no,,0,0,1554987147244,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,6,4,green,square,sounds/D.wav,,no,,0,0,1554987150860,1,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,7,4,white,circle,sounds/T.wav,,no,,0,0,1554987154448,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,8,4,yellow,triangle,sounds/T.wav,,no,,1,0,1554987158057,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,9,4,red,triangle,sounds/G.wav,,no,,0,1,1554987161672,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,10,4,red,square,sounds/C.wav,,no,,0,0,1554987165283,1,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,11,4,green,circle,sounds/C.wav,,no,,1,0,1554987168880,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,12,4,red,circle,sounds/G.wav,,no,,0,1,1554987172479,0,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,13,4,red,star,sounds/G.wav,,no,,1,0,1554987176094,0,1,1,1,1,1,0,0,0,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,14,4,white,star,sounds/D.wav,,no,,0,1,1554987179695,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,15,4,green,circle,sounds/D.wav,,no,,1,0,1554987183305,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,16,4,white,circle,sounds/C.wav,,no,,0,1,1554987186919,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,17,4,dimgray,circle,sounds/B.wav,,no,,0,1,1554987190533,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,18,4,dimgray,square,sounds/E.wav,,no,,0,0,1554987194135,1,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,19,4,dimgray,circle,sounds/E.wav,,no,,1,0,1554987197769,1,1,0,1,1,1,0,1,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,20,4,blue,triangle,sounds/D.wav,,no,,0,0,1554987201380,0,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,21,4,white,star,sounds/D.wav,,no,,1,0,1554987204979,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,22,4,white,circle,sounds/T.wav,,no,,0,0,1554987208575,1,1,0,1,1,1,0,0,1,,Studerende,0,0
Gnu,male,22,training_train,pretest,fcs1,3,1,23,4,white,square,sounds/C.wav,,no,,0,0,1554987212189,1,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,24,4,dimgray,square,sounds/P.wav,,no,,0,1,1554987215779,0,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,25,4,yellow,square,sounds/C.wav,,no,,0,1,1554987219382,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,26,4,blue,star,sounds/E.wav,,no,,0,0,1554987222966,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,27,4,white,circle,sounds/P.wav,,no,,0,0,1554987226557,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,28,4,green,square,sounds/E.wav,,no,,0,0,1554987230150,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,29,4,red,square,sounds/P.wav,,no,,0,1,1554987233752,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,30,4,white,star,sounds/V.wav,,no,,0,0,1554987237337,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,31,4,darkorange,square,sounds/V.wav,,no,,1,0,1554987240954,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,32,4,red,circle,sounds/E.wav,,no,,0,0,1554987244537,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,33,4,white,star,sounds/G.wav,,no,,0,0,1554987248135,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,34,4,white,triangle,sounds/T.wav,,no,,0,0,1554987251726,1,1,0,1,1,1,0,0,1,,Studerende,0,0
Gnu,male,22,training_train,pretest,fcs1,3,1,35,4,white,star,sounds/C.wav,,no,,0,0,1554987255340,1,1,0,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,36,4,darkorange,circle,sounds/P.wav,,no,,0,0,1554987258932,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,37,4,blue,square,sounds/C.wav,,no,,0,0,1554987262526,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,38,4,darkorange,square,sounds/V.wav,,no,,0,1,1554987266146,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,39,4,darkorange,triangle,sounds/V.wav,,no,,1,0,1554987269780,1,1,0,1,1,1,0,1,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,40,4,green,circle,sounds/V.wav,,no,,1,0,1554987273382,1,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,41,4,red,triangle,sounds/G.wav,,no,,0,0,1554987276982,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,42,4,red,square,sounds/G.wav,,no,,1,0,1554987280610,1,1,0,1,1,1,0,1,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,43,4,yellow,circle,sounds/P.wav,,no,,0,0,1554987284201,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,44,4,blue,square,sounds/B.wav,,no,,0,0,1554987287794,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,45,4,red,circle,sounds/V.wav,,no,,0,0,1554987291388,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,46,4,red,circle,sounds/D.wav,,no,,0,1,1554987294981,0,1,0,1,1,1,0,0,1,,Studerende,0,0
