id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_target,occupation,position_tested,position_score,sound_target,figure_tested,position_response,figure_score,color_score,figure_response,timestamp,position_target,sound_score,simulate,sound_tested,color_target,color_response,color_tested,sound_response
Hest,male,20,training_transfer,pretest,fc2,2,2,44,4,white,circle,,0,Studerende,0,,,1,,1,0,0,1554976991783,,,no,0,0,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,45,4,yellow,square,,0,Studerende,0,,,1,,1,0,0,1554976994363,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,46,4,darkorange,star,,0,Studerende,0,,,1,,1,1,0,1554976996938,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,47,4,yellow,star,,0,Studerende,0,,,1,,1,0,0,1554976999510,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,48,4,darkorange,circle,,0,Studerende,0,,,1,,1,1,0,1554977002096,,,no,0,1,1,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,49,4,green,star,,1,Studerende,0,,,1,,0,1,0,1554977004668,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,50,4,yellow,star,,0,Studerende,0,,,1,,1,1,0,1554977007248,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,51,4,darkorange,triangle,,0,Studerende,0,,,1,,1,1,0,1554977009822,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,52,4,dimgray,triangle,,0,Studerende,0,,,1,,1,1,0,1554977012397,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,53,4,blue,square,,0,Studerende,0,,,1,,1,1,0,1554977014969,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,54,4,dimgray,square,,0,Studerende,0,,,1,,1,0,0,1554977017540,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,55,4,blue,square,,1,Studerende,0,,,1,,1,0,1,1554977020136,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,56,4,white,triangle,,0,Studerende,0,,,1,,1,1,0,1554977022703,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,57,4,green,triangle,,0,Studerende,0,,,1,,0,1,1,1554977025305,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,58,4,yellow,triangle,,1,Studerende,0,,,1,,0,1,0,1554977027871,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,59,4,green,star,,0,Studerende,0,,,1,,0,0,1,1554977030460,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,60,4,blue,triangle,,1,Studerende,0,,,1,,0,1,0,1554977033034,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,61,4,green,star,,1,Studerende,0,,,1,,0,0,0,1554977035606,,,no,0,1,0,1,
Hest,male,20,training_transfer,pretest,fc2,2,2,62,4,red,star,,0,Studerende,0,,,1,,1,1,0,1554977038184,,,no,0,0,0,1,
Hest,male,20,training_transfer,pretest,pcs1,3,1,1,5,green,circle,sounds/B.wav,,Studerende,1,1,0,0,0,,1,,1554977060289,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,2,0,white,circle,sounds/G.wav,,Studerende,1,1,0,0,0,,1,,1554977063880,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,3,7,dimgray,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977067472,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,4,7,red,circle,sounds/B.wav,,Studerende,1,1,0,0,1,,1,,1554977071078,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,5,1,red,circle,sounds/V.wav,,Studerende,1,1,0,0,0,,1,,1554977074692,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,6,2,green,circle,sounds/P.wav,,Studerende,1,1,0,0,0,,1,,1554977078288,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,7,0,green,circle,sounds/P.wav,,Studerende,1,1,1,0,0,,1,,1554977081899,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,8,0,dimgray,circle,sounds/E.wav,,Studerende,1,1,0,0,1,,1,,1554977085497,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,9,4,red,circle,sounds/V.wav,,Studerende,1,1,0,0,0,,1,,1554977089083,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,10,5,white,circle,sounds/V.wav,,Studerende,1,1,1,0,0,,1,,1554977092685,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,11,5,white,circle,sounds/B.wav,,Studerende,1,1,0,0,1,,1,,1554977096214,1,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,12,3,white,circle,sounds/B.wav,,Studerende,1,1,1,0,0,,1,,1554977099843,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,13,3,blue,circle,sounds/C.wav,,Studerende,1,1,0,0,1,,1,,1554977103450,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,14,3,darkorange,circle,sounds/T.wav,,Studerende,1,1,0,0,1,,1,,1554977107061,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,15,0,green,circle,sounds/D.wav,,Studerende,1,1,0,0,0,,1,,1554977110658,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,16,2,green,circle,sounds/D.wav,,Studerende,1,1,1,0,0,,1,,1554977114271,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,17,4,yellow,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977117859,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,18,4,yellow,circle,sounds/T.wav,,Studerende,1,1,1,0,1,,0,,1554977121476,1,1,no,1,1,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,19,4,green,circle,sounds/P.wav,,Studerende,1,1,0,0,1,,1,,1554977125072,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,20,3,green,circle,sounds/G.wav,,Studerende,1,1,0,0,0,,1,,1554977128668,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,21,5,yellow,circle,sounds/P.wav,,Studerende,1,1,0,0,0,,1,,1554977132267,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,22,5,green,circle,sounds/P.wav,,Studerende,1,1,1,0,1,,1,,1554977135875,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,23,3,darkorange,circle,sounds/V.wav,,Studerende,1,1,0,0,0,,1,,1554977139468,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,24,6,darkorange,circle,sounds/G.wav,,Studerende,1,1,0,0,0,,1,,1554977143071,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,25,5,white,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977146655,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,26,0,blue,circle,sounds/T.wav,,Studerende,1,1,1,0,0,,1,,1554977150258,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,27,0,darkorange,circle,sounds/T.wav,,Studerende,1,1,1,0,1,,1,,1554977153863,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,28,5,white,circle,sounds/V.wav,,Studerende,1,1,0,0,0,,1,,1554977157450,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,29,5,yellow,circle,sounds/E.wav,,Studerende,1,1,0,0,1,,1,,1554977161055,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,30,1,white,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977164654,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,31,1,yellow,circle,sounds/D.wav,,Studerende,1,1,0,0,1,,1,,1554977168259,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,32,6,white,circle,sounds/G.wav,,Studerende,1,1,0,0,0,,1,,1554977171856,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,33,6,red,circle,sounds/P.wav,,Studerende,1,1,0,0,1,,1,,1554977175464,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,34,1,yellow,circle,sounds/D.wav,,Studerende,1,1,0,0,0,,1,,1554977179060,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,35,8,dimgray,circle,sounds/D.wav,,Studerende,1,1,1,0,0,,1,,1554977182662,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,36,3,blue,circle,sounds/E.wav,,Studerende,1,1,0,0,0,,1,,1554977186261,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,37,6,blue,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977189863,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,38,3,red,circle,sounds/D.wav,,Studerende,1,1,0,0,0,,1,,1554977193448,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,39,8,red,circle,sounds/B.wav,,Studerende,1,1,0,0,0,,1,,1554977197065,0,0,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,40,7,yellow,circle,sounds/E.wav,,Studerende,1,1,0,0,0,,1,,1554977200649,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,41,1,red,circle,sounds/D.wav,,Studerende,1,1,0,0,0,,1,,1554977204240,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,42,2,red,circle,sounds/P.wav,,Studerende,1,1,0,0,0,,1,,1554977207848,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,43,5,darkorange,circle,sounds/P.wav,,Studerende,1,1,1,0,0,,1,,1554977211441,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,44,5,darkorange,circle,sounds/T.wav,,Studerende,1,0,0,0,0,,0,,1554977215040,1,1,no,1,1,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,45,3,blue,circle,sounds/V.wav,,Studerende,1,1,0,0,0,,1,,1554977218631,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,46,7,blue,circle,sounds/C.wav,,Studerende,1,1,0,0,0,,1,,1554977222239,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,47,4,blue,circle,sounds/C.wav,,Studerende,1,1,1,0,0,,1,,1554977225873,0,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,48,6,red,circle,sounds/E.wav,,Studerende,1,1,0,0,0,,1,,1554977229457,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,49,0,white,circle,sounds/D.wav,,Studerende,1,1,0,0,0,,1,,1554977233054,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,50,1,dimgray,circle,sounds/C.wav,,Studerende,1,1,0,0,0,,1,,1554977236647,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,51,0,white,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977240240,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,52,5,blue,circle,sounds/P.wav,,Studerende,1,1,0,0,0,,1,,1554977243834,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,53,6,red,circle,sounds/P.wav,,Studerende,1,1,1,0,0,,1,,1554977247439,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,54,0,darkorange,circle,sounds/P.wav,,Studerende,1,1,1,0,0,,1,,1554977251050,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,55,0,dimgray,circle,sounds/E.wav,,Studerende,1,1,0,0,1,,1,,1554977254658,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,56,1,white,circle,sounds/B.wav,,Studerende,1,1,0,0,0,,1,,1554977258257,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,57,4,blue,circle,sounds/B.wav,,Studerende,1,1,1,0,0,,1,,1554977261873,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,58,0,dimgray,circle,sounds/B.wav,,Studerende,1,1,1,0,0,,1,,1554977265473,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcs1,3,1,59,8,red,circle,sounds/G.wav,,Studerende,1,1,0,0,0,,1,,1554977269069,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,60,5,red,circle,sounds/T.wav,,Studerende,1,1,0,0,0,,1,,1554977272677,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcs1,3,1,61,5,yellow,circle,sounds/G.wav,,Studerende,1,0,0,0,0,,1,,1554977276267,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,1,4,yellow,square,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977295221,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,2,4,yellow,circle,sounds/G.wav,0,Studerende,0,,0,1,,1,1,0,1554977298828,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,3,4,yellow,star,sounds/G.wav,0,Studerende,0,,1,1,,1,1,0,1554977302468,,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,4,4,darkorange,star,sounds/E.wav,1,Studerende,0,,0,1,,1,1,1,1554977306071,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,5,4,white,triangle,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977309661,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,6,4,white,star,sounds/B.wav,0,Studerende,0,,0,1,,1,0,0,1554977313254,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,7,4,dimgray,triangle,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977316848,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,8,4,darkorange,star,sounds/G.wav,0,Studerende,0,,0,1,,1,1,0,1554977320441,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,9,4,darkorange,square,sounds/G.wav,0,Studerende,0,,1,1,,1,1,0,1554977324058,,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,10,4,darkorange,circle,sounds/B.wav,0,Studerende,0,,0,1,,1,1,0,1554977327654,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,11,4,red,square,sounds/C.wav,0,Studerende,0,,0,1,,1,1,0,1554977331236,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,12,4,white,square,sounds/C.wav,1,Studerende,0,,1,1,,1,1,1,1554977334849,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,13,4,yellow,triangle,sounds/C.wav,0,Studerende,0,,1,1,,1,1,0,1554977338455,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,14,4,red,star,sounds/G.wav,0,Studerende,0,,0,1,,1,1,0,1554977342051,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,15,4,red,star,sounds/G.wav,1,Studerende,0,,1,1,,1,1,1,1554977345662,,0,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,16,4,dimgray,star,sounds/V.wav,1,Studerende,0,,0,1,,1,1,1,1554977349273,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,17,4,red,triangle,sounds/P.wav,0,Studerende,0,,0,1,,1,1,0,1554977352863,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,18,4,red,triangle,sounds/P.wav,1,Studerende,0,,1,1,,1,1,1,1554977356491,,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,19,4,blue,circle,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977360079,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,20,4,white,square,sounds/C.wav,0,Studerende,0,,0,1,,1,1,0,1554977363675,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,21,4,blue,circle,sounds/D.wav,0,Studerende,0,,0,1,,1,1,0,1554977367269,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,22,4,yellow,triangle,sounds/P.wav,0,Studerende,0,,0,1,,1,1,0,1554977370859,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,23,4,red,triangle,sounds/P.wav,1,Studerende,0,,1,1,,1,1,1,1554977374484,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,24,4,red,star,sounds/T.wav,0,Studerende,0,,0,1,,1,1,0,1554977378107,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,25,4,blue,triangle,sounds/T.wav,0,Studerende,0,,1,1,,1,1,0,1554977381700,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,26,4,dimgray,star,sounds/B.wav,0,Studerende,0,,0,1,,1,1,0,1554977385282,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,27,4,blue,triangle,sounds/P.wav,0,Studerende,0,,0,1,,1,1,0,1554977388875,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,28,4,white,circle,sounds/P.wav,0,Studerende,0,,1,1,,1,1,0,1554977392480,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,29,4,blue,circle,sounds/E.wav,1,Studerende,0,,0,1,,0,1,0,1554977396077,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,30,4,darkorange,star,sounds/P.wav,0,Studerende,0,,0,1,,1,1,0,1554977399684,,0,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,31,4,darkorange,triangle,sounds/B.wav,0,Studerende,0,,0,1,,1,0,0,1554977403281,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,32,4,darkorange,star,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977406880,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,33,4,green,triangle,sounds/D.wav,0,Studerende,0,,0,1,,1,1,0,1554977410468,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,34,4,yellow,square,sounds/T.wav,0,Studerende,0,,0,1,,1,1,0,1554977414061,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,35,4,dimgray,circle,sounds/T.wav,0,Studerende,0,,1,1,,1,1,0,1554977417665,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,36,4,yellow,triangle,sounds/E.wav,0,Studerende,0,,0,1,,1,1,0,1554977421262,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,37,4,yellow,triangle,sounds/E.wav,1,Studerende,0,,1,1,,1,1,1,1554977424799,,1,no,1,1,1,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,38,4,blue,triangle,sounds/V.wav,1,Studerende,0,,0,1,,1,1,1,1554977428406,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,39,4,red,square,sounds/C.wav,0,Studerende,0,,0,1,,1,1,0,1554977431990,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,40,4,green,square,sounds/C.wav,1,Studerende,0,,1,1,,1,1,1,1554977435621,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,41,4,green,star,sounds/D.wav,0,Studerende,0,,0,1,,1,0,0,1554977439212,,1,no,1,1,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,42,4,green,square,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977442817,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,43,4,darkorange,triangle,sounds/E.wav,0,Studerende,0,,0,1,,1,1,0,1554977446413,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,44,4,darkorange,triangle,sounds/B.wav,1,Studerende,0,,0,1,,1,1,1,1554977450042,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,45,4,green,circle,sounds/G.wav,0,Studerende,0,,0,1,,1,1,0,1554977453635,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,46,4,green,triangle,sounds/D.wav,0,Studerende,0,,0,1,,1,1,0,1554977457237,,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,47,4,dimgray,star,sounds/B.wav,0,Studerende,0,,0,1,,1,1,0,1554977460830,,0,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,48,4,yellow,star,sounds/E.wav,1,Studerende,0,,0,1,,1,1,1,1554977464438,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,49,4,green,triangle,sounds/G.wav,0,Studerende,0,,0,1,,1,1,0,1554977468023,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,50,4,red,square,sounds/G.wav,0,Studerende,0,,1,1,,1,1,0,1554977471628,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,51,4,dimgray,triangle,sounds/C.wav,0,Studerende,0,,0,1,,1,1,0,1554977475224,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,52,4,yellow,circle,sounds/V.wav,0,Studerende,0,,0,1,,1,1,0,1554977478816,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,53,4,white,circle,sounds/P.wav,1,Studerende,0,,0,1,,1,1,1,1554977482428,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,54,4,dimgray,circle,sounds/V.wav,1,Studerende,0,,0,1,,1,1,1,1554977486045,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,55,4,darkorange,square,sounds/D.wav,0,Studerende,0,,0,1,,1,1,0,1554977489630,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,56,4,red,square,sounds/D.wav,1,Studerende,0,,1,1,,1,1,1,1554977493249,,0,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,57,4,dimgray,star,sounds/T.wav,0,Studerende,0,,0,1,,1,1,0,1554977496834,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,58,4,red,square,sounds/P.wav,0,Studerende,0,,0,1,,1,1,0,1554977500427,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,59,4,green,circle,sounds/B.wav,0,Studerende,0,,0,1,,1,1,0,1554977504021,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,fcs1,3,1,60,4,red,triangle,sounds/B.wav,0,Studerende,0,,1,1,,1,1,0,1554977507637,,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,fcs1,3,1,61,4,white,star,sounds/T.wav,0,Studerende,0,,0,1,,1,1,0,1554977511222,,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,1,1,darkorange,triangle,sounds/V.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977559468,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,2,3,red,triangle,sounds/V.wav,1,Studerende,1,1,1,1,0,1,1,1,1554977563094,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcfs12,4,1,3,5,red,square,sounds/E.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977566696,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,4,1,yellow,circle,sounds/T.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977570281,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,5,2,yellow,star,sounds/V.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977573897,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,6,6,dimgray,circle,sounds/T.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977577484,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,7,0,darkorange,star,sounds/G.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977581077,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,8,6,dimgray,triangle,sounds/E.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977584672,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,9,2,red,square,sounds/P.wav,0,Studerende,1,1,0,1,0,0,1,1,1554977588279,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,10,8,blue,circle,sounds/V.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977591870,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,11,3,blue,triangle,sounds/E.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977595478,0,1,no,1,1,1,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,12,5,red,triangle,sounds/B.wav,1,Studerende,1,1,0,1,0,0,1,0,1554977599077,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,13,5,darkorange,square,sounds/B.wav,0,Studerende,1,1,1,1,1,1,1,0,1554977602705,1,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcfs12,4,1,14,5,blue,circle,sounds/V.wav,0,Studerende,1,1,0,1,1,1,1,0,1554977606307,1,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,15,3,red,triangle,sounds/B.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977609907,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,16,5,blue,square,sounds/B.wav,0,Studerende,1,1,1,1,0,1,1,0,1554977613509,0,1,no,1,0,0,1,1
Hest,male,20,training_transfer,pretest,pcfs12,4,1,17,6,red,triangle,sounds/E.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977617108,0,1,no,1,0,0,1,0
Hest,male,20,training_transfer,pretest,pcfs12,4,1,18,4,red,square,sounds/G.wav,0,Studerende,1,1,0,1,0,1,1,0,1554977620724,0,1,no,1,1,1,1,0
